BOR;AN;nofinesset;nofinessej;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_B10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2019;850000142;850000019;1;1;1;47853;0;45268;18585;0;1;;;;15821;0;937;14235;0;2054;0;15;0;4;0;0;1363;29162;244;0;;1400;1;;3;21;3;2;0;4;2;18;1;15;1.49;4.45;30.31;3.8;8.95;33;41;;;1494;16100;0;0;0;15;0;0;9198;0;0;0;;1;;16;;7.27;;;;;1;54;34;;;16;43.55;28.52;;;10.96
CANCERO;2019;850000175;850009010;1;0;0;1842;0;1763;877;0;0;850000142;;;1556;0;0;1522;0;134;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;850000209;850000019;1;1;0;340;0;317;471;0;0;850000142;;;328;0;0;313;0;42;0;0;0;0;;;0;0;0;0;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;850000225;850000019;1;0;0;10;0;1;127;0;0;850000142;;;4;0;1;1;0;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;850000241;850000084;1;0;0;3152;0;2900;1980;0;1;;;;3104;0;132;2823;0;360;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;850006008;850005968;1;0;0;0;192;0;0;260;0;440000289;;;0;192;0;0;260;0;82;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;850009630;850000035;1;0;0;301;0;288;250;0;0;850000019;;;287;0;1;277;0;22;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;860000025;860013382;1;0;0;1946;0;1722;1366;0;1;;;;1652;0;37;1600;0;184;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;860000058;860014208;1;0;0;1019;0;996;117;0;0;860000223;;;993;0;2;953;0;129;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;860000223;860014208;1;1;1;61353;1233;54987;46782;1235;1;;;;26252;1233;2864;22335;1235;3266;192;61;0;4;0;3;1631;29863;487;164;418;1590;443;4;5;23;4;9;0;4;1;8;;5;6.52;5.7;28.29;3.83;10.31;71;54;;;4174;24244;0;0;5;667;0;0;20237;0;14;0;4;3;7;5;6.55;6.17;113;70;2;;27;35;13;1;4;12;126.04;71.11;2.13;2.1;30.49
CANCERO;2019;860010321;860010313;1;0;0;873;0;326;3895;0;;;;;191;0;0;190;0;33;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;860780311;860010750;0;0;0;293;0;203;297;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;860780568;860000140;0;0;0;450;0;224;465;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;870000064;870000015;1;1;1;35208;0;31881;28726;0;1;;;;15409;0;990;13167;0;2058;0;0;0;3;0;3;783;16483;293;151;126;843;175;;8;12;;6;0;;;9;;7;;6.75;18.49;;13.89;41;22;;;1889;8908;0;0;1;0;0;0;6409;0;2;0;6;13;0;1;2.33;5.6;26;22;1;;12;13;11;1;;4;38.21;33.4;1.7;;19.06
CANCERO;2019;870000098;870000023;1;0;0;176;0;77;767;0;0;870000015;;;49;0;0;45;0;13;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;870000270;870000031;1;0;0;495;0;472;369;0;0;870000015;;;494;0;2;470;0;42;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;870000288;870017415;1;0;1;11140;0;9719;12821;0;1;;;;9801;0;399;9180;0;1086;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;30;15;;;1115;9384;0;0;0;0;0;0;10225;0;0;0;6;;;;6;;23;12;1;;;3;1;;;;25.7;12.77;1;;
CANCERO;2019;870000411;870017415;1;0;0;1020;0;282;3182;0;0;870000288;;;92;0;0;91;0;17;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;870003514;870000015;1;0;0;0;373;0;0;373;1;870000064;;;0;373;0;0;373;0;47;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;870004231;870004074;1;0;0;;299;;;1201;0;870000064;;;0;291;0;0;291;0;39;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;870009297;870017274;0;1;0;23748;;22758;;;;;;;;;;;;;;;;2;0;0;990;22758;457;0;;990;;3;3;10;0;15;;0;0;2;2;;3;3;11.73;1.55;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;870014859;870000015;1;0;1;1088;0;668;2139;0;0;870000064;;;548;0;101;423;0;2;0;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;;;216;66;0;0;216;66;0;0;1081;0;1081;0;0;2;0;0;0;0.7;7;5;1;;1;4;2;;;;9.54;6.6;1;0.27;1.63
CANCERO;2019;880000021;880007059;1;1;1;18791;0;17895;4257;0;1;;;;5249;0;728;4455;0;586;0;0;0;2;;0;599;12823;0;0;0;611;0;;;6;;1;0;4;;2;;2;1.7;;7.73;;2.3;12;9;;;1019;2870;0;0;0;0;0;0;3772;0;0;0;2;;1;;2.2;;9;3;;;;6;11;2;;;13.19;4.75;0.76;;
CANCERO;2019;880000047;880780077;1;0;0;890;0;750;1617;0;1;;;;791;0;45;717;0;109;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;880000054;880007299;1;0;0;1122;0;1081;455;0;0;540002078;540003019;;1063;0;9;1038;0;115;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;880000062;880780093;1;0;0;1748;0;1531;2317;0;0;880780051;;;1535;0;15;1480;0;162;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;880788591;880780150;1;0;0;776;0;252;3570;0;1;;;;23;0;0;23;0;6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;890000169;890000151;1;0;1;1747;0;1529;1584;0;1;;;;1489;0;24;1423;0;168;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;32;15;;;167;1425;0;0;0;0;0;0;1631;0;0;0;;;2;;1;;;;;;;2;;1;;;2;;0.77;;
CANCERO;2019;890002389;890000730;1;0;1;1775;0;1396;2751;0;1;;;;1240;0;10;1199;0;165;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;11;15;;;194;1412;0;0;0;0;0;0;2813;0;0;0;0;;2;;1;;7;4;;;1;1;;1;1;1;7.3;4;0.5;0.15;1.58
CANCERO;2019;890008956;890001738;0;1;0;23177;;22146;0;;;;;;;;;;;;;;;2;0;0;1031;22146;;0;;886;0;1;2;9;2;4;;4;;;;2;2.6;2;9;2;4.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;890975527;890000037;1;0;1;7906;0;6501;7151;0;1;;;;7392;0;861;6394;0;726;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;10;;;1209;3098;0;0;0;0;0;0;5662;0;0;0;2;;1;1;2.59;0.37;8;7;1;;3;4;2;;;1;11.42;8.71;1;;3.86
CANCERO;2019;890975550;890970569;1;0;1;3972;0;3394;5165;0;1;;;;3665;0;134;3355;0;391;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;0;;15;0;0;;0;0;0;0;41;0;0;0;4;;1;;3.64;;10;4;;;6;6;2;1;;3;15.24;6.4;0.44;;9.02
CANCERO;2019;900000035;900003880;1;0;0;124;0;49;389;0;0;900000035;;;33;0;0;33;0;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;900003039;900000365;1;0;0;2912;0;1557;15133;0;1;;;;1666;0;279;1217;0;193;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;910000199;910000181;0;1;0;32093;;29990;;;;;;;;;;;;;;;;3;0;;2103;29990;;;;2103;;4;4;29;5;13;;2;;1;0;;5;4;27.01;4.71;7.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;910000272;910110014;1;0;0;364;0;306;593;0;1;;;;299;0;6;288;0;38;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;910000280;910019447;1;0;1;375;0;351;383;0;1;;;;366;0;0;349;0;45;0;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;742;0;0;0;89;0;0;0;0;0;0;;;1;;0.25;;4;1;;;;;;;;;2.77;1;;;
CANCERO;2019;910000298;910110055;1;0;1;3247;0;2930;3722;0;1;;;;3021;0;85;2847;0;339;0;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;20;12;;;735;2814;0;0;0;0;0;0;6601;0;0;0;3;;2;;3.23;;15;11;;;;5;3;1;;;16.98;11.77;0.5;;
CANCERO;2019;910000306;910110055;1;0;0;137;0;74;303;0;0;910000298;;;36;0;0;36;0;0;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;910001973;910019447;1;0;1;1040;0;896;1983;0;1;;;;921;0;0;891;0;127;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;1009;0;0;0;0;0;0;0;0;0;0;1;;1;;0.18;;2;1;;;;1;;;;;1.99;0.5;;;
CANCERO;2019;910020254;910002773;1;0;1;9686;0;8278;11615;0;1;;;;8812;0;502;7743;0;1017;0;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;20;12;;;952;8773;0;0;0;490;0;0;6146;0;0;0;4;;3;;6.1;;21;11;0;0;5;1;0;0;0;1;21.44;11.5;0;0;4.88
CANCERO;2019;910150028;750811184;1;0;1;3714;0;3223;3082;0;1;;;;3687;0;368;3218;0;458;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;14;12;;;657;3635;0;0;0;0;0;0;3785;0;0;0;1;;2;;2.06;;15;11;;;;6;3;1;1;;19.54;12.2;0.5;0.5;
CANCERO;2019;910300144;910000447;1;0;1;3666;0;3203;3489;0;1;;;;3094;0;1;3025;0;322;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;3074;0;0;0;0;0;0;0;0;0;0;;;3;;2.5;;3;;;;;1;1;;;;4.07;0.5;;;
CANCERO;2019;910300177;910000462;0;0;0;643;0;117;2954;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;910300219;910003888;0;0;0;590;0;281;2113;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;910300300;910000538;1;0;1;1505;0;1366;1429;0;1;;;;1375;0;27;1505;0;115;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1332;0;0;0;0;0;0;0;0;0;0;1;;1;;1.2;;1;;1;;;;;;;;1;;1;;
CANCERO;2019;910300326;910000553;1;0;1;3849;0;3597;1155;0;1;;;;3768;0;130;3597;0;418;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;0;3680;0;0;0;0;0;0;0;0;0;0;;;6;;3;;3;;;;;;;;;;3;;;;
CANCERO;2019;910803543;910017615;1;0;1;2315;0;1828;5035;0;1;;;;1682;0;15;1604;0;172;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;41;10;;;1120;1630;0;0;0;0;0;0;15254;0;0;0;1;;1;;1.7;;2;;1;1;;1;;1;;;2.1;;1.5;1;
CANCERO;2019;910805357;910001643;0;0;0;139;0;74;282;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;910813732;750813321;0;1;0;14788;0;13949;0;0;;;;;;;;;;;;;;4;0;0;839;13949;0;0;0;738;0;1;7;13;1;23;78;1;;2;3;2;1.02;7.42;17.1;3.4;25.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;920000460;750813321;1;1;1;65395;0;62529;12552;0;1;;;;21048;0;1064;19621;0;2332;0;0;0;4;0;2;2403;38600;265;268;83;2139;173;8;7;25;7;10;0;;;6;;3;7.93;8.5;29.23;7.75;12.78;51;32;25;8;2209;21004;1889;2811;3;0;2;3;12184;5334;9;9;16;18;4;18;18.04;24.96;112;20;2;3;64;9;;2;;10;119.01;20.67;2.72;3;73.3
CANCERO;2019;920000643;920032505;1;0;1;6226;0;5408;7274;0;1;;;;5804;0;217;5320;0;653;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;27;20;;;1234;5225;;;0;0;;;7675;;0;;8;1;1;2;8.09;1.9;23;10;1;;7;4;1;;;1;26.19;10.86;1;;7.8
CANCERO;2019;920000650;920150059;1;0;1;12605;0;9551;22038;0;1;;;;10204;0;446;9377;0;1270;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;18;;;967;27;0;0;0;0;0;0;5903;0;0;0;6;;2;;6.42;;28;7;1;;2;1;;;1;2;23.15;7.92;1;0.3;3.56
CANCERO;2019;920000684;920150091;0;0;0;687;0;9;5246;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;920024718;920029642;0;1;0;12068;;12068;;;;;;;;;;;;;;;;2;;3;0;11789;2246;279;258;735;184;;3;8;2;6;;6;;;;2;3;3;8;2;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;920028917;920024197;0;1;0;53454;;49801;0;;;;;;;;;;;;;;;5;1;0;3653;49801;;0;;2460;0;10;5;32;5;37;;1;1;2;0;3;10.8;5.2;28.2;5;38.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;920100013;750712184;1;0;0;4749;0;3948;7193;0;1;;;;3493;0;160;3104;0;452;0;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;920100021;750712184;1;0;1;2837;0;2380;4193;0;1;;;;2578;0;120;2308;0;270;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;2466;0;0;0;323;0;0;0;0;0;0;0;1;0;0;0;1;2;;;;;;;;;;2;0;0;0;0.8
CANCERO;2019;920100039;750712184;1;1;1;8046;0;6653;11802;0;1;;;;7080;0;159;6337;0;932;0;0;0;0;;0;0;0;69;0;119;51;104;;;;;;0;;;;;;;;;;;0;10;;;317;4116;0;0;0;0;0;0;693;0;0;0;2;;;;2;;;;;;;;;;;;;;;;
CANCERO;2019;920100047;750712184;1;0;1;2472;0;1919;3989;0;1;;;;2332;0;342;1872;0;240;0;21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;8;5;;;391;1058;0;0;0;0;0;0;2469;0;0;0;1;3;;;1;3;5;4;;;;5;4;;1;1;5.8;4.8;;0.5;0.5
CANCERO;2019;920120011;750821092;1;0;1;4201;0;3281;10257;0;1;;;;3713;0;408;3016;0;506;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;0;4512;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CANCERO;2019;920300043;920001526;1;0;1;9400;0;8292;8373;0;1;;;;8212;0;150;7949;0;839;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;16;23;;;607;7918;0;0;0;0;0;0;5343;0;0;0;4;;;;4;;14;7;1;;3;3;2;;1;1;15.97;7.21;1;0.5;3.43
CANCERO;2019;920300183;920000759;0;0;0;410;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;920300191;920000767;1;0;0;349;0;167;1026;0;0;920301033;;;31;0;0;31;0;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;920300365;920815388;0;0;0;146;0;117;92;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;920300415;920000890;1;1;1;2706;0;2144;5014;0;1;;;;1990;0;18;1908;0;282;0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;15;;;0;1852;0;0;0;0;0;0;0;0;0;0;2;1;;;2;1;1;;;;;;;;;;1;;;;
CANCERO;2019;920300597;920000940;1;0;1;2622;0;2089;3382;0;1;;;;2007;0;22;1926;0;257;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;2019;0;0;0;0;0;0;0;0;0;0;;;4;2;1;0.3;1;;1;;;1;;2;1;;1.25;;0.2;0.29;
CANCERO;2019;920300753;920810736;1;0;0;546;0;13;2843;0;0;920300761;;;10;0;0;1;0;7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;920300761;920000973;1;1;1;10736;0;9787;6866;0;1;;;;9691;0;276;9301;0;1107;0;0;0;0;0;2;0;0;0;0;18;31;16;1;;;;;0;1;1;;;;;;;;;29;15;;;886;9409;0;0;1;0;0;0;6950;0;1;0;5;;;;;;24;14;1;;4;;;;;;22.79;14.69;1;;3.99
CANCERO;2019;920300787;920000981;1;0;1;5499;0;4994;3076;0;1;;;;5003;0;107;4811;0;499;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;20;7;;;121;5321;0;0;0;5;0;0;555;0;0;0;2;;3;3;3;0.9;17;8;1;1;;1;2;;1;;17.5;9;1;1.8;
CANCERO;2019;920300936;920006848;0;0;0;556;0;86;4230;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;920301033;920001062;1;1;1;6291;0;6048;807;0;1;;;;6198;0;114;6038;0;634;0;0;0;3;1;0;2066;40116;396;0;0;1842;0;0;4;22;2;9;0;8;;;;;4.84;4;19.82;2;8.92;9;12;;;287;6148;0;0;0;0;0;0;927;0;0;0;;;10;2;5.39;0.71;10;2;;;3;1;;1;;;9.82;2.07;0.18;;3
CANCERO;2019;930000286;930021480;1;1;1;15173;44;14621;5485;62;1;;;;4644;44;179;4348;62;517;11;0;0;2;0;;437;9832;32;0;0;433;0;3;;10;1;6;0;1;3;2;;;3.27;2.94;10.84;1;5.92;18;5;;;808;5008;0;0;1;2;0;0;6934;0;1;0;5;;;;4.45;;15;11;;1;10;1;1;;;;15.82;11.39;;0.7;10.01
CANCERO;2019;930000302;930110036;0;0;0;166;0;18;1394;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;930000328;930110051;1;0;1;1652;0;1466;3016;0;1;;;;1475;0;8;1458;0;169;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;10;;;0;1772;0;0;0;0;0;0;0;0;0;0;1;;2;;1.16;;;;;;;;;;;;;;;;
CANCERO;2019;930000336;930110069;1;0;1;2938;0;2571;4243;0;1;;;;2398;0;5;2343;0;242;0;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;0;2527;0;0;0;0;0;0;0;0;0;0;;1;1;2;0.5;2.5;;;;;;4;3;1;1;1;2.19;1.5;0.1;0.3;0.75
CANCERO;2019;930015458;930003975;0;1;0;15765;;14908;0;;;;;;;;;;;;;;;2;;0;857;14908;;0;;821;0;;3;10;2;5;;4;;1;;;3;2.86;10.99;1.91;4.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;930100037;750712184;1;0;1;12587;0;11282;17900;0;1;;;;12137;0;383;11261;0;1349;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;24;17;;;1121;12353;0;0;0;17;0;0;11141;0;0;0;5;;3;;4.5;;22;17;1;;6;1;;;;;22.8;17;1;;6
CANCERO;2019;930100045;750712184;1;0;0;773;0;432;1713;0;0;;;;380;0;1;380;0;9;0;35;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;930300025;930000393;1;0;1;1589;0;1385;2413;0;1;;;;1272;0;0;1352;0;171;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;0;1141;0;0;0;0;0;0;0;0;0;0;1;;1;;1.14;;3;;;;;;;;;;3;;;;
CANCERO;2019;930300066;930000401;0;0;0;363;0;166;1596;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;930300082;930000419;1;0;1;1830;0;1635;2211;0;1;;;;1538;0;14;1487;0;137;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;1437;0;0;0;0;0;0;0;0;0;0;3;;;;3;;9;6;;1;2;3;4;1;;;10.59;8.1;0.5;1;2
CANCERO;2019;930300116;930000427;1;0;1;2398;0;2150;1456;0;1;;;;2035;0;1;2012;0;215;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;;;150;2012;0;0;0;0;0;0;1154;0;0;0;1;;1;;1.6;;3;1;0;;;;;1;1;;3.6;1.2;0.7;0.7;
CANCERO;2019;930300298;930025523;1;0;0;207;0;80;638;0;0;930000286;;;6;0;0;6;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;930300553;930000633;1;0;1;2236;0;1950;2697;0;1;;;;1922;0;0;1926;0;205;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;21;10;;;366;1;0;0;0;0;0;0;4551;0;0;0;1;2;2;;2;2.01;17;19;1;1;0;7;12;0;0;0;20.65;23.13;1;1;0.11
CANCERO;2019;930300587;930000641;0;0;0;38;0;4;259;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;930300595;930000658;1;0;1;3615;0;3205;3387;0;1;;;;3219;0;5;3156;0;252;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;41;10;;;45;3132;0;0;0;0;0;0;700;0;0;0;;1;2;;1;1;2;0;0;0;2;1;0;1;1;0;2.61;0;0.5;0.2;2
CANCERO;2019;940000573;940110018;1;1;1;27233;0;26077;10621;0;1;;;;9940;0;317;9401;0;1123;0;0;0;2;0;;758;15721;223;0;0;769;0;2;4;11;0;6;0;3;0;3;0;2;4.96;4.06;16.29;0;7.22;18;19;;;576;9554;0;0;0;0;0;0;5348;0;0;0;1;1;0;1;1.84;3.63;18;15;0;0;1;2;1;0;0;0;18.84;16.43;0.62;0;1.54
CANCERO;2019;940000599;940110042;1;0;0;1236;0;1059;2198;0;1;;;;1115;0;45;1032;0;129;0;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;940000649;940150014;1;0;1;1934;0;1662;3147;0;1;;;;1739;0;53;1643;0;182;0;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;8;7;;;224;1959;0;0;0;230;0;0;2547;0;0;0;1;;1;;1.8;;3;2;;1;2;1;1;1;;;3.08;2.84;0.38;0.14;1.94
CANCERO;2019;940000656;940160013;1;0;0;10865;0;10408;6061;0;1;;;;10857;0;318;10375;0;1575;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2019;940000664;940160013;1;1;1;102254;0;90699;77078;0;1;;;;37560;0;5189;30240;0;5076;0;263;0;10;;12;4047;54082;1356;334;902;3260;742;22;11;51;8;77;97;10;3;4;1;4;26.42;13.41;49.64;8.91;73.15;244;81;145;12;10188;36350;8800;4957;1009;2452;5;6;56772;44145;5142;11;46;59;8;13;38.24;57.35;483;134;6;10;220;45;9;6;0;24;482.33;126.44;9.24;8.31;217.61
