BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2019;590001582;590785663;N2210;11;1;11.19;1
USLD_P;2019;590001582;590785663;N2510;21;3;22.48;1
USLD_P;2019;590001582;590785663;N3120;;1;0.3;1
USLD_P;2019;590001582;590785663;NAUT;15;3;16.16;1
USLD_P;2019;590044632;590782421;MEDCH;3;1;2.23;
USLD_P;2019;590044632;590782421;N2210;6;1;5.93;
USLD_P;2019;590044632;590782421;N2510;11;6;16.68;
USLD_P;2019;590044632;590782421;NAUT;4;2;5.06;
USLD_P;2019;590788865;590782421;N2210;7;2;8.17;
USLD_P;2019;590788865;590782421;N2510;26;2;26.32;
USLD_P;2019;590788865;590782421;NAUT;9;3;8.88;
USLD_P;2019;590791091;590780193;M1320;;;0.6;0
USLD_P;2019;590791091;590780193;MEDCH;1;;1.16;0
USLD_P;2019;590791091;590780193;N2210;12;9;17.55;0
USLD_P;2019;590791091;590780193;N2460;0;0;0.14;0
USLD_P;2019;590791091;590780193;N2510;39;23;53.18;0
USLD_P;2019;590791091;590780193;N3120;0;1;0.25;0
USLD_P;2019;590791091;590780193;NAUT;17;14;18.95;0
USLD_P;2019;590791323;590782637;M1320;;1;0.76;1
USLD_P;2019;590791323;590782637;MEDCH;;2;0.21;1
USLD_P;2019;590791323;590782637;N2210;4;8;8.64;1
USLD_P;2019;590791323;590782637;N2460;;2;0.68;1
USLD_P;2019;590791323;590782637;N2510;20;6;20.93;1
USLD_P;2019;590791323;590782637;N3120;;1;0.5;1
USLD_P;2019;590791323;590782637;NAUT;15;10;20.73;1
USLD_P;2019;590804340;590788956;M1320;1;;1;
USLD_P;2019;590804340;590788956;MEDCH;1;;1;
USLD_P;2019;590804340;590788956;N2210;8;6;12.63;
USLD_P;2019;590804340;590788956;N2410;;1;0.8;
USLD_P;2019;590804340;590788956;N2460;1;;1;
USLD_P;2019;590804340;590788956;N2510;31;7;36.37;
USLD_P;2019;590804340;590788956;NAUT;10;2;10.87;
USLD_P;2019;590804696;590781902;M1320;1;;1;0
USLD_P;2019;590804696;590781902;MEDCH;3;;3;0
USLD_P;2019;590804696;590781902;N2210;5;5;9.14;0
USLD_P;2019;590804696;590781902;N2510;20;4;20.45;1
USLD_P;2019;590804696;590781902;NAUT;12;18;18.37;1
USLD_P;2019;590812186;590782421;MEDCH;1;;1;
USLD_P;2019;590812749;590782215;N2210;16;1;15.32;1
USLD_P;2019;590812749;590782215;N2510;39;12;49.1;1
USLD_P;2019;590812749;590782215;NAUT;22;1;20.07;1
USLD_P;2019;600000020;600100085;MEDCH;;1;0.34;0
USLD_P;2019;600000020;600100085;N2210;5;;4;0
USLD_P;2019;600000020;600100085;N2510;14;;14.3;0
USLD_P;2019;600000020;600100085;NAUT;;3;1.34;0
USLD_P;2019;600000046;600100127;M1320;0;2;0.25;0
USLD_P;2019;600000046;600100127;MEDCH;0;2;0.25;0
USLD_P;2019;600000046;600100127;N2210;5;0;4;1
USLD_P;2019;600000046;600100127;N2410;0;0;0;1
USLD_P;2019;600000046;600100127;N2460;0;0;0;1
USLD_P;2019;600000046;600100127;N2510;15;1;11.5;1
USLD_P;2019;600000046;600100127;N3120;0;0;0;1
USLD_P;2019;600000046;600100127;NAUT;9;0;5;1
USLD_P;2019;600000053;600101984;M1320;;1;0.2;0
USLD_P;2019;600000053;600101984;MEDCH;;4;1.75;0
USLD_P;2019;600000053;600101984;N2210;17;3;16.61;0
USLD_P;2019;600000053;600101984;N2510;24;9;26.13;0
USLD_P;2019;600000053;600101984;NAUT;20;13;24.92;0
USLD_P;2019;600000152;600100572;M1320;1;0;1;0
USLD_P;2019;600000152;600100572;MEDCH;3;1;2.17;0
USLD_P;2019;600000152;600100572;N2210;10;0;9.97;0
USLD_P;2019;600000152;600100572;N2410;0;2;1;0
USLD_P;2019;600000152;600100572;N2460;0;1;0.8;0
USLD_P;2019;600000152;600100572;N2510;35;2;33;0
USLD_P;2019;600000152;600100572;NAUT;31;3;28.79;0
USLD_P;2019;600000186;600100648;MEDCH;2;2;2.55;
USLD_P;2019;600000186;600100648;N2210;15;2;13.43;
USLD_P;2019;600000186;600100648;N2510;35;7;39.06;
USLD_P;2019;600000186;600100648;N3120;;1;0.25;
USLD_P;2019;600000186;600100648;NAUT;21;11;31.69;
USLD_P;2019;600000285;600100721;M1320;0;3;0.53;
USLD_P;2019;600000285;600100721;MEDCH;0;3;0.53;
USLD_P;2019;600000285;600100721;N2210;4;3;6.34;
USLD_P;2019;600000285;600100721;N2410;1;0;1;
USLD_P;2019;600000285;600100721;N2510;17;2;19.07;
USLD_P;2019;600000285;600100721;N3120;0;1;0.5;
USLD_P;2019;600000285;600100721;NAUT;13;8;15.54;
USLD_P;2019;600001184;600108948;N2210;3;;3.04;0
USLD_P;2019;600001184;600108948;N2460;;1;0.03;1
USLD_P;2019;600001184;600108948;N2510;12;;12.21;0
USLD_P;2019;600001184;600108948;NAUT;8;;8.1;0
USLD_P;2019;600100101;750712184;MEDCH;1;;1.63;0
USLD_P;2019;600100101;750712184;N2210;20;5;24;0
USLD_P;2019;600100101;750712184;N2510;75;20;82.37;0
USLD_P;2019;600100101;750712184;NAUT;15;1;15.08;0
USLD_P;2019;600105381;600106611;M1320;;2;1;0
USLD_P;2019;600105381;600106611;MEDCH;;2;1;0
USLD_P;2019;600105381;600106611;N2210;7;3;8.76;0
USLD_P;2019;600105381;600106611;N2410;;1;0.5;0
USLD_P;2019;600105381;600106611;N2510;10;3;11.43;0
USLD_P;2019;600105381;600106611;NAUT;8;30;19.15;0
USLD_P;2019;600107494;600100713;M1320;0;3;1.05;
USLD_P;2019;600107494;600100713;MEDCH;1;3;2.05;
USLD_P;2019;600107494;600100713;N2210;18;2;18.72;
USLD_P;2019;600107494;600100713;N2510;31;1;26.34;
USLD_P;2019;600107494;600100713;N3120;0;0;0.02;
USLD_P;2019;600107494;600100713;NAUT;30;3;28.51;
USLD_P;2019;600107668;600100721;M1320;0;2;0.7;
USLD_P;2019;600107668;600100721;MEDCH;0;2;0.7;
USLD_P;2019;600107668;600100721;N2210;6;4;9.02;
USLD_P;2019;600107668;600100721;N2410;1;0;1;
USLD_P;2019;600107668;600100721;N2460;0;1;0.22;
USLD_P;2019;600107668;600100721;N2510;32;2;30.75;
USLD_P;2019;600107668;600100721;NAUT;21;3;18.46;
USLD_P;2019;610000044;610780074;M1320;1;0;0.5;1
USLD_P;2019;610000044;610780074;MEDCH;1;0;0.5;1
USLD_P;2019;610000044;610780074;N2210;2;8;7.74;1
USLD_P;2019;610000044;610780074;N2460;0;1;0.27;1
USLD_P;2019;610000044;610780074;N2510;10;0;10.15;0
USLD_P;2019;610000044;610780074;NAUT;7;5;9.13;0
USLD_P;2019;610784050;610780082;MEDCH;3;;1.55;1
USLD_P;2019;610784050;610780082;N2210;;60;19.91;1
USLD_P;2019;610784050;610780082;N2460;;2;0.15;1
USLD_P;2019;610784050;610780082;N2510;;91;46.08;1
USLD_P;2019;610784050;610780082;N3120;;2;0.42;1
USLD_P;2019;610784050;610780082;NAUT;;66;35.45;1
USLD_P;2019;620000067;620100081;MEDCH;1;;0.2;1
USLD_P;2019;620000067;620100081;N2210;5;3;7.02;0
USLD_P;2019;620000067;620100081;N2460;1;;0.5;1
USLD_P;2019;620000067;620100081;N2510;12;6;15.88;0
USLD_P;2019;620000067;620100081;NAUT;3;5;4.46;1
USLD_P;2019;620000224;620100651;M1320;0;1;0.51;0
USLD_P;2019;620000224;620100651;MEDCH;0;1;0.51;0
USLD_P;2019;620000224;620100651;N2210;8;4;11;0
USLD_P;2019;620000224;620100651;N2410;0;1;0.5;0
USLD_P;2019;620000224;620100651;N2460;1;0;1;0
USLD_P;2019;620000224;620100651;N2510;23;2;24.5;0
USLD_P;2019;620000224;620100651;N3120;0;1;0.2;1
USLD_P;2019;620000224;620100651;NAUT;10;18;18.6;
USLD_P;2019;620000240;620100677;M1320;;2;1.3;0
USLD_P;2019;620000240;620100677;MEDCH;;3;1.7;0
USLD_P;2019;620000240;620100677;N2210;5;7;10.6;0
USLD_P;2019;620000240;620100677;N2460;;1;0.44;0
USLD_P;2019;620000240;620100677;N2510;24;1;24.8;0
USLD_P;2019;620000240;620100677;N3120;;1;0.25;0
USLD_P;2019;620000240;620100677;NAUT;12;4;11.75;0
USLD_P;2019;620000323;620101337;MEDCH;;2;0.59;1
USLD_P;2019;620000323;620101337;N2210;3;3;3.8;1
USLD_P;2019;620000323;620101337;N2510;15;3;16.17;1
USLD_P;2019;620000323;620101337;NAUT;5;4;8.69;1
USLD_P;2019;620000349;620101360;MEDCH;1;1;1.04;1
USLD_P;2019;620000349;620101360;N2210;11;5;12.19;
USLD_P;2019;620000349;620101360;N2460;;1;0.25;
USLD_P;2019;620000349;620101360;N2510;30;7;26.04;
USLD_P;2019;620000349;620101360;NAUT;23;5;22.46;
USLD_P;2019;620000653;620103440;M1320;1;1;1.6;
USLD_P;2019;620000653;620103440;MEDCH;2;2;2.7;
USLD_P;2019;620000653;620103440;N2210;13;7;15.55;
USLD_P;2019;620000653;620103440;N2460;;2;0.46;
USLD_P;2019;620000653;620103440;N2510;37;15;46.09;
USLD_P;2019;620000653;620103440;NAUT;11;27;31.42;
USLD_P;2019;620003350;620001834;M1320;1;4;1.21;1
USLD_P;2019;620003350;620001834;MEDCH;1;4;1.21;1
USLD_P;2019;620003350;620001834;N2210;12;2;12.59;0
USLD_P;2019;620003350;620001834;N2460;1;1;1.47;1
USLD_P;2019;620003350;620001834;N2510;29;0;31.14;0
USLD_P;2019;620003350;620001834;N3120;0;1;0.45;1
USLD_P;2019;620003350;620001834;NAUT;11;9;13.35;0
USLD_P;2019;620106625;620020859;M1320;;2;0.8;1
USLD_P;2019;620106625;620020859;MEDCH;;5;0.97;1
USLD_P;2019;620106625;620020859;N2210;;13;4.47;1
USLD_P;2019;620106625;620020859;N2510;10;9;13.19;0
USLD_P;2019;620106625;620020859;NAUT;0;12;5.53;1
USLD_P;2019;620108357;620103432;MEDCH;;1;0.37;
USLD_P;2019;620108357;620103432;N2210;6;2;7.32;
USLD_P;2019;620108357;620103432;N2510;4;2;6.33;
USLD_P;2019;620108357;620103432;NAUT;3;;2.98;
USLD_P;2019;620111195;620100057;M1320;;2;1.26;
USLD_P;2019;620111195;620100057;MEDCH;;3;1.47;
USLD_P;2019;620111195;620100057;N2210;12;4;17.4;1
USLD_P;2019;620111195;620100057;N2460;;2;0.16;1
USLD_P;2019;620111195;620100057;N2510;43;6;45.82;1
USLD_P;2019;620111195;620100057;NAUT;14;;14.02;1
USLD_P;2019;630000016;630180032;M1320;;1;0.5;
USLD_P;2019;630000016;630180032;MEDCH;;1;0.5;0
USLD_P;2019;630000016;630180032;N2210;;15;5.19;
USLD_P;2019;630000016;630180032;N2410;;1;0.45;
USLD_P;2019;630000016;630180032;N2510;7;12;11.6;
USLD_P;2019;630000016;630180032;NAUT;6;11;8.38;
USLD_P;2019;630000412;630780997;M1320;1;;0.8;1
USLD_P;2019;630000412;630780997;MEDCH;1;;0.8;1
USLD_P;2019;630000412;630780997;N2210;9;1;8.11;1
USLD_P;2019;630000412;630780997;N2410;;1;0.36;1
USLD_P;2019;630000412;630780997;N2460;;1;0.2;1
USLD_P;2019;630000412;630780997;N2510;11;6;14.9;1
USLD_P;2019;630000412;630780997;NAUT;15;3;16.45;1
USLD_P;2019;630000420;630781003;M1320;0;1;0.5;0
USLD_P;2019;630000420;630781003;MEDCH;0;1;0.5;0
USLD_P;2019;630000420;630781003;N2210;5;6;9;0
USLD_P;2019;630000420;630781003;N2410;0;1;0.5;0
USLD_P;2019;630000420;630781003;N2510;5;4;8.9;0
USLD_P;2019;630000420;630781003;NAUT;0;1;0.25;0
USLD_P;2019;630000446;630781029;MEDCH;;1;0.4;1
USLD_P;2019;630000446;630781029;N2210;3;1;4.62;1
USLD_P;2019;630000446;630781029;N2460;;;0.15;1
USLD_P;2019;630000446;630781029;N2510;7;3;7.82;1
USLD_P;2019;630000446;630781029;NAUT;4;2;3.46;1
USLD_P;2019;630000560;630781367;MEDCH;0;4;1.5;
USLD_P;2019;630000560;630781367;N2210;4;8;10.05;
USLD_P;2019;630000560;630781367;N2460;0;1;0.87;
USLD_P;2019;630000560;630781367;N2510;13;13;22.35;
USLD_P;2019;630000560;630781367;NAUT;7;1;7.81;
USLD_P;2019;630781821;920030269;MEDCH;;1;0.5;0
USLD_P;2019;630781821;920030269;N2210;2;;2;0
USLD_P;2019;630781821;920030269;N2460;;1;0.25;0
USLD_P;2019;630781821;920030269;N2510;13;1;14;0
USLD_P;2019;630781821;920030269;N3120;;1;0.1;0
USLD_P;2019;630781821;920030269;NAUT;;11;6.4;0
USLD_P;2019;630783538;630780989;MEDCH;2;;0.55;1
USLD_P;2019;630783538;630780989;N2210;23;4;26.75;1
USLD_P;2019;630783538;630780989;N2410;1;1;1.25;1
USLD_P;2019;630783538;630780989;N2460;0;2;0.97;1
USLD_P;2019;630783538;630780989;N2510;47;15;56.48;1
USLD_P;2019;630783538;630780989;NAUT;17;10;21.18;1
USLD_P;2019;630790384;630786754;N2210;7;4;8.5;
USLD_P;2019;630790384;630786754;N2510;23;7;27.92;
USLD_P;2019;640000162;640780417;M1320;1;2;2.03;
USLD_P;2019;640000162;640780417;MEDCH;1;2;2.03;
USLD_P;2019;640000162;640780417;N2210;19;4;18.27;
USLD_P;2019;640000162;640780417;N2460;0;1;0.15;
USLD_P;2019;640000162;640780417;N2510;53;8;52.05;
USLD_P;2019;640000162;640780417;NAUT;13;3;14.28;
USLD_P;2019;640000402;640780813;N2210;12;1;11.93;
USLD_P;2019;640000402;640780813;N2410;;;0.2;
USLD_P;2019;640000402;640780813;N2460;;;0.2;
USLD_P;2019;640000402;640780813;N2510;26;2;29.02;
USLD_P;2019;640000402;640780813;N3120;;;0.33;
USLD_P;2019;640000402;640780813;NAUT;13;4;15.25;
USLD_P;2019;640000410;640780821;M1320;1;;1;
USLD_P;2019;640000410;640780821;MEDCH;1;1;1.22;
USLD_P;2019;640000410;640780821;N2210;11;3;12.38;
USLD_P;2019;640000410;640780821;N2410;1;1;1;
USLD_P;2019;640000410;640780821;N2510;17;5;21.51;
USLD_P;2019;640000410;640780821;NAUT;8;5;12.28;
USLD_P;2019;640000600;640781290;M1320;1;1;1;0
USLD_P;2019;640000600;640781290;MEDCH;1;1;1;0
USLD_P;2019;640000600;640781290;N2210;15;5;17.47;
USLD_P;2019;640000600;640781290;N2410;1;1;1.21;
USLD_P;2019;640000600;640781290;N2460;0;1;0.34;
USLD_P;2019;640000600;640781290;N2510;36;2;41.08;
USLD_P;2019;640000600;640781290;N3120;0;1;0.26;
USLD_P;2019;640000600;640781290;NAUT;9;7;10.39;
USLD_P;2019;640003836;640791976;M1320;0;2;0.3;
USLD_P;2019;640003836;640791976;MEDCH;0;3;0.4;0
USLD_P;2019;640003836;640791976;N2210;5;1;4.2;
USLD_P;2019;640003836;640791976;N2410;1;2;0.5;1
USLD_P;2019;640003836;640791976;N2460;0;1;0.8;1
USLD_P;2019;640003836;640791976;N2510;10;2;11;1
USLD_P;2019;640780755;640780417;M1320;1;;1;
USLD_P;2019;640780755;640780417;MEDCH;1;;1;
USLD_P;2019;640780755;640780417;N2210;9;3;10.39;
USLD_P;2019;640780755;640780417;N2510;31;5;33.06;
USLD_P;2019;640780755;640780417;N3120;;;0.17;
USLD_P;2019;640780755;640780417;NAUT;7;3;7.64;
USLD_P;2019;640786281;640791976;M1320;0;2;0.9;0
USLD_P;2019;640786281;640791976;MEDCH;;5;1.25;0
USLD_P;2019;640786281;640791976;N2210;6;2;6.95;1
USLD_P;2019;640786281;640791976;N2410;;1;0.25;1
USLD_P;2019;640786281;640791976;N2460;1;0;0.08;1
USLD_P;2019;640786281;640791976;N2510;22;4;20.7;1
USLD_P;2019;650000045;650780158;M1320;2;0;1.4;
USLD_P;2019;650000045;650780158;MEDCH;2;;1.4;
USLD_P;2019;650000045;650780158;N2210;13;0;9.47;
USLD_P;2019;650000045;650780158;N2510;29;4;14.08;
USLD_P;2019;650000045;650780158;N3120;1;0;0.4;
USLD_P;2019;650000045;650780158;NAUT;10;0;4.15;
USLD_P;2019;650000060;650780174;M1320;;2;0.5;1
USLD_P;2019;650000060;650780174;MEDCH;;2;0.5;1
USLD_P;2019;650000060;650780174;N2210;5;1;6.22;0
USLD_P;2019;650000060;650780174;N2460;;1;0.16;1
USLD_P;2019;650000060;650780174;N2510;18;;20.82;0
USLD_P;2019;650000060;650780174;N3120;;1;0.2;1
USLD_P;2019;650000060;650780174;NAUT;13;5;9.19;1
USLD_P;2019;650780141;650783160;MEDCH;1;1;0.3;
USLD_P;2019;650780141;650783160;N2210;9;2;10.67;
USLD_P;2019;650780141;650783160;N2510;22;2;21.77;0
USLD_P;2019;650780141;650783160;NAUT;19;5;11.28;1
USLD_P;2019;650780182;650783160;MEDCH;2;;1.9;
USLD_P;2019;650780182;650783160;N2210;26;6;26.71;0
USLD_P;2019;650780182;650783160;N2460;1;0;1;1
USLD_P;2019;650780182;650783160;N2510;39;4;41.53;0
USLD_P;2019;650780182;650783160;NAUT;19;20;21.56;1
USLD_P;2019;650786668;650780166;M1320;;1;0.7;
USLD_P;2019;650786668;650780166;MEDCH;;1;0.7;
USLD_P;2019;650786668;650780166;N2210;6;3;7.56;
USLD_P;2019;650786668;650780166;N2410;;2;0.4;
USLD_P;2019;650786668;650780166;N2460;;1;0.5;
USLD_P;2019;650786668;650780166;N2510;10;8;16.33;
USLD_P;2019;650786668;650780166;NAUT;6;8;8.48;
USLD_P;2019;660000084;660780180;M1320;;1;1.17;
USLD_P;2019;660000084;660780180;MEDCH;;1;1.17;
USLD_P;2019;660000084;660780180;N2210;10;1;8.6;
USLD_P;2019;660000084;660780180;N2460;;;0.2;
USLD_P;2019;660000084;660780180;N2510;17;;12.82;
USLD_P;2019;660000167;660780271;M1320;;1;0.6;
USLD_P;2019;660000167;660780271;MEDCH;;2;0.78;
USLD_P;2019;660000167;660780271;N2210;4;7;6.87;
USLD_P;2019;660000167;660780271;N2460;;1;0.55;
USLD_P;2019;660000167;660780271;N2510;18;22;24.03;
USLD_P;2019;660000167;660780271;NAUT;;49;22.78;
USLD_P;2019;660007261;660010059;M1320;1;;0.2;0
USLD_P;2019;660007261;660010059;MEDCH;1;;0.2;0
USLD_P;2019;660007261;660010059;N2210;2;2;2.8;0
USLD_P;2019;660007261;660010059;N2410;;1;0.1;0
USLD_P;2019;660007261;660010059;N2460;;1;0.1;0
USLD_P;2019;660007261;660010059;N2510;3;5;4.84;0
USLD_P;2019;660007261;660010059;NAUT;3;11;4.85;0
USLD_P;2019;660009341;660786799;MEDCH;;3;0.38;0
USLD_P;2019;660009341;660786799;N2210;8;1;3.12;0
USLD_P;2019;660009341;660786799;N2410;1;;0.33;0
USLD_P;2019;660009341;660786799;N2510;9;1;4.26;0
USLD_P;2019;660009341;660786799;N3120;;;0.08;0
USLD_P;2019;660009341;660786799;NAUT;11;27;6.31;0
USLD_P;2019;660781444;660780180;M1320;2;;2.63;
USLD_P;2019;660781444;660780180;MEDCH;2;;2.63;
USLD_P;2019;660781444;660780180;N2210;25;1;27.72;
USLD_P;2019;660781444;660780180;N2410;;;0.53;
USLD_P;2019;660781444;660780180;N2460;1;;0.5;
USLD_P;2019;660781444;660780180;N2510;61;4;64.7;
USLD_P;2019;660781444;660780180;N3120;;;0.4;
USLD_P;2019;660781444;660780180;NAUT;37;1;36.36;
USLD_P;2019;670000041;670780071;M1320;;1;0.5;0
USLD_P;2019;670000041;670780071;MEDCH;;2;0.65;0
USLD_P;2019;670000041;670780071;N2210;2;3;3.7;0
USLD_P;2019;670000041;670780071;N2410;;1;0.5;0
USLD_P;2019;670000041;670780071;N2460;;2;1;1
USLD_P;2019;670000041;670780071;N2510;14;6;13;1
USLD_P;2019;670000041;670780071;NAUT;;14;6.25;0
USLD_P;2019;670000058;670013366;MEDCH;1;1;1.5;0
USLD_P;2019;670000058;670013366;N2210;7;5;11.08;0
USLD_P;2019;670000058;670013366;N2410;;1;0.5;0
USLD_P;2019;670000058;670013366;N2510;35;5;38.01;0
USLD_P;2019;670000058;670013366;NAUT;19;1;19.25;0
USLD_P;2019;670000157;670780337;M1320;;1;0.5;1
USLD_P;2019;670000157;670780337;MEDCH;;1;0.5;1
USLD_P;2019;670000157;670780337;N2210;8;3;9.94;0
USLD_P;2019;670000157;670780337;N2410;;1;0.76;0
USLD_P;2019;670000157;670780337;N2460;;0;0.16;1
USLD_P;2019;670000157;670780337;N2510;7;3;9.12;0
USLD_P;2019;670000157;670780337;NAUT;5;4;7.36;1
USLD_P;2019;670000165;670780345;M1320;2;;0.7;0
USLD_P;2019;670000165;670780345;MEDCH;2;;0.7;0
USLD_P;2019;670000165;670780345;N2210;13;3;13.28;0
USLD_P;2019;670000165;670780345;N2510;9;0;8.68;0
USLD_P;2019;670000165;670780345;NAUT;11;1;7.19;0
USLD_P;2019;670000215;680000643;M1320;1;;1;
USLD_P;2019;670000215;680000643;MEDCH;1;;1;
USLD_P;2019;670000215;680000643;N2210;10;4;10.04;
USLD_P;2019;670000215;680000643;N2510;13;6;17.73;
USLD_P;2019;670000215;680000643;N3120;1;;1;
USLD_P;2019;670000215;680000643;NAUT;13;5;16.67;
USLD_P;2019;670000306;670780584;M1320;2;1;2.42;0
USLD_P;2019;670000306;670780584;MEDCH;2;1;2.42;0
USLD_P;2019;670000306;670780584;N2210;24;4;20.5;0
USLD_P;2019;670000306;670780584;N2410;1;1;1.6;0
USLD_P;2019;670000306;670780584;N2460;;1;0.5;0
USLD_P;2019;670000306;670780584;N2510;37;11;35.18;0
USLD_P;2019;670000306;670780584;NAUT;15;14;12.7;0
USLD_P;2019;670000348;670780642;M1320;;1;0.4;1
USLD_P;2019;670000348;670780642;MEDCH;;1;0.4;1
USLD_P;2019;670000348;670780642;N2210;9;;9;0
USLD_P;2019;670000348;670780642;N2510;13;4;15.72;0
USLD_P;2019;670000348;670780642;NAUT;9;2;10.3;0
USLD_P;2019;670000397;670017755;MEDCH;0;3;1;0
USLD_P;2019;670000397;670017755;N2210;4;15;12.07;0
USLD_P;2019;670000397;670017755;N2410;0;0;0.25;0
USLD_P;2019;670000397;670017755;N2460;;1;0.5;0
USLD_P;2019;670000397;670017755;N2510;5;13;15.69;0
USLD_P;2019;670000397;670017755;NAUT;3;4;7.97;0
USLD_P;2019;670000603;670781152;M1320;;2;1;1
USLD_P;2019;670000603;670781152;MEDCH;;2;1;1
USLD_P;2019;670000603;670781152;N2210;8;0;6.28;0
USLD_P;2019;670000603;670781152;N2460;;1;0.15;1
USLD_P;2019;670000603;670781152;N2510;15;2;16;0
USLD_P;2019;670000603;670781152;N3120;;1;0.1;1
USLD_P;2019;670000603;670781152;NAUT;9;8;12.66;1
USLD_P;2019;670002278;920030269;M1320;1;;1;0
USLD_P;2019;670002278;920030269;MEDCH;1;;1;0
USLD_P;2019;670002278;920030269;N2210;6;;6;0
USLD_P;2019;670002278;920030269;N2460;1;;1;0
USLD_P;2019;670002278;920030269;N2510;15;;15;0
USLD_P;2019;670002278;920030269;NAUT;18;5;21;0
USLD_P;2019;670014992;670780139;M1320;2;0;0.75;
USLD_P;2019;670014992;670780139;MEDCH;2;1;0.94;
USLD_P;2019;670014992;670780139;N2210;12;0;7.22;
USLD_P;2019;670014992;670780139;N2410;0;1;0.43;
USLD_P;2019;670014992;670780139;N2510;18;;13.11;
USLD_P;2019;670014992;670780139;NAUT;20;8;12.28;
USLD_P;2019;670799550;670780055;M1320;3;;1.82;1
USLD_P;2019;670799550;670780055;MEDCH;3;;1.82;1
USLD_P;2019;670799550;670780055;N2210;17;2;19.79;1
USLD_P;2019;670799550;670780055;N2410;1;0;1;0
USLD_P;2019;670799550;670780055;N2510;56;8;57.86;1
USLD_P;2019;670799550;670780055;NAUT;29;12;32.22;0
USLD_P;2019;680000122;680020336;M1320;;1;0.6;
USLD_P;2019;680000122;680020336;MEDCH;;1;0.6;
USLD_P;2019;680000122;680020336;N2210;4;1;3.68;
USLD_P;2019;680000122;680020336;N2410;;1;0.3;
USLD_P;2019;680000122;680020336;N2460;;1;0.18;1
USLD_P;2019;680000122;680020336;N2510;17;;15.18;
USLD_P;2019;680000122;680020336;N3120;;1;0.25;
USLD_P;2019;680000122;680020336;NAUT;6;7;8.32;
USLD_P;2019;680000312;680015963;M1320;;2;0.55;1
USLD_P;2019;680000312;680015963;MEDCH;;4;0.75;1
USLD_P;2019;680000312;680015963;N2210;2;7;4.34;0
USLD_P;2019;680000312;680015963;N2410;;3;1.12;1
USLD_P;2019;680000312;680015963;N2460;;1;0.3;1
USLD_P;2019;680000312;680015963;N2510;9;2;12.45;0
USLD_P;2019;680000312;680015963;NAUT;4;17;9.15;1
USLD_P;2019;680000544;680020336;M1320;;1;0.5;
USLD_P;2019;680000544;680020336;MEDCH;;2;0.85;
USLD_P;2019;680000544;680020336;N2210;2;1;3.1;
USLD_P;2019;680000544;680020336;N2460;;1;0.25;1
USLD_P;2019;680000544;680020336;N2510;13;;10.5;
USLD_P;2019;680000544;680020336;NAUT;5;3;8.72;
USLD_P;2019;680000627;680020336;M1320;;2;0.4;
USLD_P;2019;680000627;680020336;MEDCH;;2;0.4;
USLD_P;2019;680000627;680020336;N2210;8;;7.74;
USLD_P;2019;680000627;680020336;N2510;14;1;14.32;
USLD_P;2019;680000627;680020336;NAUT;13;5;11.94;
USLD_P;2019;680000767;680001088;M1320;1;;1;
USLD_P;2019;680000767;680001088;MEDCH;1;;1;
USLD_P;2019;680000767;680001088;N2210;10;5;8.3;
USLD_P;2019;680000767;680001088;N2410;1;;0.45;
USLD_P;2019;680000767;680001088;N2460;1;1;0.9;
USLD_P;2019;680000767;680001088;N2510;15;5;14.27;
USLD_P;2019;680000767;680001088;N3120;;1;0.25;
USLD_P;2019;680000767;680001088;NAUT;37;10;19.8;
USLD_P;2019;680000833;680001138;MEDCH;;1;0.5;0
USLD_P;2019;680000833;680001138;N2210;12;;10.17;0
USLD_P;2019;680000833;680001138;N2410;1;;1;0
USLD_P;2019;680000833;680001138;N2460;2;;1;1
USLD_P;2019;680000833;680001138;N2510;16;1;17.04;0
USLD_P;2019;680000833;680001138;NAUT;40;8;19.38;1
USLD_P;2019;680000882;680000643;MEDCH;2;;2;
USLD_P;2019;680000882;680000643;N2210;8;10;14.23;
USLD_P;2019;680000882;680000643;N2460;1;;1.98;
USLD_P;2019;680000882;680000643;N2510;32;15;44.08;
USLD_P;2019;680000882;680000643;N3120;;3;1.73;
USLD_P;2019;680000882;680000643;NAUT;45;56;83.96;
USLD_P;2019;680004553;680020336;M1320;;2;1.3;
USLD_P;2019;680004553;680020336;MEDCH;;2;1.3;
USLD_P;2019;680004553;680020336;N2210;25;;24.14;
USLD_P;2019;680004553;680020336;N2460;1;1;1.4;
USLD_P;2019;680004553;680020336;N2510;39;;39.42;
USLD_P;2019;680004553;680020336;N3120;;1;0.22;
USLD_P;2019;680004553;680020336;NAUT;20;9;23.91;
USLD_P;2019;680020427;680014495;N2210;10;3;13.82;
USLD_P;2019;680020427;680014495;N2410;1;;1;
USLD_P;2019;680020427;680014495;N2460;1;;1;
USLD_P;2019;680020427;680014495;N2510;19;12;29.27;
USLD_P;2019;680020427;680014495;NAUT;31;4;30.62;
USLD_P;2019;690000245;690780432;M1320;3;0;1.85;
USLD_P;2019;690000245;690780432;MEDCH;3;1;2.16;
USLD_P;2019;690000245;690780432;N2210;12;3;14.19;
USLD_P;2019;690000245;690780432;N2410;0;3;1.29;
USLD_P;2019;690000245;690780432;N2460;2;2;0.57;
USLD_P;2019;690000245;690780432;N2510;61;7;49.67;
USLD_P;2019;690000245;690780432;N3120;3;0;0.15;
