BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2015;590008306;620112581;NAUT;;0;0.3;;
DIALYSE_P;2015;590008306;620112581;NCINF;2;1;2.51;;
DIALYSE_P;2015;590015418;590799995;M1110;;1;0.03;0;0
DIALYSE_P;2015;590015418;590799995;NCINF;;1;1;;
DIALYSE_P;2015;590023438;590799995;M1110;;1;0.03;0;0
DIALYSE_P;2015;590023438;590799995;NCINF;;14;8;;
DIALYSE_P;2015;590024618;590799995;M1110;;5;0.15;0;0
DIALYSE_P;2015;590024618;590799995;NCINF;;5;3;;
DIALYSE_P;2015;590024659;590799995;M1110;;5;0.15;0;0
DIALYSE_P;2015;590024659;590799995;NCINF;;5;3;;
DIALYSE_P;2015;590031738;590799995;M1110;;7;0.21;0;0
DIALYSE_P;2015;590031738;590799995;NCINF;;9;3;;
DIALYSE_P;2015;590034815;590001467;M1110;;0;0;0;1
DIALYSE_P;2015;590034815;590001467;NAUT;;1;0.6;;
DIALYSE_P;2015;590034815;590001467;NCINF;1;;1;;
DIALYSE_P;2015;590035200;590799995;M1110;;7;0.21;0;0
DIALYSE_P;2015;590035200;590799995;NCINF;;2;1.5;;
DIALYSE_P;2015;590035390;620112581;M1110;;4;0.4;0;0
DIALYSE_P;2015;590035390;620112581;NAUT;;1;0.29;;
DIALYSE_P;2015;590035390;620112581;NCINF;2;;2;;
DIALYSE_P;2015;590040317;590799995;M1110;;1;0.03;0;0
DIALYSE_P;2015;590040317;590799995;NCINF;;1;1;;
DIALYSE_P;2015;590040325;590799995;M1110;;6;0.18;0;0
DIALYSE_P;2015;590040325;590799995;NCINF;;3;2;;
DIALYSE_P;2015;590041471;620112581;M1110;;6;0.6;0;0
DIALYSE_P;2015;590041471;620112581;NAUT;;1;0.58;;
DIALYSE_P;2015;590041471;620112581;NCINF;2;;2;;
DIALYSE_P;2015;590044640;590799995;M1110;;4;0.12;0;0
DIALYSE_P;2015;590044640;590799995;NCINF;;3;2;;
DIALYSE_P;2015;590045514;590799995;M1110;;9;0.27;0;0
DIALYSE_P;2015;590045514;590799995;NCINF;;5;2.5;;
DIALYSE_P;2015;590045951;590799995;M1110;;8;0.24;0;0
DIALYSE_P;2015;590045951;590799995;NCINF;;2;2;;
DIALYSE_P;2015;590046579;620112581;M1110;;8;0.8;0;0
DIALYSE_P;2015;590046579;620112581;NAUT;;1;0.89;;
DIALYSE_P;2015;590046579;620112581;NCINF;1;1;1.8;;
DIALYSE_P;2015;590046744;590799995;M1110;;6;0.18;0;0
DIALYSE_P;2015;590046744;590799995;NCINF;;1;1;;
DIALYSE_P;2015;590046751;590799995;M1110;;3;0.09;0;0
DIALYSE_P;2015;590046751;590799995;NCINF;;6;2;;
DIALYSE_P;2015;590046769;590799995;M1110;;4;0.12;0;0
DIALYSE_P;2015;590046769;590799995;NCINF;;4;2;;
DIALYSE_P;2015;590047361;590799995;M1110;;5;0.15;0;0
DIALYSE_P;2015;590047361;590799995;NCINF;;2;2;;
DIALYSE_P;2015;590047866;590799995;M1110;;1;0.03;0;0
DIALYSE_P;2015;590047866;590799995;NCINF;;3;2;;
DIALYSE_P;2015;590047874;590799995;M1110;;4;0.12;0;0
DIALYSE_P;2015;590047874;590799995;NCINF;;3;2;;
DIALYSE_P;2015;590056990;620112581;M1110;;6;0.6;0;0
DIALYSE_P;2015;590056990;620112581;NAUT;;1;0.11;;
DIALYSE_P;2015;590056990;620112581;NCINF;2;;2;;
DIALYSE_P;2015;590780268;590053955;M1110;;5;;0;1
DIALYSE_P;2015;590780268;590053955;N2500;5;2;6.3;;
DIALYSE_P;2015;590780268;590053955;N4100;4;;4;;
DIALYSE_P;2015;590780268;590053955;NAUT;1;3;2.7;;
DIALYSE_P;2015;590780268;590053955;NCINF;39;7;43.4;;
DIALYSE_P;2015;590780383;590000204;M1110;4;;4;;1
DIALYSE_P;2015;590780383;590000204;N2500;5;1;5.5;;
DIALYSE_P;2015;590780383;590000204;N4100;4;0;3;;
DIALYSE_P;2015;590780383;590000204;NAUT;1;3;2.5;;
DIALYSE_P;2015;590780383;590000204;NCINF;38;12;47.2;;
DIALYSE_P;2015;590784484;590001467;M1110;4;;4;0;1
DIALYSE_P;2015;590784484;590001467;N2500;8;0;8;;
DIALYSE_P;2015;590784484;590001467;NAUT;10;2;11.19;;
DIALYSE_P;2015;590784484;590001467;NCINF;19;0;19;;
DIALYSE_P;2015;590784914;590799995;M1110;;53;1.59;0;0
DIALYSE_P;2015;590801106;590782421;M1110;4;;4.21;1;1
DIALYSE_P;2015;590801106;590782421;N2500;7;3;9.4;;
DIALYSE_P;2015;590801106;590782421;N4100;2;;2;;
DIALYSE_P;2015;590801106;590782421;NAUT;3;;3;;
DIALYSE_P;2015;590801106;590782421;NCINF;14;8;19.5;;
DIALYSE_P;2015;590806428;620112581;M1110;;10;1;0;0
DIALYSE_P;2015;590806428;620112581;NAUT;;1;0.83;;
DIALYSE_P;2015;590806428;620112581;NCINF;4;;4;;
DIALYSE_P;2015;590810099;620112581;M1110;;2;0.2;0;0
DIALYSE_P;2015;590810099;620112581;NAUT;;1;0.59;;
DIALYSE_P;2015;590810099;620112581;NCINF;3;;3;;
DIALYSE_P;2015;590811006;590001467;M1110;;0;0;0;1
DIALYSE_P;2015;590811006;590001467;NAUT;;1;0.6;;
DIALYSE_P;2015;590811006;590001467;NCINF;1;;1;;
DIALYSE_P;2015;590811279;590780193;M1110;;;;0;1
DIALYSE_P;2015;590811279;590780193;N2500;7;5;11;;
DIALYSE_P;2015;590811279;590780193;NAUT;4;1;5.08;;
DIALYSE_P;2015;590811279;590780193;NCINF;16;21;32.8;;
DIALYSE_P;2015;590813341;590799995;M1110;;5;0.15;0;0
DIALYSE_P;2015;590813341;590799995;NCINF;;2;1;;
DIALYSE_P;2015;590813747;590001467;M1110;;0;0;0;1
DIALYSE_P;2015;590813747;590001467;NAUT;;1;0.6;;
DIALYSE_P;2015;590813747;590001467;NCINF;1;;1;;
DIALYSE_P;2015;590815007;620112581;M1110;;6;0.6;0;0
DIALYSE_P;2015;590815007;620112581;NAUT;;1;0.59;;
DIALYSE_P;2015;590815007;620112581;NCINF;3;;3;;
DIALYSE_P;2015;600000194;600100713;M1110;4;2;4.55;0;1
DIALYSE_P;2015;600000194;600100713;N2500;5;2;6.7;;
DIALYSE_P;2015;600000194;600100713;NAUT;3;2;3.57;;
DIALYSE_P;2015;600000194;600100713;NCINF;18;4;18.54;;
DIALYSE_P;2015;600000467;600101984;M1110;4;;4;0;1
DIALYSE_P;2015;600000467;600101984;N2500;7;3;7.92;;
DIALYSE_P;2015;600000467;600101984;NAUT;6;1;7.18;;
DIALYSE_P;2015;600000467;600101984;NCINF;20;4;21.14;;
DIALYSE_P;2015;600002067;590799995;M1110;;4;0.12;0;0
DIALYSE_P;2015;600002067;590799995;NCINF;;6;2;;
DIALYSE_P;2015;600008734;590799995;M1110;;4;0.12;0;0
DIALYSE_P;2015;600008734;590799995;NCINF;;4;2;;
DIALYSE_P;2015;600100754;600000228;M1110;3;;3;0;1
DIALYSE_P;2015;600100754;600000228;N2500;12;1;3.69;;
DIALYSE_P;2015;600100754;600000228;NAUT;15;1;1.62;;
DIALYSE_P;2015;600100754;600000228;NCINF;38;5;22;;
DIALYSE_P;2015;600109748;590799995;M1110;;4;0.12;0;0
DIALYSE_P;2015;600109748;590799995;NCINF;;20;4;;
DIALYSE_P;2015;600110399;600010201;N2500;;1;0.16;;
DIALYSE_P;2015;600110399;600010201;NAUT;;1;0.19;;
DIALYSE_P;2015;600110399;600010201;NCINF;1;;1;;
DIALYSE_P;2015;600112460;600010201;M1110;3;;1;0;0
DIALYSE_P;2015;600112460;600010201;N4100;;1;0.29;;
DIALYSE_P;2015;600112460;600010201;NAUT;;4;3.23;;
DIALYSE_P;2015;600112460;600010201;NCINF;11;;9.59;;
DIALYSE_P;2015;610000051;610780082;M1110;4;;4;0;1
DIALYSE_P;2015;610000051;610780082;N2500;5;;4.92;;
DIALYSE_P;2015;610000051;610780082;NAUT;4;;4.09;;
DIALYSE_P;2015;610000051;610780082;NCINF;12;3;14.41;;
DIALYSE_P;2015;610000119;610780165;M1110;1;0;1.01;;
DIALYSE_P;2015;610000119;610780165;N2500;6;1;5.92;;
DIALYSE_P;2015;610000119;610780165;NAUT;0;0;0.06;;
DIALYSE_P;2015;610000119;610780165;NCINF;10;5;12.04;;
DIALYSE_P;2015;620000034;620100057;M1110;3;;3;0;0
DIALYSE_P;2015;620000034;620100057;N2500;2;1;3.08;;
DIALYSE_P;2015;620000034;620100057;NAUT;;1;0.2;;
DIALYSE_P;2015;620000034;620100057;NCINF;15;5;20.13;;
DIALYSE_P;2015;620000224;620100651;M1110;6;;0.35;;
DIALYSE_P;2015;620000224;620100651;NAUT;3;0;0.54;;
DIALYSE_P;2015;620000224;620100651;NCINF;2;1;1.5;;
DIALYSE_P;2015;620000653;620103440;M1110;9;;9;0;1
DIALYSE_P;2015;620000653;620103440;N2500;11;5;13.97;;
DIALYSE_P;2015;620000653;620103440;NAUT;5;8;9.04;;
DIALYSE_P;2015;620000653;620103440;NCINF;24;21;39.74;;
DIALYSE_P;2015;620010058;590799995;M1110;;9;0.27;0;0
DIALYSE_P;2015;620010058;590799995;NCINF;;5;4;;
DIALYSE_P;2015;620011338;590799995;M1110;;8;0.24;0;0
DIALYSE_P;2015;620011338;590799995;NCINF;;2;2;;
DIALYSE_P;2015;620018705;620112581;NCINF;;1;0.5;;
DIALYSE_P;2015;620020636;620112581;M1110;;8;0.8;;
DIALYSE_P;2015;620020636;620112581;NAUT;;1;0.3;;
DIALYSE_P;2015;620020636;620112581;NCINF;2;;2;;
DIALYSE_P;2015;620024208;620002352;M1110;2;0;2;0;1
DIALYSE_P;2015;620024208;620002352;N2500;1;;1;;
DIALYSE_P;2015;620024208;620002352;NAUT;4;7;8.89;;
DIALYSE_P;2015;620024208;620002352;NCINF;12;9;19.01;;
DIALYSE_P;2015;620025494;620112581;M1110;;6;0.6;;
DIALYSE_P;2015;620025494;620112581;N2500;2;;2;;
DIALYSE_P;2015;620025494;620112581;NAUT;;2;1.71;;
DIALYSE_P;2015;620025494;620112581;NCINF;7;1;7.76;;
DIALYSE_P;2015;620026997;590799995;M1110;;8;0.24;0;0
DIALYSE_P;2015;620026997;590799995;NCINF;;3;3;;
DIALYSE_P;2015;620101501;620000364;M1110;5;;5;1;
DIALYSE_P;2015;620101501;620000364;N2500;13;;13;;
DIALYSE_P;2015;620101501;620000364;N4100;3;;3;;
DIALYSE_P;2015;620115170;620112581;M1110;;8;0.8;0;0
DIALYSE_P;2015;620115170;620112581;NAUT;;1;0.59;;
DIALYSE_P;2015;620115170;620112581;NCINF;3;;3;;
DIALYSE_P;2015;620115410;620112581;M1110;;11;1.1;0;0
DIALYSE_P;2015;620115410;620112581;NAUT;;1;0.86;;
DIALYSE_P;2015;620115410;620112581;NCINF;3;;3;;
DIALYSE_P;2015;620117309;620112581;M1110;;5;0.5;0;0
DIALYSE_P;2015;620117309;620112581;N4100;2;;0.82;;
DIALYSE_P;2015;620117309;620112581;NAUT;27;5;24.91;;
DIALYSE_P;2015;620117309;620112581;NCINF;22;2;19.63;;
DIALYSE_P;2015;620117325;620112581;M1110;;6;0.6;0;0
DIALYSE_P;2015;620117325;620112581;NAUT;;2;1.12;;
DIALYSE_P;2015;620117325;620112581;NCINF;6;;6;;
DIALYSE_P;2015;620117812;620112581;M1110;;11;1.1;0;0
DIALYSE_P;2015;620117812;620112581;NAUT;;1;0.59;;
DIALYSE_P;2015;620117812;620112581;NCINF;4;;4;;
DIALYSE_P;2015;620120063;620112581;M1110;;2;0.2;0;0
DIALYSE_P;2015;630000404;630780989;M1110;1;1;0.93;1;0
DIALYSE_P;2015;630000404;630780989;N2500;7;4;9.9;;
DIALYSE_P;2015;630000404;630780989;NAUT;1;2;2.68;;
DIALYSE_P;2015;630000404;630780989;NCINF;14;9;21.4;;
DIALYSE_P;2015;630005668;630000990;M1110;;7;3;;
DIALYSE_P;2015;630005668;630000990;N2500;8;1;8.62;;
DIALYSE_P;2015;630005668;630000990;NAUT;7;;5.52;;
DIALYSE_P;2015;630005668;630000990;NCINF;21;8;26.81;;
DIALYSE_P;2015;630007698;630000990;M1110;;2;0.2;;
DIALYSE_P;2015;630007698;630000990;NCINF;;5;2.4;;
DIALYSE_P;2015;630007748;630000990;M1110;;2;0.3;;
DIALYSE_P;2015;630007748;630000990;NCINF;2;3;3.9;;
DIALYSE_P;2015;630007789;630000990;M1110;;1;0.1;;
DIALYSE_P;2015;630007789;630000990;NCINF;;2;1.37;;
DIALYSE_P;2015;630007839;630000990;M1110;;2;0.3;;
DIALYSE_P;2015;630007839;630000990;NAUT;;1;0.7;;
DIALYSE_P;2015;630007839;630000990;NCINF;3;3;5.42;;
DIALYSE_P;2015;630007888;630000990;M1110;;2;0.2;;
DIALYSE_P;2015;630007888;630000990;NCINF;;3;1.6;;
DIALYSE_P;2015;630784742;630000990;M1110;;4;3.54;;
DIALYSE_P;2015;630784742;630000990;N4100;17;4;19.16;;
DIALYSE_P;2015;630784742;630000990;NAUT;19;7;23.59;;
DIALYSE_P;2015;630784742;630000990;NCINF;31;15;41.75;;
DIALYSE_P;2015;640000162;640780417;M1110;5;;3.16;0;1
DIALYSE_P;2015;640000162;640780417;N2500;10;;9.63;;
DIALYSE_P;2015;640000162;640780417;NAUT;1;;1.65;;
DIALYSE_P;2015;640000162;640780417;NCINF;10;7;14.95;;
DIALYSE_P;2015;640005302;330000266;NCINF;;3;3;;
DIALYSE_P;2015;640005310;330000266;NCINF;;2;0.5;;
DIALYSE_P;2015;640005336;640017612;NCINF;1;;1;;
DIALYSE_P;2015;640013520;640017612;NCINF;1;;1;;
DIALYSE_P;2015;640013553;640000113;M1110;;5;0.2;0;0
DIALYSE_P;2015;640017679;640017612;NCINF;1;;1;;
DIALYSE_P;2015;640781332;640017612;M1110;;4;1;0;1
DIALYSE_P;2015;640781332;640017612;N2500;3;;3;;
DIALYSE_P;2015;640781332;640017612;N4100;2;;2;;
DIALYSE_P;2015;640781332;640017612;NAUT;25;3;26.82;;
DIALYSE_P;2015;640781332;640017612;NCINF;41;8;46.53;;
DIALYSE_P;2015;640789640;640000113;M1110;;5;3;0;0
DIALYSE_P;2015;640796835;640000113;M1110;;5;0.2;0;0
DIALYSE_P;2015;640797155;640000113;M1110;;5;0.2;0;0
DIALYSE_P;2015;640797296;640000113;M1110;;5;0.2;0;0
DIALYSE_P;2015;650000417;650783160;M1110;5;;5;1;1
DIALYSE_P;2015;650000417;650783160;N2500;5;6;8.59;;
DIALYSE_P;2015;650000417;650783160;NAUT;;4;2.4;;
DIALYSE_P;2015;650000417;650783160;NCINF;16;6;19.88;;
DIALYSE_P;2015;650005044;310000633;M1110;;4;0.1;;1
DIALYSE_P;2015;650005044;310000633;NCINF;;2;1;;
DIALYSE_P;2015;650005556;310000633;M1110;;4;0.2;;1
DIALYSE_P;2015;650005556;310000633;N2500;;1;0.5;;
DIALYSE_P;2015;650005556;310000633;NAUT;;1;0.5;;
DIALYSE_P;2015;650005556;310000633;NCINF;;4;1.5;;
DIALYSE_P;2015;650788573;310000633;M1110;;4;0.1;;1
DIALYSE_P;2015;650788573;310000633;NCINF;;2;1;;
DIALYSE_P;2015;650788599;310000633;M1110;;4;0.1;;1
DIALYSE_P;2015;650788599;310000633;NCINF;;2;1;;
DIALYSE_P;2015;650788607;310000633;M1110;;4;0.2;;1
DIALYSE_P;2015;650788607;310000633;N2500;;1;0.5;;
DIALYSE_P;2015;650788607;310000633;NAUT;;1;0.5;;
DIALYSE_P;2015;650788607;310000633;NCINF;;4;2;;
DIALYSE_P;2015;650788615;310000633;M1110;;4;0.1;;1
DIALYSE_P;2015;650788615;310000633;NCINF;;4;2;;
DIALYSE_P;2015;660000084;660780180;M1110;6;2;6.3;;
DIALYSE_P;2015;660000084;660780180;N2500;9;;9;;
DIALYSE_P;2015;660000084;660780180;NAUT;;;2.42;;
DIALYSE_P;2015;660000084;660780180;NCINF;21;4;24.42;;
DIALYSE_P;2015;660004953;660790379;M1110;0;;0;0;1
DIALYSE_P;2015;660004953;660790379;NAUT;;1;0.3;;
DIALYSE_P;2015;660004953;660790379;NCINF;1;4;3.3;;
DIALYSE_P;2015;660004961;660790379;M1110;0;;0;0;1
DIALYSE_P;2015;660004961;660790379;NAUT;;1;0.3;;
DIALYSE_P;2015;660004961;660790379;NCINF;1;3;2.5;;
DIALYSE_P;2015;660004979;660790379;M1110;0;;0;0;1
DIALYSE_P;2015;660004979;660790379;NAUT;;1;0.3;;
DIALYSE_P;2015;660004979;660790379;NCINF;1;3;2.5;;
DIALYSE_P;2015;660005182;340000264;M1110;;;;0;1
DIALYSE_P;2015;660005182;340000264;NCINF;;4;1.03;;
DIALYSE_P;2015;660005190;340000264;M1110;;;;0;1
DIALYSE_P;2015;660005190;340000264;NCINF;;2;0.6;;
DIALYSE_P;2015;660005208;340000264;M1110;;;;0;1
DIALYSE_P;2015;660005208;340000264;NCINF;;4;0.47;;
DIALYSE_P;2015;660005216;340000264;M1110;1;5;1.45;0;1
DIALYSE_P;2015;660005216;340000264;NAUT;;2;1.38;;
DIALYSE_P;2015;660005216;340000264;NCINF;9;2;9.25;;
DIALYSE_P;2015;660005687;660790379;NCINF;2;;2;;
DIALYSE_P;2015;660789892;660790379;M1110;4;;4;0;1
DIALYSE_P;2015;660789892;660790379;N2500;8;;8;;
DIALYSE_P;2015;660789892;660790379;N4100;3;;3;;
DIALYSE_P;2015;660789892;660790379;NAUT;1;10;4.7;;
DIALYSE_P;2015;660789892;660790379;NCINF;28;24;36.6;;
DIALYSE_P;2015;670000025;670780055;M1110;7;;4;1;1
DIALYSE_P;2015;670000025;670780055;N2500;9;6;13.49;;
DIALYSE_P;2015;670000025;670780055;N4100;2;;2;;
DIALYSE_P;2015;670000025;670780055;NAUT;11;1;9.22;;
DIALYSE_P;2015;670000025;670780055;NCINF;22;15;33.09;;
DIALYSE_P;2015;670000157;670780337;M1110;1;1;1.15;0;1
DIALYSE_P;2015;670000157;670780337;N2500;4;;4;;
DIALYSE_P;2015;670000157;670780337;NAUT;5;4;7.66;;
DIALYSE_P;2015;670000157;670780337;NCINF;3;16;14.94;;
DIALYSE_P;2015;670002187;670000652;M1110;4;;1;0;1
DIALYSE_P;2015;670002187;670000652;NAUT;4;3;3.51;;
DIALYSE_P;2015;670002187;670000652;NCINF;22;10;28.57;;
DIALYSE_P;2015;670013895;670000652;M1110;3;1;0.47;0;1
DIALYSE_P;2015;670013895;670000652;NAUT;2;;1.05;;
DIALYSE_P;2015;670013895;670000652;NCINF;2;5;6.13;;
DIALYSE_P;2015;670014455;670000652;M1110;4;;2.9;0;1
DIALYSE_P;2015;670014455;670000652;N2500;;1;2.02;;
DIALYSE_P;2015;670014455;670000652;NAUT;5;2;3.16;;
DIALYSE_P;2015;670014455;670000652;NCINF;20;5;23.87;;
DIALYSE_P;2015;670780212;670014604;M1110;7;;7;0;1
DIALYSE_P;2015;670780212;670014604;N2500;9;8;13.29;;
DIALYSE_P;2015;670780212;670014604;N4100;2;1;3.02;;
DIALYSE_P;2015;670780212;670014604;NAUT;;5;3;;
DIALYSE_P;2015;670780212;670014604;NCINF;97;30;108.08;;
DIALYSE_P;2015;670781574;670000652;M1110;2;5;2.68;0;1
DIALYSE_P;2015;670781574;670000652;N4100;;1;0.42;;
DIALYSE_P;2015;670781574;670000652;NAUT;36;6;33.27;;
DIALYSE_P;2015;670781574;670000652;NCINF;9;1;9.3;;
DIALYSE_P;2015;670783273;670780055;M1110;4;;0.7;0;1
DIALYSE_P;2015;670783273;670780055;NAUT;1;;2.58;;
DIALYSE_P;2015;670783273;670780055;NCINF;3;3;5.2;;
DIALYSE_P;2015;670795921;670000652;M1110;7;0;3.9;0;1
DIALYSE_P;2015;670795921;670000652;N2500;;;0.14;;
DIALYSE_P;2015;670795921;670000652;NAUT;4;3;3.33;;
DIALYSE_P;2015;670795921;670000652;NCINF;28;18;41.25;;
DIALYSE_P;2015;670799667;670000652;M1110;7;;1;0;1
DIALYSE_P;2015;670799667;670000652;NAUT;3;2;3.1;;
DIALYSE_P;2015;670799667;670000652;NCINF;12;5;18.85;;
DIALYSE_P;2015;680000338;680000114;M1110;3;;3;;
DIALYSE_P;2015;680000338;680000114;N2500;6;3;9.64;;
DIALYSE_P;2015;680000338;680000114;N4100;2;0;2;;
DIALYSE_P;2015;680000338;680000114;NAUT;7;5;8.96;;
DIALYSE_P;2015;680000338;680000114;NCINF;22;8;23.04;;
DIALYSE_P;2015;680000684;680000973;M1110;8;1;7.84;1;0
DIALYSE_P;2015;680000684;680000973;N2500;3;3;5.22;;
DIALYSE_P;2015;680000684;680000973;NAUT;5;4;6.41;;
DIALYSE_P;2015;680000684;680000973;NCINF;14;20;28.12;;
DIALYSE_P;2015;680004546;680020336;M1110;4;0;2;1;1
DIALYSE_P;2015;680004546;680020336;N2500;13;3;13.79;;
DIALYSE_P;2015;680004546;680020336;NAUT;3;2;4.44;;
DIALYSE_P;2015;680004546;680020336;NCINF;18;11;25.39;;
DIALYSE_P;2015;680010824;670000652;M1110;;3;2.55;0;1
DIALYSE_P;2015;680010824;670000652;NAUT;4;3;5.32;;
DIALYSE_P;2015;680010824;670000652;NCINF;17;12;24.85;;
DIALYSE_P;2015;680013778;670000652;M1110;;4;0.6;0;1
DIALYSE_P;2015;680013778;670000652;NAUT;3;3;4.77;;
DIALYSE_P;2015;680013778;670000652;NCINF;19;14;25.71;;
DIALYSE_P;2015;690004718;690796552;M1110;0;1;0.8;0;1
DIALYSE_P;2015;690004718;690796552;NCINF;9;2;9.15;;
DIALYSE_P;2015;690007539;690781810;M1110;;;;1;1
DIALYSE_P;2015;690007539;690781810;N2500;1;1;1.48;;
DIALYSE_P;2015;690007539;690781810;NAUT;;;0.03;;
DIALYSE_P;2015;690007539;690781810;NCINF;7;3;7.54;;
DIALYSE_P;2015;690022009;690796552;M1110;4;5;6.14;0;1
DIALYSE_P;2015;690022009;690796552;N2500;1;3;3;;
DIALYSE_P;2015;690022009;690796552;NCINF;47;10;51.17;;
DIALYSE_P;2015;690022108;690000724;M1110;2;0;2;0;1
DIALYSE_P;2015;690022108;690000724;N2500;1;0;1;;
DIALYSE_P;2015;690022108;690000724;N4100;0;1;0.2;;
DIALYSE_P;2015;690022108;690000724;NAUT;0;3;1.2;;
DIALYSE_P;2015;690022108;690000724;NCINF;14;4;17.2;;
DIALYSE_P;2015;690023411;690000252;M1110;2;;2;0;0
DIALYSE_P;2015;690023411;690000252;N2500;5;1;4.49;;
DIALYSE_P;2015;690023411;690000252;NAUT;1;;0.88;;
DIALYSE_P;2015;690023411;690000252;NCINF;11;;8.98;;
DIALYSE_P;2015;690030770;330030909;M1110;2;;2;;1
DIALYSE_P;2015;690030770;330030909;N2500;1;5;5.21;;
DIALYSE_P;2015;690030770;330030909;N4100;1;;1;;
DIALYSE_P;2015;690030770;330030909;NAUT;2;2;4.42;;
DIALYSE_P;2015;690030770;330030909;NCINF;9;7;16.15;;
DIALYSE_P;2015;690031513;690000278;M1110;7;;0.16;;
DIALYSE_P;2015;690780499;690000278;M1110;7;;7;1;1
DIALYSE_P;2015;690780499;690000278;N2500;33;;30.5;;
DIALYSE_P;2015;690780499;690000278;N4100;3;;2.5;;
DIALYSE_P;2015;690780499;690000278;NAUT;11;;10.57;;
DIALYSE_P;2015;690780499;690000278;NCINF;68;;61.9;;
DIALYSE_P;2015;690782834;690000724;M1110;3;;;0;1
DIALYSE_P;2015;690782834;690000724;N2500;4;2;5.3;;
DIALYSE_P;2015;690782834;690000724;N4100;;1;0.8;;
DIALYSE_P;2015;690782834;690000724;NAUT;1;3;1.3;;
DIALYSE_P;2015;690782834;690000724;NCINF;28;9;34.8;;
DIALYSE_P;2015;690783154;690781810;M1110;2;4;2.8;1;0
DIALYSE_P;2015;690783154;690781810;N2500;2;;2.41;;
DIALYSE_P;2015;690783154;690781810;NAUT;12;;12.41;;
DIALYSE_P;2015;690783154;690781810;NCINF;27;21;43.35;;
DIALYSE_P;2015;690784137;690781810;M1110;;1;1.1;0;0
DIALYSE_P;2015;690784137;690781810;N2500;4;2;4.79;;
DIALYSE_P;2015;690784137;690781810;NAUT;;;0.48;;
DIALYSE_P;2015;690784137;690781810;NCINF;10;5;13.28;;
DIALYSE_P;2015;690799283;690796552;M1110;0;1;0.04;0;1
DIALYSE_P;2015;690799283;690796552;NCINF;0;3;0.6;;
DIALYSE_P;2015;690804018;690796552;M1110;0;2;0.61;0;1
DIALYSE_P;2015;690804018;690796552;NCINF;4;2;5.43;;
DIALYSE_P;2015;690805361;690805353;M1110;;4;1.21;0;1
DIALYSE_P;2015;690805361;690805353;N2500;;;0.01;;
DIALYSE_P;2015;690805361;690805353;NAUT;;2;0.3;;
DIALYSE_P;2015;690805361;690805353;NCINF;4;6;7.71;;
DIALYSE_P;2015;700000029;700004591;M1110;3;;3;0;1
DIALYSE_P;2015;700000029;700004591;N2500;6;;6;;
DIALYSE_P;2015;700000029;700004591;NAUT;1;;1;;
DIALYSE_P;2015;700000029;700004591;NCINF;11;6;15.8;;
DIALYSE_P;2015;700003577;210012290;M1110;0;3;0.6;;
DIALYSE_P;2015;700003577;210012290;NCINF;12;2;13.6;;
DIALYSE_P;2015;710010166;210012290;NCINF;7;3;9.4;;
DIALYSE_P;2015;710780917;710000274;M1110;;4;1;;
DIALYSE_P;2015;710780917;710000274;NAUT;1;3;2.87;;
DIALYSE_P;2015;710780917;710000274;NCINF;3;7;7.44;;
DIALYSE_P;2015;710970658;210012290;M1110;;4;0.8;;
DIALYSE_P;2015;710970658;210012290;NCINF;;4;2.4;;
DIALYSE_P;2015;710973504;210012290;M1110;;5;1;;
DIALYSE_P;2015;710973504;210012290;NCINF;4;1;4.3;;
DIALYSE_P;2015;710974510;210012290;NCINF;;4;2.4;;
DIALYSE_P;2015;710974528;210012290;NCINF;6;5;9.3;;
DIALYSE_P;2015;710978263;710780958;M1110;6;;6;0;1
DIALYSE_P;2015;710978263;710780958;N2500;4;3;6.15;;
DIALYSE_P;2015;710978263;710780958;NAUT;4;2;4.89;;
DIALYSE_P;2015;710978263;710780958;NCINF;19;4;22.23;;
DIALYSE_P;2015;710978289;710780263;M1110;3;;0.87;1;1
DIALYSE_P;2015;710978289;710780263;N2500;6;5;9.31;;
DIALYSE_P;2015;710978289;710780263;NAUT;8;2;6.75;;
DIALYSE_P;2015;710978289;710780263;NCINF;14;9;19.36;;
DIALYSE_P;2015;720000033;720000025;M1110;;1;0.8;0;1
DIALYSE_P;2015;720000033;720000025;N2500;7;8;12.9;;
DIALYSE_P;2015;720000033;720000025;NAUT;0;3;1.3;;
DIALYSE_P;2015;720000033;720000025;NCINF;22;10;29.33;;
DIALYSE_P;2015;720003441;440002590;M1110;1;2;1.75;0;0
DIALYSE_P;2015;720003441;440002590;N2500;4;4;6.2;;
DIALYSE_P;2015;720003441;440002590;NAUT;3;;3;;
DIALYSE_P;2015;720003441;440002590;NCINF;11;6;15.9;;
DIALYSE_P;2015;720016690;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2015;720016690;440002590;NCINF;;8;0.17;;
DIALYSE_P;2015;720016831;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2015;720016831;440002590;NCINF;;2;0.17;;
DIALYSE_P;2015;720017235;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2015;720017235;440002590;NCINF;;2;0.17;;
DIALYSE_P;2015;720017755;440002590;M1110;;1;0.1;0;0
DIALYSE_P;2015;720017755;440002590;NCINF;;3;0.1;;
DIALYSE_P;2015;720017839;440002590;M1110;3;2;4.01;0;0
