BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2014;740014345;740000617;N2120;1;;1;;
URGENCES_P;2014;740014345;740000617;N2500;5;;3.72;;
URGENCES_P;2014;740014345;740000617;N9999;18;5;14.55;;
URGENCES_P;2014;740014345;740000617;NINF;11;4;10.09;;
URGENCES_P;2014;740780424;740000120;M9999;;11;7;;
URGENCES_P;2014;740780424;740000120;N1220;1;1;1.5;;
URGENCES_P;2014;740780424;740000120;N2120;1;;1;;
URGENCES_P;2014;740780424;740000120;N2500;4;1;4.8;;
URGENCES_P;2014;740780424;740000120;NINF;7;;7.5;;
URGENCES_P;2014;740781141;740790258;M1140;;4;1;;0
URGENCES_P;2014;740781141;740790258;M9999;15;11;18.77;3;1
URGENCES_P;2014;740781141;740790258;N1220;2;0;1.5;1;1
URGENCES_P;2014;740781141;740790258;N2120;3;0;2.12;3;1
URGENCES_P;2014;740781141;740790258;N2500;16;5;20.06;;
URGENCES_P;2014;740781141;740790258;N2620;;;;3;1
URGENCES_P;2014;740781141;740790258;N3120;0;2;0.11;;
URGENCES_P;2014;740781141;740790258;N9999;62;16;68.7;;
URGENCES_P;2014;740781141;740790258;NINF;28;7;34.93;;0
URGENCES_P;2014;740781224;740001839;M9999;16;9;16.86;;1
URGENCES_P;2014;740781224;740001839;N1220;1;;0.4;;1
URGENCES_P;2014;740781224;740001839;N2120;1;;1;;1
URGENCES_P;2014;740781224;740001839;N2500;5;6;9.71;;
URGENCES_P;2014;740781224;740001839;N9999;42;20;57.03;;
URGENCES_P;2014;740781224;740001839;NINF;29;8;34.6;;1
URGENCES_P;2014;750000523;750150120;M9999;8;10;11.71;;
URGENCES_P;2014;750000523;750150120;N1220;2;;2.03;;
URGENCES_P;2014;750000523;750150120;N2120;4;4;4.51;;
URGENCES_P;2014;750000523;750150120;N2500;14;4;16.75;;
URGENCES_P;2014;750000523;750150120;N9999;76;20;81.9;;
URGENCES_P;2014;750000523;750150120;NINF;42;7;41.44;;
URGENCES_P;2014;750000549;750150229;M9999;18;8;5.24;;
URGENCES_P;2014;750000549;750150229;N1220;1;;1;;
URGENCES_P;2014;750000549;750150229;N2120;1;;1;;
URGENCES_P;2014;750000549;750150229;N2500;2;;1.25;;
URGENCES_P;2014;750000549;750150229;N2620;2;;2;;
URGENCES_P;2014;750000549;750150229;N9999;13;1;13.48;;
URGENCES_P;2014;750000549;750150229;NINF;7;1;8.24;;
URGENCES_P;2014;750100018;750712184;M9999;4;2;5.9;;1
URGENCES_P;2014;750100018;750712184;N1220;3;;3;;0
URGENCES_P;2014;750100018;750712184;N2120;2;;2;;0
URGENCES_P;2014;750100018;750712184;N2500;15;;15;;
URGENCES_P;2014;750100018;750712184;N9999;42;3;44.63;;
URGENCES_P;2014;750100018;750712184;NINF;22;3;24.63;;0
URGENCES_P;2014;750100042;750712184;M3020;1;;1;;
URGENCES_P;2014;750100042;750712184;M9999;23;;18.2;;0
URGENCES_P;2014;750100042;750712184;N1220;3;1;3.86;;0
URGENCES_P;2014;750100042;750712184;N2120;4;1;4.5;;0
URGENCES_P;2014;750100042;750712184;N2500;44;2;42.25;;
URGENCES_P;2014;750100042;750712184;N2620;9;;9;;0
URGENCES_P;2014;750100042;750712184;N3120;2;;2;;
URGENCES_P;2014;750100042;750712184;NINF;82;5;69.34;;0
URGENCES_P;2014;750100075;750712184;M3020;1;;1;;
URGENCES_P;2014;750100075;750712184;M9999;10;2;11.1;;0
URGENCES_P;2014;750100075;750712184;N1220;1;;1;;0
URGENCES_P;2014;750100075;750712184;N2120;2;;2;;0
URGENCES_P;2014;750100075;750712184;N2500;19;;19;;
URGENCES_P;2014;750100075;750712184;N2620;4;;4;;0
URGENCES_P;2014;750100075;750712184;N3120;;1;0.5;;
URGENCES_P;2014;750100075;750712184;N9999;51;;51.5;;
URGENCES_P;2014;750100075;750712184;NINF;25;;25;;0
URGENCES_P;2014;750100091;750712184;M9999;15;7;21.2;;
URGENCES_P;2014;750100091;750712184;N1220;3;3;3;;
URGENCES_P;2014;750100091;750712184;N2120;7;7;7;;
URGENCES_P;2014;750100091;750712184;N2500;49;5;54.58;;
URGENCES_P;2014;750100091;750712184;N3120;2;2;2;;
URGENCES_P;2014;750100091;750712184;N9999;120;149;128.18;;
URGENCES_P;2014;750100091;750712184;NINF;59;4;61.6;;
URGENCES_P;2014;750100109;750712184;M1140;10;11;14.52;;
URGENCES_P;2014;750100109;750712184;M9999;10;11;14.52;;
URGENCES_P;2014;750100109;750712184;N1220;1;1;1.9;;
URGENCES_P;2014;750100109;750712184;N2120;2;0;2;;
URGENCES_P;2014;750100109;750712184;N2500;14;3;15.7;;
URGENCES_P;2014;750100109;750712184;N3120;1;0;1;;
URGENCES_P;2014;750100109;750712184;N9999;48;10;55.4;;
URGENCES_P;2014;750100109;750712184;NINF;30;6;34.8;;
URGENCES_P;2014;750100125;750712184;M9999;31;4;25.41;;
URGENCES_P;2014;750100125;750712184;N1220;2;;2;;
URGENCES_P;2014;750100125;750712184;N2120;6;;6;;
URGENCES_P;2014;750100125;750712184;N2500;43;;43;;
URGENCES_P;2014;750100125;750712184;N3120;2;;2;;
URGENCES_P;2014;750100125;750712184;NINF;51;;51;;
URGENCES_P;2014;750100166;750712184;M9999;14;;14;;
URGENCES_P;2014;750100166;750712184;N1220;3;;3;;
URGENCES_P;2014;750100166;750712184;N2120;4;;4;;
URGENCES_P;2014;750100166;750712184;N2500;37;2;38.48;;
URGENCES_P;2014;750100166;750712184;N2620;2;;2;;
URGENCES_P;2014;750100166;750712184;N9999;97;3;99.44;;
URGENCES_P;2014;750100166;750712184;NINF;51;1;51.96;;
URGENCES_P;2014;750100208;750712184;M1140;7;8;12.2;;0
URGENCES_P;2014;750100208;750712184;M9999;12;10;17.8;;0
URGENCES_P;2014;750100208;750712184;N1220;2;0;2;;0
URGENCES_P;2014;750100208;750712184;N2120;2;1;2.5;;0
URGENCES_P;2014;750100208;750712184;N2500;26;0;26;;
URGENCES_P;2014;750100208;750712184;N2620;2;0;2;;0
URGENCES_P;2014;750100208;750712184;N3120;1;0;0.4;;
URGENCES_P;2014;750100208;750712184;NINF;53;0;53;;0
URGENCES_P;2014;750100232;750712184;M9999;14;14;20.7;;
URGENCES_P;2014;750100232;750712184;N1220;3;0;3;;
URGENCES_P;2014;750100232;750712184;N2120;7;0;7;;
URGENCES_P;2014;750100232;750712184;N2500;37;0;37;;
URGENCES_P;2014;750100232;750712184;N2620;5;0;5;;
URGENCES_P;2014;750100232;750712184;N3120;1;1;1.5;;
URGENCES_P;2014;750100232;750712184;N9999;130;3;132;;
URGENCES_P;2014;750100232;750712184;NINF;67;2;69.34;;
URGENCES_P;2014;750100273;750712184;M9999;10;6;15.9;;
URGENCES_P;2014;750100273;750712184;N1220;2;0;2;;
URGENCES_P;2014;750100273;750712184;N2120;5;;5;;
URGENCES_P;2014;750100273;750712184;N2500;40;1;40.9;;
URGENCES_P;2014;750100273;750712184;N2620;4;0;4;;
URGENCES_P;2014;750100273;750712184;N3120;0;1;0.5;;
URGENCES_P;2014;750100273;750712184;N9999;92;3;96.5;;
URGENCES_P;2014;750100273;750712184;NINF;41;1;41.1;;
URGENCES_P;2014;750150237;750006728;M9999;6;7;7.21;;
URGENCES_P;2014;750150237;750006728;N1220;1;;0.5;;
URGENCES_P;2014;750150237;750006728;N2120;1;;0.25;;
URGENCES_P;2014;750150237;750006728;N2500;5;;5.86;;
URGENCES_P;2014;750150237;750006728;N9999;17;3;19.64;;
URGENCES_P;2014;750150237;750006728;NINF;10;3;13.01;;
URGENCES_P;2014;750803447;750712184;M9999;11;17;13.48;;
URGENCES_P;2014;750803447;750712184;N1220;4;;4;;
URGENCES_P;2014;750803447;750712184;N2120;6;;5.55;;
URGENCES_P;2014;750803447;750712184;N2500;32;2;30.77;;
URGENCES_P;2014;750803447;750712184;N2620;4;;3.85;;
URGENCES_P;2014;750803447;750712184;N9999;97;5;95.6;;
URGENCES_P;2014;750803447;750712184;NINF;51;3;51.43;;
URGENCES_P;2014;750803454;750712184;M1140;7;8;9.5;;0
URGENCES_P;2014;750803454;750712184;M9999;16;13;18.8;;0
URGENCES_P;2014;750803454;750712184;N1220;1;1;2;;0
URGENCES_P;2014;750803454;750712184;N2120;3;;3;;0
URGENCES_P;2014;750803454;750712184;N2500;33;3;35.3;;
URGENCES_P;2014;750803454;750712184;N3120;1;;1;;
URGENCES_P;2014;750803454;750712184;N9999;93;9;99.4;;
URGENCES_P;2014;750803454;750712184;NINF;48;4;51.2;;0
URGENCES_P;2014;760000018;760780023;M9999;14;2;16;3;1
URGENCES_P;2014;760000018;760780023;N1220;1;1;1.8;;
URGENCES_P;2014;760000018;760780023;N2120;2;0;2;;
URGENCES_P;2014;760000018;760780023;N2500;18;1;15.9;;
URGENCES_P;2014;760000018;760780023;N3120;1;0;0.2;;
URGENCES_P;2014;760000018;760780023;N9999;50;14;55.02;;
URGENCES_P;2014;760000018;760780023;NINF;25;12;31.97;;
URGENCES_P;2014;760000042;760780056;M9999;1;18;2.49;;
URGENCES_P;2014;760000042;760780056;N2120;1;;0.3;;
URGENCES_P;2014;760000042;760780056;N2500;5;;5;;
URGENCES_P;2014;760000042;760780056;NINF;4;3;6.2;;
URGENCES_P;2014;760000141;760780239;M9999;22;6;1;;
URGENCES_P;2014;760000141;760780239;N1220;1;;1;;
URGENCES_P;2014;760000141;760780239;N2120;;;0.74;;
URGENCES_P;2014;760000141;760780239;N2500;5;2;5.92;;
URGENCES_P;2014;760000141;760780239;N2620;9;;7.01;;
URGENCES_P;2014;760000141;760780239;NINF;14;6;18.14;;
URGENCES_P;2014;760000158;760780239;M1140;8;4;8;;
URGENCES_P;2014;760000158;760780239;M9999;34;10;34.81;;
URGENCES_P;2014;760000158;760780239;N1220;1;;1;;
URGENCES_P;2014;760000158;760780239;N2120;3;1;3.92;;
URGENCES_P;2014;760000158;760780239;N2500;52;16;59.45;;
URGENCES_P;2014;760000158;760780239;N2620;22;;18.75;;
URGENCES_P;2014;760000158;760780239;N9999;178;58;208;;
URGENCES_P;2014;760000158;760780239;NINF;78;39;103.9;;
URGENCES_P;2014;760000364;760780734;M9999;6;6;8.88;2;1
URGENCES_P;2014;760000364;760780734;N1220;1;0;0.96;2;1
URGENCES_P;2014;760000364;760780734;N2120;2;0;1.2;2;1
URGENCES_P;2014;760000364;760780734;N2500;3;5;6.49;;
URGENCES_P;2014;760000364;760780734;N9999;28;13;37.44;;
URGENCES_P;2014;760000364;760780734;NINF;15;8;22.29;2;1
URGENCES_P;2014;760000372;760780742;M9999;4;2;5;1;1
URGENCES_P;2014;760000372;760780742;N1220;;2;1;2;1
URGENCES_P;2014;760000372;760780742;N2120;1;;0.5;2;1
URGENCES_P;2014;760000372;760780742;NINF;8;7;13.15;;0
URGENCES_P;2014;760000463;760024042;M1140;7;;5.32;;0
URGENCES_P;2014;760000463;760024042;M9999;14;3;8.4;3;1
URGENCES_P;2014;760000463;760024042;N1220;;2;1.4;3;1
URGENCES_P;2014;760000463;760024042;N2120;;1;0.9;2;1
URGENCES_P;2014;760000463;760024042;N2500;13;7;13.27;;
URGENCES_P;2014;760000463;760024042;N2620;9;5;8.25;;0
URGENCES_P;2014;760000463;760024042;N9999;45;31;55.05;;
URGENCES_P;2014;760000463;760024042;NINF;23;11;29.98;3;1
URGENCES_P;2014;760021329;760000448;M9999;6;;6;;
URGENCES_P;2014;760021329;760000448;N1220;1;4;4.13;;
URGENCES_P;2014;760021329;760000448;N2120;1;;1;;
URGENCES_P;2014;760021329;760000448;N2500;2;3;3.47;;
URGENCES_P;2014;760021329;760000448;NINF;10;9;15.93;;
URGENCES_P;2014;760780510;760000257;M9999;4;;4;;
URGENCES_P;2014;760780510;760000257;N1220;2;2;2.24;;
URGENCES_P;2014;760780510;760000257;N2120;1;;1;;0
URGENCES_P;2014;760780510;760000257;N2500;2;0;2;;
URGENCES_P;2014;760780510;760000257;N9999;11;5;12.71;;
URGENCES_P;2014;760780510;760000257;NINF;6;3;7.47;;
URGENCES_P;2014;760780791;760000414;M9999;5;;5;;
URGENCES_P;2014;760780791;760000414;N1220;6;;6;;
URGENCES_P;2014;760780791;760000414;N2120;;1;0.5;;
URGENCES_P;2014;760780791;760000414;N2500;2;;2;;
URGENCES_P;2014;760780791;760000414;NINF;9;2;10;;
URGENCES_P;2014;760805770;760780726;M1140;6;1;5.7;;0
URGENCES_P;2014;760805770;760780726;M9999;16;1;12.26;;
URGENCES_P;2014;760805770;760780726;N1220;3;0;2.25;;0
URGENCES_P;2014;760805770;760780726;N2120;4;0;3.67;;0
URGENCES_P;2014;760805770;760780726;N2500;28;20;37.66;;
URGENCES_P;2014;760805770;760780726;N9999;83;71;119.04;;
URGENCES_P;2014;760805770;760780726;NINF;43;38;64.39;;0
URGENCES_P;2014;760921809;760000273;M9999;5;5;5;;0
URGENCES_P;2014;760921809;760000273;N1220;4;2;6.73;;0
URGENCES_P;2014;760921809;760000273;N2120;;1;0.2;;0
URGENCES_P;2014;760921809;760000273;N2500;1;;2.06;;
URGENCES_P;2014;760921809;760000273;N3120;;1;0.1;;
URGENCES_P;2014;760921809;760000273;NINF;13;;11.19;;0
URGENCES_P;2014;770000131;770110013;M1140;1;;1;;
URGENCES_P;2014;770000131;770110013;M3020;1;;1;;
URGENCES_P;2014;770000131;770110013;M9999;10;5;6.32;3;1
URGENCES_P;2014;770000131;770110013;N1220;2;;2.27;;
URGENCES_P;2014;770000131;770110013;N2120;1;;1.42;;
URGENCES_P;2014;770000131;770110013;N2500;8;1;7.62;;
URGENCES_P;2014;770000131;770110013;N9999;35;3;36.15;;
URGENCES_P;2014;770000131;770110013;NINF;20;2;21.23;;
URGENCES_P;2014;770000149;770110021;M1140;8;4;1.2;;0
URGENCES_P;2014;770000149;770110021;M9999;15;12;7.4;1;1
URGENCES_P;2014;770000149;770110021;N1220;6;3;4.45;;0
URGENCES_P;2014;770000149;770110021;N2120;2;;0.85;2;1
URGENCES_P;2014;770000149;770110021;N2500;19;5;10.65;;
URGENCES_P;2014;770000149;770110021;N2620;5;0;2.5;2;1
URGENCES_P;2014;770000149;770110021;N9999;76;27;43.73;;
URGENCES_P;2014;770000149;770110021;NINF;44;19;25.28;1;1
URGENCES_P;2014;770000156;770110054;N1220;7;1;7.65;;0
URGENCES_P;2014;770000156;770110054;N2120;3;;2.22;;0
URGENCES_P;2014;770000156;770110054;N2500;26;1;26.16;;
URGENCES_P;2014;770000156;770110054;N9999;83;2;78.03;;
URGENCES_P;2014;770000156;770110054;NINF;36;1;31.22;1;1
URGENCES_P;2014;770000164;770110062;M1140;2;;0.97;;
URGENCES_P;2014;770000164;770110062;M9999;13;;7.83;;
URGENCES_P;2014;770000164;770110062;N1220;2;;2;;
URGENCES_P;2014;770000164;770110062;N2120;1;;0.1;;
URGENCES_P;2014;770000164;770110062;N2500;10;;9.97;;
URGENCES_P;2014;770000164;770110062;N3120;1;;0.25;;
URGENCES_P;2014;770000164;770110062;NINF;20;;14.62;;
URGENCES_P;2014;770000172;770110070;M9999;4;1;4.53;;
URGENCES_P;2014;770000172;770110070;N1220;1;;0.6;;
URGENCES_P;2014;770000172;770110070;N2120;;;0.7;;
URGENCES_P;2014;770000172;770110070;N2500;;;0.25;;
URGENCES_P;2014;770000172;770110070;N9999;12;2;12.15;;
URGENCES_P;2014;770000172;770110070;NINF;8;2;8.2;;
URGENCES_P;2014;770000214;770130052;M9999;4;3;4.4;2;1
URGENCES_P;2014;770000214;770130052;N1220;2;;1.97;2;1
URGENCES_P;2014;770000214;770130052;N2120;;1;0.5;2;1
URGENCES_P;2014;770000214;770130052;N2500;9;3;10.1;;
URGENCES_P;2014;770000214;770130052;N2620;5;;5;;0
URGENCES_P;2014;770000214;770130052;N9999;31;9;35.63;;
URGENCES_P;2014;770000214;770130052;NINF;13;5;15.98;2;1
URGENCES_P;2014;770000446;770700185;M1140;3;7;1.82;;
URGENCES_P;2014;770000446;770700185;M3020;3;3;1.46;;
URGENCES_P;2014;770000446;770700185;M9999;49;27;21.26;;1
URGENCES_P;2014;770000446;770700185;N1220;1;1;1.4;;
URGENCES_P;2014;770000446;770700185;N2120;;1;0.96;;
URGENCES_P;2014;770000446;770700185;N2500;7;3;9.4;;
URGENCES_P;2014;770000446;770700185;NINF;25;15;35.43;;
URGENCES_P;2014;770019032;770170017;M1140;1;1;1.4;;
URGENCES_P;2014;770019032;770170017;M3020;5;1;2.59;;
URGENCES_P;2014;770019032;770170017;M9999;32;14;28.86;3;
URGENCES_P;2014;770019032;770170017;N1220;3;;3;3;
URGENCES_P;2014;770019032;770170017;N2120;3;;2.67;3;
URGENCES_P;2014;770019032;770170017;N2500;26;;24.79;;
URGENCES_P;2014;770019032;770170017;N3120;1;;1;;
URGENCES_P;2014;770019032;770170017;NINF;71;2;70.53;3;
URGENCES_P;2014;770300135;770000289;M9999;4;6;7;;
URGENCES_P;2014;770300135;770000289;N1220;4;4;5.63;;
URGENCES_P;2014;770300135;770000289;N2120;1;;1;;
URGENCES_P;2014;770300135;770000289;N2500;2;;2;;
URGENCES_P;2014;770300135;770000289;NINF;3;5;6.79;;
URGENCES_P;2014;770790707;770000719;M9999;;9;6.51;;
URGENCES_P;2014;770790707;770000719;N1220;3;;3.12;;
URGENCES_P;2014;770790707;770000719;N9999;13;2;12.36;;
URGENCES_P;2014;770790707;770000719;NINF;10;2;9.24;;
URGENCES_P;2014;780000287;780110011;M1140;8;1;2.47;;
URGENCES_P;2014;780000287;780110011;M9999;19;7;16.67;2;1
URGENCES_P;2014;780000287;780110011;N1220;2;1;2.33;;
URGENCES_P;2014;780000287;780110011;N2120;5;;2.5;;
URGENCES_P;2014;780000287;780110011;N2500;29;0;25.12;;
URGENCES_P;2014;780000287;780110011;N2620;2;;2;;
URGENCES_P;2014;780000287;780110011;N3120;2;1;0.23;;
URGENCES_P;2014;780000287;780110011;NINF;37;12;40.32;;
URGENCES_P;2014;780000295;780002697;M9999;7;7;8.11;;
URGENCES_P;2014;780000295;780002697;N1220;1;;1;;
URGENCES_P;2014;780000295;780002697;N2120;1;;0.5;;
URGENCES_P;2014;780000295;780002697;N2500;6;;5.87;;
URGENCES_P;2014;780000295;780002697;N2620;2;;2;;
URGENCES_P;2014;780000295;780002697;N3120;1;;0.15;;
URGENCES_P;2014;780000295;780002697;NINF;18;3;20.03;;
URGENCES_P;2014;780000311;780001236;M1140;4;3;5.54;;0
URGENCES_P;2014;780000311;780001236;M9999;18;8;19.25;1;1
URGENCES_P;2014;780000311;780001236;N1220;1;;1.6;;
URGENCES_P;2014;780000311;780001236;N2120;2;;1.84;;
URGENCES_P;2014;780000311;780001236;N2500;26;5;30.86;;
URGENCES_P;2014;780000311;780001236;NINF;50;8;56.37;;
URGENCES_P;2014;780000329;780110052;M1140;7;1;1;1;1
URGENCES_P;2014;780000329;780110052;M3020;4;;3.08;;
URGENCES_P;2014;780000329;780110052;M9999;7;12;14.15;1;1
URGENCES_P;2014;780000329;780110052;N1220;3;;1.94;;0
URGENCES_P;2014;780000329;780110052;N2120;1;;1;;1
URGENCES_P;2014;780000329;780110052;N2500;12;1;12.85;;
URGENCES_P;2014;780000329;780110052;N2620;9;;9;;0
URGENCES_P;2014;780000329;780110052;N9999;58;5;57.63;;
URGENCES_P;2014;780000329;780110052;NINF;38;6;35.84;1;1
URGENCES_P;2014;780300323;780003679;M9999;2;2;3;;
URGENCES_P;2014;780300323;780003679;N1220;2;;2;;
URGENCES_P;2014;780300323;780003679;N2120;;1;0.5;;
URGENCES_P;2014;780300323;780003679;N2500;1;1;1.7;;
URGENCES_P;2014;780300323;780003679;N2620;1;;1;;
URGENCES_P;2014;780300323;780003679;N3120;;1;0.8;;
URGENCES_P;2014;780300323;780003679;NINF;5;6;10.5;;
URGENCES_P;2014;780300406;780018032;M9999;4;;;;
URGENCES_P;2014;780300406;780018032;N1220;1;;1;;
URGENCES_P;2014;780300406;780018032;N2120;1;;0.3;;
URGENCES_P;2014;780300406;780018032;N2500;4;;4;;
URGENCES_P;2014;780300406;780018032;NINF;5;;4.3;;
URGENCES_P;2014;780300414;780000675;M9999;6;;5.4;;
URGENCES_P;2014;780300414;780000675;N1220;2;;2;;
URGENCES_P;2014;780300414;780000675;N2120;1;;1;;
URGENCES_P;2014;780300414;780000675;N2500;4;;4;;
URGENCES_P;2014;780300414;780000675;NINF;8;;8;;
URGENCES_P;2014;780300422;780002259;M9999;9;;9;;
URGENCES_P;2014;780300422;780002259;N1220;6;2;7.7;;
URGENCES_P;2014;780300422;780002259;N2120;1;;1;;
URGENCES_P;2014;780300422;780002259;N2500;2;;2.4;;
URGENCES_P;2014;780300422;780002259;N2620;1;;1;;
URGENCES_P;2014;780300422;780002259;NINF;18;2;19.25;;
URGENCES_P;2014;780300455;780000717;M9999;4;;4;;
URGENCES_P;2014;780300455;780000717;N1220;3;;3;;
URGENCES_P;2014;780300455;780000717;N2500;3;;2.5;;
URGENCES_P;2014;780300455;780000717;NINF;5;;5;;
URGENCES_P;2014;780800256;780110078;M1140;4;;3.5;;0
URGENCES_P;2014;780800256;780110078;M9999;31;4;22.78;1;1
URGENCES_P;2014;780800256;780110078;N1220;4;1;3.58;;0
URGENCES_P;2014;780800256;780110078;N2120;2;1;2.17;;0
URGENCES_P;2014;780800256;780110078;N2500;41;3;43.9;;
URGENCES_P;2014;780800256;780110078;N2620;14;1;15.04;;0
URGENCES_P;2014;780800256;780110078;N9999;124;15;132.45;;
URGENCES_P;2014;780800256;780110078;NINF;60;9;64.18;;0
URGENCES_P;2014;790000087;790000012;M1140;;8;8.33;;0
URGENCES_P;2014;790000087;790000012;M9999;;8;0.83;;0
URGENCES_P;2014;790000087;790000012;N1220;11;2;11.66;;0
URGENCES_P;2014;790000087;790000012;N2120;1;3;1.8;1;1
URGENCES_P;2014;790000087;790000012;N2500;27;11;36.87;;
URGENCES_P;2014;790000087;790000012;N3120;1;;1;;
URGENCES_P;2014;790000087;790000012;N9999;82;35;105.55;;
URGENCES_P;2014;790000087;790000012;NINF;37;15;48.25;;0
URGENCES_P;2014;790000095;790006654;M9999;9;1;5.12;3;1
URGENCES_P;2014;790000095;790006654;N1220;1;1;1.07;3;1
URGENCES_P;2014;790000095;790006654;N2120;1;0;0.4;3;1
URGENCES_P;2014;790000095;790006654;N2500;7;6;10.95;;
URGENCES_P;2014;790000095;790006654;N9999;18;15;26.9;;
URGENCES_P;2014;790000095;790006654;NINF;7;8;13.24;;0
URGENCES_P;2014;790000103;790006654;M9999;12;0;6.73;3;1
URGENCES_P;2014;790000103;790006654;N1220;1;1;0.76;3;1
URGENCES_P;2014;790000103;790006654;N2120;2;0;0.4;3;1
URGENCES_P;2014;790000103;790006654;N2500;6;0;5.52;;
URGENCES_P;2014;790000103;790006654;N9999;21;3;18.01;;
URGENCES_P;2014;790000103;790006654;NINF;10;0;7.95;3;1
URGENCES_P;2014;790003537;790006654;M9999;10;0;6.06;3;1
URGENCES_P;2014;790003537;790006654;N1220;2;;1.15;3;1
URGENCES_P;2014;790003537;790006654;N2120;2;0;0.6;3;1
URGENCES_P;2014;790003537;790006654;N2500;7;1;7.91;;
URGENCES_P;2014;790003537;790006654;N9999;22;2;20.26;;
URGENCES_P;2014;790003537;790006654;NINF;9;1;9.89;;0
URGENCES_P;2014;790009948;790001242;M9999;4;;4;;0
URGENCES_P;2014;790009948;790001242;N1220;2;;2;;0
URGENCES_P;2014;790009948;790001242;N2500;4;;4;;
URGENCES_P;2014;790009948;790001242;NINF;10;;10;;0
URGENCES_P;2014;800000143;800000028;M9999;11;1;8.02;3;1
URGENCES_P;2014;800000143;800000028;N1220;5;3;6.22;3;1
URGENCES_P;2014;800000143;800000028;N2120;1;0;0.75;2;1
URGENCES_P;2014;800000143;800000028;N2500;17;4;19.45;;
URGENCES_P;2014;800000143;800000028;N2620;0;0;0;3;1
URGENCES_P;2014;800000143;800000028;N9999;58;12;49.33;;
URGENCES_P;2014;800000143;800000028;NINF;23;5;19.71;3;1
URGENCES_P;2014;800000192;800000044;M1140;;;0.2;;0
URGENCES_P;2014;800000192;800000044;M9999;;;6.74;1;1
URGENCES_P;2014;800000192;800000044;N1220;;;5.18;;0
URGENCES_P;2014;800000192;800000044;N2120;;;2.84;;0
URGENCES_P;2014;800000192;800000044;N2500;;;22.9;;
URGENCES_P;2014;800000192;800000044;N2620;;;3.07;;0
URGENCES_P;2014;800000192;800000044;N9999;;;96.1;;
URGENCES_P;2014;800000192;800000044;NINF;;;37.63;;0
URGENCES_P;2014;800000226;800000069;M9999;1;1;1.5;2;1
URGENCES_P;2014;800000226;800000069;N1220;3;1;3.5;;0
URGENCES_P;2014;800000226;800000069;N2120;1;0;0.8;2;1
URGENCES_P;2014;800000226;800000069;N2500;6;1;6.79;;
URGENCES_P;2014;800000226;800000069;N9999;19;3;20.97;;
URGENCES_P;2014;800000226;800000069;NINF;9;1;8.38;2;1
URGENCES_P;2014;800000390;800000085;N2120;1;;0.5;;1
URGENCES_P;2014;800000390;800000085;N9999;12;1;11.5;;
URGENCES_P;2014;800000390;800000085;NINF;6;;5.5;;0
URGENCES_P;2014;800000432;800000093;M9999;5;2;6.1;2;1
URGENCES_P;2014;800000432;800000093;N1220;2;;1.5;2;1
URGENCES_P;2014;800000432;800000093;N2120;1;;0.5;2;1
URGENCES_P;2014;800000432;800000093;N2500;3;;2.5;;
URGENCES_P;2014;800000432;800000093;NINF;5;5;7.74;3;1
URGENCES_P;2014;800006124;800000044;M1140;1;1;0.96;;1
URGENCES_P;2014;800006124;800000044;M9999;26;8;15.07;1;1
URGENCES_P;2014;800006124;800000044;N1220;6;3;1.66;;0
URGENCES_P;2014;800006124;800000044;N2120;5;0;2.03;;0
URGENCES_P;2014;800006124;800000044;N2500;50;10;19.74;;
URGENCES_P;2014;800006124;800000044;N2620;3;;1.45;;0
URGENCES_P;2014;800006124;800000044;N9999;169;29;71.93;;
URGENCES_P;2014;800006124;800000044;NINF;68;15;30.46;;0
URGENCES_P;2014;800015729;800015679;N1220;4;2;5;;
URGENCES_P;2014;800015729;800015679;N2120;0;1;0.25;;
URGENCES_P;2014;800015729;800015679;N2500;9;0;9;;
URGENCES_P;2014;800015729;800015679;N2620;5;0;5;;
URGENCES_P;2014;800015729;800015679;NINF;11;2;12.18;;
URGENCES_P;2014;810000224;810000471;M9999;4;;3.8;;0
URGENCES_P;2014;810000224;810000471;N1220;1;1;1.8;;
URGENCES_P;2014;810000224;810000471;N2120;;1;0.5;;0
URGENCES_P;2014;810000224;810000471;N2500;5;1;5.9;;
URGENCES_P;2014;810000224;810000471;NINF;8;3;9.7;;0
URGENCES_P;2014;810000505;810000331;M9999;13;1;8.78;1;1
URGENCES_P;2014;810000505;810000331;N1220;1;1;1.26;;0
URGENCES_P;2014;810000505;810000331;N2120;2;;0.53;2;1
URGENCES_P;2014;810000505;810000331;N2500;19;2;17.69;;
URGENCES_P;2014;810000505;810000331;N3120;1;;1;;
URGENCES_P;2014;810000505;810000331;N9999;45;7;46.66;;
URGENCES_P;2014;810000505;810000331;NINF;20;4;24.19;;0
URGENCES_P;2014;810000521;810000380;M9999;14;10;6.68;1;1
URGENCES_P;2014;810000521;810000380;N1220;6;3;5.54;1;1
URGENCES_P;2014;810000521;810000380;N2120;4;;1.23;1;1
URGENCES_P;2014;810000521;810000380;N2500;21;2;22.55;;
URGENCES_P;2014;810000521;810000380;N9999;69;15;67.96;;
URGENCES_P;2014;810000521;810000380;NINF;38;9;37.84;1;1
URGENCES_P;2014;810000562;810000455;M9999;10;;10;3;1
URGENCES_P;2014;810000562;810000455;N1220;3;;2.63;;0
URGENCES_P;2014;810000562;810000455;N2120;1;;0.5;2;1
