BOR;AN;nofinesset;nofinessej;ANTGEO;NB_ANT;FI1;FI2;FI3;POP;EMSP;EQDOU;TELESUR;TELECONS;INDOM;ASTR;CONVPER;CONV;AUTMED;AUTOBS;AUTSSR;AUTCAN;PLATOT;SEJ_HAD;SEJ_PER;SEJ_PAL;SEJ_CAN;JOU_HAD;JOU_PER;JOU_PAL;JOU_CAN;FIL_HAD;FIL_PER;FIL_PAL;FIL_CAN;P80_HAD;P80_PAL;P80_CAN;PMS_HAD;PMS_PER;PMS_PAL;PMS_CAN
HAD;2018;490000312;490012176;0;;;;;454656;1;1;0;0;1;0;0;0;1;0;1;1;140;1866;33;445;267;32355;308;12306;1088;1047;32;313;39;200;122;6;88;0;55;0
HAD;2018;490016334;490016326;1;1;490016334;;;268724;1;1;0;0;1;0;1;0;1;1;1;1;65;1054;0;361;161;19611;0;5702;2100;714;0;319;62;325;209;10;206;0;158;1
HAD;2018;490016870;440052041;0;;;;;108000;0;0;0;0;1;0;0;0;1;0;1;1;40;366;0;169;42;14018;0;5192;1587;266;0;139;24;109;66;5;45;0;33;0
HAD;2018;500000021;500000054;0;;;;;;1;0;0;0;1;0;1;0;1;0;0;0;30;444;0;134;3;8164;0;2821;34;262;0;104;3;104;59;0;41;0;19;0
HAD;2018;500000187;500000013;0;;;;;220000;1;1;0;0;1;0;1;0;1;1;1;1;50;708;7;169;44;10934;114;4261;142;341;6;131;9;105;54;0;25;0;5;0
HAD;2018;500000450;500000112;1;2;500000112;500000112;;;1;1;0;0;1;1;;;1;0;0;0;45;497;0;246;2;14492;0;6258;19;359;0;199;2;146;96;0;23;0;14;0
HAD;2018;500021274;140000159;0;;;;;;0;0;0;0;1;1;;;1;;;1;10;71;0;28;10;2585;0;1056;175;43;0;20;3;13;8;0;3;0;2;0
HAD;2018;500021282;140000159;0;;;;;;0;0;0;0;1;1;;;1;;;1;10;98;0;32;10;2491;0;975;310;69;0;27;6;26;15;0;9;0;3;0
HAD;2018;510002298;750721334;0;;;;;271034;1;1;0;0;1;1;0;0;1;0;0;0;25;500;0;143;1;18658;0;4238;3;334;0;100;1;99;44;0;24;0;15;0
HAD;2018;510017098;510000060;0;;;;;107259;1;0;0;0;1;1;;;1;1;1;1;30;277;0;40;11;5783;0;745;47;167;0;30;4;49;15;0;27;0;8;0
HAD;2018;510019979;510019938;1;1;510019979;;;118000;1;1;0;0;1;1;;;1;0;0;0;30;283;0;49;0;6233;0;656;0;181;0;47;0;57;27;0;26;0;11;0
HAD;2018;510020548;750047367;0;;;;;110000;1;0;0;0;1;1;;;1;0;0;0;37;329;0;175;1;13600;0;6370;17;234;0;125;1;103;61;0;29;0;16;0
HAD;2018;520003823;750047367;0;;;;;116000;1;0;0;0;1;1;;;1;;;;35;462;0;227;9;12834;0;5846;192;259;0;130;6;111;67;1;21;0;6;1
HAD;2018;530000173;530000074;0;;;;;;;;;;;;;;;;;;12;126;0;37;11;3760;0;426;216;105;0;38;8;32;13;0;23;0;9;0
HAD;2018;530000264;530000371;1;2;530000173;530000017;;150000;1;0;0;0;1;0;0;0;;;;;19;288;0;93;4;7767;0;1495;58;232;0;82;4;95;44;0;67;0;33;0
HAD;2018;540000155;540000080;0;;;;;120000;1;0;0;0;1;0;1;0;1;;;;30;267;0;120;10;8783;0;3853;184;160;0;74;6;53;29;0;26;0;12;0
HAD;2018;540001096;570010181;0;;;;;120000;1;1;0;0;1;1;0;0;1;0;0;0;10;121;0;33;5;2975;0;424;181;99;0;29;4;28;15;0;18;0;7;0
HAD;2018;540001104;570027995;0;;;;;;1;0;0;0;;;;;1;;;;30;191;53;76;1;3692;953;1126;83;159;44;62;1;60;37;1;40;0;27;0
HAD;2018;540010568;540010519;0;;;;;520000;1;0;0;0;1;1;;;1;1;1;1;140;2365;333;665;646;51046;7121;17123;3596;1323;269;464;93;395;201;23;136;0;89;3
HAD;2018;540020146;540006707;0;;;;;500000;0;0;0;0;1;1;;;1;;;;50;552;0;91;17;15700;0;1872;368;459;0;81;15;286;58;1;71;0;32;0
HAD;2018;550000012;550006795;0;;;;;105000;1;1;0;0;1;1;;;1;1;1;1;30;371;101;81;29;9829;1575;1739;284;275;88;61;6;56;23;3;24;0;9;0
HAD;2018;550000434;550003354;1;1;550000434;;;75000;1;1;0;1;1;1;0;0;1;0;0;1;60;315;0;165;45;15408;0;8124;122;216;0;137;3;110;80;1;12;0;9;0
HAD;2018;560000192;560000044;0;;;;;77400;1;1;0;0;1;1;0;0;1;0;0;0;25;243;0;109;20;7496;0;3060;601;186;0;93;15;66;31;2;26;0;13;1
HAD;2018;560008799;560013989;0;;;;;320000;1;1;0;0;1;1;1;;1;1;0;1;90;973;113;443;18;30970;2447;14005;80;760;92;353;7;202;115;0;56;0;12;0
HAD;2018;560018509;560018459;1;1;560018509;;;296138;1;1;0;0;1;1;;;0;0;0;0;136;1335;206;574;46;49243;1334;20482;1895;1075;202;514;37;348;257;6;127;1;103;0
HAD;2018;560022188;350000626;0;;;;;144337;0;0;0;0;1;0;1;0;1;;;;50;381;2;127;13;10845;46;4978;649;239;1;101;12;88;41;2;23;0;2;0
HAD;2018;570000091;750050759;0;;;;;250000;1;0;0;0;1;1;0;0;1;;;;45;317;1;141;4;10926;20;3770;45;241;1;113;2;76;48;0;34;0;18;0
HAD;2018;570000117;570015099;0;;;;;65699;1;0;0;0;1;1;;;1;;;;25;193;0;65;4;7258;0;2123;235;130;0;46;4;45;26;1;26;0;14;0
HAD;2018;570000281;570005165;0;;;;;217925;1;0;0;0;1;0;;;1;1;1;1;32;392;103;163;13;8460;2101;3125;167;298;88;131;8;85;70;1;63;0;52;0
HAD;2018;570000901;570000158;0;;;;;100236;1;0;0;0;1;1;;;1;1;0;0;35;181;9;90;0;10960;114;5341;0;127;8;61;0;32;22;0;9;0;5;0
HAD;2018;570001099;570023630;0;;;;;400000;1;0;0;0;1;1;0;0;1;1;1;1;55;948;139;226;104;18629;2369;3518;1025;603;111;188;24;169;101;4;112;0;76;0
HAD;2018;580001899;750721334;0;;;;;105873;1;1;0;0;1;1;;;1;0;0;0;30;185;0;40;29;6794;0;1664;587;102;0;29;9;24;10;0;0;0;0;0
HAD;2018;590025128;620001834;0;;;;;;0;0;0;0;1;0;1;0;1;0;0;0;100;711;0;325;7;18772;0;6554;121;574;0;287;5;200;134;0;124;0;90;0
HAD;2018;590025458;590782652;0;;;;;209322;0;0;0;0;1;1;;;1;0;0;0;30;1055;0;232;302;17862;0;6992;1003;484;0;206;54;199;119;5;108;0;72;1
HAD;2018;590032108;590024469;0;;;;;283251;0;0;0;0;1;1;;;;;;;60;515;0;254;1;18003;0;6951;47;382;0;211;1;132;90;0;49;0;28;0
HAD;2018;590032199;590024469;0;;;;;283251;;;;;1;1;;;;;;;43;390;0;218;1;13021;0;6487;9;293;0;152;1;105;71;0;47;0;26;0
HAD;2018;590035838;590000485;0;;;;;24000;1;0;0;0;1;1;;;1;0;;0;40;424;0;184;78;11105;0;4650;1290;328;0;157;37;95;71;2;15;0;8;0
HAD;2018;590043469;590024469;0;;;;;;0;0;0;0;1;1;;;;;;;74;558;0;226;1;26971;0;8567;4;410;0;187;1;170;116;0;86;0;69;0
HAD;2018;590045407;590780193;0;;;;;126;1;0;0;0;1;0;1;0;1;1;1;1;65;1416;394;105;286;20106;6921;2500;1500;824;305;69;52;52;25;11;14;0;5;1
HAD;2018;590046124;590799995;0;;;;;1200000;0;0;0;0;1;0;1;0;0;0;0;0;46;473;2;162;3;18860;4;4962;136;364;2;138;2;125;67;0;76;0;38;0
HAD;2018;590048476;590046785;0;;;;;;0;0;0;0;1;0;0;0;1;0;0;1;60;985;0;311;181;20062;0;5850;1120;707;0;287;38;254;179;10;164;0;123;2
HAD;2018;590812509;590799995;0;;;;;;0;0;0;0;1;0;1;0;0;0;0;0;120;904;0;349;8;33281;0;10758;67;678;0;295;2;214;130;0;100;0;57;0
HAD;2018;600000194;600100713;0;;;;;;1;1;0;0;1;0;0;0;;;;;20;435;0;150;62;10273;0;3568;517;273;0;123;16;78;51;7;23;0;18;0
HAD;2018;600003008;600113278;0;;;;;400000;0;0;0;0;1;1;0;0;1;0;0;0;78;641;15;273;7;25643;268;9996;269;410;12;192;5;111;67;0;24;0;10;0
HAD;2018;600010102;600100721;0;;;;;180000;1;1;0;0;1;0;0;0;1;0;0;0;33;357;0;136;7;9421;0;3093;59;236;0;87;3;59;27;0;30;0;14;0
HAD;2018;610004269;610787038;0;;;;;55000;1;0;0;0;1;1;;;1;0;1;0;30;207;0;111;0;8273;0;3602;0;124;0;57;0;50;22;0;7;0;2;0
HAD;2018;610005837;610005811;1;1;610007155;;;;1;0;1;0;1;0;1;0;1;;;0;19;158;0;75;20;3723;0;1656;288;118;0;64;10;61;43;0;28;0;19;0
HAD;2018;610006256;610006769;1;1;610006256;610006777;;76000;1;1;0;1;1;0;1;0;1;0;0;0;20;148;0;67;0;4691;0;1486;0;104;0;45;0;29;14;0;1;0;0;0
HAD;2018;610006777;610006769;1;1;610006256;610006777;;;1;1;0;1;1;0;1;0;1;;;;10;27;0;11;0;864;0;197;0;24;0;10;0;8;3;0;4;0;3;0
HAD;2018;610007155;610005811;0;1;610005837;;;;1;0;0;1;1;0;1;0;1;;;;11;69;0;23;4;2062;0;526;75;53;0;21;3;21;8;0;3;0;0;0
HAD;2018;610007312;140000159;0;;;;;;0;0;0;0;1;1;;;1;0;0;1;15;160;0;67;2;3386;0;1257;35;119;0;54;1;41;24;0;22;0;14;0
HAD;2018;620003889;590799995;0;;;;;;1;0;0;0;1;0;1;0;0;0;0;0;70;691;1;264;21;25304;11;8837;563;454;1;214;11;143;93;2;44;0;17;1
HAD;2018;620010348;590024469;1;1;620010348;;;283251;0;0;0;0;1;1;;;;;;;80;659;0;277;1;24362;0;7709;3;448;0;230;1;170;106;0;47;0;29;0
HAD;2018;620010389;590799995;0;;;;;280000;0;0;0;0;1;0;1;0;0;0;0;0;110;957;106;363;12;39612;2468;13207;500;625;88;264;10;194;111;0;57;2;30;0
HAD;2018;620013649;620013599;1;3;620013649;;;280000;0;0;0;0;1;1;;;;;;;100;938;0;448;69;34454;0;13234;450;641;0;367;11;256;187;5;58;0;41;0
HAD;2018;620105981;620000968;0;;;;;400000;0;0;0;0;1;0;0;0;1;0;0;1;134;1297;0;532;56;48916;0;13502;239;870;0;418;12;302;191;1;72;0;48;2
HAD;2018;630008118;630011153;0;;;;;650000;0;0;0;0;1;1;;;1;0;0;0;80;402;0;305;48;23064;0;17439;1793;261;0;204;24;64;49;1;14;0;9;0
HAD;2018;630010296;630001188;0;;;;;647500;0;0;0;0;1;0;1;0;0;0;0;1;150;1345;4;150;406;20901;15;3555;2131;705;4;133;59;154;66;13;52;0;17;3
HAD;2018;630010528;630000990;0;;;;;500000;0;0;0;0;1;0;1;0;1;1;1;1;100;412;0;165;26;17759;0;5524;1116;297;0;134;23;98;51;4;13;0;4;0
HAD;2018;640000162;640780417;0;;;;;;1;1;0;0;1;0;0;0;0;1;0;0;6;207;207;0;0;2752;2752;0;0;168;168;0;0;0;0;0;0;0;0;0
HAD;2018;640000402;640780813;1;2;640780813;;;103000;1;0;0;1;1;1;0;0;1;;;1;48;404;0;128;28;15720;0;3717;653;289;0;105;17;108;52;1;57;0;24;1
HAD;2018;640000600;640781290;0;;;;;170994;1;1;0;0;1;0;0;0;1;1;1;1;63;460;2;140;7;18390;34;5025;163;298;2;111;3;99;49;0;41;0;18;0
HAD;2018;640013298;640011508;1;2;640013298;640013298;;122000;1;0;0;0;1;0;0;0;1;0;0;0;50;431;0;152;3;15286;0;2548;16;305;0;134;2;165;77;0;71;0;33;0
HAD;2018;640789699;640003570;0;;;;;310000;1;0;0;0;1;1;1;1;1;;;;100;959;0;417;18;45941;0;17925;108;633;0;307;4;245;144;2;94;0;39;1
HAD;2018;650001779;650001738;1;2;650001779;;;228600;1;1;0;0;1;1;;;;;;;50;459;0;162;20;8951;0;3868;176;288;0;146;9;131;81;2;67;0;51;1
HAD;2018;650004799;650003148;1;2;650001779;;;228600;1;1;0;0;1;1;0;0;1;0;0;0;50;311;0;114;28;6854;0;2755;195;225;0;96;10;89;49;1;41;0;23;0
HAD;2018;660000084;660780180;1;1;660000167;;;304000;1;0;0;0;1;1;;;1;1;0;0;60;534;71;131;87;11968;1530;3443;528;343;60;108;9;78;41;4;23;0;5;0
HAD;2018;660006172;660790379;0;;;;;240000;1;0;0;0;1;0;1;1;1;;;;45;314;0;95;8;11724;0;3198;153;246;0;82;4;89;30;1;25;0;3;1
HAD;2018;670005479;670000652;0;;;;;550000;1;1;0;0;1;0;1;0;1;0;0;0;100;906;0;233;6;33563;0;6967;45;584;0;168;4;187;52;0;73;0;10;0
HAD;2018;670008838;670000785;0;;;;;350000;1;0;0;0;1;1;;;1;1;1;1;60;614;0;172;16;18993;0;4330;328;379;0;116;11;87;29;1;33;0;2;0
HAD;2018;670780113;670780055;0;;;;;489767;1;1;0;0;1;1;;;0;1;0;0;12;304;304;0;0;3629;3629;0;0;261;261;0;0;0;0;0;0;0;0;0
HAD;2018;670798636;670014604;0;;;;;140376;;;;;;;;;1;0;0;0;25;227;0;96;2;6065;0;2177;23;173;0;78;2;65;36;0;32;0;20;0
HAD;2018;680007648;680007598;0;;;;;400200;1;1;0;0;1;0;1;0;1;0;1;1;70;699;0;251;5;23291;0;7651;107;521;0;190;5;157;64;2;40;0;14;0
HAD;2018;680017829;680017811;0;;;;;490400;0;0;0;0;1;0;1;0;0;;;;95;926;0;286;35;27127;0;6880;135;640;0;239;8;168;85;1;20;0;3;0
HAD;2018;690000880;690783220;0;;;;;1952727;1;1;0;0;1;1;0;0;0;0;0;1;205;6374;0;822;4315;74937;0;27242;19243;1720;0;581;789;166;92;54;0;0;0;0
HAD;2018;690788930;690001623;1;2;690007588;380008979;;2000000;1;0;0;0;1;1;;;1;0;0;0;350;3434;0;896;427;116509;0;30847;6479;1916;0;762;148;729;388;25;135;0;51;2
HAD;2018;700000698;250017803;0;;;;;237017;1;1;0;0;1;1;0;0;0;0;0;0;30;175;0;66;0;8206;0;2913;0;119;0;49;0;35;15;0;13;0;4;0
HAD;2018;710015231;710015223;0;;;;;360000;1;1;0;0;1;1;;;1;1;1;1;85;938;120;231;37;29731;1054;8581;1113;596;111;171;19;143;55;4;50;0;7;0
HAD;2018;710978289;710780263;1;1;710978289;;;213000;1;0;0;0;1;1;0;0;1;0;1;1;40;529;0;94;100;13020;0;2696;1493;313;0;76;34;77;25;2;46;0;15;2
HAD;2018;720000124;720000066;0;;;;;100000;1;0;0;0;1;1;1;0;1;;0;;30;341;0;166;2;6241;0;3741;38;199;0;123;2;103;76;1;66;0;45;1
HAD;2018;720016856;720008390;0;1;720016856;;;450000;0;0;0;0;1;1;;;1;;;;75;922;0;502;9;18435;0;13239;175;503;0;354;8;182;144;2;100;0;76;0
HAD;2018;730000031;730000015;0;;;;;;1;1;0;0;1;1;0;0;1;0;0;0;30;629;0;151;121;12328;0;3465;1200;349;0;114;48;82;40;2;4;0;1;0
HAD;2018;730000049;730002839;0;;;;;130591;1;0;0;0;1;0;1;0;1;0;1;1;15;240;0;102;29;6866;0;3027;712;162;0;83;11;49;34;1;20;0;15;0
HAD;2018;730000080;730780103;0;;;;;41607;1;1;0;0;1;1;;;1;1;1;0;15;297;0;58;170;4878;0;2500;724;104;0;45;23;30;12;3;4;0;0;0
HAD;2018;740000237;740781133;0;;;;;460411;1;1;0;0;1;1;0;0;1;0;0;0;40;495;0;124;168;10531;0;2072;2326;316;0;110;62;101;50;14;34;0;16;1
HAD;2018;740000328;740790381;0;;;;;144000;1;1;0;0;1;1;;;1;0;0;1;20;749;0;87;511;6510;0;1484;1676;244;0;70;73;57;25;13;10;0;8;0
HAD;2018;740010475;740000203;1;1;740010475;;;350000;0;0;0;0;1;1;;;1;;;;60;552;0;276;14;18762;0;8695;307;356;0;209;7;210;144;2;73;0;57;0
HAD;2018;740781141;740790258;0;;;;;200000;1;1;1;0;1;1;;;1;0;0;1;20;382;0;69;199;4153;0;1057;616;177;0;64;43;40;21;6;11;0;7;0
HAD;2018;740781224;740001839;0;;;;;110000;0;0;0;0;1;1;;;1;1;0;0;12;181;7;54;22;4047;156;859;618;142;7;52;14;35;25;1;9;0;7;0
HAD;2018;750042459;750712341;1;3;750042459;750042459;750042459;9729000;0;0;0;0;1;1;;;1;1;1;1;320;5859;2933;629;500;108108;15363;18639;13814;4854;2910;492;245;442;192;44;133;0;37;5
HAD;2018;750806226;750712184;0;;;;;12213364;0;0;1;0;;;;;1;1;1;1;830;17813;3172;1670;7025;291681;37549;53238;35917;8329;2864;1220;1161;1379;526;228;378;0;79;14
HAD;2018;760000463;760024042;0;;;;;;1;1;0;0;1;1;;;1;0;1;1;30;358;0;165;39;9618;0;3812;104;262;0;142;8;84;60;1;67;0;40;0
HAD;2018;760020529;760000257;0;;;;;207250;0;0;0;0;1;0;0;0;1;0;0;0;30;422;0;182;43;9456;0;4401;121;274;0;147;5;84;68;1;31;0;19;1
HAD;2018;760021329;760000448;0;;;;;258000;1;1;0;0;1;0;1;0;1;0;0;;30;337;0;111;1;9556;0;3237;37;271;0;93;1;105;57;0;90;0;51;0
HAD;2018;760027938;760780734;0;;;;;180058;1;0;0;0;1;1;;;1;1;0;1;30;344;0;172;2;8172;0;2995;42;266;0;149;1;122;99;0;65;0;51;0
HAD;2018;760035709;760035683;0;;;;;160000;1;1;0;0;;;;;1;;;;50;272;0;108;13;12042;0;3902;491;204;0;91;9;53;32;1;9;0;7;0
HAD;2018;760783035;750721334;0;;;;;;;;0;0;;;;;1;;;;65;576;0;249;18;20172;0;7422;547;443;0;199;14;150;91;2;88;0;55;0
HAD;2018;760805770;760780726;0;;;;;;;;;;;;;;0;1;0;0;5;111;111;0;0;662;662;0;0;105;105;0;0;0;0;0;0;0;0;0
HAD;2018;770000164;770021152;0;;;;;250000;1;1;0;0;1;0;1;0;1;1;;;50;298;0;156;1;13155;0;6587;2;220;0;108;1;85;49;0;60;0;30;0
HAD;2018;770016475;770014207;0;;;;;;;;;;1;1;1;0;;;;;80;207;0;56;12;7394;0;1957;378;134;0;39;7;48;11;1;19;0;6;0
HAD;2018;770021186;770021160;0;;;;;274856;1;1;0;0;1;0;1;0;1;0;1;1;90;283;0;55;0;8943;0;1235;0;203;0;44;0;88;25;0;23;0;10;0
HAD;2018;770021251;440052041;1;1;770021251;;;500000;0;0;0;0;1;1;;;1;0;0;0;100;245;0;69;17;11234;0;1281;563;183;0;64;15;76;32;1;26;0;5;1
HAD;2018;770700011;930027347;1;2;770700011;;;277379;0;0;0;0;0;0;0;0;0;0;1;0;60;400;0;17;1;20463;0;651;18;308;0;16;1;93;2;0;6;0;0;0
HAD;2018;780004529;310021233;1;1;780004529;;;1000000;0;0;0;0;1;1;;;1;0;1;1;150;434;0;160;30;17751;0;6131;1723;315;0;134;17;171;86;6;79;0;32;0
HAD;2018;780023545;750720609;0;;;;;178700;1;1;0;0;1;1;0;0;1;;;1;35;180;0;65;21;6227;0;2631;913;130;0;50;14;52;26;3;10;0;3;0
HAD;2018;790000087;790000012;0;;;;;154411;1;0;0;0;1;0;1;0;1;0;0;0;33;400;0;170;67;15110;0;5272;1500;238;0;115;29;70;40;3;23;0;7;0
HAD;2018;790000111;790019491;0;;;;;;;;;;0;;0;0;;;;;25;245;2;132;3;9078;24;3983;23;188;2;93;3;65;34;0;25;0;10;0
HAD;2018;790017289;790017271;0;;;;;152000;1;0;0;0;1;;1;0;1;0;0;0;30;300;0;132;11;9889;0;4604;339;200;0;83;7;53;29;1;13;0;2;0
HAD;2018;800000226;800000069;0;;;;;;1;1;1;0;1;;;;1;0;0;0;30;273;0;86;20;10977;0;3269;589;187;0;74;14;74;39;0;14;0;6;0
HAD;2018;800000523;800000853;0;;;;;300000;1;0;0;0;1;0;1;0;1;0;0;0;52;1092;0;518;11;65912;0;24282;581;600;0;318;6;225;145;0;14;0;8;0
HAD;2018;800015448;800000093;0;;;;;85000;1;1;0;0;1;1;;;1;0;1;0;10;239;0;54;0;5823;0;1382;0;179;0;48;0;72;20;0;29;0;4;0
HAD;2018;800015489;800000036;0;;;;;29900;1;1;0;0;1;1;0;0;1;0;0;1;20;169;0;53;2;5078;0;1556;45;117;0;38;2;56;21;0;29;0;9;0
HAD;2018;800015539;800000028;0;;;;;134733;1;1;0;0;1;0;1;1;1;0;0;0;30;292;0;93;15;8429;0;2771;376;212;0;86;9;65;33;2;0;0;0;0
HAD;2018;800015588;800000077;0;;;;;;;;;;;;;;;;;;10;126;0;49;1;4177;0;1465;8;91;0;37;1;35;18;0;17;0;9;0
HAD;2018;800016768;800003071;0;;;;;61625;1;1;0;0;1;1;;;1;0;0;0;15;164;0;66;11;5772;0;2134;136;100;0;41;3;33;14;0;7;0;1;1
HAD;2018;800016776;800000085;0;;;;;61625;1;1;0;0;1;1;;;1;0;0;0;15;186;0;80;20;5995;0;1743;198;114;0;57;6;37;27;0;10;0;5;0
HAD;2018;810000505;810000331;1;1;810000505;;;174676;0;0;0;0;1;0;1;0;1;0;0;0;30;294;0;85;12;9662;0;2097;101;206;0;63;6;66;18;0;46;0;9;0
HAD;2018;810007989;750056335;0;;;;;215000;0;0;0;0;1;1;0;0;1;0;0;0;51;414;0;151;3;10168;0;4593;22;261;0;113;2;83;41;0;30;0;4;0
HAD;2018;820000032;820000016;0;;;;;175068;1;0;0;0;1;0;1;0;1;0;0;1;30;247;0;56;89;5256;0;2943;231;134;0;46;9;34;13;4;7;0;1;1
HAD;2018;820000883;820004950;0;;;;;54000;1;1;0;0;1;1;;;1;0;1;1;25;235;0;123;9;7012;0;3441;150;159;0;87;4;60;34;0;13;0;9;0
HAD;2018;830012498;830014049;0;;;;;;1;1;0;0;1;0;1;0;;;;;100;320;0;110;2;11246;0;3387;48;252;0;85;2;125;40;0;38;0;11;0
HAD;2018;830019600;830000063;0;;;;;348923;0;0;0;0;1;0;1;0;1;0;0;1;45;390;0;197;1;15281;0;7132;169;247;0;139;1;98;58;0;22;0;9;0
HAD;2018;830100392;830000154;0;;;;;120000;1;0;0;0;1;1;0;0;1;0;0;1;40;358;0;151;10;15751;0;5719;231;260;0;117;7;114;64;0;30;0;10;0
HAD;2018;830207114;830001855;1;2;830207114;;;700000;0;0;0;0;1;0;1;0;1;0;0;0;280;1630;0;372;58;87520;0;15554;1366;1134;0;285;22;479;149;6;214;0;58;1
HAD;2018;840011340;840003164;0;;;;;680000;1;0;0;0;1;0;1;0;1;0;0;0;140;634;0;267;31;36184;0;13011;1145;405;0;194;12;155;86;0;60;0;21;0
HAD;2018;850006008;850005968;0;;;;;597840;0;0;0;0;1;0;1;0;1;0;1;0;180;1882;2;722;220;57282;53;26139;901;1303;2;579;44;285;189;4;78;0;35;1
HAD;2018;860000025;860013382;1;1;860000033;;;120516;1;0;0;0;1;1;;;1;0;0;0;27;426;0;172;4;9911;0;2989;13;309;0;142;2;136;72;0;54;0;30;0
HAD;2018;860000223;860014208;0;;;;;400000;1;0;0;0;1;0;1;1;1;0;0;0;80;1312;0;95;620;18642;0;2074;2110;599;0;73;105;182;24;19;80;0;7;0
HAD;2018;860008929;860008879;0;;;;;259068;0;0;0;0;1;1;;;1;1;1;0;40;472;2;101;18;19685;39;3477;511;305;2;76;12;147;56;3;37;0;12;0
HAD;2018;870003514;870000015;1;1;870000270;;;371575;1;0;0;0;1;0;1;0;1;0;0;0;40;1313;0;121;633;25100;0;3420;1973;469;0;98;75;129;36;14;31;0;5;0
HAD;2018;870004231;870004074;1;3;870004231;870004231;870004231;35000;1;1;0;0;1;1;0;0;1;0;0;1;60;837;0;113;394;20469;0;4495;943;245;0;88;41;93;39;14;7;0;0;1
HAD;2018;880000039;880780069;0;;;;;168729;1;0;0;0;1;1;;;1;;;;18;362;121;105;32;8543;1441;2871;660;269;106;78;13;59;29;1;0;0;0;0
HAD;2018;880006606;750056335;0;;;;;140000;0;0;0;;1;1;0;0;1;0;0;0;40;205;0;96;8;7531;0;2601;147;129;0;63;5;27;18;1;7;0;5;0
HAD;2018;880006721;750056335;0;;;;;75000;0;0;0;0;1;1;;;1;0;0;0;20;218;2;133;9;7498;39;3774;41;153;2;101;2;63;48;0;35;0;26;1
HAD;2018;890009178;750047367;0;;;;;170000;1;0;0;0;1;1;;;1;;;;31;425;0;226;2;11451;0;5425;13;279;0;166;2;101;77;0;43;0;30;0
HAD;2018;890975543;890000417;1;2;890975543;890975550;;;1;1;0;0;1;1;;;1;0;0;0;50;445;0;240;41;8301;0;2632;831;352;0;222;24;189;155;2;136;0;117;0
HAD;2018;920300043;920001526;0;;;;;1600000;0;0;0;0;1;1;0;0;0;1;0;0;6;148;148;0;0;915;915;0;0;136;136;0;0;0;0;0;0;0;0;0
HAD;2018;920813623;920029097;0;;;;;12200000;0;0;0;0;1;1;;;0;0;0;0;1618;30229;4430;2702;13651;590617;44363;100394;81358;14068;4139;1869;2127;1990;619;332;316;0;87;14
HAD;2018;930000286;930021480;0;;;;;462687;1;1;0;0;1;0;0;0;1;;;;20;386;1;92;124;6849;45;1679;1342;245;1;82;47;98;40;11;56;0;20;0
HAD;2018;930000328;930110051;0;;;;;;;0;0;0;0;1;1;0;;;1;;20;124;0;0;0;5189;0;0;0;94;0;0;0;20;0;0;0;0;0;0
HAD;2018;950000323;950013870;0;;;;;578589;1;1;0;0;1;1;0;1;1;;1;;25;364;0;124;0;6549;0;1175;0;323;0;120;0;220;102;0;208;0;99;0
HAD;2018;970100020;970100152;0;;;;;75976;0;0;0;0;1;0;1;0;1;0;0;1;30;229;0;110;1;20028;0;6837;15;161;0;86;1;86;52;0;8;0;6;0
HAD;2018;970100418;970100194;0;;;;;61000;0;0;0;0;1;1;;;1;0;0;0;50;115;0;55;0;14049;0;5308;0;90;0;46;0;45;27;0;0;0;0;0
HAD;2018;970100442;970100228;0;;;;;141382;1;1;1;0;1;1;;;1;;;0;35;163;0;51;13;11681;0;3083;610;104;0;38;13;49;17;5;0;0;0;0
HAD;2018;970102596;970100491;1;1;970111563;;;124700;0;0;0;0;0;0;0;0;;;;;94;395;1;186;1;33848;16;13910;21;317;1;164;1;137;82;0;12;0;5;0
HAD;2018;970103099;970100525;0;;;;;72918;0;0;0;0;1;1;;;1;0;1;1;60;239;0;91;5;10058;0;2573;361;198;0;82;5;101;54;0;18;0;13;0
HAD;2018;970111217;970111209;0;;;;;10966;0;0;0;0;1;1;;;1;;1;1;20;81;0;69;0;6080;0;5075;0;50;0;40;0;27;23;0;1;0;1;0
HAD;2018;970111365;970111969;0;;;;;92846;0;0;0;0;1;1;;;1;0;0;0;50;213;2;97;10;16854;120;6126;232;160;2;76;7;57;35;0;0;0;0;0
HAD;2018;970111563;970100491;0;;;;;;0;0;0;0;1;;;;;;;;43;209;3;29;10;11926;69;1571;108;151;3;23;4;35;8;0;13;0;7;0
HAD;2018;970112033;970100210;0;;;;;106000;0;0;0;0;1;1;;;1;0;0;0;20;119;0;52;2;11860;0;2924;209;91;0;41;1;46;20;0;0;0;0;0
HAD;2018;970212833;970212825;0;;;;;397348;0;0;0;0;1;1;0;0;0;0;0;0;115;759;0;217;22;41089;0;7219;1144;530;0;181;14;206;91;1;38;0;16;0
HAD;2018;970303608;970303590;0;;;;;41992;0;0;0;0;1;1;1;0;1;1;1;1;50;228;134;31;2;9926;3783;2021;44;167;104;20;1;18;8;0;0;0;0;0
HAD;2018;970303640;970303590;0;;;;;115552;0;0;0;0;1;1;1;0;1;1;1;1;90;612;185;141;2;34686;4839;10055;35;473;160;113;2;59;34;0;2;0;2;0
HAD;2018;970303657;970303590;0;;;;;74473;0;0;0;0;1;1;1;;1;1;1;1;55;311;124;48;7;16124;2873;3869;484;226;104;33;4;17;6;1;0;0;0;0
