BOR;AN;nofinesset;nofinessej;EMGER;EVALIH;EVALEH;FILACT;ETP;UGER;LIT_GER;PLA_GER;SEJHC_GER;SEJHP_GER;JOU_GER;EFFPL_PM;EFFPL_GER;EFFPA_PM;EFFPA_GER;ETP_PM;ETP_GER;GAR_PM;GAR_GER;AST_PM;AST_GER;EFFPL_INF;EFFPL_AID;EFFPL_ERG;EFFPL_PMT;EFFPL_APNM;EFFPA_INF;EFFPA_AID;EFFPA_ERG;EFFPA_PMT;EFFPA_APNM;ETP_INF;ETP_AID;ETP_ERG;ETP_PMT;ETP_APNM
MCOGER;2013;490000635;490000676;1;506;0;472;1.8;1;32;;1044;8;10786;4;4;;;2.5;2.5;0;;0;;10;15;;;1;14;12;;;3;17.86;21.46;;;2.26
MCOGER;2013;490001765;490528452;1;559;22;558;1.25;1;28;0;1001;126;10310;2;;3;;3.83;;;;;;2;4;;;2;10;11;;;7;11.27;13.42;;;9.97
MCOGER;2013;500000021;500000054;1;2534;;910;4.4;1;26;0;756;0;9289;2;1;;;2;1;;;0;;10;11;;;9;3;3;;;;11.38;13.18;;;6.79
MCOGER;2013;500000187;500000013;1;497;0;;;1;28;8;887;7;9789;4;4;;;3.42;3.42;;;;;10;14;;;5;4;4;;;2;12.35;17.21;;;7.74
MCOGER;2013;500000260;500000054;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;500000450;500000112;1;459;0;563;2.31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;500000476;500000138;0;;;;;1;15;0;114;34;1976;0;;7;;0.6;;0;;1;;5;6;1;;9;5;0;;;4;8.26;5.82;1;;12.33
MCOGER;2013;500000591;500000393;0;;;;;1;17;0;512;3;5950;2;;;;2;;0;;1;;;;;;;;;;;;;;;;
MCOGER;2013;510000235;510000060;0;;;;;1;22;0;756;5;7488;3;3;1;;3.03;2.63;;;;;11;13;;;6;3;1;;;2;10.85;10.22;;;3.23
MCOGER;2013;510004302;510000029;1;223;3;304;0.5;1;49;5;1237;1006;17271;9;0;0;0;4.15;0;0;0;0;0;19;16;0;0;20;8;7;0;0;4;24.5;21.4;0;0;19.65
MCOGER;2013;520000068;520780073;1;300;2;;0.4;1;33;1;813;1;11325;4;2;1;1;3.21;2.5;0;0;1;1;11;14;;;;4;2;;;;13.33;14.22;;;
MCOGER;2013;530000017;530000025;1;;;;;1;10;0;286;1;3478;0;;1;;0.8;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;530000173;530000074;1;368;0;34;0.57;1;34;0;1137;3;11522;4;4;2;2;5.16;5.16;0;0;1;1;10;14;1;0;7;11;7;2;0;1;16.95;16.91;0.64;0;8.74
MCOGER;2013;530000264;530000371;1;775;158;;0.5;1;29;;917;4;10929;3;2;;;2.76;1.93;0;0;0;0;8;10;;;4;5;5;;;2;10.5;13.23;;;3.79
MCOGER;2013;540000023;540000049;1;669;0;303;1.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;540000296;540000106;0;;;;;1;16;;602;0;5625;2;;2;;3.3;;0;0;1;1;20;22;;;10;2;2;;;;21;23.3;;;10
MCOGER;2013;540000395;540000122;0;;;;;1;20;0;389;2;6671;;;2;;1.33;;0;;1;;5;10;;;;1;1;;;;5.5;10.4;;;
MCOGER;2013;540001070;540000767;1;;;284;2;1;28;;1012;4;9221;;;4;4;1.6;1.6;0;0;0;0;10;9;;;2;4;5;;;6;13.23;13.14;;;5.3
MCOGER;2013;540001104;540000882;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;540002698;540002078;1;1512;0;;3.11;1;59;5;1258;769;19090;11;;;;5.66;;0;0;1;1;45;32;;;32;14;20;;;15;39.69;41.45;;;27.86
MCOGER;2013;540014149;540000122;0;;;;;1;;5;0;1709;0;;;1;1;0.5;0.5;0;0;0;0;1;2;;;;;;;;;1;2;;;
MCOGER;2013;550000012;550000020;1;281;0;429;2.75;1;20;4;495;0;6789;2;;;;2;;0;;1;;32;23;;;93;7;2;;;11;33.85;24.18;;;92.87
MCOGER;2013;550000434;550003354;1;117;22;185;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;560000127;560023210;1;;;;;1;30;0;1002;1;10744;5;5;1;1;1.1;1.1;0;0;1;1;21;25;0;0;5;2;3;0;0;1;14.15;19.24;0;0;2.78
MCOGER;2013;560000135;560005746;1;960;;;2.3;1;42;;955;1;14545;4;4;;;4;4;0;0;1;1;21;16;;;1;6;6;;;;19.88;15.65;;;1.4
MCOGER;2013;560000143;560014748;0;;;;;1;29;0;1145;5;10843;2;2;0;0;2;2;1;1;;;10;13;;;2;4;5;;;1;12.7;21.8;0;0;2.73
MCOGER;2013;560000184;560006017;1;97;0;95;3;1;16;5;510;1109;5446;4;4;7;7;8.45;8.45;1;1;0;0;15;10;0;;7;22;27;2;;14;28.01;24.8;0.6;;13.75
MCOGER;2013;560000192;560000044;1;178;0;170;1.34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;560000200;560023210;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;560000275;560005746;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;560015422;560002214;0;;;;;1;10;;180;2;2122;;;;;;;;;;;3;4;;;;1;;;;2;3.93;4;;;0.65
MCOGER;2013;570000117;570015099;1;381;0;381;2;1;10;0;462;23;3129;;;1;1;0.15;0.15;0;0;0;0;1;;;;;;;;;1;1;;;;0.3
MCOGER;2013;570000166;570010173;0;;;;;1;;5;0;670;0;;;1;;0.3;;;;;;;;;;;1;1;1;;;0.8;0.5;0.25;;
MCOGER;2013;570000349;570005165;1;640;;;;1;26;3;842;466;9327;7;7;;;7;7;0;0;1;1;10;10;;;2;7;7;;;4;13.17;13.87;;;3.99
MCOGER;2013;570000489;750050759;0;;;;;1;10;;301;2;2914;1;1;;;1;1;0;0;0;0;4;5;;;2;;;1;;;4;5;0.1;;2
MCOGER;2013;570000687;570025254;1;209;;182;1.9;1;20;5;6;974;0;4;1;1;0;4.4;0.9;0;0;0;0;12;11;2;0;7;3;4;1;0;3;11.4;9.5;1.5;0;6
MCOGER;2013;570000968;570000430;0;;;;;1;20;;62;0;524;3;;;;0.97;;1;1;;;29;51;3;;1;;;;;;24.16;41.85;1.67;;1
MCOGER;2013;570001099;570023630;0;;;;;1;30;;517;0;7519;2;2;;;2;2;0;0;1;1;14;;;;;1;;;;1;14.5;;;;0.7
MCOGER;2013;570003079;570010181;0;;;;;1;62;2;1467;94;14518;3;;8;;7.12;;;;;;14;10;;;40;15;8;1;;23;23.44;16.95;0.5;;47.75
MCOGER;2013;570005215;570005165;0;;;;;1;;5;0;526;0;3;3;;;3;3;0;0;1;1;;2;;;1;2;1;;;;1.75;2;;;1
MCOGER;2013;570026682;570005165;1;190;;;1.36;1;44;;1643;4;16321;4;4;2;2;5.1;5.1;0;0;1;1;17;27;;;2;6;7;;;8;23.59;29.9;;;7.78
MCOGER;2013;580004836;580780039;1;250;0;250;1.5;1;23;;515;0;7984;2;2;1;;1.54;1.5;;;1;1;8;8;0;0;1;6;5;0;0;2;11.09;8.66;0;0;2
MCOGER;2013;580972677;580780088;0;;;;;1;3;0;70;0;602;3;;;;0.25;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;590000014;590780052;0;;;;;1;10;;56;0;663;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;590000121;590780227;1;;;;;1;40;5;1192;335;13056;4;2;;;3.5;1.8;;;;;18;20;;;4;5;4;;;;23.49;23.39;;;2.68
MCOGER;2013;590000337;590781415;1;549;42;500;3;1;20;4;870;113;7243;3;0;0;0;3;0;0;0;1;1;11;9;;;5;6;4;;;1;16.37;12.85;;;6.51
MCOGER;2013;590000428;590781605;1;454;0;450;1;1;23;1;679;80;7820;4;4;;;2.4;2.4;0;0;1;1;14;14;;;2;;1;;;;11.3;13.1;;;1.57
MCOGER;2013;590000436;590781621;0;;;;;1;20;;406;0;5836;2;2;;;1.84;1.84;;;;;3;8;;;1;3;;;;;6.38;8.77;;;0.25
MCOGER;2013;590000477;590781670;1;66;0;66;0.1;1;14;;370;0;4736;;;2;2;0.8;0.8;1;1;1;1;;;;;;10;11;1;;12;5.4;6.3;0.05;;4.43
MCOGER;2013;590000527;590781795;1;0;0;0;0.1;1;28;5;693;8;9297;2;2;0;0;2;2;0;0;1;1;12;12;0;0;5;1;2;1;0;2;12.46;13.35;0.83;0;6.81
MCOGER;2013;590000535;590781803;1;;;;0.4;1;20;0;475;3;5252;5;3;;;3.69;3;;;1;;13;12;;;4;;;;;;9.4;10;0.37;;2.52
MCOGER;2013;590000592;590782165;0;;;;;1;20;0;548;1;7045;29;2;60;0;68.4;2;1;0;0;0;2;1;0;0;2;0;0;0;0;1;2;1;0;0;1.8
MCOGER;2013;590000600;590782207;0;;;;;1;29;0;732;0;8587;3;1;;;3;1;1;;0;;14;26;;;6;4;4;;;1;11.98;15.2;;;4.61
MCOGER;2013;590000618;590782215;1;1029;82;952;4.77;1;42;3;1880;409;15281;4;4;3;3;5.97;5.97;0;0;0;0;22;24;1;0;14;9;10;0;0;4;27.94;27.94;1;0;9.47
MCOGER;2013;590000758;590782637;1;293;1;293;4.4;1;20;1;425;15;5117;2;2;;;1.58;1.58;0;0;1;1;3;4;;;;4;3;;;1;6.2;6.35;;;0.2
MCOGER;2013;590000766;590782645;0;;;;;1;30;0;1039;13;9123;2;1;1;;2.11;1;1;0;0;0;14;10;;;7;1;4;;;1;11.56;11.48;;;6.19
MCOGER;2013;590001004;590783239;1;1644;;;1;1;35;;1762;6;12146;7;5;;;4.08;3.08;0;0;1;1;;;;;;;;;;;;;;;
MCOGER;2013;590780284;590051801;1;804;;;1.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;590782496;590000139;0;;;;;1;30;5;;;;2;2;1;1;2.8;2.8;0;0;1;1;13;8;;;1;;1;1;;3;13;8.5;0.6;;3.2
MCOGER;2013;590782546;590000733;0;;;;;1;10;0;;;;1;;;1;1;0.25;0;0;1;0;4;3;;;;;1;;;1;4;3.5;;;0.7
MCOGER;2013;590787586;590780193;0;;;;;1;28;;786;1;9740;2;;;;2.3;;;;;;19;16;;;4;3;5;;;1;18.73;19.16;;;5.09
MCOGER;2013;590791091;590780193;0;;;;;1;;;3;598;1;7;;3;;4.37;;;;;;3;1;0;;2;2;2;0;;5;4.31;2.39;0.3;;4.35
MCOGER;2013;590796975;590780193;0;;;;;1;28;;761;2;9995;4;;;;3.17;;;;;;13;14;;;6;6;6;;;2;17.83;18.37;;;6.9
MCOGER;2013;590797353;590051801;0;;;;;1;25;;935;3;8282;2;2;;;1.63;1.63;0;0;0;0;7;3;;;1;5;7;;;;8.28;6.76;;;0.98
MCOGER;2013;590801106;590782421;1;1588;0;978;6.6;1;40;1;1337;76;15268;6;6;1;1;6.8;6.8;;;;;;;;;;;;;;;;;;;
MCOGER;2013;590804696;590781902;1;446;10;308;4;1;20;1;682;118;7052;3;3;;;3;3;0;0;1;1;11;8;;;8;5;4;1;;6;14.46;10.91;0.3;;8.49
MCOGER;2013;600000053;600101984;1;580;0;530;1.35;1;15;;430;0;5455;2;2;;0;2;2;0;0;0;0;7;8;0;0;11;1;1;0;0;3;6.17;7.26;0;0;9.93
MCOGER;2013;600000186;600100648;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;600000194;600100713;1;;;;;1;20;0;697;1;7890;2;2;1;1;2.6;2.6;0;;1;;12;13;;;3;;2;;;;11.59;14.43;;;3
MCOGER;2013;600000285;600100721;0;;;;;1;26;0;789;3;7888;8;0;1;0;2.85;0;0;0;1;1;10;16;0;0;9;5;3;0;0;5;10.59;15.18;0;0;3.47
MCOGER;2013;600000467;600101984;1;530;0;490;1.35;1;15;;458;0;5424;2;2;0;0;2;2;0;0;0;0;10;11;0;0;3;1;2;0;0;2;10.83;12.3;0;0;2.58
MCOGER;2013;600100101;750712184;0;;;;;1;29;0;467;3;7532;4;2;;;4;2;;;;;;;;;;;;;;;;;;;
MCOGER;2013;600113476;600100721;1;375;0;200;1.1;1;22;0;681;1;7943;9;2;1;0;4.51;1.75;0;0;0;0;11;13;1;0;5;1;0;0;0;4;11.67;12.78;0.17;0;6.55
MCOGER;2013;610000044;610780074;0;;;;;1;4;0;176;3;1469;1;0;0;0;0.15;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCOGER;2013;610000069;610780090;0;;;;;1;25;;675;7;9293;1;0;2;0;1.9;0;0;0;1;0;11;14;;;1;4;5;;;4;13.55;16.98;;;3.97
MCOGER;2013;620000034;620100057;1;562;390;1944;0.7;1;26;1;1045;4;9032;1;1;2;2;2.6;2.6;0;0;;;8;12;;;1;4;1;;;2;11.33;12.6;;;2.66
MCOGER;2013;620000224;620100651;1;194;0;105;2.55;1;14;1;;;;1;;1;1;1.8;0.8;1;0;0;0;8;9;;;;1;;;;1;8.8;9;;;0.5
MCOGER;2013;620000240;620100677;1;184;6;179;;1;22;3;379;28;6729;3;;;;2.45;;1;1;;;8;11;;;7;;;;;;8.05;11.02;;;7.36
MCOGER;2013;620000257;620100685;1;2137;;2137;3.36;1;27;3;622;648;9452;6;5;3;;3.5;2.36;0;0;1;1;15;16;;;5;1;;1;;2;15.13;15.73;0.29;;8.34
MCOGER;2013;620000323;620101337;0;;;;;1;30;1;856;5;13082;4;;;;4;;0;;1;;9;10;;;1;3;2;;;;10.5;12.48;;;1
MCOGER;2013;620000349;620101360;1;409;275;630;0.6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;620000653;620103440;1;717;0;812;2.9;1;16;1;430;14;5722;2;1;;;1.8;0.8;0;0;1;1;2;5;;;;7;3;;;1;8.2;7.7;;;0.58
MCOGER;2013;620003202;620103432;1;167;0;222;1.92;1;24;3;970;44;8441;4;1;1;1;4.27;1.62;0;;1;;13;14;0;0;0;1;0;;0;4;13.21;13.07;0;0;1.76
MCOGER;2013;620003350;620001834;1;422;0;334;1.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;620025346;620001834;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;620100487;620000125;1;187;0;187;0.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;620100735;620000265;0;;;;;1;20;;;;;;1;;;;1;0;0;0;0;;;;;;;;;;;;;;;
MCOGER;2013;630000412;630780997;1;313;28;12;0.9;1;5;0;48;1;436;0;0;1;0;0.1;;;;;;0;0;;;;0;0;;;;;;;;
MCOGER;2013;630000438;630781011;0;;;;;1;75;1;1166;3;17907;3;;7;;8.6;;;;1;;18;21;;;19;13;7;1;;6;29.4;26.9;0.7;;22.48
MCOGER;2013;630000446;630781029;0;;;;;1;11;0;340;1;3608;14;0;5;0;16.23;0;;;;;22;28;0;0;18;13;15;0;0;15;32.25;38.92;0;0;27.32
MCOGER;2013;630000560;630781367;0;;;;;1;20;0;201;0;6138;;;1;1;0.5;0.5;0;0;1;0;8;10;;;6;3;1;;;;10.4;10.75;;;6
MCOGER;2013;630783538;630780989;1;;;;;1;0;;451;0;8637;;;;;;;;;;;1;1;;;;;;;;2;11.22;9.35;;;6.52
MCOGER;2013;640000162;640780417;1;2016;187;1393;6.8;1;12;0;474;0;4265;1;;;;1;;0;0;1;0;8;12;;;2;2;1;;;2;8.18;9.93;;;3.29
MCOGER;2013;640000402;640780813;0;;;;;1;20;0;558;0;6890;4;1;1;0;3.02;0.83;0;0;1;1;9;14;;;;5;1;;;;12.45;14.8;;;
MCOGER;2013;640000410;640780821;0;;;;;1;5;0;280;0;3288;1;1;;;0.4;0.4;0;0;1;1;1;2;;;3;;2;;;;1;3.4;;;2.4
MCOGER;2013;640000600;640781290;1;1097;0;531;3.75;1;52;20;2367;552;20102;5;;;;3.84;;0;;1;;30;36;;;15;6;8;1;;4;28.58;32.91;0.25;;15.71
MCOGER;2013;640780755;640780417;0;;;;;1;30;0;925;0;10698;3;;;;2.62;;0;;1;;10;12;;;5;1;1;;;;10.4;12.27;;;5.72
MCOGER;2013;650000045;650780158;1;2441;12;197;1.25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;650000052;650780166;1;366;71;393;;1;25;2;949;20;7476;1;1;;;0.5;0.5;;;;;;;;;3;;;;;;;;;;1.33
MCOGER;2013;650000417;650783160;1;261;;238;;1;20;0;685;6;6685;8;8;1;1;8.1;8.1;;;;;;;;;;;;;;;;;;;
MCOGER;2013;650780679;650000243;1;30;1;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;650784218;650780174;1;355;290;487;2.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;660000084;660780180;1;835;;776;1;1;38;0;1205;3;15093;4;2;0;;4;2;0;0;1;1;19;21;;;9;4;;;;;22.28;21.96;;;8.63
MCOGER;2013;670000025;670780055;1;1663;;1446;3;1;25;;483;0;7406;3;3;;;1.13;1.13;1;1;1;1;7;11;1;0;10;3;1;0;0;2;8.35;9.78;0.39;0;9.41
MCOGER;2013;670000157;670780337;1;691;89;780;4.8;1;24;0;591;0;7068;3;2;1;1;1.86;1.62;0;0;1;1;14;14;;;2;1;7;;;4;16.39;15.92;;;6.13
MCOGER;2013;670000165;670780345;0;;;;;1;;7;0;647;0;;;;;0.33;0.33;0;0;1;1;1;1;;;3;1;;;;;1.8;1;;;2.9
MCOGER;2013;670000272;670780543;0;;;;;1;;4;0;326;0;;;1;;0.2;;0;;0;;;;;;;1;;1;;1;0.5;;0.25;;0.25
MCOGER;2013;670000306;670780584;0;;;;;1;17;8;463;1088;6349;1;1;4;4;3.04;3.04;0;0;1;1;7;9;;;7;2;2;2;0;17;8.55;10.6;1.06;0;13.93
MCOGER;2013;670014042;670013754;0;;;;;1;;4;;;;;;;2;;0.21;0;0;0;0;;;;;2;2;;;;;0.45;;;;0.25
MCOGER;2013;670780188;670014604;0;;;;;1;40;0;948;6;10841;29;;44;;40;;;;1;1;14;18;;;1;6;7;;;;14.54;14.65;;;1
MCOGER;2013;670783133;670780055;0;;;;;1;48;10;833;2090;15810;5;1;;;2.53;0.38;1;1;1;1;19;21;0;0;20;2;2;1;0;10;20.85;22.9;1.34;0;24.23
MCOGER;2013;670797539;670014604;1;;;;2.25;1;;5;0;727;0;1;;3;;2.17;;;;1;1;;;;;1;;;;;1;;;;;3.05
MCOGER;2013;670798636;670014604;0;;;;;1;;3;0;355;0;10;;12;;17.17;;0;0;1;1;;2;;;;1;;;;1;0.75;1.96;;;1.17
MCOGER;2013;680000122;680000346;1;;;;;1;;10;0;896;0;1;;2;;1.29;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;680000544;680000395;0;;;;;1;10;5;4;634;0;1;1;1;;1.6;1;;;1;1;4;3;;;1;1;1;;1;2;4.5;3.75;;0.5;1.76
MCOGER;2013;680000577;680000411;0;;;;;1;;12;0;2891;0;16;0;1;0;6.27;0;0;0;1;1;15;20;;;15;10;8;;;13;23.58;27.17;0.26;;26.84
MCOGER;2013;680000700;680001005;0;;;;;1;;4;0;474;0;1;;;;1;;0;;0;;2;3;;;2;2;;1;;3;3.3;3;0.5;;4.1
MCOGER;2013;680000882;680016011;0;;;;;1;30;7;926;1196;12465;4;4;;;2.6;2.6;0;;;;9;11;;;4;12;2;;;;12.34;11;;;2.7
MCOGER;2013;680004546;680000486;0;;;;;1;25;;559;1;9065;2;0;0;0;1.7;0;0;;1;;8;10;0;0;3;4;1;0;0;3;11.59;11.29;0;0;2.79
MCOGER;2013;680004553;680000486;1;685;213;825;6.4;1;12;6;567;1680;2118;8;2;1;0;6.4;2;0;0;1;1;4;5;1;0;6;1;1;0;0;0;6.21;5.83;0.03;0;3.1
MCOGER;2013;680004579;680000973;1;1446;494;1940;7.2;1;25;10;606;2108;9085;8;8;5;5;2.5;2.5;0;;1;;10;8;1;;8;1;4;1;;6;10.95;11.27;1.31;;10.7
MCOGER;2013;690000013;690780036;0;;;;;1;8;;57;0;810;4;;7;;10.49;;0;0;0;0;27;28;;;9;;10;;;9;26.65;12.28;;;15.08
MCOGER;2013;690000021;690780044;0;;;;;1;16;0;427;5;5584;;;9;1;2.1;0.6;0;0;0;0;4;6;;;6;4;8;;;6;5.87;7.6;;;6.32
MCOGER;2013;690000245;690780432;0;;;;;1;56;2;1890;146;17270;16;16;13;3;14.28;12.94;0;0;1;1;34;61;;;89;;8;;;10;23.45;43.98;;;41.01
MCOGER;2013;690000575;690782222;1;630;51;593;3.15;1;8;0;878;1;3265;2;;;;1.11;;0;;1;;;;;;1;;;;;;;;;;0.5
MCOGER;2013;690000583;690782230;0;;;;;1;15;0;259;7;5391;;;2;1;0.3;0.1;;1;;;3;4;0;0;1;2;3;1;0;1;3.84;5.54;0.2;0;1.38
MCOGER;2013;690000591;690782248;0;;;;;1;15;0;278;1;4204;2;;;;2;;1;1;0;0;4;8;;;3;3;6;;;6;6.8;11.65;;;4.5
MCOGER;2013;690000773;690782925;0;;;;;1;20;0;657;5;6459;3;3;0;0;2;2;1;1;1;1;11;9;;;3;;;1;2;2;9.75;8.95;0.15;0.25;2.04
MCOGER;2013;690780416;690031190;0;;;;;1;10;0;274;1;3254;0;0;2;2;1;1;0;0;1;1;3;3;;;;1;1;;;2;3.3;3.3;;;0.71
MCOGER;2013;690781737;750721334;0;;;;;1;44;0;1224;3;12902;2;;2;2;3.6;1.6;;;1;1;10;10;;;6;13;12;1;;4;14.74;12.84;0.45;;5.89
MCOGER;2013;690783154;690781810;1;1104;;887;9.41;1;65;;1493;7;13958;7;4;;1;5.33;3.53;0;0;1;1;40;39;;;17;7;11;;;6;25.02;24.75;0.53;;13.11
MCOGER;2013;690784137;690781810;1;604;;345;2.7;1;26;1;866;75;8846;4;1;2;3;3.35;3.5;;;;;11;12;;;8;2;3;;;5;12.23;15.71;;;9.04
MCOGER;2013;690784194;690781810;0;;;;;1;67;8;1272;1044;15949;2;4;3;4;1.8;7.07;;;;;31;27;;;21;10;11;;;7;35.9;34.02;0.34;0;26.43
MCOGER;2013;690787429;690781810;1;;;;;1;27;5;626;510;9067;2;2;1;1;2.56;2.43;0;0;1;1;10;18;;;10;2;1;;;3;9.53;15.27;0.15;;14.91
MCOGER;2013;690787452;690781810;0;;;;;1;31;0;970;459;14177;;1;2;3;1.82;3.64;0;0;1;1;14;17;;;4;5;2;;;4;24.65;27.75;1.35;;14
MCOGER;2013;690787460;690782222;0;;;;;1;16;0;441;2;5665;2;;;;2;;0;;1;;6;6;;;8;2;3;1;;2;7.65;8.6;0.78;;9.05
MCOGER;2013;690787478;690781810;0;;;;;1;31;0;550;1;9209;1;2;1;1;1.4;3.05;;;;;7;14;;;4;7;5;;;1;11.69;17.02;0.24;;6.04
MCOGER;2013;690805361;690805353;1;1229;65;867;2.75;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;700000011;700780026;1;651;12;312;1.75;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;700000029;700004591;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;700780208;700004591;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;710010067;710780644;1;;;;;1;25;;792;52;8629;;;;;;;;;;;5;8;;;3;7;4;;;1;9.4;10.4;;;3.5
MCOGER;2013;710010786;710781451;0;;;;;1;8;1;370;206;2597;1;1;0;0;0.75;0.75;0;;1;;0;0;0;0;0;9;11;0;0;6;2.66;3.36;0;0;1.4
MCOGER;2013;710978123;710781063;0;;;;;1;15;0;309;0;3667;1;;;;1;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;710978263;710780958;1;967;12;632;4.2;1;21;;678;1;7335;3;3;;;2.7;2.7;0;0;0;0;6;10;1;;4;4;5;0;;2;9.34;10.1;0.33;;5.2
MCOGER;2013;710978289;710780263;1;1245;;615;;1;13;0;561;1;4632;1;1;;;0.6;0.6;1;1;1;1;;2;;;;1;1;;;1;0.5;2.8;;;0.1
MCOGER;2013;710978313;710976705;1;;;;;1;15;0;453;3;4871;2;;1;;1.59;;;;;;5;6;;;3;1;;;;5;5.31;5.29;;;4.43
MCOGER;2013;710978347;710781204;0;;;;;1;15;0;786;4;9701;1;1;1;;1.45;1;0;0;0;0;10;13;;;5;3;1;;;1;11;12.53;;;5.8
MCOGER;2013;720000033;720000025;1;1474;;1250;5.9;1;60;;1663;2;21565;2;;1;;2.8;;0;0;1;1;16;19;;;3;6;13;;;2;21.48;28.14;;;4.2
MCOGER;2013;720000124;720000066;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;720000470;610780082;0;;;;;1;8;;353;0;3639;;;;;;;;;;;7;7;;;4;0;3;;;1;4.1;5.65;;;2.69
MCOGER;2013;720016179;720016724;1;41;0;41;1.21;1;12;;65;80;814;;;1;1;0.65;0.65;1;1;0;0;;;;;;;;;;1;;;0.11;;0.46
MCOGER;2013;730000031;730000015;1;467;;435;;1;20;4;624;367;7223;;;;;;;;;;;8;7;;;2;4;4;;;8;10.29;9.96;;;6.61
MCOGER;2013;730000049;730002839;1;110;0;96;1;1;12;0;382;1;4267;1;1;1;1;1;1;0;0;1;1;0;0;;;;12;14;;;9;5.96;6.02;;;3.76
MCOGER;2013;730000080;730780103;1;;;358;1.25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;730000262;730002839;1;329;0;296;1.61;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;740000237;740781133;1;1308;286;1472;7.7;1;26;5;636;1045;9773;6;0;7;0;6.98;0;1;;1;;13;18;4;0;9;6;1;0;0;8;16.24;17.91;2.54;0;12.75
MCOGER;2013;740000286;740781190;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;740000302;740781216;0;;;;;1;18;0;606;4;6337;0;0;1;1;0.8;0.8;0;0;1;1;12;13;;;0;4;4;;;3;14.8;16.5;;;0.7
MCOGER;2013;740000328;740790381;1;;;;4.48;1;36;4;803;18;8892;8;8;;;2.53;2.53;0;0;0;0;24;29;;;10;;;;;;11.62;15.27;;;3.58
MCOGER;2013;740781141;740790258;1;177;0;161;2.59;1;10;;314;1;3611;4;4;;;1.49;1.49;0;0;0;0;7;3;;;0;0;2;;;0;4.66;4.61;;;0.34
MCOGER;2013;740781224;740001839;1;218;;203;4.32;1;25;1;503;162;7890;3;3;;;1.6;1.6;0;0;0;0;9;8;;;6;2;3;;;2;10.4;10.88;;;6.45
MCOGER;2013;750000523;750150120;1;1556;0;1090;2;1;15;15;510;826;5500;4;1;3;3;2.88;2.88;1;0;1;0;11;8;;;5;1;;;;2;6.88;6.16;0.24;;5.47
MCOGER;2013;750041543;750712184;1;;;;;1;31;5;888;1047;11398;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;750100018;750712184;1;421;0;315;1.25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2013;750100042;750712184;1;1343;157;423;3;1;18;1;591;1;6241;3;3;;;2.1;2.3;1;1;0;0;10;12;;;;;1;;;;10;12.42;;;
MCOGER;2013;750100083;750712184;0;;;;;1;40;6;958;1218;14135;3;3;1;0;3.5;3;0;0;0;0;20;23;0;0;3;3;2;0;0;0;20.58;23.96;0;0;3
