BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2017;070780424;070000245;N2700;;1;0.5;;;;
PERINAT_P;2017;070780424;070000245;N2800;6;11;14.88;;;;
PERINAT_P;2017;070780424;070000245;N280H;5;9;10.89;;;;
PERINAT_P;2017;080000110;080000037;M1030;2;;2;1;0;;
PERINAT_P;2017;080000110;080000037;M1140;3;;3;0;1;;
PERINAT_P;2017;080000110;080000037;M2050;4;;4;0;1;;
PERINAT_P;2017;080000110;080000037;N2700;;1;0.17;;;;
PERINAT_P;2017;080000110;080000037;N2800;12;5;15.77;;;;
PERINAT_P;2017;080000219;080001969;M2050;;8;0.86;;;;
PERINAT_P;2017;080000219;080001969;MIVG;1;;0.08;;;;
PERINAT_P;2017;080000219;080001969;N2800;2;4;3.2;;;;
PERINAT_P;2017;080000276;080001969;N2800;;1;0.2;;;;
PERINAT_P;2017;080000425;080000615;M1030;8;0;4.64;1;1;1;0
PERINAT_P;2017;080000425;080000615;M1140;5;1;1;1;;;
PERINAT_P;2017;080000425;080000615;M2050;2;1;0.88;1;0;;
PERINAT_P;2017;080000425;080000615;MIVG;;1;0.33;;;;
PERINAT_P;2017;080000425;080000615;N2340;7;7;11.47;;;;
PERINAT_P;2017;080000425;080000615;N2800;19;9;25.18;;;;
PERINAT_P;2017;080000425;080000615;N280H;12;5;15.23;;;;
PERINAT_P;2017;090000175;090781774;M1030;;11;0.72;1;0;1;0
PERINAT_P;2017;090000175;090781774;M1140;;;;0;1;;
PERINAT_P;2017;090000175;090781774;M2050;3;4;7.1;0;1;;
PERINAT_P;2017;090000175;090781774;N2340;;13;4.42;;;;
PERINAT_P;2017;090000175;090781774;N2800;13;16;16.11;;;;
PERINAT_P;2017;090000183;090781816;M1030;1;;0.11;1;0;;
PERINAT_P;2017;090000183;090781816;M1140;;1;0.55;0;1;;
PERINAT_P;2017;090000183;090781816;M2050;2;;1.47;0;1;;
PERINAT_P;2017;090000183;090781816;N2800;4;4;8.75;;;;
PERINAT_P;2017;090000183;090781816;N280H;4;4;8.12;;;;
PERINAT_P;2017;090001629;090780107;M1140;;1;0.18;;;;
PERINAT_P;2017;090001629;090780107;M2050;;1;0.01;;;;
PERINAT_P;2017;090001629;090780107;N2800;;2;0.41;;;;
PERINAT_P;2017;090001629;090780107;N3120;;1;0.1;;;;
PERINAT_P;2017;100000090;100000017;M1030;1;0;1;0;0;;
PERINAT_P;2017;100000090;100000017;M1140;6;0;5.7;0;1;;
PERINAT_P;2017;100000090;100000017;M2050;7;6;7.18;1;1;;
PERINAT_P;2017;100000090;100000017;MIVG;0;1;0.15;;;;
PERINAT_P;2017;100000090;100000017;N2340;13;10;20.87;;;;
PERINAT_P;2017;100000090;100000017;N2700;1;0;1.3;;;;
PERINAT_P;2017;100000090;100000017;N2800;31;18;44.32;;;;
PERINAT_P;2017;100000090;100000017;N280H;28;14;14.8;;;;
PERINAT_P;2017;100000090;100000017;N3120;0;1;0.15;;;;
PERINAT_P;2017;100000199;100006279;M1030;1;2;2;;;;
PERINAT_P;2017;100000199;100006279;M1140;1;2;1.22;;;;
PERINAT_P;2017;100000199;100006279;M2050;1;5;0.82;;;;
PERINAT_P;2017;100000199;100006279;MIVG;1;5;0.82;;;;
PERINAT_P;2017;100000199;100006279;N2340;2;1;2.05;;;;
PERINAT_P;2017;100000199;100006279;N2800;12;5;14.57;;;;
PERINAT_P;2017;100000199;100006279;N280H;10;3;5.8;;;;
PERINAT_P;2017;100002351;100000561;M1030;5;;5;0;1;0;1
PERINAT_P;2017;100002351;100000561;M1140;2;;2;0;1;;
PERINAT_P;2017;100002351;100000561;M2050;8;;8;0;1;;
PERINAT_P;2017;100002351;100000561;MIVG;5;;5;;;;
PERINAT_P;2017;100002351;100000561;N2800;10;;10;;;;
PERINAT_P;2017;100002351;100000561;N280H;10;;10;;;;
PERINAT_P;2017;110000023;110780061;M1030;;12;1.66;1;0;1;0
PERINAT_P;2017;110000023;110780061;M1140;;3;1.11;0;1;;
PERINAT_P;2017;110000023;110780061;M2050;7;7;8.12;1;0;;
PERINAT_P;2017;110000023;110780061;MIVG;;2;0.25;;;;
PERINAT_P;2017;110000023;110780061;N2340;9;;9.16;;;;
PERINAT_P;2017;110000023;110780061;N2700;;1;0.43;;;;
PERINAT_P;2017;110000023;110780061;N2800;29;17;40.49;;;;
PERINAT_P;2017;110000023;110780061;N280H;29;17;12.78;;;;
PERINAT_P;2017;110000023;110780061;N3120;;2;0.18;;;;
PERINAT_P;2017;110000056;110780137;M1030;6;1;1;1;0;0;0
PERINAT_P;2017;110000056;110780137;M1140;4;;0.8;0;1;;
PERINAT_P;2017;110000056;110780137;M2050;6;;3.75;0;1;;
PERINAT_P;2017;110000056;110780137;N2340;2;;1.5;;;;
PERINAT_P;2017;110000056;110780137;N2800;17;4;17.74;;;;
PERINAT_P;2017;110000056;110780137;N280H;16;4;16.74;;;;
PERINAT_P;2017;110780228;110000114;M1030;6;;6;0;1;0;0
PERINAT_P;2017;110780228;110000114;M1140;1;;1;0;1;;
PERINAT_P;2017;110780228;110000114;M2050;4;;4;0;1;;
PERINAT_P;2017;110780228;110000114;MIVG;3;;3;;;;
PERINAT_P;2017;110780228;110000114;N2340;1;1;1.8;;;;
PERINAT_P;2017;110780228;110000114;N2800;13;8;13.53;;;;
PERINAT_P;2017;110780228;110000114;N280H;6;4;6.76;;;;
PERINAT_P;2017;110780228;110000114;N3120;;1;0.1;;;;
PERINAT_P;2017;110780483;110000155;M1140;2;;2;;;;
PERINAT_P;2017;120000039;120780044;M1030;4;1;4.67;1;0;0;
PERINAT_P;2017;120000039;120780044;M1140;4;1;4.5;1;0;;
PERINAT_P;2017;120000039;120780044;M2050;5;;4.44;1;0;;
PERINAT_P;2017;120000039;120780044;N2340;4;11;11.62;;;;
PERINAT_P;2017;120000039;120780044;N2800;18;10;21.97;;;;
PERINAT_P;2017;120000039;120780044;N280H;18;10;21.97;;;;
PERINAT_P;2017;120000039;120780044;N3120;0;1;0.45;;;;
PERINAT_P;2017;120000054;120780069;M1030;0;0;0;;1;;0
PERINAT_P;2017;120000054;120780069;M1140;0;2;0.66;0;1;;
PERINAT_P;2017;120000054;120780069;M2050;0;3;0.52;0;1;;
PERINAT_P;2017;120000054;120780069;N2800;9;7;14.08;;;;
PERINAT_P;2017;120000054;120780069;N280H;9;7;14.08;;;;
PERINAT_P;2017;120000070;120780085;M1140;;1;0.2;;;;
PERINAT_P;2017;120000070;120780085;M2050;;2;1.25;;;;
PERINAT_P;2017;120000070;120780085;MIVG;;1;0.1;;;;
PERINAT_P;2017;120000070;120780085;N2800;4;2;5;;;;
PERINAT_P;2017;120004569;120004528;M1030;;1;0.2;1;0;;0
PERINAT_P;2017;120004569;120004528;M1140;;3;1.3;0;1;;
PERINAT_P;2017;120004569;120004528;M2050;;4;2.3;0;1;;
PERINAT_P;2017;120004569;120004528;MIVG;;1;0.2;;;;
PERINAT_P;2017;120004569;120004528;N2800;8;4;10.71;;;;
PERINAT_P;2017;120004569;120004528;N280H;6;4;10.17;;;;
PERINAT_P;2017;120004668;120004619;M1030;2;;0.29;0;1;0;1
PERINAT_P;2017;120004668;120004619;M1140;;3;1.38;0;1;;
PERINAT_P;2017;120004668;120004619;M2050;;2;0.81;0;1;;
PERINAT_P;2017;120004668;120004619;N2800;5;5;8.28;;;;
PERINAT_P;2017;120004668;120004619;N280H;5;4;7.88;;;;
PERINAT_P;2017;130000409;130041916;M1030;0;15;4.33;1;;1;
PERINAT_P;2017;130000409;130041916;M1140;13;13;15.95;1;;;
PERINAT_P;2017;130000409;130041916;M2050;3;21;11.07;1;;;
PERINAT_P;2017;130000409;130041916;MIVG;0;7;0.75;;;;
PERINAT_P;2017;130000409;130041916;N2340;14;21;28.21;;;;
PERINAT_P;2017;130000409;130041916;N2700;1;4;3.25;;;;
PERINAT_P;2017;130000409;130041916;N2800;24;11;30.95;;;;
PERINAT_P;2017;130000409;130041916;N280H;24;11;30.95;;;;
PERINAT_P;2017;130000565;130781446;M1140;;7;0.9;1;;;
PERINAT_P;2017;130000565;130781446;M2050;;5;4.68;1;;;
PERINAT_P;2017;130000565;130781446;MIVG;;2;0.3;;;;
PERINAT_P;2017;130000565;130781446;N2700;;1;0.4;;;;
PERINAT_P;2017;130000565;130781446;N2800;15;6;16.64;;;;
PERINAT_P;2017;130000565;130781446;N280H;5;2;6.22;;;;
PERINAT_P;2017;130000565;130781446;N3120;;1;0.2;;;;
PERINAT_P;2017;130001225;130782634;M1030;;;;1;0;0;0
PERINAT_P;2017;130001225;130782634;M1140;4;2;1.4;1;0;;
PERINAT_P;2017;130001225;130782634;M2050;5;4;3.83;1;0;;
PERINAT_P;2017;130001225;130782634;MIVG;5;3;0.98;;;;
PERINAT_P;2017;130001225;130782634;N2700;1;1;0.65;;;;
PERINAT_P;2017;130001225;130782634;N2800;17;13;25.05;;;;
PERINAT_P;2017;130001225;130782634;N280H;16;11;21.87;;;;
PERINAT_P;2017;130002215;130785512;M1140;1;2;2.2;0;0;;
PERINAT_P;2017;130002215;130785512;M2050;2;3;4.3;0;0;;
PERINAT_P;2017;130002215;130785512;MIVG;;1;0.6;;;;
PERINAT_P;2017;130002215;130785512;N2700;;1;0.5;;;;
PERINAT_P;2017;130002215;130785512;N2800;10;4;13.15;;;;
PERINAT_P;2017;130002215;130785512;N280H;6;;6;;;;
PERINAT_P;2017;130002827;130789274;M1030;0;0;0;1;;0;
PERINAT_P;2017;130002827;130789274;M1140;2;0;2;;1;;
PERINAT_P;2017;130002827;130789274;M2050;2;3;3.57;1;;;
PERINAT_P;2017;130002827;130789274;N2340;1;3;2.87;;;;
PERINAT_P;2017;130002827;130789274;N2700;0;1;0.8;;;;
PERINAT_P;2017;130002827;130789274;N2800;13;7;17.72;;;;
PERINAT_P;2017;130002827;130789274;N280H;13;7;17.72;;;;
PERINAT_P;2017;130002835;130789316;M1030;0;0;0;1;0;1;0
PERINAT_P;2017;130002835;130789316;M1140;7;3;7.71;1;0;;
PERINAT_P;2017;130002835;130789316;M2050;3;8;7.97;1;0;;
PERINAT_P;2017;130002835;130789316;MIVG;0;2;0.1;;;;
PERINAT_P;2017;130002835;130789316;N2340;5;4;8.09;;;;
PERINAT_P;2017;130002835;130789316;N2700;0;1;0.44;;;;
PERINAT_P;2017;130002835;130789316;N2800;19;22;31.65;;;;
PERINAT_P;2017;130002835;130789316;N280H;0;41;13.65;;;;
PERINAT_P;2017;130008253;130001084;M1030;7;;7;;;;
PERINAT_P;2017;130008253;130001084;M1140;;8;4;;;;
PERINAT_P;2017;130008253;130001084;M2050;6;;6;;;;
PERINAT_P;2017;130008253;130001084;N2700;;1;0.5;;;;
PERINAT_P;2017;130008253;130001084;N2800;8;15;15.58;;;;
PERINAT_P;2017;130008253;130001084;N280H;4;7;8.11;;;;
PERINAT_P;2017;130008253;130001084;N3120;;1;0.3;;;;
PERINAT_P;2017;130780521;130786049;M1030;;2;0.6;0;0;;
PERINAT_P;2017;130780521;130786049;M1140;4;5;5.68;0;1;;
PERINAT_P;2017;130780521;130786049;M2050;;11;2.16;0;1;;
PERINAT_P;2017;130780521;130786049;MIVG;;5;0.7;;;;
PERINAT_P;2017;130780521;130786049;N2340;35;25;52.03;;;;
PERINAT_P;2017;130780521;130786049;N2700;;2;1.47;;;;
PERINAT_P;2017;130780521;130786049;N2800;19;16;31.1;;;;
PERINAT_P;2017;130780521;130786049;N280H;19;16;31.1;;;;
PERINAT_P;2017;130781289;130002447;M2050;;2;;;;;
PERINAT_P;2017;130781370;130000532;M1030;4;0;4;0;1;0;0
PERINAT_P;2017;130781370;130000532;MIVG;;1;0.25;;;;
PERINAT_P;2017;130781479;130000599;M1030;9;;9;0;1;0;0
PERINAT_P;2017;130781479;130000599;M1140;1;5;4;0;1;;
PERINAT_P;2017;130781479;130000599;M2050;3;1;3.5;0;1;;
PERINAT_P;2017;130781479;130000599;MIVG;3;1;3.5;;;;
PERINAT_P;2017;130781479;130000599;N2340;1;;1;;;;
PERINAT_P;2017;130781479;130000599;N2800;8;;7.6;;;;
PERINAT_P;2017;130781479;130000599;N280H;8;;7.6;;;;
PERINAT_P;2017;130783236;130786049;M1140;9;6;9.72;0;0;;
PERINAT_P;2017;130783236;130786049;M2050;8;13;9.68;1;1;;
PERINAT_P;2017;130783236;130786049;N2340;55;10;70.87;;;;
PERINAT_P;2017;130783236;130786049;N2700;4;;4;;;;
PERINAT_P;2017;130783236;130786049;N2800;18;30;38.74;;;;
PERINAT_P;2017;130783236;130786049;N280H;18;30;38.74;;;;
PERINAT_P;2017;130783327;130001415;M1030;;17;3.4;1;0;1;0
PERINAT_P;2017;130783327;130001415;M1140;2;6;8.3;0;0;;
PERINAT_P;2017;130783327;130001415;M2050;;21;4.2;1;0;;
PERINAT_P;2017;130783327;130001415;N2700;1;;1;;;;
PERINAT_P;2017;130783327;130001415;N2800;16;19;31.74;;;;
PERINAT_P;2017;130783327;130001415;N280H;7;11;16.58;;;;
PERINAT_P;2017;130783665;130043722;M1030;2;;0.25;0;0;;
PERINAT_P;2017;130783665;130043722;M2050;2;;0.25;0;0;;
PERINAT_P;2017;130783665;130043722;N2700;1;;0.1;;;;
PERINAT_P;2017;130783665;130043722;N3120;1;;0.1;;;;
PERINAT_P;2017;130784713;130038847;M1030;8;3;9.5;1;;1;
PERINAT_P;2017;130784713;130038847;M1140;3;5;5.5;0;1;;
PERINAT_P;2017;130784713;130038847;M2050;25;3;26.5;1;;;
PERINAT_P;2017;130784713;130038847;MIVG;4;1;4.5;;;;
PERINAT_P;2017;130784713;130038847;N2340;7;;6.83;;;;
PERINAT_P;2017;130784713;130038847;N2700;;1;0.5;;;;
PERINAT_P;2017;130784713;130038847;N2800;22;9;25.06;;;;
PERINAT_P;2017;130784713;130038847;N280H;16;5;17.94;;;;
PERINAT_P;2017;130784713;130038847;N3120;1;;0.3;;;;
PERINAT_P;2017;130785652;130014228;M1030;4;9;6.4;1;0;1;0
PERINAT_P;2017;130785652;130014228;M1140;2;21;9.05;1;0;;
PERINAT_P;2017;130785652;130014228;M2050;;12;6.1;1;0;;
PERINAT_P;2017;130785652;130014228;N2700;1;;1;;;;
PERINAT_P;2017;130785652;130014228;N2800;76;27;77.29;;;;
PERINAT_P;2017;130785652;130014228;N280H;29;7;22.34;;;;
PERINAT_P;2017;130786361;130002447;M2050;;2;;0;0;;
PERINAT_P;2017;130786445;130002488;M1030;3;1;3.5;1;1;1;1
PERINAT_P;2017;130786445;130002488;M1140;;7;5.5;1;;;
PERINAT_P;2017;130786445;130002488;M2050;8;;6;1;1;;
PERINAT_P;2017;130786445;130002488;N2340;3;6;6;;;;
PERINAT_P;2017;130786445;130002488;N2700;0;2;1;;;;
PERINAT_P;2017;130786445;130002488;N2800;20;15;28.5;;;;
PERINAT_P;2017;130786445;130002488;N280H;16;11;21;;;;
PERINAT_P;2017;140000027;140000035;N2340;8;4;9.28;;;;
PERINAT_P;2017;140000027;140000035;N2700;0;1;0.77;;;;
PERINAT_P;2017;140000027;140000035;N2800;12;16;23.11;;;;
PERINAT_P;2017;140000027;140000035;N280H;12;16;23.11;;;;
PERINAT_P;2017;140000076;140000084;M2050;;3;0.38;;;;
PERINAT_P;2017;140000076;140000084;N2800;;3;1.3;;;;
PERINAT_P;2017;140000209;140000100;M1030;;;;1;0;1;0
PERINAT_P;2017;140000209;140000100;M1140;10;1;8.48;1;0;;
PERINAT_P;2017;140000209;140000100;M2050;8;6;5.57;1;0;;
PERINAT_P;2017;140000209;140000100;MIVG;1;2;1.3;;;;
PERINAT_P;2017;140000209;140000100;N2340;23;41;56.54;;;;
PERINAT_P;2017;140000209;140000100;N2700;3;;2.41;;;;
PERINAT_P;2017;140000209;140000100;N2800;42;38;68.21;;;;
PERINAT_P;2017;140000209;140000100;N280H;10;16;19.28;;;;
PERINAT_P;2017;140000233;140000118;N2700;;1;0.1;;;;
PERINAT_P;2017;140000233;140000118;N2800;2;1;3.51;;;;
PERINAT_P;2017;140000373;140000159;M1140;;1;0.2;0;0;;
PERINAT_P;2017;140000373;140000159;M2050;;2;0.4;0;0;;
PERINAT_P;2017;140000373;140000159;N2700;;1;0.2;;;;
PERINAT_P;2017;140000373;140000159;N2800;;2;1.62;;;;
PERINAT_P;2017;140016759;140003146;M1030;13;;4.8;1;1;1;0
PERINAT_P;2017;140016759;140003146;M1140;6;;2.4;0;1;;
PERINAT_P;2017;140016759;140003146;M2050;11;;4.8;1;1;;
PERINAT_P;2017;140016759;140003146;MIVG;3;;0.3;;;;
PERINAT_P;2017;140016759;140003146;N2340;3;4;6.26;;;;
PERINAT_P;2017;140016759;140003146;N2700;;1;0.5;;;;
PERINAT_P;2017;140016759;140003146;N2800;13;21;26.28;;;;
PERINAT_P;2017;140016759;140003146;N3120;;1;0.3;;;;
PERINAT_P;2017;140024886;140000092;M1030;5;1;5.22;;;;
PERINAT_P;2017;140024886;140000092;M1140;;;0.5;;1;;
PERINAT_P;2017;140024886;140000092;M2050;3;2;4.42;;;;
PERINAT_P;2017;140024886;140000092;N2340;;;0.99;;;;
PERINAT_P;2017;140024886;140000092;N2700;;1;0.13;;;;
PERINAT_P;2017;140024886;140000092;N2800;7;11;14.8;;;;
PERINAT_P;2017;140024886;140000092;N280H;5;1;5.85;;;;
PERINAT_P;2017;140026410;140026279;M1140;;2;1.2;0;0;;
PERINAT_P;2017;140026410;140026279;M2050;1;;1.38;0;0;;
PERINAT_P;2017;140026410;140026279;N2700;;1;0.5;;;;
PERINAT_P;2017;140026410;140026279;N2800;4;2;5.68;;;;
PERINAT_P;2017;140026410;140026279;N3120;1;;0.33;;;;
PERINAT_P;2017;140026709;140000415;M2050;;1;0.2;0;0;;
PERINAT_P;2017;150000032;150780088;M1030;3;1;0.19;0;1;0;0
PERINAT_P;2017;150000032;150780088;M1140;0;2;1;0;1;;
PERINAT_P;2017;150000032;150780088;M2050;3;0;3;0;1;;
PERINAT_P;2017;150000032;150780088;MIVG;3;0;0.12;;;;
PERINAT_P;2017;150000032;150780088;N2800;9;4;11.15;;;;
PERINAT_P;2017;150000032;150780088;N280H;7;4;9.15;;;;
PERINAT_P;2017;150000040;150780096;M1030;5;;1;1;;0;
PERINAT_P;2017;150000040;150780096;M1140;4;;1.66;0;1;;
PERINAT_P;2017;150000040;150780096;M2050;1;2;0.86;0;1;;
PERINAT_P;2017;150000040;150780096;N2340;6;0;6.08;;;;
PERINAT_P;2017;150000040;150780096;N2700;0;1;0.5;;;;
PERINAT_P;2017;150000040;150780096;N2800;15;4;18.24;;;;
PERINAT_P;2017;150000040;150780096;N280H;7;3;7.3;;;;
PERINAT_P;2017;150000040;150780096;N3120;0;2;0.4;;;;
PERINAT_P;2017;150000164;150780468;N2800;2;;2;;;;
PERINAT_P;2017;150780732;150000271;M2050;1;;1;;;;
PERINAT_P;2017;160000253;160000451;M1140;0;5;0.95;1;0;;
PERINAT_P;2017;160000253;160000451;M2050;0;12;7.1;1;0;;
PERINAT_P;2017;160000253;160000451;N2340;6;0;6.38;;;;
PERINAT_P;2017;160000253;160000451;N2700;0;1;0.5;;;;
PERINAT_P;2017;160000253;160000451;N2800;23;14;32.41;;;;
PERINAT_P;2017;160000253;160000451;N280H;23;14;32.41;;;;
PERINAT_P;2017;160000303;160006037;M1140;;1;0.3;0;0;;
PERINAT_P;2017;160000303;160006037;M2050;;2;0.4;0;0;;
PERINAT_P;2017;160000303;160006037;N2800;1;;1;;;;
PERINAT_P;2017;160000337;160000493;M1030;;1;0.2;;;;
PERINAT_P;2017;160000337;160000493;M1140;;1;0.2;;;;
PERINAT_P;2017;160000337;160000493;M2050;;2;0.4;;;;
PERINAT_P;2017;160000337;160000493;N2800;;1;0.8;;;;
PERINAT_P;2017;160013207;160001632;M1030;;8;2;0;1;;
PERINAT_P;2017;160013207;160001632;M1140;3;;3;0;1;;
PERINAT_P;2017;160013207;160001632;M2050;5;1;5.5;0;1;;
PERINAT_P;2017;160013207;160001632;N2340;;1;0.71;;;;
PERINAT_P;2017;160013207;160001632;N2700;;2;0.91;;;;
PERINAT_P;2017;160013207;160001632;N2800;6;9;11.17;;;;
PERINAT_P;2017;160013207;160001632;N280H;6;9;11.17;;;;
PERINAT_P;2017;160013207;160001632;N3120;;1;0.34;;;;
PERINAT_P;2017;160015368;160014411;M1030;;;;0;1;0;1
PERINAT_P;2017;160015368;160014411;M1140;;1;0.88;0;1;;
PERINAT_P;2017;160015368;160014411;M2050;2;1;2.76;0;1;;
PERINAT_P;2017;160015368;160014411;N2800;7;9;13.6;;;;
PERINAT_P;2017;160015368;160014411;N280H;6;6;8.4;;;;
PERINAT_P;2017;170000038;170780050;M1140;;1;0.02;0;0;;
PERINAT_P;2017;170000038;170780050;M2050;;1;0.6;0;0;;
PERINAT_P;2017;170000038;170780050;N2800;1;4;3.72;;;;
PERINAT_P;2017;170000087;170024194;M1140;2;1;2.9;;;;
PERINAT_P;2017;170000087;170024194;M2050;7;4;8.43;;;;
PERINAT_P;2017;170000087;170024194;N2340;5;13;16.85;;;;
PERINAT_P;2017;170000087;170024194;N2700;1;1;1.5;;;;
PERINAT_P;2017;170000087;170024194;N2800;25;12;30.73;;;;
PERINAT_P;2017;170000087;170024194;N280H;19;7;24.99;;;;
PERINAT_P;2017;170000087;170024194;N3120;0;1;0.2;;;;
PERINAT_P;2017;170000095;170780167;M1030;0;0;0.02;0;1;0;0
PERINAT_P;2017;170000095;170780167;M1140;0;0;0.04;0;1;;
PERINAT_P;2017;170000095;170780167;M2050;0;0;0.24;0;1;;
PERINAT_P;2017;170000095;170780167;N2800;0;0;0.67;;;;
PERINAT_P;2017;170000103;170780175;M1030;11;0;1.5;1;0;0;0
PERINAT_P;2017;170000103;170780175;M1140;3;0;1;1;0;;
PERINAT_P;2017;170000103;170780175;M2050;9;2;8.39;1;0;;
PERINAT_P;2017;170000103;170780175;N2340;11;13;9.29;;;;
PERINAT_P;2017;170000103;170780175;N2700;2;1;1.01;;;;
PERINAT_P;2017;170000103;170780175;N2800;15;23;32.16;;;;
PERINAT_P;2017;170000103;170780175;N280H;15;23;32.16;;;;
PERINAT_P;2017;170000152;170780225;M1140;;2;0.96;1;0;;
PERINAT_P;2017;170000152;170780225;M2050;;9;1.24;0;1;;
PERINAT_P;2017;170000152;170780225;N2700;1;;1;;;;
PERINAT_P;2017;170000152;170780225;N2800;12;15;23.99;;;;
PERINAT_P;2017;170780613;170000277;M1140;;5;1;;;;
PERINAT_P;2017;170780613;170000277;M2050;5;1;5.5;;;;
PERINAT_P;2017;170780613;170000277;N2800;8;3;11.46;;;;
PERINAT_P;2017;170780613;170000277;N280H;5;1;5.01;;;;
PERINAT_P;2017;170780621;170000285;M2050;;1;0.5;;;;
PERINAT_P;2017;180000010;180000028;M1030;;5;0.5;1;0;0;0
PERINAT_P;2017;180000010;180000028;M1140;;7;1.49;0;1;;
PERINAT_P;2017;180000010;180000028;M2050;;12;1.91;0;1;;
PERINAT_P;2017;180000010;180000028;N2340;5;11;13.8;;;;
PERINAT_P;2017;180000010;180000028;N2700;;1;0.5;;;;
PERINAT_P;2017;180000010;180000028;N2800;20;7;24.19;;;;
PERINAT_P;2017;180000010;180000028;N280H;20;7;24.19;;;;
PERINAT_P;2017;180000200;180000051;M1140;0;2;0.2;;;;
PERINAT_P;2017;180000200;180000051;M2050;0;3;1.32;;;;
PERINAT_P;2017;180000200;180000051;MIVG;0;2;0.14;;;;
PERINAT_P;2017;180000200;180000051;N2800;10;3;12.86;;;;
PERINAT_P;2017;180000200;180000051;N280H;10;3;12.86;;;;
PERINAT_P;2017;180000283;180000069;M1030;;3;1.17;0;1;0;1
PERINAT_P;2017;180000283;180000069;M1140;4;;1.69;0;1;;
PERINAT_P;2017;180000283;180000069;M2050;1;2;2.2;0;1;;
PERINAT_P;2017;180000283;180000069;N2800;4;4;7.77;;;;
PERINAT_P;2017;180000283;180000069;N280H;4;4;7.77;;;;
PERINAT_P;2017;180004145;180000887;M1140;;2;1.6;;;;
PERINAT_P;2017;180004145;180000887;M2050;;3;1.5;;;;
PERINAT_P;2017;180004145;180000887;N2700;;1;0.2;;;;
PERINAT_P;2017;180004145;180000887;N2800;6;3;8.1;;;;
PERINAT_P;2017;180004145;180000887;N280H;4;1;4.8;;;;
PERINAT_P;2017;180004145;180000887;N3120;;1;0.1;;;;
PERINAT_P;2017;190000018;190000042;M1140;5;1;0.85;;1;;
PERINAT_P;2017;190000018;190000042;M2050;5;1;2.1;;1;;
PERINAT_P;2017;190000018;190000042;MIVG;;1;0.1;;;;
PERINAT_P;2017;190000018;190000042;N2340;2;;1.25;;;;
PERINAT_P;2017;190000018;190000042;N2700;1;;1;;;;
PERINAT_P;2017;190000018;190000042;N2800;13;6;16.51;;;;
PERINAT_P;2017;190000018;190000042;N3120;1;;0.06;;;;
PERINAT_P;2017;190000026;190000059;M2050;4;;0.95;;1;;
PERINAT_P;2017;190000026;190000059;N2340;;9;4.07;;;;
PERINAT_P;2017;190000026;190000059;N2700;;1;0.1;;;;
PERINAT_P;2017;190000026;190000059;N2800;12;3;12.59;;;;
PERINAT_P;2017;190000026;190000059;N280H;4;;4;;;;
PERINAT_P;2017;190000091;190000075;M1030;2;1;2.41;0;1;0;0
PERINAT_P;2017;190000091;190000075;M1140;1;;1;0;0;;
PERINAT_P;2017;190000091;190000075;M2050;2;1;2.49;0;1;;
PERINAT_P;2017;190000091;190000075;N2800;5;5;8.95;;;;
PERINAT_P;2017;190000091;190000075;N280H;5;5;8.95;;;;
PERINAT_P;2017;190000257;190001131;M1030;3;;3;;1;;
PERINAT_P;2017;190000257;190001131;M1140;3;;3;0;1;;
PERINAT_P;2017;190000257;190001131;M2050;4;;4;0;1;;
PERINAT_P;2017;190000257;190001131;N2340;2;;2;;;;
PERINAT_P;2017;190000257;190001131;N2800;13;;12.94;;;;
PERINAT_P;2017;190000257;190001131;N280H;2;;2;;;;
PERINAT_P;2017;210012670;210011367;M1030;3;0;;1;0;1;0
PERINAT_P;2017;210012670;210011367;M1140;5;0;;1;0;;
PERINAT_P;2017;210012670;210011367;M2050;8;0;;1;0;;
PERINAT_P;2017;210012670;210011367;N2340;0;3;0.05;;;;
PERINAT_P;2017;210012670;210011367;N2700;0;1;0.29;;;;
PERINAT_P;2017;210012670;210011367;N2800;10;21;7.68;;;;
PERINAT_P;2017;210012670;210011367;N280H;4;15;4.02;;;;
PERINAT_P;2017;210012670;210011367;N3120;;1;0.14;;;;
PERINAT_P;2017;210780110;210011367;M1030;0;;3;1;0;1;0
PERINAT_P;2017;210780110;210011367;M1140;0;0;5.5;1;0;;
PERINAT_P;2017;210780110;210011367;M2050;0;;10;1;0;;
PERINAT_P;2017;210780110;210011367;N2340;12;6;10.04;;;;
PERINAT_P;2017;210780110;210011367;N2700;;1;0.13;;;;
PERINAT_P;2017;210780110;210011367;N2800;12;19;15.7;;;;
PERINAT_P;2017;210780110;210011367;N3120;;1;0.11;;;;
PERINAT_P;2017;210987558;210780581;M1140;12;;5.92;1;;;
PERINAT_P;2017;210987558;210780581;M2050;11;;3.12;1;;;
PERINAT_P;2017;210987558;210780581;MIVG;5;;0.48;;;;
PERINAT_P;2017;210987558;210780581;N2340;60;;53.99;;;;
PERINAT_P;2017;210987558;210780581;N2700;4;;1.92;;;;
PERINAT_P;2017;210987558;210780581;N2800;68;;56.1;;;;
PERINAT_P;2017;210987558;210780581;N280H;26;;21.24;;;;
PERINAT_P;2017;210987657;210012175;M1030;3;;3;1;0;;
PERINAT_P;2017;210987657;210012175;M1140;1;;1;0;1;;
PERINAT_P;2017;210987657;210012175;M2050;3;1;3.5;0;1;;
PERINAT_P;2017;210987657;210012175;MIVG;3;;3;;;;
