BOR;AN;nofinesset;nofinessej;AUTSU;AUTGEN;AUTSAIS;AUTPED;EMG
URGENCES;2016;180000010;180000028;1;1;0;0;1
URGENCES;2016;180000200;180000051;1;1;0;0;1
URGENCES;2016;180000283;180000069;1;1;0;0;0
URGENCES;2016;190000018;190000042;1;1;0;0;1
URGENCES;2016;190000026;190000059;1;1;0;0;0
URGENCES;2016;190000091;190000075;1;1;0;0;1
URGENCES;2016;210780136;210000030;1;1;0;0;0
URGENCES;2016;210987558;210780581;1;1;0;1;0
URGENCES;2016;210987657;210012175;1;1;0;0;1
URGENCES;2016;210987665;210012142;1;1;0;0;0
URGENCES;2016;210987673;210012142;1;1;0;0;1
URGENCES;2016;210987699;210780706;1;1;0;0;0
URGENCES;2016;220000012;220000020;1;1;0;0;1
URGENCES;2016;220000095;220000046;1;1;0;0;1
URGENCES;2016;220000343;220000079;1;1;0;0;1
URGENCES;2016;220000368;220000103;1;1;0;0;1
URGENCES;2016;220000541;220000152;1;1;0;0;1
URGENCES;2016;230000820;230780041;1;1;0;0;1
URGENCES;2016;230004657;230780058;1;1;0;0;0
URGENCES;2016;240000190;240000596;1;1;0;0;0
URGENCES;2016;240000372;240000059;1;1;0;0;1
URGENCES;2016;240000489;240000117;1;1;0;1;1
URGENCES;2016;240000687;240000448;1;1;0;0;0
URGENCES;2016;250000114;900000365;1;1;0;0;0
URGENCES;2016;250000700;250000452;1;1;0;0;1
URGENCES;2016;250006954;250000015;1;1;0;1;1
URGENCES;2016;260000013;260000021;1;1;0;0;1
URGENCES;2016;260000120;260016910;1;1;0;0;1
URGENCES;2016;260000138;260000047;1;1;0;0;1
URGENCES;2016;260000146;260000054;1;1;0;0;0
URGENCES;2016;260000203;260016910;1;1;0;0;0
URGENCES;2016;260000286;260000104;1;1;0;0;0
URGENCES;2016;270000045;270000060;1;1;0;0;
URGENCES;2016;270000326;270000680;1;1;0;0;0
URGENCES;2016;270000359;270023724;1;1;0;0;1
URGENCES;2016;270000367;270000086;1;1;0;0;0
URGENCES;2016;270000391;760024042;1;1;0;0;1
URGENCES;2016;270000425;270000102;1;1;0;0;0
URGENCES;2016;270000441;270000110;1;1;0;0;0
URGENCES;2016;270000458;270023724;1;1;0;0;1
URGENCES;2016;280000084;280000183;1;1;0;0;1
URGENCES;2016;280000662;280500075;1;1;0;0;0
URGENCES;2016;280502998;280000589;1;1;0;0;0
URGENCES;2016;280504267;280000134;1;1;0;0;1
URGENCES;2016;280505777;280001199;1;1;0;0;
URGENCES;2016;290000025;290020700;1;1;0;0;1
URGENCES;2016;290000033;290021542;1;1;0;0;1
URGENCES;2016;290000058;290000017;1;0;0;1;0
URGENCES;2016;290000066;290020700;1;1;0;0;0
URGENCES;2016;290000173;290000041;1;1;0;0;0
URGENCES;2016;290000181;290000074;1;1;0;0;1
URGENCES;2016;290000256;290000017;1;1;0;0;0
URGENCES;2016;290000728;750821092;1;1;0;0;0
URGENCES;2016;290000785;220020739;1;1;0;0;
URGENCES;2016;290000934;290000306;1;1;0;0;1
URGENCES;2016;290004324;290000017;1;1;0;0;0
URGENCES;2016;290019777;290022508;1;1;0;0;0
URGENCES;2016;2A0000022;2A0000014;1;1;0;0;1
URGENCES;2016;2A0000154;2A0000204;1;1;0;0;
URGENCES;2016;2B0000012;2B0000020;1;1;0;0;1
URGENCES;2016;2B0005359;2B0005342;1;1;0;0;0
URGENCES;2016;300000023;300780046;1;1;0;0;1
URGENCES;2016;300000031;300780053;1;1;0;0;1
URGENCES;2016;300780137;920028396;1;1;0;0;1
URGENCES;2016;300782117;300780038;1;1;0;1;1
URGENCES;2016;300788502;300788486;1;1;0;0;
URGENCES;2016;310000310;310780671;1;1;0;0;1
URGENCES;2016;310016977;310781406;1;0;0;1;
URGENCES;2016;310780101;310000039;1;1;0;0;1
URGENCES;2016;310780283;310000112;1;1;0;0;1
URGENCES;2016;310780382;310000179;1;1;0;0;0
URGENCES;2016;310781000;310788880;1;1;0;0;
URGENCES;2016;310781067;310788898;1;1;0;0;0
URGENCES;2016;310781505;310000492;1;1;0;0;
URGENCES;2016;310783048;310781406;1;1;0;0;1
URGENCES;2016;310783055;310781406;1;1;0;0;1
URGENCES;2016;320000086;320780117;1;1;0;0;1
URGENCES;2016;320000102;320780133;1;1;0;0;
URGENCES;2016;330000555;330781204;1;1;0;0;1
URGENCES;2016;330000571;330781220;1;1;0;0;0
URGENCES;2016;330000589;330027509;1;1;0;0;1
URGENCES;2016;330000597;330027509;1;1;0;0;1
URGENCES;2016;330000605;330781253;1;1;0;0;1
URGENCES;2016;330058355;330781253;1;1;0;0;1
URGENCES;2016;330780263;330000134;1;1;0;0;0
URGENCES;2016;330780479;330000274;1;1;0;0;0
URGENCES;2016;330780495;330796392;1;1;0;0;0
URGENCES;2016;330780529;330796392;1;1;0;0;0
URGENCES;2016;330780537;330000324;1;1;0;0;0
URGENCES;2016;330781303;750821092;1;1;0;0;0
URGENCES;2016;330781352;330781196;1;1;0;0;1
URGENCES;2016;330781360;330781196;1;1;0;1;1
URGENCES;2016;340000033;340780055;1;1;0;0;0
URGENCES;2016;340000223;340011295;1;1;0;0;1
URGENCES;2016;340015502;340000512;1;1;0;0;0
URGENCES;2016;340015965;340000074;1;1;0;0;0
URGENCES;2016;340022979;340000306;1;1;0;0;0
URGENCES;2016;340780147;340000108;1;1;0;0;0
URGENCES;2016;340780154;340000116;1;1;0;0;0
URGENCES;2016;340780634;340000272;1;1;0;0;1
URGENCES;2016;340780642;340785856;1;1;0;0;0
URGENCES;2016;340780667;340000280;1;1;0;0;0
URGENCES;2016;340780717;340008150;1;1;0;0;0
URGENCES;2016;340780725;340000330;1;1;0;0;0
URGENCES;2016;340785161;340780477;1;1;0;1;1
URGENCES;2016;350000121;350000303;1;1;0;0;1
URGENCES;2016;350000147;350000022;1;1;0;0;1
URGENCES;2016;350000154;350000030;1;1;0;0;1
URGENCES;2016;350000162;350000048;1;1;0;0;1
URGENCES;2016;350000188;350000055;1;1;0;0;1
URGENCES;2016;350000741;350005179;1;1;0;0;1
URGENCES;2016;350005146;350000733;1;1;0;0;
URGENCES;2016;350007084;350005179;1;0;0;1;0
URGENCES;2016;360000038;360000046;1;1;0;0;0
URGENCES;2016;360000137;360000053;1;1;0;0;0
URGENCES;2016;360000160;360000079;1;1;0;0;0
URGENCES;2016;370000093;370013468;1;1;0;0;0
URGENCES;2016;370000499;370000481;1;0;0;1;0
URGENCES;2016;370000531;370000606;1;1;0;0;0
URGENCES;2016;370000879;370000564;1;1;0;0;0
URGENCES;2016;370000903;370000614;1;1;0;0;0
URGENCES;2016;370004467;370000481;1;1;0;0;1
URGENCES;2016;370007569;370007528;1;1;0;0;
URGENCES;2016;380000026;380780031;1;1;0;0;0
URGENCES;2016;380000034;380780049;1;1;0;0;1
URGENCES;2016;380000042;380780056;1;1;0;0;0
URGENCES;2016;380000067;380780080;1;1;0;1;1
URGENCES;2016;380000174;380781435;1;1;0;0;1
URGENCES;2016;380000406;380784751;1;1;0;0;1
URGENCES;2016;380012658;380012609;1;1;0;0;1
URGENCES;2016;380020123;690041611;1;1;0;0;0
URGENCES;2016;380782722;380780080;1;1;0;0;0
URGENCES;2016;380785956;380795211;1;1;0;0;0
URGENCES;2016;390000040;390780146;1;1;0;0;1
URGENCES;2016;390000065;390780161;1;1;0;0;0
URGENCES;2016;390000222;390780609;1;1;0;0;0
URGENCES;2016;400000105;400780193;1;1;0;0;1
URGENCES;2016;400000139;400011177;1;1;0;0;1
URGENCES;2016;400782769;400001764;1;1;0;0;0
URGENCES;2016;410000020;410000087;1;1;0;0;1
URGENCES;2016;410000038;410000095;1;1;0;0;0
URGENCES;2016;410000046;410000103;1;1;0;0;0
URGENCES;2016;420000010;420780033;1;1;0;0;1
URGENCES;2016;420000226;420013831;1;1;0;0;1
URGENCES;2016;420000234;420780652;1;1;0;0;1
URGENCES;2016;420000267;420013831;1;1;0;0;1
URGENCES;2016;420010050;420787061;1;1;0;0;
URGENCES;2016;420011413;420011405;1;1;0;0;0
URGENCES;2016;420780504;420000135;1;1;0;0;1
URGENCES;2016;420780637;420002495;1;1;0;0;1
URGENCES;2016;420782310;420000853;1;1;0;0;1
URGENCES;2016;420785354;420784878;1;1;0;1;1
URGENCES;2016;430000117;430000018;1;1;0;0;0
URGENCES;2016;430000190;430000034;1;1;0;0;1
URGENCES;2016;440000016;440000057;1;1;0;0;
URGENCES;2016;440000271;440000289;1;1;0;1;1
URGENCES;2016;440000396;440000297;1;1;0;0;1
URGENCES;2016;440000503;440000313;1;1;0;0;1
URGENCES;2016;440041580;440041572;1;1;0;0;1
URGENCES;2016;450000047;450000096;1;1;0;0;1
URGENCES;2016;450000062;450000104;1;1;0;0;1
URGENCES;2016;450000070;450000112;1;1;0;0;0
URGENCES;2016;450000294;450000591;1;1;0;0;0
URGENCES;2016;450002613;450000088;1;1;0;1;1
URGENCES;2016;460000045;460780083;1;1;0;0;0
URGENCES;2016;460000052;460780091;1;1;0;0;0
URGENCES;2016;460000102;460780208;1;1;0;0;0
URGENCES;2016;460000110;460780216;1;1;0;0;1
URGENCES;2016;470000027;470014069;1;1;0;0;0
URGENCES;2016;470000423;470016171;1;1;0;0;1
URGENCES;2016;470000431;470000324;1;1;0;0;
URGENCES;2016;470000480;470001660;1;1;0;0;1
URGENCES;2016;480000017;480780097;1;1;0;0;1
URGENCES;2016;490000049;490000031;1;1;0;1;1
URGENCES;2016;490000635;490000676;1;1;0;0;1
URGENCES;2016;490001765;490528452;1;1;0;0;1
URGENCES;2016;490014909;490008109;1;1;0;0;0
URGENCES;2016;500000021;500000054;1;1;0;0;1
URGENCES;2016;500000187;500000013;1;1;0;0;1
URGENCES;2016;500000260;500000054;1;1;0;0;0
URGENCES;2016;500000427;500000096;1;1;0;0;0
URGENCES;2016;500000450;500000112;1;1;0;0;0
URGENCES;2016;500000591;500000393;1;1;0;0;0
URGENCES;2016;510000169;510000037;1;1;0;0;1
URGENCES;2016;510000185;510000532;1;1;0;0;0
URGENCES;2016;510000193;510000532;1;1;0;0;0
URGENCES;2016;510000235;510000060;1;1;0;0;0
URGENCES;2016;510000250;510000078;1;1;0;0;0
URGENCES;2016;510002470;510000029;1;0;0;1;0
URGENCES;2016;510004302;510000029;1;1;0;0;0
URGENCES;2016;520000027;520780032;1;1;0;0;0
URGENCES;2016;520000043;520780057;1;1;0;0;1
URGENCES;2016;520000068;520780073;1;1;0;0;1
URGENCES;2016;530000017;530000025;1;1;0;0;1
URGENCES;2016;530000173;530000074;1;1;0;0;1
URGENCES;2016;530000264;530000371;1;1;0;0;1
URGENCES;2016;540000015;540023264;1;0;0;1;0
URGENCES;2016;540000023;540000049;1;1;0;0;1
URGENCES;2016;540000155;540000080;1;1;0;0;1
URGENCES;2016;540000296;540000106;1;1;0;0;
URGENCES;2016;540000486;540000932;1;1;0;0;0
URGENCES;2016;540001070;540000767;1;1;0;0;1
URGENCES;2016;540001096;570010181;1;1;0;0;0
URGENCES;2016;540001138;540023264;1;1;0;0;1
URGENCES;2016;540002698;540023264;1;0;0;1;0
URGENCES;2016;550000012;550006795;1;1;0;0;1
URGENCES;2016;550000434;550003354;1;1;0;0;1
URGENCES;2016;560000127;560023210;1;1;0;0;1
URGENCES;2016;560000135;560005746;1;1;0;0;1
URGENCES;2016;560000143;560014748;1;1;0;0;1
URGENCES;2016;560000192;560000044;1;1;0;0;1
URGENCES;2016;560000200;560023210;1;1;1;0;
URGENCES;2016;570000059;570025254;1;1;0;0;1
URGENCES;2016;570000117;570015099;1;1;0;0;1
URGENCES;2016;570000216;570010181;1;1;0;0;0
URGENCES;2016;570000349;570005165;1;1;0;0;1
URGENCES;2016;570000596;750821092;1;1;0;0;0
URGENCES;2016;570000646;570001115;1;1;0;0;0
URGENCES;2016;570000901;570000158;1;1;0;0;1
URGENCES;2016;570026682;570005165;1;1;0;0;1
URGENCES;2016;580972669;580780070;1;1;0;0;0
URGENCES;2016;580972677;580780088;1;1;0;0;0
URGENCES;2016;580972685;580780096;1;1;0;0;
URGENCES;2016;580972693;580780039;1;1;0;0;1
URGENCES;2016;590000121;590780227;1;1;0;0;1
URGENCES;2016;590000337;590781415;1;1;0;0;1
URGENCES;2016;590000428;590781605;1;1;0;0;1
URGENCES;2016;590000436;590781621;1;1;0;0;0
URGENCES;2016;590000469;590781662;1;1;0;0;0
URGENCES;2016;590000535;590781803;1;1;0;1;1
URGENCES;2016;590000592;590782165;1;1;0;0;0
URGENCES;2016;590000618;590782215;1;1;0;1;1
URGENCES;2016;590000758;590782637;1;1;0;0;1
URGENCES;2016;590000774;590782652;1;1;0;0;0
URGENCES;2016;590001004;590783239;1;1;0;0;1
URGENCES;2016;590001749;590788956;1;1;0;0;0
URGENCES;2016;590008041;590008033;1;1;0;0;
URGENCES;2016;590780284;590051801;1;1;0;0;0
URGENCES;2016;590796975;590780193;1;1;0;1;1
URGENCES;2016;590797353;590051801;1;1;0;1;
URGENCES;2016;590801106;590782421;1;1;0;1;1
URGENCES;2016;590804696;590781902;1;1;0;0;1
URGENCES;2016;590816310;590000048;1;1;0;0;0
URGENCES;2016;600000053;600101984;1;1;0;0;1
URGENCES;2016;600000186;600100648;1;1;0;0;0
URGENCES;2016;600000194;600100713;1;1;0;1;1
URGENCES;2016;600000285;600100721;1;1;0;0;0
URGENCES;2016;600000467;600101984;1;1;0;1;1
URGENCES;2016;600100754;600000228;1;1;0;0;0
URGENCES;2016;600113476;600100721;1;1;0;1;0
URGENCES;2016;610000044;610780074;1;1;0;0;0
URGENCES;2016;610000051;610780082;1;1;0;0;0
URGENCES;2016;610000069;610780090;1;1;0;0;0
URGENCES;2016;610000077;610780124;1;1;0;0;0
URGENCES;2016;610000119;610780165;1;1;0;0;
URGENCES;2016;610780116;610790594;1;1;0;0;0
URGENCES;2016;620000034;620100057;1;1;0;1;1
URGENCES;2016;620000224;620100651;1;1;0;0;1
URGENCES;2016;620000257;620100685;1;1;0;0;1
URGENCES;2016;620000323;620101337;1;1;0;0;1
URGENCES;2016;620000349;620101360;1;1;0;0;1
URGENCES;2016;620000653;620103440;1;1;0;1;1
URGENCES;2016;620003202;620103432;1;1;0;0;1
URGENCES;2016;620003350;620001834;1;1;0;0;1
URGENCES;2016;620003376;620001834;1;1;0;0;1
URGENCES;2016;620025346;620001834;1;1;0;0;0
URGENCES;2016;620100735;620000265;1;1;0;0;0
URGENCES;2016;630000404;630780989;1;1;0;0;0
URGENCES;2016;630000412;630780997;1;1;0;0;1
URGENCES;2016;630000420;630781003;1;1;0;0;0
URGENCES;2016;630000438;630781011;1;1;0;0;0
URGENCES;2016;630000446;630781029;1;1;0;0;0
URGENCES;2016;630780211;630000107;1;1;0;0;0
URGENCES;2016;630781268;630780989;1;0;0;1;0
URGENCES;2016;640000162;640780417;1;1;0;1;1
URGENCES;2016;640000402;640780813;1;1;0;0;0
URGENCES;2016;640000410;640780821;1;1;0;0;0
URGENCES;2016;640000600;640781290;1;1;0;0;1
URGENCES;2016;640017646;640017638;1;1;0;0;0
URGENCES;2016;640018206;640012209;1;1;0;0;0
URGENCES;2016;640780490;640000212;1;1;0;0;0
URGENCES;2016;640780938;640000451;1;1;0;0;0
URGENCES;2016;650000045;650780158;1;1;0;0;1
URGENCES;2016;650000052;650780166;1;1;0;0;0
URGENCES;2016;650000417;650783160;1;1;0;0;0
URGENCES;2016;650780679;650000243;1;1;0;0;0
URGENCES;2016;650784218;650780174;1;1;0;0;1
URGENCES;2016;660000084;660780180;1;1;0;1;1
URGENCES;2016;660780628;660000282;1;1;0;0;
URGENCES;2016;660780776;660000399;1;1;0;0;0
URGENCES;2016;660780784;660000407;1;1;0;0;0
URGENCES;2016;660790387;660790379;1;1;0;0;
URGENCES;2016;670000025;670780055;1;1;0;0;1
URGENCES;2016;670000157;670780337;1;1;0;0;1
URGENCES;2016;670000165;670780345;1;1;0;0;0
URGENCES;2016;670000272;670780543;1;1;0;0;0
URGENCES;2016;670000397;670017755;1;1;0;0;1
URGENCES;2016;670016237;670016211;1;1;0;0;0
URGENCES;2016;670017862;670017847;1;1;0;0;0
URGENCES;2016;670780162;670000108;1;1;0;0;
URGENCES;2016;670780212;670014604;1;1;0;0;0
URGENCES;2016;670783273;670780055;1;1;0;1;0
URGENCES;2016;680000320;680000643;1;1;0;0;1
URGENCES;2016;680000494;680000643;1;1;0;0;0
URGENCES;2016;680000544;680000395;1;1;0;0;0
URGENCES;2016;680000601;680020336;1;1;0;0;0
URGENCES;2016;680000627;680020336;1;1;0;0;0
URGENCES;2016;680000684;680000973;1;1;0;0;1
URGENCES;2016;680000700;680001005;1;1;0;0;0
URGENCES;2016;680001245;680000973;1;0;0;1;0
URGENCES;2016;680004546;680020336;1;1;0;0;1
URGENCES;2016;680020096;680020336;1;1;0;0;0
URGENCES;2016;690000013;690780036;1;1;0;0;0
URGENCES;2016;690000575;690782222;1;1;0;0;1
URGENCES;2016;690000625;690782271;1;1;0;0;0
URGENCES;2016;690007539;690781810;1;0;0;1;0
URGENCES;2016;690023411;690000252;1;1;0;0;0
URGENCES;2016;690780093;750821092;1;1;0;0;0
URGENCES;2016;690780382;690006598;1;1;0;0;0
URGENCES;2016;690780390;690000229;1;1;0;0;0
URGENCES;2016;690780416;690031190;1;1;0;0;0
URGENCES;2016;690780648;690036900;1;1;0;0;0
URGENCES;2016;690780655;690000377;1;1;0;0;
URGENCES;2016;690782834;690000724;1;1;0;0;0
URGENCES;2016;690783154;690781810;1;1;0;0;0
URGENCES;2016;690784137;690781810;1;1;0;0;1
URGENCES;2016;690784152;690781810;1;1;0;0;0
URGENCES;2016;690805361;690805353;1;1;0;0;1
URGENCES;2016;690807367;690003447;1;1;0;0;1
URGENCES;2016;700000011;700780026;1;1;0;0;1
URGENCES;2016;700000029;700004591;1;1;0;0;0
URGENCES;2016;710010067;710780644;1;1;0;0;0
URGENCES;2016;710010786;710781451;1;1;0;0;1
URGENCES;2016;710978263;710780958;1;1;0;0;1
URGENCES;2016;710978289;710780263;1;1;0;0;1
URGENCES;2016;710978313;710976705;1;1;0;0;
URGENCES;2016;710978347;570010181;1;1;0;0;0
URGENCES;2016;720000033;720000025;1;1;0;1;1
URGENCES;2016;720000124;720000066;1;1;0;0;0
URGENCES;2016;720000470;610780082;1;1;0;0;0
URGENCES;2016;720000520;720000140;1;1;0;0;0
URGENCES;2016;720001437;720006022;1;1;0;0;0
URGENCES;2016;720016179;720016724;1;1;0;0;1
URGENCES;2016;720017748;720000561;1;1;0;0;0
URGENCES;2016;730000031;730000015;1;1;0;0;1
URGENCES;2016;730000049;730002839;1;1;0;0;1
URGENCES;2016;730000080;730780103;1;1;0;0;
URGENCES;2016;730000098;730000015;1;1;0;0;0
URGENCES;2016;730000247;730780525;1;1;0;0;0
URGENCES;2016;730000262;730002839;1;1;0;0;1
URGENCES;2016;730004298;730010048;1;1;0;0;0
URGENCES;2016;740000237;740781133;1;1;0;0;1
URGENCES;2016;740000294;740781208;1;1;0;0;0
URGENCES;2016;740000302;740781133;1;1;0;0;1
URGENCES;2016;740000328;740790381;1;1;0;0;1
URGENCES;2016;740014345;740000617;1;1;0;0;0
URGENCES;2016;740780424;740000120;1;1;0;0;0
URGENCES;2016;740781141;740790258;1;1;0;0;1
URGENCES;2016;740781224;740001839;1;1;0;0;1
URGENCES;2016;750000523;750150120;1;1;0;0;1
URGENCES;2016;750000549;750150229;1;1;0;0;0
URGENCES;2016;750100018;750712184;1;1;0;0;0
URGENCES;2016;750100042;750712184;1;1;0;0;0
URGENCES;2016;750100075;750712184;1;1;0;0;
URGENCES;2016;750100091;750712184;1;1;0;0;1
URGENCES;2016;750100109;750712184;1;0;0;1;0
URGENCES;2016;750100125;750712184;1;1;0;0;0
URGENCES;2016;750100166;750712184;1;1;0;0;1
URGENCES;2016;750100208;750712184;1;0;0;1;0
URGENCES;2016;750100232;750712184;1;1;0;0;1
URGENCES;2016;750100273;750712184;1;1;0;0;0
URGENCES;2016;750150237;750006728;1;1;0;0;0
URGENCES;2016;750803447;750712184;1;1;0;0;1
URGENCES;2016;750803454;750712184;1;0;0;1;0
URGENCES;2016;760000018;760780023;1;1;0;0;1
URGENCES;2016;760000042;760780056;1;1;0;0;0
URGENCES;2016;760000141;760780239;1;1;0;0;0
URGENCES;2016;760000158;760780239;1;1;0;1;0
URGENCES;2016;760000364;760780734;1;1;0;0;1
URGENCES;2016;760000372;760780742;1;1;0;0;0
URGENCES;2016;760000463;760024042;1;1;0;0;1
URGENCES;2016;760021329;760000448;1;1;0;0;0
URGENCES;2016;760780510;760000257;1;1;0;0;0
URGENCES;2016;760780791;760000414;1;1;0;0;
URGENCES;2016;760805770;760780726;1;1;0;1;1
URGENCES;2016;760921809;760000273;1;1;0;0;0
URGENCES;2016;770000131;770110013;1;1;0;1;0
URGENCES;2016;770000149;770110021;1;1;0;1;1
URGENCES;2016;770000156;770110054;1;1;0;1;1
URGENCES;2016;770000164;770110062;1;1;0;0;0
URGENCES;2016;770000172;770110070;1;1;0;1;1
URGENCES;2016;770000214;770130052;1;1;0;0;1
URGENCES;2016;770000446;770700185;1;1;0;1;1
URGENCES;2016;770019032;770170017;1;1;0;0;1
URGENCES;2016;770300010;770004299;1;1;0;0;0
URGENCES;2016;770300135;770000289;1;1;0;0;0
URGENCES;2016;770790707;770000719;1;1;0;0;0
URGENCES;2016;780000287;780110011;1;1;0;1;1
URGENCES;2016;780000295;780002697;1;1;0;0;1
URGENCES;2016;780000311;780001236;1;1;0;1;0
URGENCES;2016;780000329;780110052;1;1;0;1;1
URGENCES;2016;780300323;780003679;1;1;0;0;0
URGENCES;2016;780300406;780018032;1;1;0;0;0
URGENCES;2016;780300422;780002259;1;1;0;0;0
URGENCES;2016;780300455;780000717;1;1;0;0;0
URGENCES;2016;780800256;780110078;1;1;0;1;
URGENCES;2016;790000087;790000012;1;1;0;1;1
URGENCES;2016;790000095;790006654;1;1;0;0;
URGENCES;2016;790000103;790006654;1;1;0;0;1
URGENCES;2016;790003537;790006654;1;1;0;0;
URGENCES;2016;790009948;790001242;1;1;0;0;0
URGENCES;2016;800000143;800000028;1;1;0;0;1
URGENCES;2016;800000226;800000069;1;1;0;0;0
URGENCES;2016;800000390;800000085;1;1;0;0;0
URGENCES;2016;800000432;800000093;1;1;0;0;0
URGENCES;2016;800006124;800000044;1;1;0;1;1
URGENCES;2016;800015729;800015679;1;1;0;0;0
URGENCES;2016;810000224;810000471;1;1;0;0;0
URGENCES;2016;810000505;810000331;1;1;0;0;1
URGENCES;2016;810000521;810000380;1;1;0;0;1
URGENCES;2016;810000562;810000455;1;1;0;0;1
URGENCES;2016;810101444;810000992;1;1;0;0;0
URGENCES;2016;820000032;820000016;1;1;0;0;1
URGENCES;2016;820000057;820000131;1;1;0;0;0
URGENCES;2016;820000883;820004950;1;1;0;0;0
URGENCES;2016;830000279;830100517;1;1;0;0;1
URGENCES;2016;830000287;830100525;1;1;0;0;1
URGENCES;2016;830000295;830100533;1;1;0;0;1
URGENCES;2016;830000311;830100566;1;1;0;0;1
URGENCES;2016;830000337;830100590;1;1;0;0;0
URGENCES;2016;830000345;830100616;1;1;0;1;1
URGENCES;2016;830100574;750821092;1;1;0;0;0
URGENCES;2016;830100608;830100616;1;1;0;0;1
URGENCES;2016;830200523;830210084;1;1;0;0;0
URGENCES;2016;840000343;840000012;1;1;0;0;1
URGENCES;2016;840000392;840000046;1;1;0;0;1
URGENCES;2016;840000418;840004659;1;1;0;0;0
URGENCES;2016;840000483;840000087;1;1;0;0;1
URGENCES;2016;840000491;130041916;1;1;0;0;
URGENCES;2016;840000525;840000111;1;1;0;0;1
URGENCES;2016;840000533;840000129;1;1;0;0;
URGENCES;2016;840001861;840006597;1;1;0;1;1
URGENCES;2016;850000118;850013244;1;1;0;0;0
URGENCES;2016;850000142;850000019;1;1;0;0;1
URGENCES;2016;850000175;850009010;1;1;0;0;1
URGENCES;2016;850000209;850000019;1;1;0;0;0
URGENCES;2016;850000225;850000019;1;1;0;0;0
URGENCES;2016;850000241;850000084;1;1;0;0;1
URGENCES;2016;850009630;850000035;1;1;0;0;1
URGENCES;2016;860000025;860013382;1;1;0;0;0
URGENCES;2016;860000033;860013382;1;1;0;0;0
URGENCES;2016;860000058;860014208;1;1;0;0;0
URGENCES;2016;860000223;860014208;1;1;0;1;1
URGENCES;2016;860010321;860010313;1;1;0;0;0
URGENCES;2016;870000064;870000015;1;1;0;0;1
URGENCES;2016;870000098;870000023;1;1;0;0;1
URGENCES;2016;870000270;870000031;1;1;0;0;1
URGENCES;2016;870000288;870017415;1;1;0;0;0
URGENCES;2016;870014859;870000015;1;0;0;1;0
URGENCES;2016;880000021;880007059;1;1;0;0;1
URGENCES;2016;880000047;880780077;1;1;0;0;1
URGENCES;2016;880000054;880007299;1;1;0;0;1
URGENCES;2016;880000062;880780093;1;1;0;0;1
URGENCES;2016;880000070;880007299;1;1;0;0;1
URGENCES;2016;890002389;890000730;1;1;0;0;0
URGENCES;2016;890975527;890000037;1;1;0;1;
URGENCES;2016;890975535;890000409;1;1;0;0;0
URGENCES;2016;890975543;890000417;1;1;0;0;1
URGENCES;2016;890975550;890970569;1;1;0;1;1
URGENCES;2016;890975568;890000433;1;1;0;0;0
URGENCES;2016;900000167;900000365;1;1;0;0;0
URGENCES;2016;910000272;910110014;1;1;0;1;1
URGENCES;2016;910000280;910019447;1;1;0;0;
URGENCES;2016;910000298;910110055;1;1;0;1;1
URGENCES;2016;910000306;910110063;1;1;0;1;1
URGENCES;2016;910001973;910019447;1;1;0;0;0
URGENCES;2016;910018423;910110055;1;1;0;0;0
URGENCES;2016;910020254;910002773;1;1;0;1;1
URGENCES;2016;910300144;910000447;1;1;0;0;0
URGENCES;2016;910300219;910003888;1;1;0;0;0
URGENCES;2016;910300300;910000538;1;1;0;0;0
URGENCES;2016;910803543;910017615;1;1;0;0;0
URGENCES;2016;920000577;920110020;1;1;0;0;0
URGENCES;2016;920000585;920026374;1;1;0;1;0
URGENCES;2016;920000619;920009909;1;1;0;0;0
URGENCES;2016;920000643;920150034;1;1;0;1;0
URGENCES;2016;920000650;920150059;1;1;0;0;
URGENCES;2016;920100013;750712184;1;1;0;1;1
URGENCES;2016;920100021;750712184;1;1;0;1;1
URGENCES;2016;920100039;750712184;1;1;0;0;1
URGENCES;2016;920100047;750712184;1;1;0;1;1
URGENCES;2016;920120011;750821092;1;1;0;0;0
URGENCES;2016;920300043;920001526;1;1;0;0;0
URGENCES;2016;920300597;920000940;1;1;0;0;0
URGENCES;2016;930000286;930021480;1;1;0;1;1
URGENCES;2016;930000302;930110036;1;1;0;1;0
URGENCES;2016;930000328;930110051;1;1;0;1;
URGENCES;2016;930000336;930110069;1;1;0;1;1
URGENCES;2016;930100037;750712184;1;1;0;0;1
URGENCES;2016;930100045;750712184;1;1;0;1;0
URGENCES;2016;930300025;930000393;1;1;0;0;0
URGENCES;2016;930300066;930000401;1;1;0;0;0
URGENCES;2016;930300082;930000419;1;1;0;0;0
URGENCES;2016;930300116;930000427;1;1;0;0;0
URGENCES;2016;930300553;930000633;1;1;0;0;0
URGENCES;2016;930300595;930000658;1;1;0;0;0
URGENCES;2016;940000573;940110018;1;1;0;1;1
URGENCES;2016;940000599;940110042;1;1;0;1;1
URGENCES;2016;940000649;940150014;1;1;0;1;1
URGENCES;2016;940100027;750712184;1;1;0;0;1
URGENCES;2016;940100043;750712184;1;1;0;1;1
URGENCES;2016;940120017;750821092;1;1;0;0;0
URGENCES;2016;940300031;940000706;1;1;0;0;0
URGENCES;2016;940300270;940000771;1;1;0;0;0
URGENCES;2016;940300445;940000854;1;1;0;0;
URGENCES;2016;940300569;940000912;1;1;0;0;0
URGENCES;2016;950000307;950110015;1;1;0;1;1
