BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
CHIRCAR_P;2019;170000103;170780175;M104H;3;2;2.03;0;1
CHIRCAR_P;2019;170000103;170780175;MAUT;1;0;0.04;0;0
CHIRCAR_P;2019;170000103;170780175;N2120;1;0;0.34;;
CHIRCAR_P;2019;170000103;170780175;N2200;12;0;9.4;;
CHIRCAR_P;2019;170000103;170780175;N2510;8;0;1.15;;
CHIRCAR_P;2019;170000103;170780175;N4130;0;1;0.8;;
CHIRCAR_P;2019;180000010;180000028;M1040;;5;1.6;1;1
CHIRCAR_P;2019;180000010;180000028;N2200;3;5;6.13;;
CHIRCAR_P;2019;180000010;180000028;N4130;1;1;1.76;;
CHIRCAR_P;2019;180000010;180000028;NAUT;;1;0.5;;
CHIRCAR_P;2019;190000018;190000042;M1040;5;1;1.63;;
CHIRCAR_P;2019;190000018;190000042;N2120;1;;0.38;;
CHIRCAR_P;2019;190000018;190000042;N2200;9;;8.34;;
CHIRCAR_P;2019;190000018;190000042;N2510;;1;0.8;;
CHIRCAR_P;2019;190000018;190000042;NAUT;;;0.05;;
CHIRCAR_P;2019;190000026;190000059;M1040;1;;0.2;1;0
CHIRCAR_P;2019;210012670;210011367;M103X;;17;8;0;1
CHIRCAR_P;2019;210012670;210011367;M1040;5;15;12;1;1
CHIRCAR_P;2019;210012670;210011367;M1160;;9;5;0;
CHIRCAR_P;2019;210012670;210011367;N2120;1;;1;;
CHIRCAR_P;2019;210012670;210011367;N2200;4;;4;;
CHIRCAR_P;2019;210012670;210011367;N2510;2;0;2;;
CHIRCAR_P;2019;210987558;210780581;M1040;18;;4.24;;
CHIRCAR_P;2019;210987558;210780581;M2140;6;;5.5;;
CHIRCAR_P;2019;210987558;210780581;N2120;1;;0.97;;
CHIRCAR_P;2019;210987558;210780581;N2200;21;;14.48;;
CHIRCAR_P;2019;210987558;210780581;N2510;1;;1;;
CHIRCAR_P;2019;210987558;210780581;N4130;3;;2.54;;
CHIRCAR_P;2019;210987558;210780581;NAUT;4;;3.61;;
CHIRCAR_P;2019;220000012;220000020;M1040;4;0;4;1;1
CHIRCAR_P;2019;220000012;220000020;N2120;1;;0.33;;
CHIRCAR_P;2019;220000012;220000020;N2200;8;5;9.86;;
CHIRCAR_P;2019;220000012;220000020;N2510;5;1;5.9;;
CHIRCAR_P;2019;220000012;220000020;N4130;2;2;1.34;;
CHIRCAR_P;2019;220000012;220000020;NAUT;4;4;6.24;;
CHIRCAR_P;2019;230000820;230780041;M1040;2;4;2.57;0;0
CHIRCAR_P;2019;230000820;230780041;N2120;1;;0.9;;
CHIRCAR_P;2019;230000820;230780041;N2200;12;;12.96;;
CHIRCAR_P;2019;230000820;230780041;N2510;12;1;13.81;;
CHIRCAR_P;2019;230000820;230780041;NAUT;7;1;6.07;;
CHIRCAR_P;2019;240000489;240000117;M1040;4;;1.6;;1
CHIRCAR_P;2019;240000489;240000117;N2120;1;0;0.5;;
CHIRCAR_P;2019;240000489;240000117;N2200;9;0;8.08;;
CHIRCAR_P;2019;240000489;240000117;N2510;1;1;1.8;;
CHIRCAR_P;2019;240000489;240000117;NAUT;1;0;0.5;;
CHIRCAR_P;2019;250000270;250000643;M103X;;10;2;;
CHIRCAR_P;2019;250000270;250000643;M1040;0;8;2;1;
CHIRCAR_P;2019;250000270;250000643;N2120;;1;0.3;;
CHIRCAR_P;2019;250000270;250000643;N2200;6;4;8.2;;
CHIRCAR_P;2019;250000270;250000643;N2510;1;1;1.5;;
CHIRCAR_P;2019;250006954;250000015;M103X;0;7;4.58;;
CHIRCAR_P;2019;250006954;250000015;M1040;0;21;5.16;1;0
CHIRCAR_P;2019;250006954;250000015;M2140;0;9;3.76;1;1
CHIRCAR_P;2019;250006954;250000015;N2120;1;0;1.23;;
CHIRCAR_P;2019;250006954;250000015;N2200;4;2;6.21;;
CHIRCAR_P;2019;250006954;250000015;N2310;4;6;7.26;;
CHIRCAR_P;2019;250006954;250000015;N2320;1;2;1.68;;
CHIRCAR_P;2019;250006954;250000015;N2510;3;1;3.65;;
CHIRCAR_P;2019;250006954;250000015;NAUT;4;0;3.88;;
CHIRCAR_P;2019;260000013;260000021;M103X;0;1;0.1;;
CHIRCAR_P;2019;260000013;260000021;M1040;7;;5.99;0;1
CHIRCAR_P;2019;260000013;260000021;N2120;1;0;0.75;;
CHIRCAR_P;2019;260000013;260000021;N2200;10;9;16.11;;
CHIRCAR_P;2019;260000013;260000021;N2310;0;1;0.1;;
CHIRCAR_P;2019;260000013;260000021;N2510;6;7;8.5;;
CHIRCAR_P;2019;260000013;260000021;N4130;3;1;3.8;;
CHIRCAR_P;2019;260000013;260000021;NAUT;5;3;2.98;;
CHIRCAR_P;2019;270000862;270000953;M1040;;5;2;;
CHIRCAR_P;2019;270000862;270000953;M1160;;3;0.5;;
CHIRCAR_P;2019;270000862;270000953;N2200;4;;4;;
CHIRCAR_P;2019;270000862;270000953;N4130;2;;2;;
CHIRCAR_P;2019;270000862;270000953;NAUT;4;;4;;
CHIRCAR_P;2019;280504267;280000134;M1040;6;1;3.12;0;1
CHIRCAR_P;2019;280504267;280000134;N2200;4;1;4.32;;
CHIRCAR_P;2019;280504267;280000134;N2510;2;1;3.13;;
CHIRCAR_P;2019;280504267;280000134;N4130;2;1;2.4;;
CHIRCAR_P;2019;280504267;280000134;NAUT;1;0;1;;
CHIRCAR_P;2019;290000025;290020700;M1040;;2;1.5;1;1
CHIRCAR_P;2019;290000025;290020700;N2200;;5;3.64;;
CHIRCAR_P;2019;290000025;290020700;N2510;;5;0.76;;
CHIRCAR_P;2019;290004324;290000017;M103X;;;;1;
CHIRCAR_P;2019;290004324;290000017;M1040;3;1;3.5;1;1
CHIRCAR_P;2019;290004324;290000017;M2140;;;;;1
CHIRCAR_P;2019;290004324;290000017;N2120;1;;1;;
CHIRCAR_P;2019;290004324;290000017;N2200;11;10;16.48;;
CHIRCAR_P;2019;290004324;290000017;N2510;10;8;14.53;;
CHIRCAR_P;2019;290004324;290000017;NAUT;3;;3.66;;
CHIRCAR_P;2019;290019777;290022508;M103X;7;4;9.82;0;1
CHIRCAR_P;2019;290019777;290022508;M1040;3;;3;0;1
CHIRCAR_P;2019;290019777;290022508;N2320;;11;1.6;;
CHIRCAR_P;2019;290019777;290022508;N4130;3;;3.07;;
CHIRCAR_P;2019;2A0000022;2A0000014;M1040;1;3;2.6;;
CHIRCAR_P;2019;2A0000022;2A0000014;M2140;2;;1.8;;
CHIRCAR_P;2019;2A0000022;2A0000014;N2120;1;;1;;
CHIRCAR_P;2019;2A0000022;2A0000014;N2200;25;2;26.3;;
CHIRCAR_P;2019;2A0000022;2A0000014;N2510;21;;21;;
CHIRCAR_P;2019;2A0000022;2A0000014;NAUT;10;1;10.8;;
CHIRCAR_P;2019;300780152;300017985;M103X;11;1;11.5;1;1
CHIRCAR_P;2019;300780152;300017985;M1040;8;9;12.5;1;1
CHIRCAR_P;2019;300780152;300017985;M1160;3;26;14.5;0;1
CHIRCAR_P;2019;300780152;300017985;M2140;3;;3;0;1
CHIRCAR_P;2019;300780152;300017985;MAUT;1;;1;0;0
CHIRCAR_P;2019;300780152;300017985;N2120;2;;2;;
CHIRCAR_P;2019;300780152;300017985;N2200;31;6;37.6;;
CHIRCAR_P;2019;300780152;300017985;N2320;1;;1;;
CHIRCAR_P;2019;300780152;300017985;N2510;8;3;8.6;;
CHIRCAR_P;2019;300780152;300017985;NAUT;3;2;3.53;;
CHIRCAR_P;2019;300782117;300780038;M1040;16;7;12.1;1;1
CHIRCAR_P;2019;300782117;300780038;N2200;6;1;6.77;;
CHIRCAR_P;2019;310016977;310781406;M103X;2;;2;1;
CHIRCAR_P;2019;310016977;310781406;M1040;2;3;3.5;;1
CHIRCAR_P;2019;310016977;310781406;M1140;6;1;6.5;;1
CHIRCAR_P;2019;310016977;310781406;M2140;1;2;1.2;;1
CHIRCAR_P;2019;310016977;310781406;NAUT;;3;0.3;;
CHIRCAR_P;2019;310026927;310026794;M103X;;;;;1
CHIRCAR_P;2019;310026927;310026794;M1040;17;;17;1;
CHIRCAR_P;2019;310026927;310026794;M1160;;;;;1
CHIRCAR_P;2019;310026927;310026794;N2120;1;;0.83;;
CHIRCAR_P;2019;310026927;310026794;N2200;18;1;12.39;;
CHIRCAR_P;2019;310026927;310026794;N2510;13;0;6.26;;
CHIRCAR_P;2019;310780259;310000096;M103X;;14;7;1;1
CHIRCAR_P;2019;310780259;310000096;M1040;24;4;26;1;1
CHIRCAR_P;2019;310780259;310000096;M104H;2;1;3;;1
CHIRCAR_P;2019;310780259;310000096;M1140;1;1;1.5;;
CHIRCAR_P;2019;310780259;310000096;M1160;;10;5;;
CHIRCAR_P;2019;310780259;310000096;M2140;5;;5.5;;1
CHIRCAR_P;2019;310780259;310000096;N2120;5;;5;;
CHIRCAR_P;2019;310780259;310000096;N2200;56;2;59.1;;
CHIRCAR_P;2019;310780259;310000096;N2320;3;;3.27;;
CHIRCAR_P;2019;310780259;310000096;N4130;4;;3.9;;
CHIRCAR_P;2019;310780259;310000096;NAUT;8;;7;;
CHIRCAR_P;2019;310781000;310788880;M103X;19;;19;0;1
CHIRCAR_P;2019;310781000;310788880;M1040;14;;14;0;1
CHIRCAR_P;2019;310781000;310788880;M1160;0;6;3;0;1
CHIRCAR_P;2019;310781000;310788880;N2120;1;;1.06;;
CHIRCAR_P;2019;310781000;310788880;N2200;7;3;10.26;;
CHIRCAR_P;2019;310781000;310788880;N2510;4;2;6.47;;
CHIRCAR_P;2019;310783055;310781406;M1040;15;7;5.85;;
CHIRCAR_P;2019;310783055;310781406;M2140;10;1;4.05;;
CHIRCAR_P;2019;310783055;310781406;N2120;4;1;3.67;;
CHIRCAR_P;2019;310783055;310781406;N2200;33;6;36;;
CHIRCAR_P;2019;310783055;310781406;N2320;;1;0.9;;
CHIRCAR_P;2019;310783055;310781406;N2510;27;6;30;;
CHIRCAR_P;2019;310783055;310781406;N4130;9;;8.84;;
CHIRCAR_P;2019;310783055;310781406;NAUT;4;3;5.48;;
CHIRCAR_P;2019;330000605;330781253;M1040;;6;2.05;0;1
CHIRCAR_P;2019;330780081;330000043;M103X;7;;7;1;1
CHIRCAR_P;2019;330780081;330000043;M1040;13;3;14;1;
CHIRCAR_P;2019;330780081;330000043;M104H;6;;6;0;1
CHIRCAR_P;2019;330780081;330000043;M1160;;4;0.1;0;1
CHIRCAR_P;2019;330780081;330000043;M2140;7;;7;0;1
CHIRCAR_P;2019;330780081;330000043;N2120;3;2;3.75;;
CHIRCAR_P;2019;330780081;330000043;N2200;40;2;40.9;;
CHIRCAR_P;2019;330780081;330000043;N2310;3;;3;;
CHIRCAR_P;2019;330780081;330000043;N2320;1;;1;;
CHIRCAR_P;2019;330780081;330000043;N2510;25;;25;;
CHIRCAR_P;2019;330780081;330000043;N4130;4;;4;;
CHIRCAR_P;2019;330780081;330000043;NAUT;2;2;3;;
CHIRCAR_P;2019;330780479;330000274;M103X;0;16;;1;0
CHIRCAR_P;2019;330780479;330000274;M1040;;12;;1;0
CHIRCAR_P;2019;330780479;330000274;N2200;5;;5;;
CHIRCAR_P;2019;330780503;330000308;M103X;15;;15;1;0
CHIRCAR_P;2019;330780503;330000308;M1040;2;2;3;1;1
CHIRCAR_P;2019;330780503;330000308;N2120;;1;1;;
CHIRCAR_P;2019;330780503;330000308;N2200;4;1;4.6;;
CHIRCAR_P;2019;330780503;330000308;N4130;2;;2;;
CHIRCAR_P;2019;330781352;330781196;M1040;3;1;3.2;1;1
CHIRCAR_P;2019;330781352;330781196;N2120;1;;1;;
CHIRCAR_P;2019;330781352;330781196;N2200;17;3;14.63;;
CHIRCAR_P;2019;330781352;330781196;N2510;17;4;12.52;;
CHIRCAR_P;2019;330781352;330781196;NAUT;7;;3.08;;
CHIRCAR_P;2019;330783648;330781196;M103X;;;;1;1
CHIRCAR_P;2019;330783648;330781196;M1040;15;;9.94;;
CHIRCAR_P;2019;330783648;330781196;M2140;6;1;5.17;1;1
CHIRCAR_P;2019;330783648;330781196;MAUT;;1;0.15;;
CHIRCAR_P;2019;330783648;330781196;N2120;6;;6;;
CHIRCAR_P;2019;330783648;330781196;N2200;120;30;146.23;;
CHIRCAR_P;2019;330783648;330781196;N2310;2;1;2.94;;
CHIRCAR_P;2019;330783648;330781196;N2320;8;1;8.26;;
CHIRCAR_P;2019;330783648;330781196;N2510;84;12;91.64;;
CHIRCAR_P;2019;330783648;330781196;NAUT;28;9;36.43;;
CHIRCAR_P;2019;340015502;340000512;M103X;9;;9;1;1
CHIRCAR_P;2019;340015502;340000512;M1040;24;14;31;1;1
CHIRCAR_P;2019;340015502;340000512;M104H;3;;3;;
CHIRCAR_P;2019;340015502;340000512;M1160;3;;3;0;1
CHIRCAR_P;2019;340015502;340000512;M2140;3;;3;0;1
CHIRCAR_P;2019;340015502;340000512;MAUT;3;;3;0;0
CHIRCAR_P;2019;340015502;340000512;N2120;3;;3;;
CHIRCAR_P;2019;340015502;340000512;N2200;32;5;35.85;;
CHIRCAR_P;2019;340015502;340000512;N2310;9;;9;;
CHIRCAR_P;2019;340015502;340000512;N2320;2;;2;;
CHIRCAR_P;2019;340015502;340000512;N2510;20;2;21.32;;
CHIRCAR_P;2019;340015502;340000512;N4130;5;;5;;
CHIRCAR_P;2019;340015502;340000512;NAUT;18;2;19.6;;
CHIRCAR_P;2019;340780667;340000280;M103X;1;1;1.5;0;1
CHIRCAR_P;2019;340780667;340000280;M1040;3;1;3.5;0;1
CHIRCAR_P;2019;340780667;340000280;M1160;4;0;4;0;1
CHIRCAR_P;2019;340780667;340000280;N2120;1;0;1;;
CHIRCAR_P;2019;340780667;340000280;N2200;10;0;10;;
CHIRCAR_P;2019;340780667;340000280;N4130;5;1;5.5;;
CHIRCAR_P;2019;340780667;340000280;NAUT;2;0;2;;
CHIRCAR_P;2019;340796663;340780477;M103X;;3;0.25;1;1
CHIRCAR_P;2019;340796663;340780477;M1040;15;15;13.41;1;1
CHIRCAR_P;2019;340796663;340780477;M104H;12;15;8.69;1;1
CHIRCAR_P;2019;340796663;340780477;M2140;;16;3.03;0;1
CHIRCAR_P;2019;340796663;340780477;MAUT;1;13;7.13;0;1
CHIRCAR_P;2019;340796663;340780477;N2120;5;2;5.73;;
CHIRCAR_P;2019;340796663;340780477;N2200;85;11;84.31;;
CHIRCAR_P;2019;340796663;340780477;N2310;3;2;3.67;;
CHIRCAR_P;2019;340796663;340780477;N2320;15;;15.56;;
CHIRCAR_P;2019;340796663;340780477;N2510;67;4;64.46;;
CHIRCAR_P;2019;340796663;340780477;N4130;6;;6.75;;
CHIRCAR_P;2019;340796663;340780477;NAUT;3;3;4.43;;
CHIRCAR_P;2019;350000147;350000022;M1040;;10;3.95;1;0
CHIRCAR_P;2019;350000147;350000022;N2120;0;1;0.1;;
CHIRCAR_P;2019;350000147;350000022;N2200;6;2;7.6;;
CHIRCAR_P;2019;350000147;350000022;N2510;5;0;5;;
CHIRCAR_P;2019;350000147;350000022;NAUT;2;0;2;;
CHIRCAR_P;2019;350000741;350005179;M1040;14;2;5.35;;
CHIRCAR_P;2019;350000741;350005179;M104H;14;2;5.35;;
CHIRCAR_P;2019;350000741;350005179;M1160;0;2;0.2;;
CHIRCAR_P;2019;350000741;350005179;M2140;18;0;8.42;;
CHIRCAR_P;2019;350000741;350005179;N2120;5;0;4.18;;
CHIRCAR_P;2019;350000741;350005179;N2200;34;19;47.05;;
CHIRCAR_P;2019;350000741;350005179;N2510;7;5;12.49;;
CHIRCAR_P;2019;350000741;350005179;NAUT;43;18;51.67;;
CHIRCAR_P;2019;350002192;220020739;M103X;1;1;;;
CHIRCAR_P;2019;350002192;220020739;M1040;4;6;;;
CHIRCAR_P;2019;350002192;220020739;N2120;;1;0.5;;
CHIRCAR_P;2019;350002192;220020739;N2200;5;6;11.5;;
CHIRCAR_P;2019;350002192;220020739;N2510;1;3;3.14;;
CHIRCAR_P;2019;350002192;220020739;NAUT;4;2;4.19;;
CHIRCAR_P;2019;360000137;360000053;M1040;2;0;1;1;0
CHIRCAR_P;2019;370000085;370013468;M103X;;;3.63;1;1
CHIRCAR_P;2019;370000085;370013468;M1040;;;10;1;1
CHIRCAR_P;2019;370000085;370013468;M1160;;;6.14;0;1
CHIRCAR_P;2019;370000085;370013468;M2140;;;1.68;0;1
CHIRCAR_P;2019;370000085;370013468;N2120;;;1.12;;
CHIRCAR_P;2019;370000085;370013468;N2200;;;4.48;;
CHIRCAR_P;2019;370000085;370013468;N2310;;;2.79;;
CHIRCAR_P;2019;370000085;370013468;N2320;;;1.37;;
CHIRCAR_P;2019;370000085;370013468;N2510;;;2.21;;
CHIRCAR_P;2019;370000085;370013468;N4130;;;2.79;;
CHIRCAR_P;2019;370000093;370013468;M103X;13;;13;1;1
CHIRCAR_P;2019;370000093;370013468;M1040;18;;8.25;1;1
CHIRCAR_P;2019;370000093;370013468;M1160;14;6;12.17;0;1
CHIRCAR_P;2019;370000093;370013468;M2140;3;;1.75;0;1
CHIRCAR_P;2019;370000093;370013468;N2120;1;;0.53;;
CHIRCAR_P;2019;370000093;370013468;N2200;10;2;5.33;;
CHIRCAR_P;2019;370000093;370013468;N2310;8;5;10.5;;
CHIRCAR_P;2019;370000093;370013468;N2320;;3;1.24;;
CHIRCAR_P;2019;370000093;370013468;N2510;3;;1.06;;
CHIRCAR_P;2019;370000093;370013468;N4130;;5;5;;
CHIRCAR_P;2019;370000499;370000481;M103X;8;;7.5;1;1
CHIRCAR_P;2019;370000499;370000481;M2140;2;;2;0;0
CHIRCAR_P;2019;370000499;370000481;N2120;1;0;0.15;;
CHIRCAR_P;2019;370000499;370000481;N2200;3;2;2.37;;
CHIRCAR_P;2019;370000499;370000481;N2510;1;0;0.87;;
CHIRCAR_P;2019;370000499;370000481;NAUT;3;4;3.6;;
CHIRCAR_P;2019;370004467;370000481;M1040;1;;1.4;0;1
CHIRCAR_P;2019;370004467;370000481;M104H;1;;1.4;;
CHIRCAR_P;2019;370004467;370000481;M1160;4;1;3.8;1;
CHIRCAR_P;2019;370004467;370000481;M2140;2;1;2.18;1;1
CHIRCAR_P;2019;370004467;370000481;N2120;1;0;1;;
CHIRCAR_P;2019;370004467;370000481;N2200;5;6;6.64;;
CHIRCAR_P;2019;370004467;370000481;N2510;4;4;7.52;;
CHIRCAR_P;2019;370004467;370000481;N4130;6;1;6.8;;
CHIRCAR_P;2019;370004467;370000481;NAUT;4;1;3.5;;
CHIRCAR_P;2019;380000034;380780049;M1040;;2;0.23;;
CHIRCAR_P;2019;380000067;380780080;M103X;;;;0;1
CHIRCAR_P;2019;380000067;380780080;M1040;1;6;4.78;0;0
CHIRCAR_P;2019;380000067;380780080;M104H;1;6;4.78;0;0
CHIRCAR_P;2019;380000067;380780080;M1140;;;;0;1
CHIRCAR_P;2019;380000067;380780080;M2140;4;1;3.7;0;1
CHIRCAR_P;2019;380000067;380780080;MAUT;2;;1.16;0;0
CHIRCAR_P;2019;380000067;380780080;N2120;;1;1;;
CHIRCAR_P;2019;380000067;380780080;N2200;29;5;35.76;;
CHIRCAR_P;2019;380000067;380780080;N2310;1;;0.25;;
CHIRCAR_P;2019;380000067;380780080;N2320;3;;1.97;;
CHIRCAR_P;2019;380000067;380780080;N2510;9;4;11.1;;
CHIRCAR_P;2019;380000067;380780080;N4130;2;1;3.03;;
CHIRCAR_P;2019;380000067;380780080;NAUT;5;5;9.02;;
CHIRCAR_P;2019;380012658;380012609;M1040;4;;4;1;1
CHIRCAR_P;2019;380012658;380012609;N2120;1;;1;;
CHIRCAR_P;2019;380012658;380012609;N2200;5;;5.2;;
CHIRCAR_P;2019;380012658;380012609;N4130;5;;5.2;;
CHIRCAR_P;2019;380012658;380012609;NAUT;4;;4.2;;
CHIRCAR_P;2019;380786442;380798025;M103X;19;;19;1;1
CHIRCAR_P;2019;380786442;380798025;M1040;19;3;20.5;1;
CHIRCAR_P;2019;380786442;380798025;M1160;5;;5;0;1
CHIRCAR_P;2019;380786442;380798025;N2120;1;;1;;
CHIRCAR_P;2019;380786442;380798025;N2200;8;13;17.22;;
CHIRCAR_P;2019;380786442;380798025;N2310;9;6;13.3;;
CHIRCAR_P;2019;380786442;380798025;N4130;1;;1;;
CHIRCAR_P;2019;380786442;380798025;NAUT;2;;2;;
CHIRCAR_P;2019;400000139;400011177;M1040;2;0;2;1;1
CHIRCAR_P;2019;400000139;400011177;M104H;2;0;2;0;1
CHIRCAR_P;2019;400000139;400011177;N2120;0;1;0.2;;
CHIRCAR_P;2019;400000139;400011177;N2200;0;6;2.94;;
CHIRCAR_P;2019;400000139;400011177;N4130;0;8;1.81;;
CHIRCAR_P;2019;400000139;400011177;NAUT;0;2;0.15;;
CHIRCAR_P;2019;410000020;410000087;M1040;0;5;3.27;0;0
CHIRCAR_P;2019;410000020;410000087;MAUT;0;1;0.78;0;0
CHIRCAR_P;2019;410000020;410000087;N2120;0;1;0.56;;
CHIRCAR_P;2019;410000020;410000087;N2200;0;22;12.39;;
CHIRCAR_P;2019;410000020;410000087;N2320;0;0;0.04;;
CHIRCAR_P;2019;410000020;410000087;N2510;0;18;9.26;;
CHIRCAR_P;2019;410000020;410000087;NAUT;0;5;3.5;;
CHIRCAR_P;2019;420000010;420780033;M1040;4;5;0.51;0;1
CHIRCAR_P;2019;420000010;420780033;N2200;2;;1.5;;
CHIRCAR_P;2019;420000010;420780033;N2510;1;;0.2;;
CHIRCAR_P;2019;420011413;420011405;M103X;1;;1;1;1
CHIRCAR_P;2019;420011413;420011405;M1040;2;;2;1;1
CHIRCAR_P;2019;420011413;420011405;N2200;3;;3;;
CHIRCAR_P;2019;420785354;420784878;M1040;12;1;7.38;0;1
CHIRCAR_P;2019;420785354;420784878;M2140;3;0;1.67;0;1
CHIRCAR_P;2019;420785354;420784878;N2120;4;0;2.39;;
CHIRCAR_P;2019;420785354;420784878;N2200;51;13;47.35;;
CHIRCAR_P;2019;420785354;420784878;N2510;31;9;26.43;;
CHIRCAR_P;2019;420785354;420784878;NAUT;22;5;17.92;;
CHIRCAR_P;2019;440000016;440000057;M1040;7;5;7.14;1;0
CHIRCAR_P;2019;440000016;440000057;M104H;1;;1;0;1
CHIRCAR_P;2019;440000016;440000057;M1160;1;;0.58;0;1
CHIRCAR_P;2019;440000016;440000057;N2200;1;5;2.02;;
CHIRCAR_P;2019;440000016;440000057;N2510;;5;1.29;;
CHIRCAR_P;2019;440017598;440000289;M103X;15;2;6.16;1;1
CHIRCAR_P;2019;440017598;440000289;M1040;8;5;5.3;;1
CHIRCAR_P;2019;440017598;440000289;M2140;5;2;5.05;1;
CHIRCAR_P;2019;440017598;440000289;N2120;3;0;2.23;;
CHIRCAR_P;2019;440017598;440000289;N2200;33;19;51.07;;
CHIRCAR_P;2019;440017598;440000289;N2320;9;1;8.57;;
CHIRCAR_P;2019;440017598;440000289;N2510;22;13;30.95;;
CHIRCAR_P;2019;440017598;440000289;NAUT;2;2;3.84;;
CHIRCAR_P;2019;440041580;440041572;M1040;;25;;;
CHIRCAR_P;2019;440041580;440041572;N2120;;2;1.06;;
CHIRCAR_P;2019;440041580;440041572;N2200;;39;15.1;;
CHIRCAR_P;2019;440041580;440041572;N2510;;22;8.47;;
CHIRCAR_P;2019;450000294;450000591;M103X;;17;16.26;;
CHIRCAR_P;2019;450000294;450000591;M1040;14;;13.16;;
CHIRCAR_P;2019;450000294;450000591;M1160;6;3;7.5;;
CHIRCAR_P;2019;450000294;450000591;N2120;;1;0.2;;
CHIRCAR_P;2019;450000294;450000591;N2200;7;;8.74;;
CHIRCAR_P;2019;450000294;450000591;N2510;1;;1;;
CHIRCAR_P;2019;450002613;450000088;M1040;2;8;6.5;;
CHIRCAR_P;2019;450002613;450000088;MAUT;1;2;1.63;;
CHIRCAR_P;2019;450002613;450000088;N2120;0;3;1.7;;
CHIRCAR_P;2019;450002613;450000088;N2200;33;18;50.69;;
CHIRCAR_P;2019;450002613;450000088;N2510;24;8;30.99;;
CHIRCAR_P;2019;450002613;450000088;NAUT;5;5;8.35;;
CHIRCAR_P;2019;470000027;470014069;M1040;11;;10.92;1;0
CHIRCAR_P;2019;470000027;470014069;N2120;1;;1;;
CHIRCAR_P;2019;470000027;470014069;N2200;5;2;5.9;;
CHIRCAR_P;2019;490000049;490000031;M1040;2;21;14.81;0;0
CHIRCAR_P;2019;490000049;490000031;M104H;;1;0.83;;
CHIRCAR_P;2019;490000049;490000031;M2140;0;5;1;0;1
CHIRCAR_P;2019;490000049;490000031;N2120;3;1;3.33;;
CHIRCAR_P;2019;490000049;490000031;N2200;37;19;49.88;;
CHIRCAR_P;2019;490000049;490000031;N2310;13;2;5.97;;
CHIRCAR_P;2019;490000049;490000031;N2510;22;19;36.05;;
CHIRCAR_P;2019;490000049;490000031;N4130;2;0;2.48;;
CHIRCAR_P;2019;490000049;490000031;NAUT;19;7;21.61;;
CHIRCAR_P;2019;490000262;490000171;M103X;6;1;6;;
CHIRCAR_P;2019;490000262;490000171;M1040;6;9;7;1;0
CHIRCAR_P;2019;490000262;490000171;N2120;;1;0.2;;
CHIRCAR_P;2019;490000262;490000171;N2200;14;;14;;
CHIRCAR_P;2019;490000262;490000171;N2510;9;;9;;
CHIRCAR_P;2019;490000635;490000676;M1040;3;;0.33;0;1
CHIRCAR_P;2019;500000450;500000112;M1040;5;7;7.63;1;1
CHIRCAR_P;2019;510002447;510000029;M103X;;;;1;0
CHIRCAR_P;2019;510002447;510000029;M1040;19;3;13.55;0;1
CHIRCAR_P;2019;510002447;510000029;M104H;;;;0;1
CHIRCAR_P;2019;510002447;510000029;M1140;;;;0;1
CHIRCAR_P;2019;510002447;510000029;M1160;;;;0;1
CHIRCAR_P;2019;510002447;510000029;M2140;9;;5.95;0;1
CHIRCAR_P;2019;510002447;510000029;MAUT;1;;0.1;0;1
CHIRCAR_P;2019;510002447;510000029;N2120;1;0;1;;
CHIRCAR_P;2019;510002447;510000029;N2200;13;1;12.9;;
CHIRCAR_P;2019;510002447;510000029;N2510;5;1;6.03;;
CHIRCAR_P;2019;510002447;510000029;NAUT;6;0;4.5;;
CHIRCAR_P;2019;510024979;510000532;M103X;31;;31;1;1
CHIRCAR_P;2019;510024979;510000532;M1040;11;;11;1;1
CHIRCAR_P;2019;510024979;510000532;N2200;6;1;6.33;;
CHIRCAR_P;2019;530000264;530000371;M1040;0;4;1.7;;
CHIRCAR_P;2019;530000264;530000371;N2200;3;3;1.7;;
CHIRCAR_P;2019;530000264;530000371;N2510;4;1;1.2;;
CHIRCAR_P;2019;530000264;530000371;N4130;1;1;1.5;;
CHIRCAR_P;2019;540000445;540000890;M103X;;14;;;
CHIRCAR_P;2019;540000445;540000890;M1040;;36;;;
CHIRCAR_P;2019;540000445;540000890;M2140;;5;;;
CHIRCAR_P;2019;540000445;540000890;N2120;1;;1;;
CHIRCAR_P;2019;540000445;540000890;N2200;13;2;14.41;;
CHIRCAR_P;2019;540000445;540000890;N2320;2;;2;;
CHIRCAR_P;2019;540000445;540000890;N2510;11;1;11.5;;
CHIRCAR_P;2019;540000445;540000890;N4130;2;;2;;
CHIRCAR_P;2019;540000478;540003449;M103X;17;;17;1;1
CHIRCAR_P;2019;540000478;540003449;M1040;13;10;16;1;1
CHIRCAR_P;2019;540000478;540003449;N2120;2;1;2.33;;
CHIRCAR_P;2019;540000478;540003449;N2200;6;;6;;
CHIRCAR_P;2019;540000478;540003449;N2320;1;;1;;
CHIRCAR_P;2019;540000478;540003449;N4130;9;;8.22;;
CHIRCAR_P;2019;540002698;540023264;M103X;;;;1;1
CHIRCAR_P;2019;540002698;540023264;M1040;4;3;2.84;0;1
CHIRCAR_P;2019;540002698;540023264;M1140;;;;0;1
