BOR;AN;nofinesset;nofinessej;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2020;130786445;130002488;MAMM;2;2;;;;7000;;
IMAGES;2020;130786445;130002488;RADIO;2;2;154;;;8000;2;0
IMAGES;2020;130786742;750821092;IRM;1;1;524;;;3896;38;
IMAGES;2020;130786742;750821092;RADIO;4;4;7382;;;15142;324;
IMAGES;2020;130786742;750821092;SCAN;2;2;6083;;;7400;189;
IMAGES;2020;130786742;750821092;VASC;1;1;530;;;23;5;
IMAGES;2020;130786932;130002660;RADIO;1;1;651;;;;;1
IMAGES;2020;130789159;920030269;RADIO;1;1;653;;;;;
IMAGES;2020;130804297;130786049;RADIO;3;3;8571;;;16632;138;1
IMAGES;2020;130809015;130001928;RADIO;1;1;1504;;;;;
IMAGES;2020;130810740;130007362;IRM;1;1;137;;;8282;;
IMAGES;2020;130810740;130007362;LITHO;1;1;125;;;;;
IMAGES;2020;130810740;130007362;MAMM;1;0;;;;;;
IMAGES;2020;130810740;130007362;RADIO;8;6;3289;;;;;
IMAGES;2020;130810740;130007362;SCAN;1;1;721;;;11931;;
IMAGES;2020;130810740;130007362;VASC;2;2;327;;;;;
IMAGES;2020;140000027;140000035;IRM;2;2;504;1;1;3295;0;
IMAGES;2020;140000027;140000035;MAMM;1;1;;;;448;;
IMAGES;2020;140000027;140000035;RADIO;3;2;4537;34;3;18945;329;
IMAGES;2020;140000027;140000035;SCAN;1;1;3039;48;13;6917;199;
IMAGES;2020;140000076;140000092;RADIO;2;2;863;;;8019;;0
IMAGES;2020;140000209;140000100;CAM;3;3;738;76;;5539;;0
IMAGES;2020;140000209;140000100;IRM;3;3;6306;10;13;8424;38;0
IMAGES;2020;140000209;140000100;RADIO;10;10;25687;113;0;37477;1374;1
IMAGES;2020;140000209;140000100;SCAN;3;3;20705;;;10838;941;1
IMAGES;2020;140000209;140000100;TOMO;1;1;206;24;;3190;;0
IMAGES;2020;140000209;140000100;VASC;3;3;6981;;;2530;19;1
IMAGES;2020;140000209;140000100;dtIRM2;1;1;1322;2;6;3389;;0
IMAGES;2020;140000233;140000118;IRM;1;1;147;;54;2005;;
IMAGES;2020;140000233;140000118;MAMM;1;1;;;;49;;
IMAGES;2020;140000233;140000118;RADIO;2;2;5502;;;10018;123;1
IMAGES;2020;140000233;140000118;SCAN;1;1;2140;;11;6178;97;1
IMAGES;2020;140000373;140000159;RADIO;2;2;3440;248;0;4088;131;
IMAGES;2020;140000555;140000639;CAM;3;3;615;0;8;4552;0;0
IMAGES;2020;140000555;140000639;IRM;1;1;520;0;13;4692;0;0
IMAGES;2020;140000555;140000639;MAMM;1;1;;;;3435;;
IMAGES;2020;140000555;140000639;RADIO;2;2;3206;0;0;691;1;1
IMAGES;2020;140000555;140000639;SCAN;2;2;1547;0;5;6490;2;1
IMAGES;2020;140000555;140000639;TOMO;1;1;54;0;18;3295;0;0
IMAGES;2020;140002452;140025800;RADIO;1;1;1702;125;;10079;;0
IMAGES;2020;140002452;140025800;SCAN;1;0;;;;;;
IMAGES;2020;140017237;140003278;IRM;2;2;366;;;15762;1;0
IMAGES;2020;140017237;140003278;RADIO;3;;;;;;;
IMAGES;2020;140017237;140003278;SCAN;2;2;2373;;;22824;15;1
IMAGES;2020;140017237;140003278;VASC;3;;;;;;;
IMAGES;2020;140024886;140000092;IRM;1;1;378;;;;;
IMAGES;2020;140024886;140000092;RADIO;2;2;6216;;;8545;146;
IMAGES;2020;140024886;140000092;SCAN;1;1;5828;;;;;
IMAGES;2020;150000032;150780088;MAMM;1;1;;;;837;;
IMAGES;2020;150000032;150780088;RADIO;3;3;2695;27;39;10214;106;0
IMAGES;2020;150000032;150780088;SCAN;1;1;2379;20;212;4656;52;0
IMAGES;2020;150000040;150780096;IRM;2;2;873;;4945;6132;42;0
IMAGES;2020;150000040;150780096;MAMM;1;1;;;;1262;;
IMAGES;2020;150000040;150780096;RADIO;3;3;7292;;0;14313;190;0
IMAGES;2020;150000040;150780096;SCAN;1;1;7947;;0;14859;188;0
IMAGES;2020;150000040;150780096;VASC;1;1;1909;;;0;;0
IMAGES;2020;150000040;150780096;dtIRM1;1;1;105;;3101;2510;;0
IMAGES;2020;150000164;150780468;RADIO;1;1;1533;;;7971;;
IMAGES;2020;150000180;150780500;RADIO;1;1;504;;;415;;
IMAGES;2020;150780120;150000065;RADIO;1;1;26;0;0;395;0;0
IMAGES;2020;150780732;150000271;CAM;1;;;;;;;
IMAGES;2020;150780732;150000271;RADIO;4;;;;;;;
IMAGES;2020;150780732;150000271;SCAN;1;;;;;;;
IMAGES;2020;160000170;160000204;RADIO;2;;;;;;;
IMAGES;2020;160000253;160000451;CAM;2;2;458;;;4904;;0
IMAGES;2020;160000253;160000451;IRM;2;2;593;;;4539;23;0
IMAGES;2020;160000253;160000451;LITHO;1;1;;;;;;1
IMAGES;2020;160000253;160000451;MAMM;1;1;;;;1482;;
IMAGES;2020;160000253;160000451;RADIO;7;7;6763;;;25876;443;0
IMAGES;2020;160000253;160000451;SCAN;2;2;3070;;;10251;164;1
IMAGES;2020;160000253;160000451;TOMO;1;1;237;;;2695;;
IMAGES;2020;160000253;160000451;VASC;2;2;3722;;;617;;1
IMAGES;2020;160000253;160000451;dtIRM2;1;1;225;;;1583;;0
IMAGES;2020;160000303;160006037;MAMM;1;1;;;;466;;
IMAGES;2020;160000303;160006037;RADIO;2;2;5029;;;10075;;
IMAGES;2020;160000303;160006037;SCAN;1;1;1750;;;2138;;0
IMAGES;2020;160000311;160000485;MAMM;1;1;;;;1983;;
IMAGES;2020;160000311;160000485;RADIO;2;2;1808;46;;11152;57;
IMAGES;2020;160000311;160000485;SCAN;1;1;933;12;;2705;10;
IMAGES;2020;160000337;160000493;MAMM;1;1;;;;775;;
IMAGES;2020;160000337;160000493;RADIO;1;1;906;;;11954;58;
IMAGES;2020;160000337;160000493;SCAN;1;1;792;0;0;3860;23;0
IMAGES;2020;160015368;160014411;IRM;1;1;39;;;4355;;0
IMAGES;2020;160015368;160014411;MAMM;1;1;;;;2387;;
IMAGES;2020;160015368;160014411;RADIO;2;2;2189;;;11034;89;1
IMAGES;2020;160015368;160014411;SCAN;1;1;1955;;;7149;36;1
IMAGES;2020;170000038;170780050;MAMM;1;1;;;;564;;
IMAGES;2020;170000038;170780050;RADIO;3;3;2976;;;9456;93;1
IMAGES;2020;170000038;170780050;SCAN;1;1;2610;;;5599;239;1
IMAGES;2020;170000087;170024194;IRM;3;3;2511;;;5145;17;0
IMAGES;2020;170000087;170024194;MAMM;1;1;;;;2076;;
IMAGES;2020;170000087;170024194;RADIO;7;7;23490;;;27473;559;1
IMAGES;2020;170000087;170024194;SCAN;3;3;10063;;;6666;134;1
IMAGES;2020;170000087;170024194;VASC;3;3;1464;;;223;;1
IMAGES;2020;170000087;170024194;dtIRM2;1;1;669;;;1958;;0
IMAGES;2020;170000095;170780167;IRM;0;0;28;13;;274;0;
IMAGES;2020;170000095;170780167;RADIO;2;2;1908;519;;8226;109;0
IMAGES;2020;170000095;170780167;SCAN;1;1;1615;223;;2928;47;0
IMAGES;2020;170000103;170780175;IRM;1;1;1251;12;;1736;5;
IMAGES;2020;170000103;170780175;MAMM;1;1;;;;454;;
IMAGES;2020;170000103;170780175;RADIO;5;5;15690;150;;14411;371;
IMAGES;2020;170000103;170780175;SCAN;1;1;5896;55;;5073;274;
IMAGES;2020;170000103;170780175;VASC;1;1;944;0;;1;5;
IMAGES;2020;170000129;170780191;IRM;1;1;282;;;2268;;0
IMAGES;2020;170000129;170780191;MAMM;1;1;;;;520;;
IMAGES;2020;170000129;170780191;RADIO;3;3;2086;;;12215;;0
IMAGES;2020;170000129;170780191;SCAN;1;1;1882;;;5012;;0
IMAGES;2020;170000152;170780225;IRM;2;1;605;;;2876;0;0
IMAGES;2020;170000152;170780225;MAMM;1;1;;;;2082;;
IMAGES;2020;170000152;170780225;RADIO;3;3;8998;;;19593;362;0
IMAGES;2020;170000152;170780225;SCAN;2;1;4988;;;4398;266;0
IMAGES;2020;170000178;170780266;RADIO;1;1;411;;;8;;1
IMAGES;2020;170780563;170000251;IRM;1;;;;;;;
IMAGES;2020;170780563;170000251;LITHO;1;1;49;;;;;
IMAGES;2020;170780563;170000251;MAMM;1;;;;;;;
IMAGES;2020;170780563;170000251;RADIO;2;1;2287;;;;;
IMAGES;2020;170780563;170000251;SCAN;1;;;;;;;
IMAGES;2020;170780563;170000251;VASC;1;1;284;;;;;
IMAGES;2020;170780621;170000285;RADIO;1;1;1994;;;4932;;
IMAGES;2020;180000010;180000028;IRM;1;1;1231;15;;3810;44;0
IMAGES;2020;180000010;180000028;MAMM;1;1;;;;0;;
IMAGES;2020;180000010;180000028;RADIO;4;4;7221;62;;25312;441;1
IMAGES;2020;180000010;180000028;SCAN;2;2;5285;136;;13150;374;1
IMAGES;2020;180000010;180000028;VASC;2;2;1103;;;;1;1
IMAGES;2020;180000200;180000051;IRM;1;1;134;;;3893;1;0
IMAGES;2020;180000200;180000051;RADIO;2;2;2800;;;8025;;0
IMAGES;2020;180000200;180000051;SCAN;1;1;2701;;;5976;;0
IMAGES;2020;180000283;180000069;RADIO;1;1;1623;0;68;5234;117;0
IMAGES;2020;180000283;180000069;SCAN;1;1;2270;0;62;4030;110;0
IMAGES;2020;180000358;180000739;MAMM;1;1;;;;1814;;
IMAGES;2020;180000358;180000739;RADIO;1;1;200;;;;;
IMAGES;2020;180009490;180006496;SCAN;1;;;;;;;0
IMAGES;2020;190000018;190000042;IRM;1;1;2123;11;0;6286;;0
IMAGES;2020;190000018;190000042;MAMM;1;1;;;;1836;;
IMAGES;2020;190000018;190000042;RADIO;3;3;20617;49;0;26122;;0
IMAGES;2020;190000018;190000042;SCAN;1;1;6503;34;0;6789;;0
IMAGES;2020;190000018;190000042;VASC;1;1;2289;0;0;0;;1
IMAGES;2020;190000026;190000059;IRM;1;1;232;16;;2591;9;0
IMAGES;2020;190000026;190000059;MAMM;1;1;;;;1244;;
IMAGES;2020;190000026;190000059;RADIO;4;4;3242;192;;12198;135;0
IMAGES;2020;190000026;190000059;SCAN;1;1;2292;142;;4030;30;0
IMAGES;2020;190000091;190000075;IRM;1;1;96;;12;1159;0;
IMAGES;2020;190000091;190000075;RADIO;2;2;7924;;;19756;;
IMAGES;2020;190000091;190000075;SCAN;1;1;3147;;124;5611;0;
IMAGES;2020;190000224;190000901;CAM;3;;;;;;;
IMAGES;2020;190000224;190000901;IRM;1;;;;;;;
IMAGES;2020;190000224;190000901;RADIO;3;;;;;;;
IMAGES;2020;190000224;190000901;SCAN;1;;;;;;;
IMAGES;2020;190000224;190000901;TOMO;1;;;;;;;
IMAGES;2020;210012670;210011367;VASC;2;;;;;;;
IMAGES;2020;210780789;210003208;IRM;1;;;;;;;
IMAGES;2020;210780789;210003208;LITHO;1;1;73;;;;;
IMAGES;2020;210780789;210003208;RADIO;4;;;;;;;
IMAGES;2020;210780789;210003208;SCAN;1;;;;;;;
IMAGES;2020;210987558;210780581;IRM;3;3;4260;;2599;6948;47;0
IMAGES;2020;210987558;210780581;RADIO;7;7;24744;879;;36695;1458;0
IMAGES;2020;210987558;210780581;SCAN;3;3;15028;;;13881;807;1
IMAGES;2020;210987558;210780581;VASC;3;3;3346;;;714;12;1
IMAGES;2020;210987558;210780581;dtIRM2;1;1;1380;;;2526;;0
IMAGES;2020;210987632;210780607;RADIO;1;;;;;;;
IMAGES;2020;210987657;210012175;IRM;1;1;376;;;3365;27;0
IMAGES;2020;210987657;210012175;MAMM;1;1;;;;28;;
IMAGES;2020;210987657;210012175;RADIO;3;3;5057;;;9204;161;1
IMAGES;2020;210987657;210012175;SCAN;1;1;5003;;;3799;178;1
IMAGES;2020;210987665;210012142;MAMM;1;1;;;;593;;
IMAGES;2020;210987665;210012142;RADIO;1;1;594;;;6134;32;0
IMAGES;2020;210987665;210012142;SCAN;1;1;1023;;;2903;25;0
IMAGES;2020;210987673;210012142;RADIO;1;1;367;;;607;0;0
IMAGES;2020;210987681;210012142;MAMM;1;1;;;;366;;
IMAGES;2020;210987681;210012142;RADIO;2;2;352;;;1879;0;0
IMAGES;2020;210987699;210780706;IRM;1;1;262;;;3607;;0
IMAGES;2020;210987699;210780706;MAMM;1;1;;;;590;;
IMAGES;2020;210987699;210780706;RADIO;2;2;2908;;;9405;189;0
IMAGES;2020;210987699;210780706;SCAN;1;1;2514;;;4575;98;0
IMAGES;2020;210987731;210780417;CAM;3;3;702;;391;5293;;0
IMAGES;2020;210987731;210780417;IRM;1;1;128;;;2491;;0
IMAGES;2020;210987731;210780417;MAMM;2;2;;;;5472;;
IMAGES;2020;210987731;210780417;RADIO;2;2;4199;;;500;;0
IMAGES;2020;210987731;210780417;SCAN;1;1;1586;;;4610;;1
IMAGES;2020;210987731;210780417;TOMO;2;2;169;;418;5759;;0
IMAGES;2020;220000012;220000020;CAM;2;2;436;;;6463;;0
IMAGES;2020;220000012;220000020;IRM;2;2;3158;15;;8571;229;0
IMAGES;2020;220000012;220000020;MAMM;1;1;;;;1419;;
IMAGES;2020;220000012;220000020;RADIO;6;6;27503;187;;34415;2077;1
IMAGES;2020;220000012;220000020;SCAN;2;2;9303;197;;9292;322;0
IMAGES;2020;220000012;220000020;TOMO;1;1;343;;;2305;;0
IMAGES;2020;220000012;220000020;VASC;2;2;3097;0;204;0;0;1
IMAGES;2020;220000012;220000020;dtIRM2;1;1;2454;;;4127;;0
IMAGES;2020;220000095;220000046;IRM;2;1;747;0;0;1277;;0
IMAGES;2020;220000095;220000046;RADIO;2;2;10667;;;;;1
IMAGES;2020;220000095;220000046;SCAN;1;1;4609;0;2968;6174;113;0
IMAGES;2020;220000111;220000376;MAMM;1;;;;;;;
IMAGES;2020;220000111;220000376;RADIO;2;;;;;;;
IMAGES;2020;220000343;220000079;IRM;1;1;491;;;2307;;0
IMAGES;2020;220000343;220000079;MAMM;1;1;;;;1277;;
IMAGES;2020;220000343;220000079;RADIO;2;2;3191;;;15246;237;
IMAGES;2020;220000343;220000079;SCAN;1;1;1739;;;5322;125;0
IMAGES;2020;220000368;220000103;IRM;1;1;576;1;;4327;3;
IMAGES;2020;220000368;220000103;MAMM;1;1;;;;2271;;
IMAGES;2020;220000368;220000103;RADIO;4;4;3190;97;;17421;195;
IMAGES;2020;220000368;220000103;SCAN;1;1;2082;69;;7040;69;
IMAGES;2020;220000541;220000152;MAMM;1;1;;;;1273;;
IMAGES;2020;220000541;220000152;RADIO;5;5;3376;;;10743;;
IMAGES;2020;220000541;220000152;SCAN;1;1;2604;;435;3904;;
IMAGES;2020;220001259;220005045;RADIO;3;3;1594;9;0;3565;0;0
IMAGES;2020;220012884;220000103;RADIO;1;1;219;;;354;;
IMAGES;2020;230000820;230780041;IRM;1;1;475;;;2257;9;0
IMAGES;2020;230000820;230780041;MAMM;1;1;;;;618;;
IMAGES;2020;230000820;230780041;RADIO;2;2;6719;;;12157;308;0
IMAGES;2020;230000820;230780041;SCAN;1;1;4834;;;6778;183;0
IMAGES;2020;230000846;230780066;RADIO;3;3;473;57;;2454;;
IMAGES;2020;230004657;230780058;MAMM;1;1;;;;;;
IMAGES;2020;230004657;230780058;RADIO;2;;;;;;;0
IMAGES;2020;230004657;230780058;SCAN;1;1;3200;;;;409;0
IMAGES;2020;230780082;750005068;RADIO;3;3;2787;;;2668;;
IMAGES;2020;230782617;920028560;RADIO;1;1;255;;;;;0
IMAGES;2020;240000372;240000059;IRM;2;1;982;2;;7544;76;0
IMAGES;2020;240000372;240000059;RADIO;2;2;2568;;;16393;174;1
IMAGES;2020;240000372;240000059;SCAN;1;1;4390;41;;6926;314;0
IMAGES;2020;240000489;240000117;IRM;2;2;1551;;;4785;11;1
IMAGES;2020;240000489;240000117;MAMM;1;1;;;;650;;
IMAGES;2020;240000489;240000117;RADIO;2;2;40075;;;35714;510;1
IMAGES;2020;240000489;240000117;SCAN;2;2;12244;;;8722;306;1
IMAGES;2020;240000489;240000117;VASC;2;2;3670;;;0;;1
IMAGES;2020;240000489;240000117;dtIRM1;1;1;162;;;2142;;1
IMAGES;2020;240000489;240000117;dtIRM2;1;1;1389;;;2643;;1
IMAGES;2020;240000687;240000448;IRM;1;1;202;;15;3745;0;
IMAGES;2020;240000687;240000448;MAMM;1;1;;;;425;;
IMAGES;2020;240000687;240000448;RADIO;2;2;1477;;0;8379;62;
IMAGES;2020;240000687;240000448;SCAN;1;1;2075;;8;4161;53;
IMAGES;2020;250000270;250000643;CAM;2;;;;;;;
IMAGES;2020;250000270;250000643;IRM;1;;;;;;;
IMAGES;2020;250000270;250000643;SCAN;1;;;;;;;
IMAGES;2020;250000700;250000452;IRM;1;1;740;;;;;0
IMAGES;2020;250000700;250000452;RADIO;3;;;;;;;0
IMAGES;2020;250000700;250000452;SCAN;1;1;8525;;;;;0
IMAGES;2020;250000718;250000460;RADIO;1;1;565;;39;;;0
IMAGES;2020;250004009;900000365;IRM;1;0;;;;;;
IMAGES;2020;250004009;900000365;SCAN;1;1;315;;;3331;;
IMAGES;2020;250006954;250000015;CAM;3;3;930;0;108;6101;6;0
IMAGES;2020;250006954;250000015;IRM;2;2;5484;0;41;8167;214;0
IMAGES;2020;250006954;250000015;LITHO;1;0;0;0;0;0;0;0
IMAGES;2020;250006954;250000015;MAMM;1;1;;;;850;;
IMAGES;2020;250006954;250000015;RADIO;8;8;42648;0;215;36253;1541;1
IMAGES;2020;250006954;250000015;SCAN;3;3;22090;0;107;13160;880;1
IMAGES;2020;250006954;250000015;TOMO;2;2;294;0;77;2801;25;0
IMAGES;2020;250006954;250000015;VASC;6;6;1899;0;0;64;0;1
IMAGES;2020;250006954;250000015;dtIRM2;1;1;3690;0;26;4539;;0
IMAGES;2020;260000013;260000021;CAM;4;4;351;0;163;6489;;0
IMAGES;2020;260000013;260000021;IRM;3;3;2339;20;0;14263;52;0
IMAGES;2020;260000013;260000021;MAMM;1;1;;;;1184;;
IMAGES;2020;260000013;260000021;RADIO;3;3;13749;149;14;20382;445;1
IMAGES;2020;260000013;260000021;SCAN;2;2;11077;60;0;13477;312;1
IMAGES;2020;260000013;260000021;TOMO;1;1;153;0;166;3417;;0
IMAGES;2020;260000013;260000021;VASC;2;2;3790;2;;792;18;1
IMAGES;2020;260000013;260000021;dtIRM2;1;1;1038;10;0;4243;;0
IMAGES;2020;260000120;260016910;IRM;2;1;820;72;;5109;;0
IMAGES;2020;260000120;260016910;RADIO;3;3;8253;;;13055;355;
IMAGES;2020;260000120;260016910;SCAN;1;1;4458;;;6000;138;
IMAGES;2020;260000120;260016910;VASC;1;1;217;;;962;;
IMAGES;2020;260000138;260000047;IRM;2;2;598;0;35;4192;65;0
IMAGES;2020;260000138;260000047;MAMM;1;1;;;;1259;;
IMAGES;2020;260000138;260000047;RADIO;2;2;7889;58;650;15150;287;1
IMAGES;2020;260000138;260000047;SCAN;3;2;8191;1;273;8092;134;1
IMAGES;2020;260000146;260000054;MAMM;1;1;;;;942;;
IMAGES;2020;260000146;260000054;RADIO;1;1;1284;;;10271;;0
IMAGES;2020;260000195;260006770;RADIO;1;1;1115;555;;;;
IMAGES;2020;260000203;260016910;RADIO;1;1;1186;;;3369;0;
IMAGES;2020;260000237;260000088;RADIO;1;1;120;;;481;;0
IMAGES;2020;260000278;260000096;RADIO;1;1;139;;;238;0;0
IMAGES;2020;260000286;260000104;MAMM;1;1;;;;413;;
IMAGES;2020;260000286;260000104;RADIO;1;1;814;;;3674;10;0
IMAGES;2020;260000286;260000104;SCAN;1;1;379;;;2543;9;0
IMAGES;2020;260000302;260000161;RADIO;2;2;147;;;;;
IMAGES;2020;260003017;260000781;RADIO;2;;;;;;;0
IMAGES;2020;260003017;260000781;SCAN;1;;;;;;;0
IMAGES;2020;270000326;270000680;IRM;1;;;;;;;
IMAGES;2020;270000326;270000680;LITHO;1;;;;;;;
IMAGES;2020;270000326;270000680;MAMM;1;;;;;;;
IMAGES;2020;270000326;270000680;RADIO;3;;;;;;;
IMAGES;2020;270000326;270000680;SCAN;1;;;;;;;
IMAGES;2020;270000326;270000680;dtIRM1;1;;;;;;;
IMAGES;2020;270000359;270023724;CAM;1;0;;;;;;1
IMAGES;2020;270000359;270023724;IRM;2;2;642;;;4085;45;0
IMAGES;2020;270000359;270023724;MAMM;1;1;;;;3696;;
IMAGES;2020;270000359;270023724;RADIO;3;3;15517;;;26956;428;1
IMAGES;2020;270000359;270023724;SCAN;2;2;7063;;;6000;213;1
IMAGES;2020;270000367;270000086;RADIO;2;2;1687;;;8595;108;0
IMAGES;2020;270000367;270000086;SCAN;1;1;1248;;;7823;114;0
IMAGES;2020;270000391;760024042;RADIO;1;1;1227;;;4905;73;0
IMAGES;2020;270000425;270000102;IRM;1;1;14;;;4460;;
IMAGES;2020;270000425;270000102;RADIO;2;2;505;;;11190;;
IMAGES;2020;270000425;270000102;SCAN;1;1;432;;;6113;;
IMAGES;2020;270000441;270000110;RADIO;3;3;1259;;;8125;124;0
IMAGES;2020;270000441;270000110;SCAN;1;1;766;;24;3075;26;0
IMAGES;2020;270000458;270023724;IRM;2;2;137;;;3493;1;0
IMAGES;2020;270000458;270023724;RADIO;2;2;4382;;;15392;162;0
IMAGES;2020;270000458;270023724;SCAN;1;1;2389;;;3927;65;0
IMAGES;2020;270000862;270000953;CAM;1;;;;;;;
IMAGES;2020;270000862;270000953;RADIO;1;;;;;;;
IMAGES;2020;270000862;270000953;SCAN;1;;;;;;;
IMAGES;2020;270000862;270000953;VASC;1;;;;;;;
IMAGES;2020;270000912;750814030;RADIO;2;2;2186;;;82;;0
IMAGES;2020;280000084;280000183;IRM;2;2;765;3;;7125;18;0
IMAGES;2020;280000084;280000183;MAMM;1;1;;;;230;;
IMAGES;2020;280000084;280000183;RADIO;5;5;5035;63;;29033;508;0
IMAGES;2020;280000084;280000183;SCAN;2;2;3451;23;;14931;741;0
IMAGES;2020;280000084;280000183;dtIRM2;1;1;13;;;3862;;0
IMAGES;2020;280000449;920030269;LITHO;;;;;;;;1
IMAGES;2020;280000449;920030269;RADIO;1;;;;;;;1
IMAGES;2020;280000662;280500075;MAMM;1;1;;;;564;;
IMAGES;2020;280000662;280500075;RADIO;2;2;3183;11;15;8486;118;0
IMAGES;2020;280000662;280500075;SCAN;1;1;2662;8;13;3041;56;0
IMAGES;2020;280007121;720002294;CAM;2;2;0;0;4284;;;
IMAGES;2020;280502998;280000589;MAMM;1;1;;;;855;;
IMAGES;2020;280502998;280000589;RADIO;2;2;1545;;;7375;85;0
IMAGES;2020;280502998;280000589;SCAN;1;1;2726;;;6654;112;0
IMAGES;2020;280504267;280000134;IRM;2;2;992;132;;2568;3;1
IMAGES;2020;280504267;280000134;MAMM;1;1;;;;85;;
IMAGES;2020;280504267;280000134;RADIO;7;7;9708;140;;23398;513;0
IMAGES;2020;280504267;280000134;SCAN;2;2;4133;116;;14445;326;1
IMAGES;2020;280504267;280000134;TOMO;1;0;;;;;;
IMAGES;2020;280504267;280000134;VASC;1;1;4985;0;0;18;21;1
IMAGES;2020;280504267;280000134;dtIRM2;1;1;400;82;;1161;;
IMAGES;2020;290000025;290020700;IRM;2;2;1520;;;7720;46;
IMAGES;2020;290000025;290020700;LITHO;1;1;148;;;455;;1
IMAGES;2020;290000025;290020700;MAMM;1;1;;;;1280;;
IMAGES;2020;290000025;290020700;RADIO;7;7;11257;;;20582;616;
IMAGES;2020;290000025;290020700;SCAN;2;2;5415;;;12197;416;
IMAGES;2020;290000025;290020700;VASC;1;1;1878;;;6;;1
IMAGES;2020;290000025;290020700;dtIRM2;1;1;1360;;;3108;;
IMAGES;2020;290000033;290021542;IRM;1;1;567;;3050;2346;9;0
IMAGES;2020;290000033;290021542;MAMM;1;1;;;;244;;
IMAGES;2020;290000033;290021542;RADIO;4;4;8436;260;;18613;259;1
IMAGES;2020;290000033;290021542;SCAN;1;1;6154;142;;5890;123;0
IMAGES;2020;290000058;290000017;CAM;2;2;149;;;3855;;0
IMAGES;2020;290000058;290000017;IRM;1;1;688;;;4302;3;0
IMAGES;2020;290000058;290000017;MAMM;1;1;;;;2861;;
IMAGES;2020;290000058;290000017;RADIO;3;3;6978;;;18617;208;1
IMAGES;2020;290000058;290000017;SCAN;1;1;1482;;;5232;12;0
IMAGES;2020;290000058;290000017;TOMO;2;2;917;;;10463;61;0
IMAGES;2020;290000058;290000017;VASC;1;1;228;;;1152;;0
IMAGES;2020;290000066;290020700;MAMM;1;1;;;;987;;
IMAGES;2020;290000066;290020700;RADIO;1;1;442;;;8023;1;
IMAGES;2020;290000140;290000447;RADIO;2;0;0;;;;;
IMAGES;2020;290000140;290000447;SCAN;1;0;0;;;;;
IMAGES;2020;290000173;290000041;RADIO;3;3;4038;14;;9292;;
IMAGES;2020;290000173;290000041;SCAN;1;1;3526;18;;4426;;
IMAGES;2020;290000181;290000074;RADIO;2;2;3537;170;;7015;77;0
IMAGES;2020;290000181;290000074;SCAN;1;1;2473;23;;3025;17;0
IMAGES;2020;290000207;290000520;LITHO;1;1;16;;;;;
IMAGES;2020;290000207;290000520;RADIO;3;;;;;;;
IMAGES;2020;290000215;290029974;IRM;2;;;;;;;
IMAGES;2020;290000215;290029974;MAMM;1;;;;;;;
IMAGES;2020;290000215;290029974;RADIO;2;;;;;;;
IMAGES;2020;290000215;290029974;SCAN;1;;;;;;;
IMAGES;2020;290000215;290029974;dtIRM1;1;;;;;;;
IMAGES;2020;290000256;290000017;IRM;1;1;119;;;1555;0;0
IMAGES;2020;290000256;290000017;RADIO;3;3;5072;;;8523;203;0
IMAGES;2020;290000256;290000017;SCAN;1;1;2865;;;3278;71;0
IMAGES;2020;290000728;750821092;IRM;1;1;96;2;7;3952;;0
IMAGES;2020;290000728;750821092;RADIO;3;3;4398;1;136;11795;212;0
IMAGES;2020;290000728;750821092;SCAN;1;1;2236;1;147;3702;74;1
IMAGES;2020;290000785;220020739;RADIO;2;2;2098;;;17138;145;
IMAGES;2020;290000785;220020739;SCAN;1;1;1757;0;0;5305;30;0
IMAGES;2020;290000934;560005746;MAMM;1;1;;;;508;;
IMAGES;2020;290000934;560005746;RADIO;2;2;1314;283;57;13717;175;0
IMAGES;2020;290000934;560005746;SCAN;1;1;1676;85;36;5404;58;0
IMAGES;2020;290000975;290000546;RADIO;4;4;1458;65;;770;;0
IMAGES;2020;290004324;290000017;CAM;2;2;1257;;;3794;;0
IMAGES;2020;290004324;290000017;IRM;2;2;2438;;;7388;16;0
IMAGES;2020;290004324;290000017;LITHO;1;1;274;;;;;0
IMAGES;2020;290004324;290000017;RADIO;6;6;37800;;;26917;1033;1
IMAGES;2020;290004324;290000017;SCAN;3;3;18251;;;10152;586;0
IMAGES;2020;290004324;290000017;VASC;4;4;2615;;;3940;;1
IMAGES;2020;290004324;290000017;dtIRM2;1;1;1076;;;4133;;0
IMAGES;2020;290019777;290022508;IRM;2;;;;;;;
IMAGES;2020;290019777;290022508;SCAN;1;;;;;;;
IMAGES;2020;290019777;290022508;VASC;1;1;1810;;;;;
IMAGES;2020;290019777;290022508;dtIRM1;1;;;;;;;
IMAGES;2020;290023431;290001049;MAMM;1;;;;;;;
IMAGES;2020;290023431;290001049;RADIO;2;;;;;;;
IMAGES;2020;290023431;290001049;SCAN;1;;;;;;;
IMAGES;2020;2A0000022;2A0000014;IRM;2;1;962;0;0;7113;36;1
IMAGES;2020;2A0000022;2A0000014;LITHO;1;1;68;0;0;0;0;1
IMAGES;2020;2A0000022;2A0000014;RADIO;2;2;7373;0;0;8462;285;1
IMAGES;2020;2A0000022;2A0000014;SCAN;1;1;5639;0;0;11942;192;1
IMAGES;2020;2A0000022;2A0000014;VASC;2;1;1963;0;0;0;13;1
