BOR;AN;nofinesset;nofinessej;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2018;500021274;140000159;N2710;;1;0.1;
HAD_P;2018;500021274;140000159;N9999;7;4;6.97;
HAD_P;2018;500021274;140000159;NAUT;;1;0.19;
HAD_P;2018;500021274;140000159;Ncoor;;1;0.5;
HAD_P;2018;500021282;140000159;M9999;;1;0.2;
HAD_P;2018;500021282;140000159;Mcoor;;1;0.2;
HAD_P;2018;500021282;140000159;N2120;;1;0.2;
HAD_P;2018;500021282;140000159;N2210;1;3;3.1;
HAD_P;2018;500021282;140000159;N2510;3;;3;
HAD_P;2018;500021282;140000159;N2710;;1;0.1;
HAD_P;2018;500021282;140000159;N9999;4;7;7.09;
HAD_P;2018;500021282;140000159;NAUT;;1;0.19;
HAD_P;2018;500021282;140000159;Ncoor;;1;0.5;
HAD_P;2018;510002298;750721334;M9999;;2;0.8;
HAD_P;2018;510002298;750721334;Mcoor;;2;0.8;
HAD_P;2018;510002298;750721334;N2120;1;;0.35;
HAD_P;2018;510002298;750721334;N2210;9;1;9.9;
HAD_P;2018;510002298;750721334;N2510;6;6;12.67;
HAD_P;2018;510002298;750721334;N2710;;1;0.8;
HAD_P;2018;510002298;750721334;N3120;1;;1;
HAD_P;2018;510002298;750721334;N9999;19;8;26.72;
HAD_P;2018;510002298;750721334;Ncoor;2;;2;
HAD_P;2018;510017098;510000060;M9999;;1;0.8;
HAD_P;2018;510017098;510000060;Mcoor;;1;0.8;
HAD_P;2018;510017098;510000060;N2120;;1;0.2;
HAD_P;2018;510017098;510000060;N2210;6;2;7.55;
HAD_P;2018;510017098;510000060;N2510;4;3;6.38;
HAD_P;2018;510017098;510000060;N2710;;1;0.3;
HAD_P;2018;510017098;510000060;N3120;;1;0.5;
HAD_P;2018;510017098;510000060;N9999;10;9;15.93;
HAD_P;2018;510017098;510000060;Ncoor;;1;1;
HAD_P;2018;510019979;510019938;M9999;;1;0.6;
HAD_P;2018;510019979;510019938;Mcoor;;1;0.6;
HAD_P;2018;510019979;510019938;N2120;1;;1;
HAD_P;2018;510019979;510019938;N2210;7;1;7.8;
HAD_P;2018;510019979;510019938;N2510;6;;6;
HAD_P;2018;510019979;510019938;N3120;;1;0.5;
HAD_P;2018;510019979;510019938;N9999;14;3;16.2;
HAD_P;2018;510019979;510019938;NAUT;;1;0.9;
HAD_P;2018;510020548;750047367;M3050;;1;0.15;
HAD_P;2018;510020548;750047367;M9999;;2;0.95;
HAD_P;2018;510020548;750047367;Mcoor;;1;0.8;
HAD_P;2018;510020548;750047367;N2510;3;4;6;
HAD_P;2018;510020548;750047367;N2710;;1;0.3;
HAD_P;2018;510020548;750047367;N3120;;1;0.4;
HAD_P;2018;510020548;750047367;N9999;11;7;15.3;
HAD_P;2018;510020548;750047367;NAUT;3;1;3.5;
HAD_P;2018;510020548;750047367;Ncoor;5;;5.1;
HAD_P;2018;520003823;750047367;M3050;;1;0.15;
HAD_P;2018;520003823;750047367;M9999;;2;0.65;
HAD_P;2018;520003823;750047367;Mcoor;;1;0.5;
HAD_P;2018;520003823;750047367;N2510;6;2;5.9;
HAD_P;2018;520003823;750047367;N2710;;1;0.2;
HAD_P;2018;520003823;750047367;N3120;;1;0.7;
HAD_P;2018;520003823;750047367;N9999;15;5;16;
HAD_P;2018;520003823;750047367;NAUT;3;1;3.5;
HAD_P;2018;520003823;750047367;Ncoor;6;0;5.7;
HAD_P;2018;530000173;530000074;M9999;1;0;0.5;
HAD_P;2018;530000173;530000074;MAUT;1;0;0.5;
HAD_P;2018;530000173;530000074;N2120;1;0;0.2;
HAD_P;2018;530000173;530000074;N2210;4;0;3.47;
HAD_P;2018;530000173;530000074;N2510;2;2;3.41;
HAD_P;2018;530000173;530000074;N3120;0;1;1.04;
HAD_P;2018;530000173;530000074;N9999;9;4;10.12;
HAD_P;2018;530000173;530000074;NAUT;1;1;1.25;
HAD_P;2018;530000173;530000074;Ncoor;1;;0.75;
HAD_P;2018;530000264;530000371;M9999;2;2;0.46;
HAD_P;2018;530000264;530000371;MAUT;1;2;0.16;
HAD_P;2018;530000264;530000371;Mcoor;1;0;0.3;
HAD_P;2018;530000264;530000371;N2120;0;1;0.75;
HAD_P;2018;530000264;530000371;N2210;4;2;5.6;
HAD_P;2018;530000264;530000371;N2510;5;2;6.26;
HAD_P;2018;530000264;530000371;N2710;0;1;0.16;
HAD_P;2018;530000264;530000371;N9999;10;6;13.77;
HAD_P;2018;530000264;530000371;NAUT;1;0;1;
HAD_P;2018;540000155;540000080;M9999;1;1;1.53;52
HAD_P;2018;540000155;540000080;MAUT;;;;52
HAD_P;2018;540000155;540000080;Mcoor;1;1;1.53;
HAD_P;2018;540000155;540000080;N2120;;1;0.1;
HAD_P;2018;540000155;540000080;N2210;11;;8.84;71
HAD_P;2018;540000155;540000080;N2410;;;;17
HAD_P;2018;540000155;540000080;N2510;7;4;6.44;
HAD_P;2018;540000155;540000080;N2710;;1;0.2;
HAD_P;2018;540000155;540000080;N9999;20;7;17.28;91
HAD_P;2018;540000155;540000080;NAUT;;1;0.2;3
HAD_P;2018;540000155;540000080;Ncoor;2;;1.5;
HAD_P;2018;540001096;570010181;M3050;1;;0.05;
HAD_P;2018;540001096;570010181;M9999;2;;0.49;
HAD_P;2018;540001096;570010181;Mcoor;1;;0.44;
HAD_P;2018;540001096;570010181;N2120;1;;0.5;
HAD_P;2018;540001096;570010181;N2210;8;;7.2;
HAD_P;2018;540001096;570010181;N9999;9;;7.7;
HAD_P;2018;540001104;570027995;N2210;;3;1.8;
HAD_P;2018;540001104;570027995;N2710;;1;0.19;
HAD_P;2018;540001104;570027995;N3120;;1;0.15;
HAD_P;2018;540001104;570027995;N9999;;7;2.99;
HAD_P;2018;540001104;570027995;NAUT;;1;0.55;
HAD_P;2018;540001104;570027995;Ncoor;;1;0.3;
HAD_P;2018;540010568;540010519;M3050;0;1;0.18;
HAD_P;2018;540010568;540010519;M9999;2;4;4.68;
HAD_P;2018;540010568;540010519;Mcoor;2;3;4.5;
HAD_P;2018;540010568;540010519;N2210;6;1;6.37;
HAD_P;2018;540010568;540010519;N2460;3;;2.95;
HAD_P;2018;540010568;540010519;N2510;13;2;11.97;
HAD_P;2018;540010568;540010519;N2710;2;0;1.49;
HAD_P;2018;540010568;540010519;N3120;1;1;2.73;
HAD_P;2018;540010568;540010519;N9999;62;6;56.24;
HAD_P;2018;540010568;540010519;NAUT;21;2;18.55;
HAD_P;2018;540010568;540010519;Ncoor;16;0;12.18;
HAD_P;2018;540020146;540006707;M3050;;1;0.1;
HAD_P;2018;540020146;540006707;M9999;;5;1.9;
HAD_P;2018;540020146;540006707;Mcoor;;4;1.8;
HAD_P;2018;540020146;540006707;N2120;2;;2;
HAD_P;2018;540020146;540006707;N2210;;;;309
HAD_P;2018;540020146;540006707;N2410;1;;1;153
HAD_P;2018;540020146;540006707;N2460;3;2;3.7;2
HAD_P;2018;540020146;540006707;N2510;6;7;9;
HAD_P;2018;540020146;540006707;N2710;;1;0.2;0
HAD_P;2018;540020146;540006707;N3120;1;;1;
HAD_P;2018;540020146;540006707;N9999;25;12;25.47;489
HAD_P;2018;540020146;540006707;NAUT;8;2;4.57;25
HAD_P;2018;540020146;540006707;Ncoor;4;;4;
HAD_P;2018;550000012;550006795;M9999;1;2;1.48;
HAD_P;2018;550000012;550006795;MAUT;;2;0.48;
HAD_P;2018;550000012;550006795;Mcoor;1;;1;
HAD_P;2018;550000012;550006795;N2120;1;;0.2;
HAD_P;2018;550000012;550006795;N2210;10;2;10.89;
HAD_P;2018;550000012;550006795;N2510;;2;0.42;
HAD_P;2018;550000012;550006795;N9999;15;4;14.21;
HAD_P;2018;550000012;550006795;NAUT;4;;2.7;
HAD_P;2018;550000434;550003354;M9999;;2;0.78;
HAD_P;2018;550000434;550003354;MAUT;;2;0.78;
HAD_P;2018;550000434;550003354;N2210;8;4;9.91;
HAD_P;2018;550000434;550003354;N3120;;2;0.09;
HAD_P;2018;550000434;550003354;N9999;11;7;12.9;
HAD_P;2018;550000434;550003354;NAUT;2;1;2;
HAD_P;2018;550000434;550003354;Ncoor;1;;0.9;
HAD_P;2018;560000192;560000044;M9999;;1;1.18;
HAD_P;2018;560000192;560000044;Mcoor;;1;1.18;
HAD_P;2018;560000192;560000044;N2120;1;;1;
HAD_P;2018;560000192;560000044;N2210;7;;6.53;
HAD_P;2018;560000192;560000044;N2510;5;1;6.5;
HAD_P;2018;560000192;560000044;N2710;;1;0.2;
HAD_P;2018;560000192;560000044;N3120;1;;0.35;
HAD_P;2018;560000192;560000044;N9999;16;2;16.58;
HAD_P;2018;560000192;560000044;NAUT;2;;2;
HAD_P;2018;560008799;560013989;M3050;0;1;0.8;
HAD_P;2018;560008799;560013989;M9999;1;3;3.6;275
HAD_P;2018;560008799;560013989;MAUT;0;0;0;275
HAD_P;2018;560008799;560013989;Mcoor;1;2;2.8;
HAD_P;2018;560008799;560013989;N2120;1;0;1;
HAD_P;2018;560008799;560013989;N2210;35;4;36.07;
HAD_P;2018;560008799;560013989;N2510;17;5;19.51;
HAD_P;2018;560008799;560013989;N2710;0;1;0.4;0
HAD_P;2018;560008799;560013989;N3120;0;1;0.21;
HAD_P;2018;560008799;560013989;N9999;60;15;66.59;0
HAD_P;2018;560008799;560013989;NAUT;0;4;2.4;
HAD_P;2018;560008799;560013989;Ncoor;7;0;7;
HAD_P;2018;560018509;560018459;M3050;0;1;0.1;147
HAD_P;2018;560018509;560018459;M9999;4;7;5.7;407
HAD_P;2018;560018509;560018459;MAUT;0;6;1.6;260
HAD_P;2018;560018509;560018459;Mcoor;4;0;4;
HAD_P;2018;560018509;560018459;N2120;4;0;3.33;
HAD_P;2018;560018509;560018459;N2210;;;;701
HAD_P;2018;560018509;560018459;N2410;;;;271
HAD_P;2018;560018509;560018459;N2460;;;;4
HAD_P;2018;560018509;560018459;N2710;1;3;2.85;9
HAD_P;2018;560018509;560018459;N3120;2;1;2.86;
HAD_P;2018;560018509;560018459;N9999;47;38;60.05;985
HAD_P;2018;560018509;560018459;NAUT;18;6;22.72;
HAD_P;2018;560018509;560018459;Ncoor;22;28;28.29;
HAD_P;2018;560022188;350000626;M3050;;;0.16;
HAD_P;2018;560022188;350000626;M9999;1;1;1.22;
HAD_P;2018;560022188;350000626;Mcoor;1;1;1.06;
HAD_P;2018;560022188;350000626;N2120;;;0.2;
HAD_P;2018;560022188;350000626;N2210;2;1;2.5;
HAD_P;2018;560022188;350000626;N2510;5;3;7.97;
HAD_P;2018;560022188;350000626;N2710;;1;0.05;
HAD_P;2018;560022188;350000626;N3120;;1;0.47;
HAD_P;2018;560022188;350000626;N9999;11;6;14.99;
HAD_P;2018;560022188;350000626;NAUT;3;;2.8;
HAD_P;2018;560022188;350000626;Ncoor;1;;1;
HAD_P;2018;570000091;750050759;M3050;;1;0.2;
HAD_P;2018;570000091;750050759;M9999;0;1;0.2;
HAD_P;2018;570000091;750050759;N2120;1;;1;
HAD_P;2018;570000091;750050759;N2210;13;;13.5;
HAD_P;2018;570000091;750050759;N2710;1;;1;
HAD_P;2018;570000091;750050759;N9999;16;;16.5;
HAD_P;2018;570000091;750050759;NAUT;1;;1;
HAD_P;2018;570000117;570015099;M9999;;1;0.2;
HAD_P;2018;570000117;570015099;Mcoor;;1;0.2;
HAD_P;2018;570000117;570015099;N2210;5;1;5.8;
HAD_P;2018;570000117;570015099;N3120;1;2;0.03;
HAD_P;2018;570000117;570015099;N9999;7;3;6.83;
HAD_P;2018;570000117;570015099;NAUT;1;;1;
HAD_P;2018;570000281;570005165;M9999;1;0;0.51;0
HAD_P;2018;570000281;570005165;MAUT;1;0;0.51;0
HAD_P;2018;570000281;570005165;N2120;0;1;0.87;
HAD_P;2018;570000281;570005165;N2210;9;1;9.3;0
HAD_P;2018;570000281;570005165;N2460;0;0;0.13;0
HAD_P;2018;570000281;570005165;N2510;4;2;5.28;
HAD_P;2018;570000281;570005165;N3120;0;1;0.93;
HAD_P;2018;570000281;570005165;N9999;15;9;21.73;0
HAD_P;2018;570000281;570005165;NAUT;2;4;5.22;0
HAD_P;2018;570000901;570000158;M9999;1;;0.5;119
HAD_P;2018;570000901;570000158;MAUT;;;;119
HAD_P;2018;570000901;570000158;Mcoor;1;;0.5;
HAD_P;2018;570000901;570000158;N2120;;;0.1;
HAD_P;2018;570000901;570000158;N2210;7;6;12;260
HAD_P;2018;570000901;570000158;N2460;;;;1
HAD_P;2018;570000901;570000158;N2470;;;;93
HAD_P;2018;570000901;570000158;N2710;;;;2
HAD_P;2018;570000901;570000158;N9999;8;6;13.45;382
HAD_P;2018;570000901;570000158;NAUT;1;;1.35;26
HAD_P;2018;570001099;570023630;M9999;1;;1;
HAD_P;2018;570001099;570023630;Mcoor;1;;1;
HAD_P;2018;570001099;570023630;N2210;17;2;17.74;
HAD_P;2018;570001099;570023630;N9999;22;3;22.87;
HAD_P;2018;570001099;570023630;NAUT;1;;1;
HAD_P;2018;570001099;570023630;Ncoor;4;1;4.13;
HAD_P;2018;580001899;750721334;M3050;;;;70
HAD_P;2018;580001899;750721334;M9999;;1;0.2;115
HAD_P;2018;580001899;750721334;MAUT;;;;45
HAD_P;2018;580001899;750721334;Mcoor;;1;0.2;
HAD_P;2018;580001899;750721334;N2210;3;;3;143
HAD_P;2018;580001899;750721334;N2410;;;;38
HAD_P;2018;580001899;750721334;N2510;5;;5;
HAD_P;2018;580001899;750721334;N2710;1;;0.4;
HAD_P;2018;580001899;750721334;N3120;1;;0.5;
HAD_P;2018;580001899;750721334;N9999;11;;9.9;181
HAD_P;2018;580001899;750721334;Ncoor;1;;1;
HAD_P;2018;590025128;620001834;M3050;;1;0.2;
HAD_P;2018;590025128;620001834;M9999;1;2;1.25;
HAD_P;2018;590025128;620001834;MAUT;;1;0.05;
HAD_P;2018;590025128;620001834;Mcoor;1;;1;
HAD_P;2018;590025128;620001834;N2120;;1;0.81;
HAD_P;2018;590025128;620001834;N2210;29;7;13.27;
HAD_P;2018;590025128;620001834;N2510;12;2;7.39;
HAD_P;2018;590025128;620001834;N2710;;2;0.7;
HAD_P;2018;590025128;620001834;N3120;;5;1.14;
HAD_P;2018;590025128;620001834;N9999;46;28;29.69;
HAD_P;2018;590025128;620001834;NAUT;2;11;3.38;
HAD_P;2018;590025128;620001834;Ncoor;3;;3;
HAD_P;2018;590025458;590782652;M9999;;1;0.2;
HAD_P;2018;590025458;590782652;Mcoor;;1;0.2;
HAD_P;2018;590025458;590782652;N2120;1;;1;
HAD_P;2018;590025458;590782652;N2210;19;;19.53;
HAD_P;2018;590025458;590782652;N2510;8;;8;
HAD_P;2018;590025458;590782652;N2710;;1;0.39;
HAD_P;2018;590025458;590782652;N3120;;1;0.5;
HAD_P;2018;590025458;590782652;N9999;31;3;33.62;
HAD_P;2018;590025458;590782652;NAUT;2;;2.4;
HAD_P;2018;590025458;590782652;Ncoor;1;1;1.8;
HAD_P;2018;590032108;590024469;M3050;;1;0.5;
HAD_P;2018;590032108;590024469;M9999;1;2;2;
HAD_P;2018;590032108;590024469;Mcoor;1;1;1.5;
HAD_P;2018;590032108;590024469;N2120;1;;1;
HAD_P;2018;590032108;590024469;N2210;26;2;27.8;73
HAD_P;2018;590032108;590024469;N2510;19;3;21.6;
HAD_P;2018;590032108;590024469;N2710;;1;0.4;
HAD_P;2018;590032108;590024469;N3120;;1;0.8;
HAD_P;2018;590032108;590024469;N9999;59;8;65.4;73
HAD_P;2018;590032108;590024469;NAUT;10;1;10.8;
HAD_P;2018;590032108;590024469;Ncoor;3;;3;
HAD_P;2018;590032199;590024469;M3050;;1;0.5;
HAD_P;2018;590032199;590024469;M9999;;2;1.4;
HAD_P;2018;590032199;590024469;Mcoor;;1;0.9;
HAD_P;2018;590032199;590024469;N2120;1;;1;
HAD_P;2018;590032199;590024469;N2210;16;;16;98
HAD_P;2018;590032199;590024469;N2410;;;;24
HAD_P;2018;590032199;590024469;N2510;10;;10;
HAD_P;2018;590032199;590024469;N2710;;1;0.4;
HAD_P;2018;590032199;590024469;N3120;1;;1;
HAD_P;2018;590032199;590024469;N9999;35;2;36.2;122
HAD_P;2018;590032199;590024469;NAUT;5;;5;
HAD_P;2018;590032199;590024469;Ncoor;2;1;2.8;
HAD_P;2018;590035838;590000485;M3050;;1;0.3;
HAD_P;2018;590035838;590000485;M9999;;3;1.3;
HAD_P;2018;590035838;590000485;Mcoor;;2;1;
HAD_P;2018;590035838;590000485;N2120;0;1;0.04;
HAD_P;2018;590035838;590000485;N2210;9;;12.04;
HAD_P;2018;590035838;590000485;N2510;10;2;10.14;
HAD_P;2018;590035838;590000485;N2710;0;1;0.5;
HAD_P;2018;590035838;590000485;N3120;0;1;0.8;
HAD_P;2018;590035838;590000485;N9999;23;8;29.67;
HAD_P;2018;590035838;590000485;NAUT;3;1;3.79;
HAD_P;2018;590035838;590000485;Ncoor;1;2;2.36;
HAD_P;2018;590043469;590024469;M3050;;1;0.5;
HAD_P;2018;590043469;590024469;M9999;;5;1.53;
HAD_P;2018;590043469;590024469;MAUT;;1;0.33;
HAD_P;2018;590043469;590024469;Mcoor;;3;0.7;
HAD_P;2018;590043469;590024469;N2120;1;;1;
HAD_P;2018;590043469;590024469;N2210;27;2;28;84
HAD_P;2018;590043469;590024469;N2410;;;;51
HAD_P;2018;590043469;590024469;N2510;19;2;20.6;
HAD_P;2018;590043469;590024469;N2710;;1;0.5;
HAD_P;2018;590043469;590024469;N3120;1;1;1.4;
HAD_P;2018;590043469;590024469;N9999;57;8;61.9;135
HAD_P;2018;590043469;590024469;NAUT;5;2;6.4;
HAD_P;2018;590043469;590024469;Ncoor;4;;4;
HAD_P;2018;590045407;590780193;M9999;2;;1.35;
HAD_P;2018;590045407;590780193;Mcoor;2;;1.35;
HAD_P;2018;590045407;590780193;N2120;1;0;1;
HAD_P;2018;590045407;590780193;N2210;14;3;16.91;
HAD_P;2018;590045407;590780193;N2460;0;1;0.75;
HAD_P;2018;590045407;590780193;N2510;6;1;6.94;
HAD_P;2018;590045407;590780193;N2710;0;1;0.5;
HAD_P;2018;590045407;590780193;N9999;30;11;38.71;
HAD_P;2018;590045407;590780193;NAUT;9;5;12.61;
HAD_P;2018;590046124;590799995;M3050;;1;0.25;407
HAD_P;2018;590046124;590799995;M9999;;2;1.05;407
HAD_P;2018;590046124;590799995;Mcoor;;1;0.8;
HAD_P;2018;590046124;590799995;N2120;1;;1;
HAD_P;2018;590046124;590799995;N2210;14;;13;
HAD_P;2018;590046124;590799995;N2410;;;;20
HAD_P;2018;590046124;590799995;N2510;8;;8;
HAD_P;2018;590046124;590799995;N2710;;1;0.5;
HAD_P;2018;590046124;590799995;N3120;1;;1;
HAD_P;2018;590046124;590799995;N9999;25;1;24.5;20
HAD_P;2018;590046124;590799995;Ncoor;1;;1;
HAD_P;2018;590048476;590046785;M9999;;1;0.98;
HAD_P;2018;590048476;590046785;Mcoor;;1;0.98;
HAD_P;2018;590048476;590046785;N2120;2;;1.37;
HAD_P;2018;590048476;590046785;N2210;13;16;24.24;
HAD_P;2018;590048476;590046785;N2510;5;9;8.49;
HAD_P;2018;590048476;590046785;N3120;;1;0.23;
HAD_P;2018;590048476;590046785;N9999;26;28;40.34;
HAD_P;2018;590048476;590046785;NAUT;4;1;4.51;
HAD_P;2018;590048476;590046785;Ncoor;2;1;1.5;
HAD_P;2018;590812509;590799995;M3050;;1;0.5;
HAD_P;2018;590812509;590799995;M9999;3;3;4.5;
HAD_P;2018;590812509;590799995;Mcoor;3;2;4;
HAD_P;2018;590812509;590799995;N2120;6;;6;
HAD_P;2018;590812509;590799995;N2210;46;;42;98
HAD_P;2018;590812509;590799995;N2410;;;;51
HAD_P;2018;590812509;590799995;N2510;22;;21;
HAD_P;2018;590812509;590799995;N2710;1;1;1.5;
HAD_P;2018;590812509;590799995;N3120;2;;2;
HAD_P;2018;590812509;590799995;N9999;87;1;82.5;149
HAD_P;2018;590812509;590799995;Ncoor;10;;10;
HAD_P;2018;600000194;600100713;M9999;0;0;0.3;
HAD_P;2018;600000194;600100713;MAUT;0;0;0.3;
HAD_P;2018;600000194;600100713;N2120;0;0;0.75;
HAD_P;2018;600000194;600100713;N2210;12;0;10.86;
HAD_P;2018;600000194;600100713;N2510;9;0;9.01;
HAD_P;2018;600000194;600100713;N2710;0;1;0.38;
HAD_P;2018;600000194;600100713;N9999;21;1;21;
HAD_P;2018;600003008;600113278;M9999;2;2;1.6;0
HAD_P;2018;600003008;600113278;Mcoor;2;2;1.6;
HAD_P;2018;600003008;600113278;N2120;1;1;1;
HAD_P;2018;600003008;600113278;N2210;7;7;7;250
HAD_P;2018;600003008;600113278;N2410;0;0;0;20
HAD_P;2018;600003008;600113278;N2460;0;0;0;2
HAD_P;2018;600003008;600113278;N2510;13;13;13;
HAD_P;2018;600003008;600113278;N2710;2;2;1;0
HAD_P;2018;600003008;600113278;N3120;1;1;1;
HAD_P;2018;600003008;600113278;N9999;54;54;53;272
HAD_P;2018;600003008;600113278;NAUT;23;23;23;
HAD_P;2018;600003008;600113278;Ncoor;7;7;7;
HAD_P;2018;600010102;600100721;M9999;0;1;0.64;
HAD_P;2018;600010102;600100721;MAUT;0;1;0.64;
HAD_P;2018;600010102;600100721;N2120;1;0;0.83;
HAD_P;2018;600010102;600100721;N2210;9;2;10.47;
HAD_P;2018;600010102;600100721;N2510;11;1;11.59;
HAD_P;2018;600010102;600100721;N2710;0;1;0.5;
HAD_P;2018;600010102;600100721;N9999;22;4;24.39;
HAD_P;2018;600010102;600100721;NAUT;1;0;1;
HAD_P;2018;610004269;610787038;M3050;0;0;0;47
HAD_P;2018;610004269;610787038;M9999;0;1;0.2;47
HAD_P;2018;610004269;610787038;Mcoor;0;1;0.2;
HAD_P;2018;610004269;610787038;N2210;16;0;12.67;38
HAD_P;2018;610004269;610787038;N2510;12;0;9.8;
HAD_P;2018;610004269;610787038;N9999;32;0;25.47;38
HAD_P;2018;610004269;610787038;NAUT;3;0;2;0
HAD_P;2018;610004269;610787038;Ncoor;1;0;1;
HAD_P;2018;610005837;610005811;M3050;;;;31
HAD_P;2018;610005837;610005811;M9999;;2;0.33;71
HAD_P;2018;610005837;610005811;MAUT;;;;40
HAD_P;2018;610005837;610005811;Mcoor;;2;0.33;
HAD_P;2018;610005837;610005811;N2120;1;;1;
HAD_P;2018;610005837;610005811;N2210;;1;0.58;47
HAD_P;2018;610005837;610005811;N2410;;;;5
HAD_P;2018;610005837;610005811;N2510;1;6;6.05;
HAD_P;2018;610005837;610005811;N3120;;1;0.13;
HAD_P;2018;610005837;610005811;N9999;4;10;10.5;52
HAD_P;2018;610005837;610005811;NAUT;1;2;1.74;
HAD_P;2018;610005837;610005811;Ncoor;1;;1;
HAD_P;2018;610006256;610006769;M9999;;1;0.13;
HAD_P;2018;610006256;610006769;Mcoor;;1;0.13;
HAD_P;2018;610006256;610006769;N2120;;1;0.33;
HAD_P;2018;610006256;610006769;N2510;;8;5.2;
HAD_P;2018;610006256;610006769;N2710;;1;0.13;
HAD_P;2018;610006256;610006769;N3120;;1;0.28;
HAD_P;2018;610006256;610006769;N9999;;14;7.81;
HAD_P;2018;610006256;610006769;NAUT;;2;1.2;
HAD_P;2018;610006256;610006769;Ncoor;;1;0.67;
HAD_P;2018;610006777;610006769;M9999;;1;0.07;
HAD_P;2018;610006777;610006769;Mcoor;;1;0.07;
HAD_P;2018;610006777;610006769;N2120;;1;0.17;
HAD_P;2018;610006777;610006769;N2510;;8;2.6;
HAD_P;2018;610006777;610006769;N2710;;1;0.07;
HAD_P;2018;610006777;610006769;N3120;;1;0.14;
HAD_P;2018;610006777;610006769;N9999;;14;3.91;
HAD_P;2018;610006777;610006769;NAUT;;2;0.6;
HAD_P;2018;610006777;610006769;Ncoor;;1;0.33;
HAD_P;2018;610007155;610005811;M3050;;;;13
HAD_P;2018;610007155;610005811;M9999;;2;0.17;38
HAD_P;2018;610007155;610005811;MAUT;;;;25
HAD_P;2018;610007155;610005811;Mcoor;;2;0.17;
HAD_P;2018;610007155;610005811;N2120;1;;0.33;
HAD_P;2018;610007155;610005811;N2210;;;;39
HAD_P;2018;610007155;610005811;N2410;;;;3
HAD_P;2018;610007155;610005811;N2510;2;2;3.19;
HAD_P;2018;610007155;610005811;N3120;;1;0.07;
HAD_P;2018;610007155;610005811;N9999;4;5;4.99;42
HAD_P;2018;610007155;610005811;NAUT;1;1;0.63;
HAD_P;2018;610007155;610005811;Ncoor;;1;0.77;
HAD_P;2018;610007312;140000159;M9999;;1;0.2;
HAD_P;2018;610007312;140000159;Mcoor;;1;0.2;
HAD_P;2018;610007312;140000159;N2120;;1;0.2;
HAD_P;2018;610007312;140000159;N2210;4;;4;
HAD_P;2018;610007312;140000159;N2510;3;;3;
HAD_P;2018;610007312;140000159;N2710;;1;0.1;
HAD_P;2018;610007312;140000159;N9999;7;3;7.8;
HAD_P;2018;610007312;140000159;Ncoor;;1;0.5;
HAD_P;2018;620003889;590799995;M3050;;1;0.3;
HAD_P;2018;620003889;590799995;M9999;;3;1.3;
HAD_P;2018;620003889;590799995;Mcoor;;2;1;
HAD_P;2018;620003889;590799995;N2120;3;;3;
HAD_P;2018;620003889;590799995;N2210;22;;19;
HAD_P;2018;620003889;590799995;N2410;;;;22
HAD_P;2018;620003889;590799995;N2510;9;;8;
HAD_P;2018;620003889;590799995;N2710;;1;0.5;
HAD_P;2018;620003889;590799995;N3120;;2;1.3;
HAD_P;2018;620003889;590799995;N9999;40;3;37.8;22
HAD_P;2018;620003889;590799995;Ncoor;6;;6;
HAD_P;2018;620010348;590024469;M3050;;1;0.5;
HAD_P;2018;620010348;590024469;M9999;;3;1.7;
HAD_P;2018;620010348;590024469;Mcoor;;2;1.2;
HAD_P;2018;620010348;590024469;N2120;2;;2;
HAD_P;2018;620010348;590024469;N2210;34;5;37.4;182
HAD_P;2018;620010348;590024469;N2410;;;;87
HAD_P;2018;620010348;590024469;N2510;31;6;34.1;
HAD_P;2018;620010348;590024469;N2710;;2;0.9;
HAD_P;2018;620010348;590024469;N3120;;2;1.2;
HAD_P;2018;620010348;590024469;N9999;78;20;89.5;269
HAD_P;2018;620010348;590024469;NAUT;8;4;10.1;
HAD_P;2018;620010348;590024469;Ncoor;3;1;3.8;
HAD_P;2018;620010389;590799995;M3050;;1;0.5;
HAD_P;2018;620010389;590799995;M9999;;3;1.8;
HAD_P;2018;620010389;590799995;Mcoor;;2;1.3;
HAD_P;2018;620010389;590799995;N2120;2;1;2.5;
HAD_P;2018;620010389;590799995;N2210;33;;30;
HAD_P;2018;620010389;590799995;N2410;;;;35
HAD_P;2018;620010389;590799995;N2510;17;;14;
HAD_P;2018;620010389;590799995;N2710;;1;0.6;
HAD_P;2018;620010389;590799995;N3120;1;;1;
HAD_P;2018;620010389;590799995;N9999;60;2;55.1;35
HAD_P;2018;620010389;590799995;Ncoor;7;;7;
HAD_P;2018;620013649;620013599;M3050;;1;0.67;
HAD_P;2018;620013649;620013599;M9999;;4;2.27;
HAD_P;2018;620013649;620013599;Mcoor;;3;1.6;
HAD_P;2018;620013649;620013599;N2120;1;1;1.9;
HAD_P;2018;620013649;620013599;N2210;25;1;19.71;
HAD_P;2018;620013649;620013599;N2510;16;3;16.66;
HAD_P;2018;620013649;620013599;N2710;;2;0.95;
HAD_P;2018;620013649;620013599;N3120;1;1;1.79;
HAD_P;2018;620013649;620013599;N9999;55;13;56.26;
HAD_P;2018;620013649;620013599;NAUT;9;3;11.71;
HAD_P;2018;620013649;620013599;Ncoor;3;2;3.54;
HAD_P;2018;620105981;620000968;M3050;;1;0.5;
HAD_P;2018;620105981;620000968;M9999;2;1;2.5;
HAD_P;2018;620105981;620000968;Mcoor;2;;2;
