year,specialite,iris,iris_string,type_iris,nb,apl,ap,accessibilite_weight,R,wpop,swpop,pop_gp,iris_label,dept,code_commune,commune_label
2021,5,60881502,060881502,A,0.0,24.35090261122073,0.0,1.0,0.0,2278.4464932549477,256611.18365130038,2278.4464932549477,Thiole,6,06088,Nice
2021,5,60881503,060881503,A,0.0,24.015112306315768,0.0,1.0,0.0,2138.292396634562,254845.29179531542,2138.292396634562,Jeanne d'Arc-Fuon-Cauda,6,06088,Nice
2021,5,60881504,060881504,A,1.0,23.601743955387875,0.3988538290762959,1.0,0.3988538290762959,1982.2416934473613,250718.41539440557,1982.2416934473613,Michel-Ange,6,06088,Nice
2021,5,60881505,060881505,A,0.0,21.810309892284153,0.0,1.0,0.0,2535.248739106398,236071.07577308622,2535.248739106398,Michelet,6,06088,Nice
2021,5,60881506,060881506,A,0.0,22.591642512789466,0.0,1.0,0.0,2301.2660045787948,241567.68368798474,2301.2660045787948,Borriglione-Saint Lambert,6,06088,Nice
2021,5,60881601,060881601,A,0.0,21.886305888082152,0.0,1.0,0.0,1999.314205262068,223067.07460799845,1999.314205262068,Carabacel,6,06088,Nice
2021,5,60881602,060881602,A,0.0,21.91966553428086,0.0,1.0,0.0,2634.8648473534595,237757.81179290652,2634.8648473534595,Acropolis-XVe Corps,6,06088,Nice
2021,5,60881603,060881603,A,2.0,21.524116106021815,0.8760729103693062,1.0,0.8760729103693062,3334.439136389995,228291.50134968848,3334.439136389995,Sainte-Rosalie-Arbre Inférieur,6,06088,Nice
2021,5,60881604,060881604,A,1.5,22.658957644530854,0.660456137715901,1.0,0.660456137715901,2744.1759570238673,227115.76353693206,2744.1759570238673,Cimiez,6,06088,Nice
2021,5,60881605,060881605,A,0.0,24.36910582869666,0.0,1.0,0.0,1599.772133960892,252635.29003674162,1599.772133960892,Caravadossi-George V,6,06088,Nice
2021,5,60881606,060881606,A,2.0,22.031861746654602,0.9049504242486223,1.0,0.9049504242486223,2770.3806682264913,221006.5818423804,2770.3806682264913,Cimiez-Valrose,6,06088,Nice
2021,5,60881701,060881701,A,1.0,24.48237193841324,0.4125987523231231,1.0,0.4125987523231231,1790.4473730399714,242366.22005508604,1790.4473730399714,Promenade du Paillon,6,06088,Nice
2021,5,60881702,060881702,A,2.0,24.644522915090782,0.8130546291606621,1.0,0.8130546291606621,2285.946014201495,245985.93111322093,2285.946014201495,Hôpital Saint-Roch,6,06088,Nice
2021,5,60881703,060881703,A,0.0,24.693725824172397,0.0,1.0,0.0,2019.7527045130757,253735.41414291607,2019.7527045130757,Raimbaldi,6,06088,Nice
2021,5,60881704,060881704,A,0.0,24.80589930453758,0.0,1.0,0.0,2302.7002000847747,248032.5072913206,2302.7002000847747,Desambrois,6,06088,Nice
2021,5,60881705,060881705,A,0.5,24.961065847414662,0.2042437109885834,1.0,0.2042437109885834,1979.4546130957133,244805.57936393374,1979.4546130957133,Sasserno,6,06088,Nice
2021,5,60881801,060881801,C,0.0,21.77973607817921,0.0,1.0,0.0,37.61023603728683,217223.49677502702,37.61023603728683,Gare Nice-Ville,6,06088,Nice
2021,5,60881802,060881802,A,0.0,24.6775053719482,0.0,1.0,0.0,2224.66308825372,253643.29262823996,2224.66308825372,Vernier,6,06088,Nice
2021,5,60881803,060881803,A,0.0,25.161359506606523,0.0,1.0,0.0,2328.314526957364,261554.7852691963,2328.314526957364,Trachel,6,06088,Nice
2021,5,60881804,060881804,A,1.0,24.91069329898383,0.38648687305320856,1.0,0.38648687305320856,3186.5497284567286,258740.99994654348,3186.5497284567286,Clément Roassal,6,06088,Nice
2021,5,60881805,060881805,A,0.0,22.537562839240824,0.0,1.0,0.0,2317.314700010439,241990.40126334468,2317.314700010439,Garnier-Gare de Provence,6,06088,Nice
2021,5,60881901,060881901,A,0.0,24.37425645700933,0.0,1.0,0.0,2724.5803284394324,254543.02563393855,2724.5803284394324,Grosso,6,06088,Nice
2021,5,60881902,060881902,A,1.0,22.597407421228993,0.4238790146388594,1.0,0.4238790146388594,1987.5405273026972,235916.37365015343,1987.5405273026972,Église Russe,6,06088,Nice
2021,5,60881903,060881903,A,0.0,21.572642869624755,0.0,1.0,0.0,2250.8985930162034,230632.67565411754,2250.8985930162034,Parc Impérial,6,06088,Nice
