year,specialite,iris,iris_string,type_iris,nb,apl,ap,accessibilite_weight,R,wpop,swpop,pop_gp,iris_label,dept,code_commune,commune_label
2021,10,60470000,060470000,C,0.0,16.629627654853856,0.0,1.0,0.0,95.63797526338433,573.587422933479,95.63797526338433,Conségudes,6,06047,Conségudes
2021,10,60480101,060480101,A,6.5,49.50109389894209,11.835685134151092,1.0,11.835685134151092,3093.2515842585144,54918.66272485298,3093.2515842585144,Contes Sud-Village-Pointe,6,06048,Contes
2021,10,60480102,060480102,A,2.0,29.090598411270708,6.228823477786302,1.0,6.228823477786302,4946.635469045006,32108.792408912374,4946.635469045006,Contes Nord et Hameaux,6,06048,Contes
2021,10,60490000,060490000,C,0.0,6.2199098617517965,0.0,1.0,0.0,114.47613279648208,2058.3662756586427,114.47613279648208,Courmes,6,06049,Courmes
2021,10,60500000,060500000,C,0.5,16.496475781257274,8.291821187909116,1.0,8.291821187909116,519.0681301259083,6030.038379615385,519.0681301259083,Coursegoules,6,06050,Coursegoules
2021,10,60510000,060510000,C,0.0,10.463465161151845,0.0,1.0,0.0,104.57879127238914,493.4747232374165,104.57879127238914,La Croix-sur-Roudoule,6,06051,La Croix-sur-Roudoule
2021,10,60520000,060520000,C,0.0,109.45840476785398,0.0,1.0,0.0,174.12426857114252,674.5772480157917,174.12426857114252,Cuébris,6,06052,Cuébris
2021,10,60530000,060530000,C,0.0,14.977356864516226,0.0,1.0,0.0,167.58902324204007,396.9765468528611,167.58902324204007,Daluis,6,06053,Daluis
2021,10,60540000,060540000,C,2.0,49.7719061844916,2.7015951587819216,1.0,2.7015951587819216,5192.32901299365,74030.33698438176,5192.32901299365,Drap,6,06054,Drap
2021,10,60550000,060550000,C,0.0,14.235902747945037,0.0,1.0,0.0,164.66567462194288,1701.2178156558466,164.66567462194288,Duranus,6,06055,Duranus
2021,10,60560000,060560000,C,0.0,7.815993473245888,0.0,1.0,0.0,152.37312094960862,336.90864805247406,152.37312094960862,Entraunes,6,06056,Entraunes
2021,10,60570000,060570000,C,4.0,32.81181960341697,16.03628782522104,1.0,16.03628782522104,2721.6666675561933,24943.42857646274,2721.6666675561933,L'Escarène,6,06057,L'Escarène
2021,10,60580000,060580000,C,0.0,9.491163336185581,0.0,1.0,0.0,619.8985818570652,1943.009820390086,619.8985818570652,Escragnolles,6,06058,Escragnolles
2021,10,60590000,060590000,C,2.0,61.35739185954368,2.5349318110897414,1.0,2.5349318110897414,2349.550243976665,78897.58577530416,2349.550243976665,Èze,6,06059,Èze
2021,10,60600000,060600000,C,4.0,69.44164102959816,3.4970096025297646,1.0,3.4970096025297646,2314.6246422604486,114383.44341709465,2314.6246422604486,Falicon,6,06060,Falicon
2021,10,60610000,060610000,C,0.0,12.238513597607149,0.0,1.0,0.0,94.89785346057472,1052.8542605716657,94.89785346057472,Les Ferres,6,06061,Les Ferres
2021,10,60620000,060620000,C,0.0,57.14360755074648,0.0,1.0,0.0,371.0574176731651,1766.408086985096,371.0574176731651,Fontan,6,06062,Fontan
2021,10,60630000,060630000,C,0.0,0.0,0.0,1.0,0.0,92.68368060988372,193.8484363475529,92.68368060988372,Gars,6,06063,Gars
2021,10,60640000,060640000,C,2.5,38.07570400475645,7.4131291156921195,1.0,7.4131291156921195,4435.18384778135,33723.95058799121,4435.18384778135,Gattières,6,06064,Gattières
2021,10,60650101,060650101,A,2.0,52.769952611967994,3.2154502442804276,1.0,3.2154502442804276,4271.312389559153,62199.687386161735,4271.312389559153,Nord,6,06065,La Gaude
2021,10,60650102,060650102,A,0.0,40.91540942040314,0.0,1.0,0.0,3149.6132084721366,58034.33550277703,3149.6132084721366,Sud,6,06065,La Gaude
2021,10,60660000,060660000,C,3.0,51.44526108347255,39.17612484660126,1.0,39.17612484660126,1564.4222095783407,7657.725238897042,1564.4222095783407,Gilette,6,06066,Gilette
2021,10,60670000,060670000,C,0.0,28.360755233093577,0.0,1.0,0.0,1716.7375559321777,19540.196568789957,1716.7375559321777,Gorbio,6,06067,Gorbio
2021,10,60680000,060680000,C,0.0,14.138132887407778,0.0,1.0,0.0,382.33225897436193,11315.15338031941,382.33225897436193,Gourdon,6,06068,Gourdon
2021,10,60690101,060690101,A,3.0,85.8455145639116,4.5146243976062275,1.0,4.5146243976062275,3372.5431957155997,66450.71075216531,3372.5431957155997,Centre Ville Nord,6,06069,Grasse
2021,10,60690102,060690102,A,3.5,78.83092206673876,5.7967191732215095,1.0,5.7967191732215095,3818.08483195987,60378.981548193326,3818.08483195987,Saint-François,6,06069,Grasse
2021,10,60690103,060690103,A,3.0,101.95536100741225,3.63776988996261,1.0,3.63776988996261,3548.6447296456636,82468.10795475672,3548.6447296456636,Centre Ville Sud-Ouest,6,06069,Grasse
2021,10,60690104,060690104,A,0.0,98.65443186878785,0.0,1.0,0.0,3806.850790508508,88548.85434943748,3806.850790508508,Saint-Antoine,6,06069,Grasse
2021,10,60690105,060690105,A,4.0,101.87605109491419,4.718835686040195,1.0,4.718835686040195,2614.4559247681964,84766.67267379668,2614.4559247681964,Saint-Jacques Nord,6,06069,Grasse
2021,10,60690106,060690106,A,0.0,98.53220804859909,0.0,1.0,0.0,2512.001931695051,84610.05389429833,2512.001931695051,Saint-Claude (canton Nord),6,06069,Grasse
2021,10,60690107,060690107,A,2.0,103.60257036416651,2.0371040918905745,1.0,2.0371040918905745,3018.596751030075,98178.5863550969,3018.596751030075,Le Plan,6,06069,Grasse
2021,10,60690108,060690108,A,0.0,95.54424157465502,0.0,1.0,0.0,3235.18765885827,86744.41421298514,3235.18765885827,Saint-Claude (canton Sud),6,06069,Grasse
2021,10,60690109,060690109,A,10.5,102.22223034790177,12.66604404008545,1.0,12.66604404008545,2738.1566510511275,82898.81171082018,2738.1566510511275,Centre Ville Sud-Est,6,06069,Grasse
2021,10,60690110,060690110,A,0.0,91.10182684552504,0.0,1.0,0.0,2272.444957725713,77466.48001303429,2272.444957725713,Saint-Mathieu,6,06069,Grasse
2021,10,60690111,060690111,A,3.0,98.01758282936562,3.8331170722330663,1.0,3.8331170722330663,2194.3786338569116,78265.284974776,2194.3786338569116,Secteur Sauvegardé,6,06069,Grasse
2021,10,60690112,060690112,A,4.0,98.93674358094242,4.165014557208793,1.0,4.165014557208793,2049.184386817449,96038.07970074951,2049.184386817449,Plascassier,6,06069,Grasse
2021,10,60690113,060690113,A,11.0,98.04146498097916,12.573047752278455,1.0,12.573047752278455,3883.537298684926,87488.7315846439,3883.537298684926,Les Aspres,6,06069,Grasse
2021,10,60690114,060690114,A,0.0,79.78925021625699,0.0,1.0,0.0,3708.958437271759,68847.10547250815,3708.958437271759,Saint-Jacques Sud,6,06069,Grasse
2021,10,60690115,060690115,A,1.0,26.994689416763254,10.188636583648563,1.0,10.188636583648563,2022.55432740051,9814.855911191002,2022.55432740051,Roquevignon-La Marbrière,6,06069,Grasse
2021,10,60690116,060690116,A,0.0,69.78260550517645,0.0,1.0,0.0,2261.3856358530347,56657.91958548039,2261.3856358530347,Magagnosc,6,06069,Grasse
2021,10,60690117,060690117,A,0.0,69.84511928831705,0.0,1.0,0.0,2129.821877045368,55064.10125437923,2129.821877045368,Saint-Jean-Saint-Christophe,6,06069,Grasse
2021,10,60700000,060700000,C,0.0,9.287984034040843,0.0,1.0,0.0,619.6922190439191,2397.645920506721,619.6922190439191,Gréolières,6,06070,Gréolières
2021,10,60710000,060710000,C,1.0,109.52710793731161,82.6974201608574,1.0,82.6974201608574,677.5281669881703,1209.2275648440639,677.5281669881703,Guillaumes,6,06071,Guillaumes
2021,10,60720000,060720000,C,0.0,0.0,0.0,1.0,0.0,165.5366372441739,165.5366372441739,165.5366372441739,Ilonse,6,06072,Ilonse
2021,10,60730000,060730000,C,1.0,191.45792441734892,117.54571025353474,1.0,117.54571025353474,671.8654414161044,850.7328747625895,671.8654414161044,Isola,6,06073,Isola
2021,10,60740000,060740000,C,1.0,94.09803492882602,32.66089452170896,1.0,32.66089452170896,1266.5721615487216,3061.7654986005437,1266.5721615487216,Lantosque,6,06074,Lantosque
