IRIS1,IRIS2,TIME
60270105,60881303,21.983334
60881308,60881303,18.733334
60880202,60881303,18.6
60882601,60881303,15.383333
60330101,60881303,19.4
60180101,60881303,29.466667
60880205,60881303,16.2
60040105,60881303,28.466667
60880605,60881303,11.116667
60881105,60881303,8.216666
60330105,60881303,24.216667
60883101,60881303,15.366667
60640000,60881303,25.666666
60270104,60881303,22.15
60600000,60881303,15.133333
60880204,60881303,15.633333
60881703,60881303,10.75
60881306,60881303,7.3
60881102,60881303,4.133333
60040118,60881303,29.866667
61040103,60881303,26.6
60881606,60881303,8.933333
60880305,60881303,16.0
60883001,60881303,18.7
60882704,60881303,20.733334
61610106,60881303,24.016666
60040110,60881303,30.0
60883002,60881303,16.95
60882402,60881303,13.6
60881302,60881303,5.9166665
60882203,60881303,14.65
60883201,60881303,22.633333
60910000,60881303,29.8
60882701,60881303,17.05
60881605,60881303,9.533334
60882705,60881303,18.95
60883801,60881303,9.4
60882801,60881303,16.516666
60880404,60881303,17.716667
60882202,60881303,13.8
60881002,60881303,8.75
61570105,60881303,26.333334
60882803,60881303,18.85
61230104,60881303,18.883333
60830202,60881303,28.616667
60040113,60881303,28.666666
60340000,60881303,26.016666
60880506,60881303,13.283334
60881505,60881303,7.2166667
60270101,60881303,20.233334
60883501,60881303,21.75
60270106,60881303,21.333334
61610107,60881303,21.95
60880905,60881303,12.983334
60040102,60881303,25.383333
60881805,60881303,7.8333335
60881402,60881303,5.9666667
60830103,60881303,29.783333
60881901,60881303,10.966666
60881504,60881303,5.9333334
60880601,60881303,13.916667
60881903,60881303,10.383333
60880903,60881303,13.166667
60880508,60881303,12.816667
60140000,60881303,28.333334
60880902,60881303,10.933333
61550102,60881303,29.516666
60270116,60881303,20.616667
60880904,60881303,11.083333
60881801,60881303,12.483334
60882101,60881303,15.383333
60881503,60881303,7.5333333
61260000,60881303,23.933332
60040119,60881303,26.816668
60270108,60881303,23.316668
60881004,60881303,8.8
60883402,60881303,19.166666
60880505,60881303,13.516666
60590000,60881303,18.9
60883601,60881303,17.033333
60880507,60881303,13.566667
60881501,60881303,8.916667
60882901,60881303,16.716667
60040120,60881303,29.633333
60040101,60881303,23.05
60880504,60881303,14.583333
60180103,60881303,27.05
60460000,60881303,22.75
60880503,60881303,14.183333
60883301,60881303,19.516666
60882903,60881303,14.383333
60120104,60881303,23.25
60881403,60881303,7.766667
60880509,60881303,11.7
60882904,60881303,17.15
60480102,60881303,27.466667
60270107,60881303,20.733334
60440103,60881303,28.05
60881401,60881303,5.75
60882805,60881303,21.233334
60270117,60881303,22.8
61610103,60881303,21.05
60040112,60881303,29.2
60881804,60881303,9.983334
60882905,60881303,17.183332
60883202,60881303,21.083334
60570000,60881303,27.166666
60040104,60881303,24.0
60880501,60881303,15.366667
60830206,60881303,27.633333
60882902,60881303,15.9
60882102,60881303,15.35
60881902,60881303,10.633333
60881803,60881303,10.816667
60881404,60881303,10.183333
60883403,60881303,20.15
61280000,60881303,27.8
60830102,60881303,29.733334
60881802,60881303,14.183333
61610101,60881303,25.483334
60881502,60881303,8.083333
60881003,60881303,8.416667
60270110,60881303,23.7
60880502,60881303,14.866667
60882804,60881303,18.033333
60882002,60881303,13.466666
60882001,60881303,14.083333
60120103,60881303,20.65
61490104,60881303,20.65
60270109,60881303,20.55
60480101,60881303,23.633333
60883401,60881303,21.183332
60881001,60881303,11.516666
61590103,60881303,21.083334
60540000,60881304,13.083333
60882302,60881304,11.8
60882201,60881304,16.183332
60881202,60881304,2.35
60880503,60881304,12.783334
60882805,60881304,20.233334
60180103,60881304,25.65
60270114,60881304,22.616667
60882001,60881304,12.833333
60120101,60881304,20.783333
60040120,60881304,28.233334
60882906,60881304,17.466667
61230106,60881304,16.283333
60480101,60881304,22.216667
60881305,60881304,1.2
60040108,60881304,28.266666
60040107,60881304,26.65
60881606,60881304,9.483334
60882701,60881304,16.066668
60880904,60881304,9.683333
60881103,60881304,4.3333335
60880905,60881304,11.566667
60881805,60881304,7.016667
60270105,60881304,20.583334
60882903,60881304,12.983334
60120103,60881304,19.25
60110000,60881304,27.4
60880304,60881304,14.716666
60040112,60881304,27.8
60140000,60881304,26.916666
60881308,60881304,16.883333
61040104,60881304,25.483334
60880902,60881304,9.533334
60880602,60881304,10.816667
61610107,60881304,20.533333
61490102,60881304,17.116667
61610105,60881304,17.916666
60882502,60881304,13.816667
60882501,60881304,16.683332
60120102,60881304,26.466667
60882905,60881304,16.2
60330104,60881304,22.55
60881602,60881304,10.066667
60882504,60881304,11.883333
60880702,60881304,11.1
60881804,60881304,9.166667
60882801,60881304,15.516666
60881002,60881304,9.316667
61610106,60881304,22.616667
60883102,60881304,12.766666
60440103,60881304,26.633333
60883201,60881304,21.233334
60590000,60881304,17.5
60881701,60881304,13.766666
60440101,60881304,24.733334
60830101,60881304,29.816668
60880202,60881304,17.6
60850105,60881304,29.383333
60882704,60881304,19.75
60881203,60881304,4.5333333
60881704,60881304,10.166667
60883001,60881304,17.3
60880305,60881304,15.0
60882002,60881304,12.216666
60040118,60881304,28.466667
61520103,60881304,29.25
60880206,60881304,17.066668
60270117,60881304,21.4
60310000,60881304,13.016666
61550102,60881304,28.1
60881307,60881304,5.3333335
60881102,60881304,4.7
60040126,60881304,28.966667
60881306,60881304,5.383333
60881902,60881304,9.4
60880508,60881304,11.416667
60880401,60881304,24.283333
60880103,60881304,20.95
60881003,60881304,7.8333335
60882705,60881304,17.966667
60880502,60881304,13.466666
60881502,60881304,7.0833335
60320000,60881304,19.916666
61140000,60881304,10.25
60882203,60881304,13.4
60270110,60881304,22.3
60883801,60881304,8.316667
60882902,60881304,14.483334
60910000,60881304,28.4
61050102,60881304,28.45
60190000,60881304,21.933332
60040105,60881304,27.066668
60882804,60881304,17.033333
60270109,60881304,19.15
60040110,60881304,28.583334
61490104,60881304,19.25
60881803,60881304,10.016666
60570000,60881304,25.75
60881703,60881304,9.75
60882202,60881304,12.55
60881505,60881304,6.8
60040122,60881304,27.966667
60881504,60881304,4.95
60881605,60881304,8.533334
60460000,60881304,20.883333
61230108,60881304,18.583334
60920000,60881304,25.866667
60882301,60881304,11.4
60882601,60881304,14.383333
60881601,60881304,12.883333
60270103,60881304,16.816668
60883601,60881304,15.166667
61590101,60881304,23.033333
60880603,60881304,13.05
60881201,60881304,2.8
60330101,60881304,18.0
61130000,60881304,25.2
60883402,60881304,20.083334
60880701,60881304,11.233334
61550101,60881304,25.633333
60881403,60881304,6.516667
60882101,60881304,14.383333
60881101,60881304,5.1
60270107,60881304,19.333334
60881402,60881304,4.9666667
60270104,60881304,20.75
60882603,60881304,13.0
60883501,60881304,22.333334
60270116,60881304,19.216667
60881301,60881304,3.5666666
60270106,60881304,19.933332
60640000,60881304,24.266666
60880901,60881304,8.283334
60040119,60881304,25.416666
60270101,60881304,18.833334
61550104,60881304,28.716667
60270113,60881304,20.783333
61550107,60881304,29.316668
60330105,60881304,22.8
61570105,60881304,24.933332
60881801,60881304,11.483334
60880402,60881304,19.8
60880509,60881304,11.1
61490103,60881304,13.35
60830202,60881304,27.216667
60180101,60881304,28.066668
60883202,60881304,19.683332
61230103,60881304,14.166667
60880302,60881304,12.716666
60882904,60881304,15.75
60060000,60881304,19.583334
60480102,60881304,26.066668
60881204,60881304,6.7166667
61470000,60881304,23.283333
61260000,60881304,22.516666
60882103,60881304,15.6
60883101,60881304,13.95
60120104,60881304,21.833334
60040113,60881304,27.266666
60040117,60881304,26.416666
60881705,60881304,10.55
60880506,60881304,11.883333
60881105,60881304,7.633333
60830205,60881304,28.866667
60040102,60881304,23.966667
61170000,60881304,28.2
61610104,60881304,17.683332
60390000,60881304,29.5
60883301,60881304,18.116667
60880507,60881304,12.15
60880504,60881304,15.033334
60881506,60881304,6.016667
61230102,60881304,17.05
60880601,60881304,12.916667
61500000,60881304,13.7
60830104,60881304,29.583334
60600000,60881304,14.05
60881005,60881304,9.55
60881104,60881304,4.2833333
60882304,60881304,11.25
60881004,60881304,8.216666
60880101,60881304,19.516666
60880505,60881304,14.1
60882802,60881304,16.85
60040109,60881304,24.55
60881501,60881304,7.9166665
60882901,60881304,15.316667
60270115,60881304,22.9
61040103,60881304,25.2
61590102,60881304,25.35
60881903,60881304,9.133333
61230105,60881304,14.1
60883403,60881304,18.283333
60880301,60881304,13.433333
60880201,60881304,13.166667
60040106,60881304,25.033333
61230111,60881304,18.983334
60880102,60881304,19.866667
61230107,60881304,16.666666
61570106,60881304,28.05
61280000,60881304,26.383333
60883602,60881304,16.433332
60040104,60881304,22.583334
60300107,60881304,29.416666
60830102,60881304,28.316668
61610102,60881304,21.95
60880404,60881304,16.316668
60882401,60881304,13.65
60881603,60881304,12.133333
60882702,60881304,14.833333
60830206,60881304,26.233334
61490101,60881304,14.716666
60650101,60881304,29.95
60882102,60881304,14.366667
60881604,60881304,11.033334
60040116,60881304,25.466667
60882503,60881304,13.266666
60881401,60881304,4.4
60040114,60881304,28.633333
61610101,60881304,24.083334
60440102,60881304,24.116667
61420000,60881304,28.116667
61230110,60881304,20.7
60881303,60881304,5.65
60881001,60881304,10.933333
60883401,60881304,20.183332
60880903,60881304,11.766666
60883003,60881304,16.383333
60880604,60881304,11.416667
60300112,60881304,29.016666
60120105,60881304,20.85
61610103,60881304,19.65
60330102,60881304,20.15
60040121,60881304,29.7
61550106,60881304,28.85
60040111,60881304,29.066668
60270102,60881304,19.433332
60340000,60881304,24.766666
60330103,60881304,18.6
60270112,60881304,26.966667
60882104,60881304,17.033333
60883701,60881304,9.533334
60881901,60881304,9.733334
60881702,60881304,13.183333
60880303,60881304,14.066667
60881404,60881304,8.933333
60881802,60881304,12.933333
60883002,60881304,15.95
60880501,60881304,14.366667
61590103,60881304,19.683332
60880204,60881304,14.633333
60882602,60881304,16.4
60300108,60881304,29.816668
60880605,60881304,11.783334
60880403,60881304,20.983334
60881304,60881304,0.0
60880203,60881304,16.35
60830103,60881304,28.383333
60882803,60881304,17.85
60270111,60881304,23.2
60882402,60881304,12.35
61230104,60881304,17.483334
60882703,60881304,15.266666
60880205,60881304,15.2
61230101,60881304,14.783334
60040101,60881304,21.633333
60881309,60881304,2.0666666
60882303,60881304,10.75
60880801,60881304,19.6
60270108,60881304,21.9
61230109,60881304,17.75
60881503,60881304,6.5333333
60881302,60881304,3.85
61420000,60881305,28.9
60040126,60881305,29.75
60881503,60881305,6.7833333
60881203,60881305,5.3
60881001,60881305,11.716666
60880903,60881305,12.55
60882503,60881305,13.183333
60330102,60881305,20.916666
60881102,60881305,4.616667
60881002,60881305,9.683333
60880206,60881305,17.316668
60883001,60881305,18.666666
60120104,60881305,22.616667
60040118,60881305,29.25
60880305,60881305,15.233334
60881404,60881305,8.85
60882002,60881305,12.133333
60880702,60881305,11.866667
61490102,60881305,17.9
60881304,60881305,1.0666667
60881303,60881305,5.883333
61550102,60881305,28.883333
60270112,60881305,27.75
60883401,60881305,20.433332
61610107,60881305,21.316668
60882303,60881305,10.65
60600000,60881305,14.816667
60883102,60881305,13.55
60880604,60881305,12.2
60882701,60881305,16.3
61050102,60881305,29.216667
61570106,60881305,28.833334
60882001,60881305,12.75
60830206,60881305,27.016666
61140000,60881305,11.033334
60882203,60881305,13.316667
61230107,60881305,17.45
60881606,60881305,9.85
60880502,60881305,14.433333
60882401,60881305,13.55
60881603,60881305,13.05
60882703,60881305,15.5
60880801,60881305,20.366667
60270110,60881305,23.066668
60881502,60881305,7.3166666
60480101,60881305,23.0
60882902,60881305,15.266666
60881306,60881305,5.3
60883403,60881305,19.066668
60881902,60881305,9.3
60881302,60881305,4.0833335
61590103,60881305,20.45
60881103,60881305,5.116667
60830102,60881305,29.1
60570000,60881305,26.533333
60540000,60881305,13.866667
60883202,60881305,20.466667
60881202,60881305,3.1166666
60882804,60881305,17.266666
60880301,60881305,13.666667
60040101,60881305,22.416666
60881802,60881305,12.85
60040110,60881305,29.366667
61230111,60881305,19.766666
60882302,60881305,11.7
60190000,60881305,22.7
60882704,60881305,19.983334
60881703,60881305,9.983334
60883501,60881305,23.116667
60881505,60881305,7.05
61610106,60881305,23.4
60880101,60881305,19.416666
61590101,60881305,23.266666
60270103,60881305,17.6
60881501,60881305,8.15
60040109,60881305,25.316668
60881602,60881305,10.3
60882501,60881305,16.6
60882301,60881305,11.316667
60330104,60881305,23.333334
60340000,60881305,25.55
60920000,60881305,26.633333
61230108,60881305,19.366667
60882901,60881305,16.1
60460000,60881305,21.666666
60883301,60881305,18.9
60881104,60881305,5.0666666
61130000,60881305,25.966667
60330101,60881305,18.766666
60881805,60881305,6.9333334
60880505,60881305,12.883333
60310000,60881305,13.8
60270108,60881305,22.683332
60880504,60881305,13.95
60120101,60881305,21.55
61230104,60881305,18.266666
60880503,60881305,13.566667
60040120,60881305,29.0
61230106,60881305,17.066668
60040122,60881305,28.75
60883402,60881305,18.4
60882402,60881305,12.266666
60881305,60881305,0.0
60270113,60881305,21.55
60270115,60881305,23.683332
60882304,60881305,11.15
61040103,60881305,25.983334
60880603,60881305,13.833333
60270102,60881305,20.216667
60040119,60881305,26.183332
61230105,60881305,14.883333
60881403,60881305,6.4333334
60881702,60881305,13.416667
60640000,60881305,25.05
60881301,60881305,3.4833333
60040114,60881305,29.416666
60882805,60881305,20.466667
60830205,60881305,29.65
60882903,60881305,13.75
61040104,60881305,26.266666
60040102,60881305,24.75
60883101,60881305,14.733334
60180103,60881305,26.433332
60883002,60881305,16.183332
60881903,60881305,9.05
60880304,60881305,14.95
60270104,60881305,21.533333
60880508,60881305,12.2
60881605,60881305,8.766666
60880204,60881305,14.883333
60330103,60881305,19.366667
60040113,60881305,28.05
60270101,60881305,19.6
61500000,60881305,14.466666
60882904,60881305,16.533333
60880302,60881305,12.95
61610105,60881305,18.683332
60270107,60881305,20.116667
60140000,60881305,27.7
61490103,60881305,14.133333
61470000,60881305,24.066668
60882602,60881305,16.316668
60881701,60881305,14.0
60480102,60881305,26.833334
60040106,60881305,25.816668
61260000,60881305,23.3
60880509,60881305,11.083333
60330105,60881305,23.583334
61610104,60881305,18.466667
61170000,60881305,28.983334
60881105,60881305,8.416667
60880303,60881305,14.3
60880102,60881305,20.116667
60883201,60881305,22.0
60882702,60881305,15.083333
61230102,60881305,17.833334
60440102,60881305,24.883333
60881804,60881305,9.083333
61550101,60881305,26.416666
60270117,60881305,22.183332
60881308,60881305,17.05
60040117,60881305,27.183332
60881309,60881305,2.7166667
60881803,60881305,9.933333
60270114,60881305,23.383333
61280000,60881305,27.166666
60882906,60881305,18.25
61610101,60881305,24.866667
60882803,60881305,18.083334
60881705,60881305,10.8
60830103,60881305,29.166666
60882502,60881305,13.733334
60881704,60881305,10.4
61610103,60881305,20.416666
60880402,60881305,20.033333
60882905,60881305,16.433332
60882801,60881305,15.75
60300112,60881305,29.8
60270111,60881305,23.983334
60120105,60881305,21.616667
60881005,60881305,10.333333
60882601,60881305,14.633333
60882102,60881305,14.6
60882504,60881305,11.783334
60880202,60881305,17.833334
60881401,60881305,4.633333
60040116,60881305,26.25
60881307,60881305,5.983333
60880506,60881305,12.666667
60040107,60881305,27.433332
60881402,60881305,5.2
60270106,60881305,20.7
60880902,60881305,10.316667
60120102,60881305,27.25
60830202,60881305,27.983334
60440103,60881305,27.416666
61230109,60881305,18.516666
60881506,60881305,6.266667
60882201,60881305,16.1
60882202,60881305,12.466666
60881801,60881305,11.716666
60880905,60881305,12.35
61590102,60881305,25.583334
60880602,60881305,11.583333
60590000,60881305,18.283333
60881604,60881305,11.283334
60882603,60881305,12.916667
60880901,60881305,9.05
60270105,60881305,21.366667
60880904,60881305,10.466666
61550106,60881305,29.633333
60110000,60881305,28.183332
60040104,60881305,23.366667
60880601,60881305,13.15
60040112,60881305,28.583334
60120103,60881305,20.033333
60880507,60881305,12.933333
60881004,60881305,9.0
60880203,60881305,16.583334
60883003,60881305,16.616667
60270116,60881305,20.0
60440101,60881305,25.5
60882103,60881305,15.833333
60320000,60881305,20.683332
60880403,60881305,21.216667
61550104,60881305,29.5
60910000,60881305,29.166666
60881504,60881305,5.1833334
60880401,60881305,24.533333
61230103,60881305,14.95
60881003,60881305,8.616667
60883801,60881305,9.083333
61230101,60881305,15.566667
60881204,60881305,7.483333
60883602,60881305,17.216667
61230110,60881305,21.483334
60060000,60881305,20.35
60880205,60881305,15.433333
60880605,60881305,10.5
60881201,60881305,3.5833333
60040108,60881305,29.05
60881601,60881305,13.116667
60040105,60881305,27.833334
60270109,60881305,19.933332
60883601,60881305,15.95
61610102,60881305,22.733334
60883701,60881305,10.316667
60880501,60881305,14.616667
60880103,60881305,21.183332
61490101,60881305,15.483334
60882802,60881305,17.633333
60881901,60881305,9.633333
60881101,60881305,5.3166666
60882104,60881305,17.283333
60882101,60881305,14.633333
60880701,60881305,12.016666
61490104,60881305,20.033333
60882705,60881305,18.2
61570105,60881305,25.7
60880201,60881305,13.4
60040111,60881305,29.833334
60180101,60881305,28.85
60880404,60881305,17.133333
60883601,60881306,16.0
60882901,60881306,17.8
60270115,60881306,27.883333
60883301,60881306,23.1
60882201,60881306,13.983334
60270103,60881306,21.8
60881104,60881306,9.266666
60882904,60881306,16.083334
60880503,60881306,16.95
60881004,60881306,10.2
61230108,60881306,23.566668
60270107,60881306,24.316668
60883402,60881306,16.566668
60880101,60881306,17.316668
60881305,60881306,5.2
60880603,60881306,15.033334
60881805,60881306,4.8166666
60880505,60881306,16.616667
60882304,60881306,9.05
61230106,60881306,21.183332
60270114,60881306,27.6
60882501,60881306,14.483334
60440101,60881306,29.716667
60880601,60881306,13.466666
60881501,60881306,7.9
60270113,60881306,23.883333
60882802,60881306,15.883333
60040109,60881306,29.533333
60120101,60881306,25.75
60881201,60881306,7.7833333
60882906,60881306,17.633333
60880904,60881306,14.666667
60880605,60881306,16.716667
60330101,60881306,22.966667
60881502,60881306,7.0666666
61610105,60881306,22.9
60270108,60881306,26.0
60882302,60881306,9.6
60640000,60881306,29.25
60882001,60881306,10.633333
60881901,60881306,7.5333333
60880204,60881306,15.183333
60883002,60881306,14.35
60882504,60881306,9.666667
60880303,60881306,14.616667
60330103,60881306,23.566668
60882104,60881306,15.45
60883202,60881306,19.133333
60881202,60881306,7.3333335
60880203,60881306,16.9
61590103,60881306,24.833334
60883201,60881306,21.0
60883102,60881306,17.75
61230101,60881306,19.766666
60882303,60881306,8.55
60880501,60881306,14.916667
60881606,60881306,10.133333
60040101,60881306,26.616667
60882905,60881306,14.6
60881802,60881306,10.733334
60881503,60881306,7.3
60881302,60881306,4.3
60880801,60881306,23.133333
60881304,60881306,5.766667
60882703,60881306,13.666667
60880403,60881306,21.533333
60881404,60881306,3.9166667
60480101,60881306,27.2
60880205,60881306,15.75
61230103,60881306,19.15
60882701,60881306,14.466666
60881005,60881306,13.916667
60270112,60881306,29.65
60882602,60881306,14.2
60882805,60881306,18.633333
60310000,60881306,18.0
60270105,60881306,25.566668
60590000,60881306,22.483334
61610106,60881306,27.6
60600000,60881306,19.033333
60880602,60881306,13.716666
60881506,60881306,6.5333333
60881602,60881306,10.616667
61230109,60881306,22.733334
60880504,60881306,16.166666
60880902,60881306,14.516666
60330104,60881306,27.533333
60120103,60881306,24.233334
60881803,60881306,7.8166666
61230102,60881306,19.733334
60882801,60881306,13.933333
60880304,60881306,15.25
60882903,60881306,17.966667
60881103,60881306,9.316667
60882502,60881306,11.616667
60270111,60881306,26.983334
60881702,60881306,13.733334
60880702,60881306,16.083334
60340000,60881306,26.9
60882402,60881306,10.15
60882803,60881306,16.25
61610107,60881306,25.516666
60881804,60881306,6.9666667
61490102,60881306,22.1
60270102,60881306,24.416666
60881002,60881306,9.95
60881309,60881306,4.05
60881308,60881306,12.25
61230104,60881306,21.866667
60880905,60881306,16.55
60881204,60881306,9.916667
60883701,60881306,9.416667
60040102,60881306,28.95
60881307,60881306,7.3
60883003,60881306,14.8
60881102,60881306,6.7
60880201,60881306,13.716666
61230105,60881306,19.083334
60881001,60881306,12.916667
60883401,60881306,18.6
60882503,60881306,11.066667
60882603,60881306,10.8
60880701,60881306,16.216667
60881505,60881306,7.3166666
60881703,60881306,9.733334
60881701,60881306,14.316667
60881401,60881306,3.5333333
60881903,60881306,6.9333334
60882702,60881306,13.25
60881605,60881306,9.083333
60320000,60881306,24.9
60881402,60881306,3.35
60880508,60881306,16.4
60270104,60881306,25.733334
61230107,60881306,21.65
60883403,60881306,17.95
60883602,60881306,16.016666
60883501,60881306,22.866667
60883101,60881306,18.933332
60883001,60881306,16.833334
60882202,60881306,10.35
60880506,60881306,17.85
60880206,60881306,17.616667
60440102,60881306,29.083334
60880604,60881306,17.7
60190000,60881306,26.916666
60880401,60881306,24.833334
60882102,60881306,12.766666
60881902,60881306,7.2
60880103,60881306,21.3
60882704,60881306,18.15
60270117,60881306,26.383333
60881203,60881306,7.733333
60880903,60881306,16.75
60882804,60881306,15.433333
61490101,60881306,19.7
61610103,60881306,24.633333
60270106,60881306,24.916666
60881704,60881306,10.716666
61610101,60881306,29.066668
60882902,60881306,18.633333
60330102,60881306,25.116667
60880305,60881306,15.55
60880202,60881306,18.15
60880301,60881306,13.983334
61230110,60881306,25.683332
60120105,60881306,25.833334
61490104,60881306,24.233334
60882002,60881306,10.016666
60270109,60881306,21.833334
60881303,60881306,6.1
60881306,60881306,0.0
60540000,60881306,18.066668
60120104,60881306,26.816668
60270116,60881306,23.066668
60882401,60881306,11.433333
60880509,60881306,15.283334
60880502,60881306,14.733334
60882601,60881306,12.8
60882705,60881306,16.366667
60880302,60881306,13.266666
61610104,60881306,22.666666
61490103,60881306,18.333334
61610102,60881306,26.933332
60880402,60881306,20.35
60060000,60881306,21.7
61230111,60881306,23.883333
60881801,60881306,12.033334
60881101,60881306,5.55
60882101,60881306,12.8
60460000,60881306,23.016666
61260000,60881306,27.5
61590101,60881306,23.583334
60881601,60881306,13.433333
60883801,60881306,13.3
60881403,60881306,4.3166666
60882103,60881306,14.0
60881603,60881306,13.35
61570105,60881306,29.916666
60882203,60881306,11.2
60880507,60881306,17.5
60880102,60881306,20.133333
60881604,60881306,11.583333
60882301,60881306,9.2
60881301,60881306,2.7666667
60881105,60881306,11.983334
60270110,60881306,25.966667
60880901,60881306,13.266666
60270101,60881306,23.816668
60881705,60881306,11.1
61140000,60881306,15.233334
61500000,60881306,18.683332
60881003,60881306,10.616667
60881504,60881306,5.45
61590102,60881306,25.9
60330105,60881306,27.783333
60880404,60881306,17.45
61470000,60881306,28.416666
60040104,60881306,27.566668
60882702,60881307,17.283333
61490101,60881307,18.5
60882102,60881307,16.816668
60880204,60881307,17.483334
60040102,60881307,27.766666
60880404,60881307,19.75
61230110,60881307,24.5
60882905,60881307,18.65
61590103,60881307,23.466667
60040101,60881307,25.433332
60881604,60881307,13.883333
60880203,60881307,19.2
60882104,60881307,19.483334
60881304,60881307,4.5833335
60882303,60881307,12.583333
60270108,60881307,25.7
60882602,60881307,18.233334
60881901,60881307,11.566667
61230107,60881307,20.466667
61590102,60881307,28.2
60881404,60881307,10.766666
60883602,60881307,17.216667
60330103,60881307,22.383333
60880201,60881307,16.0
60880403,60881307,23.833334
60883002,60881307,18.4
60882401,60881307,15.483334
60883003,60881307,18.833334
60881302,60881307,6.6833334
60881802,60881307,14.783334
60270111,60881307,27.0
60880303,60881307,16.916666
60880205,60881307,18.033333
60881603,60881307,15.65
60880301,60881307,16.283333
61230111,60881307,22.783333
60883403,60881307,19.066668
60881204,60881307,8.316667
60040106,60881307,28.833334
61500000,60881307,17.483334
61230104,60881307,21.283333
61040103,60881307,29.0
60881504,60881307,7.7833333
60880601,60881307,15.766666
61170000,60881307,28.983334
60881105,60881307,11.433333
60882304,60881307,13.083333
61230109,60881307,21.533333
61610104,60881307,21.483334
61570105,60881307,28.733334
60880101,60881307,21.35
60881004,60881307,12.016666
61260000,60881307,26.316668
60881805,60881307,8.866667
60040109,60881307,28.333334
60480102,60881307,29.85
60882103,60881307,18.033333
60880507,60881307,15.95
60882802,60881307,19.933332
60880605,60881307,15.566667
60060000,60881307,20.35
60882901,60881307,19.116667
60883301,60881307,21.916666
60880302,60881307,15.55
60882904,60881307,19.55
60880102,60881307,24.166666
60881104,60881307,8.083333
61470000,60881307,27.066668
60880505,60881307,17.9
60880604,60881307,16.466667
60040104,60881307,26.383333
60881705,60881307,13.4
60881702,60881307,16.016666
60880903,60881307,15.566667
60882803,60881307,20.3
60882402,60881307,14.183333
60340000,60881307,25.55
61610101,60881307,27.883333
60330102,60881307,23.933332
61230102,60881307,20.85
60270102,60881307,23.233334
60120105,60881307,24.633333
60440102,60881307,27.9
60881303,60881307,8.483334
60881309,60881307,2.8166666
61610103,60881307,23.433332
60040116,60881307,29.266666
60310000,60881307,16.816668
61230105,60881307,17.9
60881001,60881307,14.733334
60880506,60881307,16.466667
60881506,60881307,8.866667
60881401,60881307,7.233333
60320000,60881307,23.7
60883101,60881307,17.75
60880504,60881307,16.966667
60882503,60881307,15.1
60881005,60881307,13.35
60883401,60881307,22.633333
61610105,60881307,21.7
60881903,60881307,10.983334
60270115,60881307,26.7
60600000,60881307,17.833334
60881605,60881307,11.383333
61550101,60881307,29.433332
60270101,60881307,22.633333
60881307,60881307,0.0
60880304,60881307,17.55
61230108,60881307,22.383333
60882805,60881307,22.683332
60881601,60881307,15.733334
60880206,60881307,19.916666
60120104,60881307,25.633333
60880202,60881307,20.433332
60881002,60881307,12.283334
60881308,60881307,17.666666
60881301,60881307,5.4166665
61610106,60881307,26.416666
60882903,60881307,16.766666
61040104,60881307,29.283333
61490102,60881307,20.916666
61130000,60881307,28.983334
60881704,60881307,13.0
60880901,60881307,12.066667
60882002,60881307,14.066667
60880305,60881307,17.85
60880702,60881307,14.883333
60882902,60881307,18.283333
60881203,60881307,6.133333
61230106,60881307,20.083334
60881902,60881307,11.233334
60270106,60881307,23.716667
60880103,60881307,25.35
60880603,60881307,16.85
60881103,60881307,8.133333
61610107,60881307,24.333334
60882704,60881307,22.2
60590000,60881307,21.3
60881102,60881307,8.483334
60270114,60881307,26.4
60883501,60881307,23.116667
60880508,60881307,15.216666
60883001,60881307,20.866667
60883402,60881307,20.866667
60270104,60881307,24.55
60880904,60881307,13.483334
60040119,60881307,29.2
60881402,60881307,7.383333
60120101,60881307,24.566668
60440101,60881307,28.516666
60881305,60881307,5.5333333
60882202,60881307,14.383333
60270113,60881307,24.566668
60270105,60881307,24.383333
60881703,60881307,12.6
60881505,60881307,9.65
60880503,60881307,16.583334
60880902,60881307,13.333333
60881803,60881307,11.866667
60882603,60881307,14.85
60120103,60881307,23.05
60330104,60881307,26.35
60180103,60881307,29.45
60881801,60881307,14.333333
60881201,60881307,6.6
60330101,60881307,21.783333
60880602,60881307,14.6
60881602,60881307,12.916667
60882906,60881307,21.266666
60882201,60881307,18.016666
60880401,60881307,27.133333
60270107,60881307,23.133333
60330105,60881307,26.6
61230103,60881307,17.966667
61490104,60881307,23.05
60882701,60881307,18.5
60882301,60881307,13.25
60881101,60881307,7.9166665
61140000,60881307,14.05
60480101,60881307,26.016666
60882101,60881307,16.833334
60881503,60881307,9.383333
60920000,60881307,29.65
60880502,60881307,17.033333
61590101,60881307,25.866667
60882203,60881307,15.233334
60880701,60881307,15.033334
60880905,60881307,15.366667
60882703,60881307,17.7
60881501,60881307,10.75
60880801,60881307,23.383333
60270109,60881307,22.95
60881403,60881307,8.366667
60883801,60881307,12.1
60882705,60881307,20.416666
60270110,60881307,26.083334
60881804,60881307,11.0
60880402,60881307,22.65
60880501,60881307,17.216667
60460000,60881307,21.666666
60881502,60881307,9.933333
60881606,60881307,12.45
60882501,60881307,18.533333
60881003,60881307,11.633333
61490103,60881307,17.15
60270116,60881307,23.016666
60881202,60881307,6.15
61610102,60881307,25.75
60540000,60881307,16.883333
60882502,60881307,15.65
60270103,60881307,20.616667
