year,specialite,iris,iris_string,type_iris,nb,apl,ap,accessibilite_weight,R,wpop,swpop,pop_gp,pop,iris_label,dept,code_commune,commune_label
2023,10,60480101,060480101,A,5.5,125.71386668949475,117.75215832003022,1.0,117.75215832003022,3087.0927326290976,4670.827336388978,3087.0927326290976,2884.47390105919,Contes Sud-Village-Pointe,6,06048,Contes
2023,10,60480102,060480102,A,1.5,31.31199443387768,28.916118732371462,1.0,28.916118732371462,4939.9149687318,5187.418179746084,4939.9149687318,4659.52609894081,Contes Nord et Hameaux,6,06048,Contes
2023,10,60490000,060490000,C,0.0,0.0,0.0,1.0,0.0,114.9006618807792,181.8464562960121,114.9006618807792,109.0,Courmes,6,06049,Courmes
2023,10,60500000,060500000,C,0.0,0.0,0.0,1.0,0.0,517.8233195854563,635.140586689043,517.8233195854563,526.0,Coursegoules,6,06050,Coursegoules
2023,10,60510000,060510000,C,0.0,0.0,0.0,1.0,0.0,104.74367244756834,133.06151145256695,104.74367244756834,99.0,La Croix-sur-Roudoule,6,06051,La Croix-sur-Roudoule
2023,10,60520000,060520000,C,0.0,0.0,0.0,1.0,0.0,174.60312642247777,228.63368511928581,174.60312642247777,148.0,Cuébris,6,06052,Cuébris
2023,10,60530000,060530000,C,0.0,0.0,0.0,1.0,0.0,167.6972329455128,167.6972329455128,167.6972329455128,143.0,Daluis,6,06053,Daluis
2023,10,60540000,060540000,C,2.0,69.64080191433128,25.447524763409657,1.0,25.447524763409657,5194.979488463795,7859.3105561125085,5194.979488463795,5238.0,Drap,6,06054,Drap
2023,10,60550000,060550000,C,0.0,0.0,0.0,1.0,0.0,164.0813632132043,197.9380847170544,164.0813632132043,157.0,Duranus,6,06055,Duranus
2023,10,60560000,060560000,C,0.0,0.0,0.0,1.0,0.0,153.05174284399976,153.05174284399976,153.05174284399976,137.0,Entraunes,6,06056,Entraunes
2023,10,60570000,060570000,C,0.5,33.58118302918318,14.861974330184115,1.0,14.861974330184115,2714.0141186857727,3364.290563902527,2714.0141186857727,2563.0,L'Escarène,6,06057,L'Escarène
2023,10,60580000,060580000,C,0.0,0.0,0.0,1.0,0.0,619.9873034954401,708.6931955588859,619.9873034954401,615.0,Escragnolles,6,06058,Escragnolles
2023,10,60590000,060590000,C,1.0,60.48281953970759,10.380719040357862,1.0,10.380719040357862,2346.580229914624,9633.244056719275,2346.580229914624,2189.0,Èze,6,06059,Èze
2023,10,60600000,060600000,C,0.0,91.51241797971595,0.0,1.0,0.0,2308.5930977278326,25090.10188477875,2308.5930977278326,2111.0,Falicon,6,06060,Falicon
2023,10,60610000,060610000,C,0.0,0.0,0.0,1.0,0.0,94.81473858643628,94.81473858643628,94.81473858643628,92.0,Les Ferres,6,06061,Les Ferres
2023,10,60620000,060620000,C,0.0,0.0,0.0,1.0,0.0,370.0749090535494,370.0749090535494,370.0749090535494,310.0,Fontan,6,06062,Fontan
2023,10,60630000,060630000,C,0.0,0.0,0.0,1.0,0.0,92.2970498164881,112.3901923292816,92.2970498164881,76.0,Gars,6,06063,Gars
2023,10,60640000,060640000,C,2.0,38.53433388981158,37.33758905188005,1.0,37.33758905188005,4435.376147745759,5356.5322528485385,4435.376147745759,4287.0,Gattières,6,06064,Gattières
2023,10,60650101,060650101,A,2.0,35.97936096659749,23.48472165090872,1.0,23.48472165090872,4270.230924778344,8516.175025317414,4270.230924778344,4066.65439169342,Nord,6,06065,La Gaude
2023,10,60650102,060650102,A,0.0,35.73092191147853,0.0,1.0,0.0,3153.3083247653044,11362.424489317526,3153.3083247653044,3066.34560830658,Sud,6,06065,La Gaude
2023,10,60660000,060660000,C,1.5,68.43245336125955,64.26423835505449,1.0,64.26423835505449,1566.1637365170977,2334.1130905693253,1566.1637365170977,1608.0,Gilette,6,06066,Gilette
2023,10,60670000,060670000,C,0.0,94.81370190444342,0.0,1.0,0.0,1710.1793538576476,3378.81429087868,1710.1793538576476,1527.0,Gorbio,6,06067,Gorbio
2023,10,60680000,060680000,C,0.0,1.4744345573886852,0.0,1.0,0.0,382.22533376839044,913.2198767386556,382.22533376839044,368.0,Gourdon,6,06068,Gourdon
2023,10,60690101,060690101,A,3.0,85.67870666097389,68.150299515446,1.0,68.150299515446,3374.8802636017685,4402.034945305064,3374.8802636017685,3554.66379566145,Centre Ville Nord,6,06069,Grasse
2023,10,60690102,060690102,A,5.0,79.9500533808343,66.9637914111602,1.0,66.9637914111602,3809.216784256611,7466.721782970459,3809.216784256611,3538.13169663697,Saint-François,6,06069,Grasse
2023,10,60690103,060690103,A,1.0,26.062234133340517,10.926653715622018,1.0,10.926653715622018,3542.781497206986,9151.932751106438,3542.781497206986,3305.41918509756,Centre Ville Sud-Ouest,6,06069,Grasse
2023,10,60690104,060690104,A,0.0,13.133249469252071,0.0,1.0,0.0,3807.5646179115356,7523.565025414819,3807.5646179115356,4048.25829948583,Saint-Antoine,6,06069,Grasse
2023,10,60690105,060690105,A,0.0,12.744728389426998,0.0,1.0,0.0,2611.109704696843,7907.408672945903,2611.109704696843,2516.81412058143,Saint-Jacques Nord,6,06069,Grasse
2023,10,60690106,060690106,A,0.0,18.04058864496576,0.0,1.0,0.0,2512.53121988363,8185.287436043961,2512.53121988363,2594.97840512559,Saint-Claude (canton Nord),6,06069,Grasse
2023,10,60690107,060690107,A,0.6666666666666666,31.215932682267912,6.609661549135554,1.0,6.609661549135554,3016.2750592001585,10086.245138434611,3016.2750592001585,2977.7318983672,Le Plan,6,06069,Grasse
2023,10,60690108,060690108,A,0.0,26.03380140747774,0.0,1.0,0.0,3229.5626096091796,8584.428801234495,3229.5626096091796,3119.18410799634,Saint-Claude (canton Sud),6,06069,Grasse
2023,10,60690109,060690109,A,1.0,28.14786800918658,11.684420937745926,1.0,11.684420937745926,2739.0223949671254,8558.404437224193,2739.0223949671254,2917.37285144521,Centre Ville Sud-Est,6,06069,Grasse
2023,10,60690110,060690110,A,0.0,84.69248004176936,0.0,1.0,0.0,2272.80508356436,7702.813008411039,2272.80508356436,2221.94389876332,Saint-Mathieu,6,06069,Grasse
2023,10,60690111,060690111,A,3.0,54.564133915984925,37.43502555387438,1.0,37.43502555387438,2199.9140233879475,8013.885273518965,2199.9140233879475,2345.83915955625,Secteur Sauvegardé,6,06069,Grasse
2023,10,60690112,060690112,A,0.0,44.0900564030201,0.0,1.0,0.0,2052.0660399126236,9980.15993014972,2052.0660399126236,2007.42483718114,Plascassier,6,06069,Grasse
2023,10,60690113,060690113,A,11.0,139.13210354019907,133.67957675113158,1.0,133.67957675113158,3883.7537095094453,8228.631678329193,3883.7537095094453,3854.03154206371,Les Aspres,6,06069,Grasse
2023,10,60690114,060690114,A,0.0,6.363573088946038,0.0,1.0,0.0,3700.589196925671,5718.83957797519,3700.589196925671,3474.95337871955,Saint-Jacques Sud,6,06069,Grasse
2023,10,60690115,060690115,A,0.0,9.05572541892579,0.0,1.0,0.0,2020.5963303252342,3203.910904565705,2020.5963303252342,1949.63857231135,Roquevignon-La Marbrière,6,06069,Grasse
2023,10,60690116,060690116,A,0.5,56.57736563688548,7.016570496266704,1.0,7.016570496266704,2257.175413201699,7125.988405105232,2257.175413201699,2066.51620173997,Magagnosc,6,06069,Grasse
2023,10,60690117,060690117,A,0.0,4.600011976677464,0.0,1.0,0.0,2128.408301316637,3073.2354539883395,2128.408301316637,1830.09804926714,Saint-Jean-Saint-Christophe,6,06069,Grasse
2023,10,60700000,060700000,C,0.0,0.0,0.0,1.0,0.0,619.5744315700346,619.5744315700346,619.5744315700346,580.0,Gréolières,6,06070,Gréolières
2023,10,60710000,060710000,C,0.0,0.0,0.0,1.0,0.0,676.8727724828781,676.8727724828781,676.8727724828781,584.0,Guillaumes,6,06071,Guillaumes
2023,10,60720000,060720000,C,0.0,0.0,0.0,1.0,0.0,165.24710123472852,165.24710123472852,165.24710123472852,142.0,Ilonse,6,06072,Ilonse
2023,10,60730000,060730000,C,1.0,148.9681938512444,148.9681938512444,1.0,148.9681938512444,671.2842346726529,671.2842346726529,671.2842346726529,653.0,Isola,6,06073,Isola
2023,10,60740000,060740000,C,1.0,79.00220737701157,79.00220737701157,1.0,79.00220737701157,1265.7874168348676,1265.7874168348676,1265.7874168348676,1200.0,Lantosque,6,06074,Lantosque
2023,10,60750000,060750000,C,4.0,75.4302549864431,74.44268914731775,1.0,74.44268914731775,5191.312503190937,5373.261022427914,5191.312503190937,5165.0,Levens,6,06075,Levens
2023,10,60760000,060760000,C,0.0,0.0,0.0,1.0,0.0,47.69954941896286,62.753610664517495,47.69954941896286,50.0,Lieuche,6,06076,Lieuche
2023,10,60770000,060770000,C,0.0,0.0,0.0,1.0,0.0,1318.4164434648314,1318.4164434648314,1318.4164434648314,1264.0,Lucéram,6,06077,Lucéram
2023,10,60780000,060780000,C,0.0,0.0,0.0,1.0,0.0,322.2628646986584,322.2628646986584,322.2628646986584,324.0,Malaussène,6,06078,Malaussène
2023,10,60790101,060790101,C,0.0,49.551387191548244,0.0,1.0,0.0,56.26081198603667,10607.113258352412,56.26081198603667,29.6023163924205,Les Tourrades-Pont de Siagne ou la Canardière,6,06079,Mandelieu-la-Napoule
2023,10,60790102,060790102,A,0.0,51.439551563656266,0.0,1.0,0.0,2582.0394152065946,13131.361719393,2582.0394152065946,2693.0168707773,Le Gavelier-La Tour,6,06079,Mandelieu-la-Napoule
2023,10,60790103,060790103,A,1.0,26.008229257412285,14.769190414053876,1.0,14.769190414053876,2321.361076410224,6770.851833885444,2321.361076410224,2011.11543805885,Le Roc Fleuri-Capitou-Jeanne d'Arc,6,06079,Mandelieu-la-Napoule
2023,10,60790104,060790104,A,0.0,0.0,0.0,1.0,0.0,3399.892764221457,3973.5197976197173,3399.892764221457,3102.53707359454,Le Grand Duc-Minelle,6,06079,Mandelieu-la-Napoule
2023,10,60790105,060790105,A,1.0,27.67551547147118,24.922922731120817,1.0,24.922922731120817,2598.8477981781425,4012.3705024022624,2598.8477981781425,2222.51329860255,Maure Vieille-La Napoule,6,06079,Mandelieu-la-Napoule
2023,10,60790106,060790106,A,0.0,16.22284180422119,0.0,1.0,0.0,3301.3738169732733,7059.7634397593965,3301.3738169732733,2521.04296295185,Cannes Marina-La Roubine,6,06079,Mandelieu-la-Napoule
2023,10,60790107,060790107,A,2.0,61.93327619650412,18.63522882659149,1.0,18.63522882659149,3415.123607460245,10732.360834475536,3415.123607460245,3127.31040353227,Le Cottage,6,06079,Mandelieu-la-Napoule
2023,10,60790108,060790108,A,4.0,62.77783168294113,49.917550342500306,1.0,49.917550342500306,3856.977623099654,8013.213734557722,3856.977623099654,3109.00546288095,Le Centre Ville,6,06079,Mandelieu-la-Napoule
2023,10,60790109,060790109,A,5.0,70.99235562846879,64.42138392937116,1.0,64.42138392937116,3043.349483793492,7761.397993998058,3043.349483793492,2744.85617320926,Les Termes,6,06079,Mandelieu-la-Napoule
2023,10,60800000,060800000,C,0.0,0.0,0.0,1.0,0.0,122.71689894780474,122.71689894780474,122.71689894780474,105.0,Marie,6,06080,Marie
2023,10,60810000,060810000,C,0.0,0.0,0.0,1.0,0.0,115.00629332703289,115.00629332703289,115.00629332703289,99.0,Le Mas,6,06081,Le Mas
2023,10,60820000,060820000,C,0.0,0.0,0.0,1.0,0.0,133.0510690538431,133.0510690538431,133.0510690538431,115.0,Massoins,6,06082,Massoins
2023,10,60830101,060830101,A,1.0,47.151228957929845,24.474900654163363,1.0,24.474900654163363,2961.382936927447,4085.818423250239,2961.382936927447,2465.36407722099,Madone-Carnoles,6,06083,Menton
2023,10,60830102,060830102,A,0.0,0.0,0.0,1.0,0.0,2500.256970762658,2627.7965013648995,2500.256970762658,2259.9847117608,Riviera,6,06083,Menton
2023,10,60830103,060830103,A,5.0,170.1535163890816,170.1535163890816,1.0,170.1535163890816,2794.722454789065,2938.5228739950035,2794.722454789065,2304.71341823112,Bioves-Casino,6,06083,Menton
2023,10,60830104,060830104,A,9.0,279.19356899013326,279.19356899013326,1.0,279.19356899013326,2354.12610235422,3223.569952758497,2354.12610235422,2115.31553406055,Hôtel de Ville,6,06083,Menton
2023,10,60830105,060830105,A,1.0,31.710286640048547,31.710286640048547,1.0,31.710286640048547,1436.0026951888078,3153.5508062454683,1436.0026951888078,1265.16806115197,Vieille Ville-Musée,6,06083,Menton
2023,10,60830106,060830106,A,0.0,0.0,0.0,1.0,0.0,2601.529220120263,3400.123177523671,2601.529220120263,2188.65165364115,Terres Chaudes,6,06083,Menton
2023,10,60830201,060830201,A,1.5,62.7293718318519,48.697636490337686,1.0,48.697636490337686,2286.6302533654316,3080.231625404698,2286.6302533654316,2213.93651891795,Vallée de Gorbio,6,06083,Menton
2023,10,60830202,060830202,A,0.0,17.837831630434767,0.0,1.0,0.0,4383.231638165253,5083.852449406695,4383.231638165253,4282.39969752574,Haut Borrigo,6,06083,Menton
2023,10,60830203,060830203,A,0.0,0.0,0.0,1.0,0.0,1950.6556719557282,2882.3685373284443,1950.6556719557282,1559.1902718598,Saint-Paul-Garavan,6,06083,Menton
2023,10,60830204,060830204,A,0.0,0.0,0.0,1.0,0.0,2127.6738337093193,3301.253505406151,2127.6738337093193,2178.86699976568,Ciappes-Fossan,6,06083,Menton
2023,10,60830205,060830205,A,0.0,0.0,0.0,1.0,0.0,2980.653336082677,3698.259348013922,2980.653336082677,2821.03355827997,Mont Gros,6,06083,Menton
2023,10,60830206,060830206,A,0.0,4.4424415146784675,0.0,1.0,0.0,4649.700657129012,5694.184813159418,4649.700657129012,4757.37549758428,Carei-Monti,6,06083,Menton
2023,10,60840101,060840101,A,2.5,52.835136912596276,25.656026249135728,1.0,25.656026249135728,2222.3570852806943,9744.299353779377,2222.3570852806943,2072.89203711807,Les Aspres-Plan Sarrain,6,06084,Mouans-Sartoux
2023,10,60840102,060840102,A,4.0,90.68633579065653,33.14330567166026,1.0,33.14330567166026,3115.9736277561988,12068.802187768095,3115.9736277561988,3022.0172721822,Grand-Pièce-Les Plaines,6,06084,Mouans-Sartoux
2023,10,60840103,060840103,A,3.0,30.265722860648495,21.380400871049556,1.0,21.380400871049556,3266.264239646679,14031.542336805265,3266.264239646679,3065.75857757513,Les Indes-les Groulles,6,06084,Mouans-Sartoux
2023,10,60840104,060840104,A,0.0,17.100796530402476,0.0,1.0,0.0,2588.5143242483464,11681.692967210422,2588.5143242483464,2370.33211312461,Les Plantiers-Le Plan,6,06084,Mouans-Sartoux
2023,10,60850101,060850101,A,1.0,84.02664985470108,5.271280947132137,1.0,5.271280947132137,2862.153181257847,18970.720969521728,2862.153181257847,2692.69479946165,Village-Le Val-Cabrières,6,06085,Mougins
2023,10,60850102,060850102,A,0.0,84.41354113482076,0.0,1.0,0.0,3224.4677529517453,13401.509965978592,3224.4677529517453,3199.55194584961,Aubarède-Campelières,6,06085,Mougins
2023,10,60850103,060850103,A,0.0,79.68739410509974,0.0,1.0,0.0,2919.8305488818683,10979.823612075545,2919.8305488818683,2603.60486372712,Pibonson-Les Faïsses-Ranguin,6,06085,Mougins
2023,10,60850104,060850104,A,0.0,62.719655647008125,0.0,1.0,0.0,3650.85246821288,19730.745734507516,3650.85246821288,3463.7205407612,Saint-Martin-Le Miracle,6,06085,Mougins
2023,10,60850105,060850105,A,3.0,91.90492736138765,13.066028311085887,1.0,13.066028311085887,3918.003722703643,22960.305370336955,3918.003722703643,3521.12893509029,Les Colles-Camp Lauvas-Font de l'Orme,6,06085,Mougins
2023,10,60850107,060850107,A,2.0,88.96727488362,18.31306568990354,1.0,18.31306568990354,2161.4668252017323,10921.164341711781,2161.4668252017323,2100.67992411166,Valmasque-Notre-Dame de Vie,6,06085,Mougins
2023,10,60850108,060850108,A,1.0,53.96259291412977,8.32070483576746,1.0,8.32070483576746,1899.4817089639741,12018.212636282813,1899.4817089639741,2095.61899099848,Mougins le Haut,6,06085,Mougins
2023,10,60860000,060860000,C,0.0,0.0,0.0,1.0,0.0,303.34064614524044,303.34064614524044,303.34064614524044,253.0,Moulinet,6,06086,Moulinet
2023,10,60870000,060870000,C,0.0,0.0,0.0,1.0,0.0,46.89395573774425,69.68062785323114,46.89395573774425,40.0,Les Mujouls,6,06087,Les Mujouls
2023,10,60880101,060880101,A,2.0,39.72336875706409,10.650600543074532,1.0,10.650600543074532,1557.6395306707575,18778.283833961683,1557.6395306707575,1348.5519940526,Saleya-Château,6,06088,Nice
2023,10,60880102,060880102,A,1.0,42.36002159155909,4.926906595723944,1.0,4.926906595723944,1257.4695773509193,20296.71114260414,1257.4695773509193,1302.16716020356,Vieux Nice-Sainte-Réparate,6,06088,Nice
2023,10,60880103,060880103,A,3.0,44.98537780013495,21.42219633826187,1.0,21.42219633826187,1689.6519031870455,14004.166298493605,1689.6519031870455,1536.12682979682,Vieux Nice-Visitation,6,06088,Nice
2023,10,60880201,060880201,A,1.0,21.449196865509016,6.1332786911722925,1.0,6.1332786911722925,2496.792278847738,16304.493083598383,2496.792278847738,2260.23156204963,Garibaldi,6,06088,Nice
2023,10,60880202,060880202,A,3.0,60.315772028468295,16.25389229740459,1.0,16.25389229740459,2035.4857030634257,18457.117502120018,2035.4857030634257,1857.07305726197,Port,6,06088,Nice
2023,10,60880203,060880203,A,2.0,28.126191426046777,11.60758685033232,1.0,11.60758685033232,2266.106009400845,17230.11014940406,2266.106009400845,2059.7739179576,Cassini,6,06088,Nice
2023,10,60880204,060880204,A,7.0,61.70026045791196,44.30209232086763,1.0,44.30209232086763,1988.207671803277,15800.608127717678,1988.207671803277,1884.74690996995,Barla,6,06088,Nice
2023,10,60880205,060880205,A,1.0,23.196852774153342,7.739743542537555,1.0,7.739743542537555,2096.5834098809178,12920.324743371788,2096.5834098809178,1908.12021669351,Riquier-Fontaine de la Ville,6,06088,Nice
2023,10,60880206,060880206,A,2.5,57.95100863703811,15.778459108137273,1.0,15.778459108137273,2609.1863825458254,15844.386215829523,2609.1863825458254,2384.04223675595,Bonaparte,6,06088,Nice
2023,10,60880301,060880301,A,7.5,87.73010259752022,61.303242195500694,1.0,61.303242195500694,2313.520272331679,12234.26319946004,2313.520272331679,2131.56854747164,République,6,06088,Nice
2023,10,60880302,060880302,A,0.0,25.74313135597077,0.0,1.0,0.0,2200.6039201503595,12576.945122671266,2200.6039201503595,2091.94015571225,Pierre Sola,6,06088,Nice
2023,10,60880303,060880303,A,1.8333333333333333,29.629614059837312,20.609863534118134,1.0,20.609863534118134,1990.565573805101,8895.417139945555,1990.565573805101,1699.53197553451,TNL-Beaumont,6,06088,Nice
2023,10,60880304,060880304,A,6.5,53.746463244750814,43.3561279375544,1.0,43.3561279375544,3660.7467310789484,14992.113708497945,3660.7467310789484,3278.4684124577,Riquier-Arson,6,06088,Nice
2023,10,60880305,060880305,A,0.0,21.399903084557813,0.0,1.0,0.0,4276.865657828826,16639.55496706324,4276.865657828826,3959.2170686636,Riquier,6,06088,Nice
2023,10,60880401,060880401,A,2.5,58.371013555605984,15.423825153926593,1.0,15.423825153926593,2360.123417300111,16208.689965365373,2360.123417300111,1852.35078785644,Mont Boron,6,06088,Nice
2023,10,60880402,060880402,A,0.0,38.72408020919732,0.0,1.0,0.0,1994.2765848661338,15911.09776889964,1994.2765848661338,1568.43794601986,Carnot,6,06088,Nice
2023,10,60880403,060880403,A,2.0,49.522372525616106,14.104285466176075,1.0,14.104285466176075,2807.758613489911,14180.087355692438,2807.758613489911,2553.38563272159,Mont Alban,6,06088,Nice
2023,10,60880404,060880404,A,0.0,36.095942215648485,0.0,1.0,0.0,1301.4288689598125,10759.920630426137,1301.4288689598125,1151.35572334187,Bischoffsheim,6,06088,Nice
2023,10,60880501,060880501,A,0.5,40.325217081789745,3.1184290899585156,1.0,3.1184290899585156,4842.591909071313,16033.713949437648,4842.591909071313,4581.88165959132,Diables Bleus,6,06088,Nice
2023,10,60880502,060880502,A,3.0,45.05962624191416,21.24996556865811,1.0,21.24996556865811,4154.9091351063635,14117.669933662128,4154.9091351063635,4160.281644412,Saint-Jean d'Angély,6,06088,Nice
2023,10,60880503,060880503,A,0.0,32.41757454907729,0.0,1.0,0.0,2484.338489926288,13307.05710290332,2484.338489926288,2249.98326575023,Saint-Roch-Jean XXIII,6,06088,Nice
2023,10,60880504,060880504,A,3.0,55.56190117399457,23.17572716740867,1.0,23.17572716740867,3289.3065790189203,12944.577653722168,3289.3065790189203,3301.29275264249,Vauban,6,06088,Nice
2023,10,60880505,060880505,A,0.0,8.73084242897462,0.0,1.0,0.0,2497.448308490868,10554.969400303075,2497.448308490868,2357.36120048384,Saint-Roch-Ricolfi,6,06088,Nice
2023,10,60880506,060880506,A,0.0,24.191882208485712,0.0,1.0,0.0,2779.182367692127,11683.311160271816,2779.182367692127,2483.81352663462,Saint-Charles,6,06088,Nice
2023,10,60880507,060880507,A,2.0,29.114602249529636,15.648887520198528,1.0,15.648887520198528,3333.8588855112944,12780.461214374089,3333.8588855112944,3258.79497662178,Roquebillière,6,06088,Nice
2023,10,60880508,060880508,A,0.0,25.83434296844317,0.0,1.0,0.0,2170.9793225998337,11957.573836035672,2170.9793225998337,2244.63559229954,Pierre Semard,6,06088,Nice
2023,10,60880509,060880509,A,0.0,38.09712998790785,0.0,1.0,0.0,1612.3477544210778,12054.511636040303,1612.3477544210778,1758.19804565975,Mont Gros,6,06088,Nice
2023,10,60880601,060880601,A,1.0,35.68746003237658,9.08962500319829,1.0,9.08962500319829,3328.560113950743,11001.553965627167,3328.560113950743,3400.36777777897,Lyautey-Gendarmerie,6,06088,Nice
2023,10,60880602,060880602,A,0.0,28.34306697791,0.0,1.0,0.0,1660.4636410446499,8384.661062775514,1660.4636410446499,1564.62806382528,Paschetta,6,06088,Nice
2023,10,60880603,060880603,A,1.0,22.638613967855576,10.20286654946088,1.0,10.20286654946088,2978.658456958672,9801.167104874463,2978.658456958672,2969.12639678238,Pasteur,6,06088,Nice
2023,10,60880604,060880604,A,0.0,11.757288843001813,0.0,1.0,0.0,2633.8854476188408,10147.909553788451,2633.8854476188408,2776.02475538372,Pasteur-Voie Romaine,6,06088,Nice
2023,10,60880605,060880605,A,0.0,20.23533382446538,0.0,1.0,0.0,1580.703576695059,9529.1286931131,1580.703576695059,1637.7252798137,Pasteur-Saint-Pons,6,06088,Nice
2023,10,60880701,060880701,A,0.0,11.300729364816775,0.0,1.0,0.0,2328.0303180866754,8834.909818538094,2328.0303180866754,2561.5186213384,Route de Turin,6,06088,Nice
2023,10,60880702,060880702,A,5.0,76.12204876523792,38.51777741413404,1.0,38.51777741413404,3434.6413325326293,12981.01898830034,3434.6413325326293,3840.23171383561,Bon Voyage,6,06088,Nice
2023,10,60880801,060880801,A,0.0,38.62866866989513,0.0,1.0,0.0,1551.4913020790086,9458.196385469559,1551.4913020790086,1659.86636689141,Vinaigrier,6,06088,Nice
2023,10,60880901,060880901,A,0.0,180.4119907490634,0.0,1.0,0.0,2640.4070329964925,17578.507000340178,2640.4070329964925,3096.48535771978,Ariane-Les Chênes,6,06088,Nice
2023,10,60880902,060880902,A,1.0,256.5615367270446,4.63182301882451,1.0,4.63182301882451,2166.3479897510992,21589.771369411814,2166.3479897510992,2310.23449975261,Ariane-Monzie,6,06088,Nice
2023,10,60880903,060880903,A,1.0,164.17271442432298,2.936333335350716,1.0,2.936333335350716,1487.8942550916997,34056.07898670537,1487.8942550916997,1523.41136118278,La Lauvette,6,06088,Nice
2023,10,60880904,060880904,A,2.0,246.20854651686142,7.881249735313134,1.0,7.881249735313134,1991.4107057321678,25376.686022759775,1991.4107057321678,2299.00395183974,Ariane-Ripert,6,06088,Nice
2023,10,60880905,060880905,A,2.0,186.36837438967837,6.478297082612231,1.0,6.478297082612231,2829.673348865513,30872.31064731511,2829.673348865513,3256.38036170279,Ariane-Saramito,6,06088,Nice
2023,10,60881001,060881001,A,1.0,30.073335016036086,11.808347345850873,1.0,11.808347345850873,2620.2337833142933,8468.585575197976,2620.2337833142933,2093.66678911997,Cimiez-Monastère,6,06088,Nice
2023,10,60881002,060881002,A,0.0,26.02114670871201,0.0,1.0,0.0,2411.431442491899,9941.563377693796,2411.431442491899,2187.2466284564,Brancolar-Régina,6,06088,Nice
2023,10,60881003,060881003,A,0.0,29.96331942530716,0.0,1.0,0.0,1838.941119335886,9233.444564832345,1838.941119335886,1655.71025088907,Brancolar-Scudéri,6,06088,Nice
2023,10,60881004,060881004,A,4.5,61.217027291740145,45.692906603690446,1.0,45.692906603690446,3114.997326833078,9848.355761278168,3114.997326833078,2785.79981328213,Cap de Croix,6,06088,Nice
2023,10,60881005,060881005,A,2.5,65.15179798119983,17.230476632748704,1.0,17.230476632748704,3495.4826645925496,14509.174953688938,3495.4826645925496,3139.77522637007,Rimiez,6,06088,Nice
2023,10,60881101,060881101,A,0.0,16.473506476384784,0.0,1.0,0.0,3264.613177111234,11921.158779515436,3264.613177111234,3083.12226617985,Puget,6,06088,Nice
2023,10,60881102,060881102,A,2.0,53.02001957197161,17.558111740057306,1.0,17.558111740057306,3119.942208051426,11390.746508562044,3119.942208051426,2827.90707105257,Parc Chambrun,6,06088,Nice
2023,10,60881103,060881103,A,0.0,27.451177691987837,0.0,1.0,0.0,2979.8308752234484,9064.565736397943,2979.8308752234484,2726.76153605587,Le Ray-Gravier-Dunant,6,06088,Nice
2023,10,60881104,060881104,A,0.0,36.474637737567235,0.0,1.0,0.0,2157.0078052756444,10625.73839690712,2157.0078052756444,1958.1490481115,Gravier,6,06088,Nice
2023,10,60881105,060881105,A,0.0,32.888964954448355,0.0,1.0,0.0,2297.1971527741316,8705.457064442582,2297.1971527741316,2246.32252284393,Henry Dunant,6,06088,Nice
2023,10,60881201,060881201,A,0.0,52.81082187250973,0.0,1.0,0.0,2948.406276099163,13476.065799561686,2948.406276099163,2754.88832819348,Nice Nord-Saqui,6,06088,Nice
2023,10,60881202,060881202,A,0.0,42.65496615582505,0.0,1.0,0.0,1631.6512595105733,10365.590449092679,1631.6512595105733,1496.85597315966,Comte de Falicon,6,06088,Nice
2023,10,60881203,060881203,A,1.0,36.85688616012972,9.71561840150101,1.0,9.71561840150101,2228.3149007293855,10292.705607349764,2228.3149007293855,2087.58095829849,Cernuschi,6,06088,Nice
2023,10,60881204,060881204,A,1.0,81.8728908216303,5.201780130131212,1.0,5.201780130131212,3294.5758290717904,19224.188162193153,3294.5758290717904,3032.25853092321,Las Planas-La Vallière,6,06088,Nice
2023,10,60881301,060881301,A,2.0,41.14589300257926,12.83753296257545,1.0,12.83753296257545,2292.024428548859,15579.317348827764,2292.024428548859,2254.21516931799,Cessole,6,06088,Nice
2023,10,60881302,060881302,A,7.0,79.03621163348456,55.16358567250321,1.0,55.16358567250321,3228.440613253624,12689.530447780906,3228.440613253624,2785.50642874642,Saint-Barthélemy,6,06088,Nice
2023,10,60881303,060881303,A,1.0,33.67673593154911,7.059640959445516,1.0,7.059640959445516,2505.5425953906883,14165.0263199581,2505.5425953906883,2252.18590565986,Gorbella,6,06088,Nice
2023,10,60881304,060881304,A,0.0,28.698167252436008,0.0,1.0,0.0,2467.717606105097,12640.942105074308,2467.717606105097,2068.45771526479,Saint-Sylvestre,6,06088,Nice
2023,10,60881305,060881305,A,1.0,34.226421621579455,7.130581239124867,1.0,7.130581239124867,2736.6734914083145,14024.102193985094,2736.6734914083145,2526.98148902705,Villa Arson,6,06088,Nice
2023,10,60881306,060881306,A,1.0,32.516168165656985,7.45186493997714,1.0,7.45186493997714,1947.9379455921148,13419.459532006327,1947.9379455921148,1703.74608557582,Cyrnos,6,06088,Nice
2023,10,60881307,060881307,A,0.0,17.952642625841705,0.0,1.0,0.0,2500.34058939127,10383.308383214424,2500.34058939127,2401.37658627225,Cyrille Besset-La Forêt,6,06088,Nice
